Row ID;Row Name;Disable Param - Network Test;Dialog Message ID;Ignore Usage Restriction - SpEffect ID;Sort ID;Requirement: ARC;AI Interrupt Type;FP Consumption - Default;Stamina Consumption - Default;Icon ID;Behavior ID;Material Item ID;Replace Magic ID;Number of Uses;Reference Category [1];Dexterity over Start Value;Reference Category [2];Slot Usage;Requirement: INT;Requirement: FTH;Casting Speed - DEX Start Range;Casting Speed - DEX End Range;Magic School Type;Reference Category [3];SpEffect Category;Animation Category;Open Menu Type;Reference Category [4];Has SpEffect Type;Replace Category;Use Limit Category;Vow Type [0];Vow Type [1];Vow Type [2];Vow Type [3];Vow Type [4];Vow Type [5];Vow Type [6];Vow Type [7];Allow in Multiplayer;Allow only in Multiplayer;Is Weapon Enchantment;Is Shield Enchantment;Enable Live;Enable Gray;Enable White;Enable Black;Disable Offline;Cast Resonance Magic;Is Toughness Perfomed if Poise is Initial Value;Is Blocked by Warp Forbidden Effect;Usable while Riding;Not Usable while Riding;Usable in No Attack Region;Blank;Vow Type [8];Vow Type [9];Vow Type [10];Vow Type [11];Vow Type [12];Vow Type [13];Vow Type [14];Vow Type [15];SFX ID - Cast;SFX ID - Fire;SFX ID - Effect;Toughness Correction;Replacement Status Type;Replacement Status [1];Replacement Status [2];Replacement Status [3];Replacement Status [4];Reference Category [5];Poise Consumption;Replacement Magic ID [1];Replacement Magic ID [2];Replacement Magic ID [3];Replacement Magic ID [4];FP Consumption - Charged;Stamina Consumption - Charged;Create Limit Group ID;Reference Category [6];Conditional Weapon Effect 1;Conditional Weapon Effect 2;Reference Category [7];Reference Category [8];Reference Category [9];Reference Category [10];Reference ID [1];Reference ID [2];Reference ID [3];AI Usage Judgment ID;Reference ID [4];Reference ID [5];Reference ID [6];Reference ID [7];Reference ID [8];Reference ID [9];Reference ID [10];Consumption Type [1];Consumption Type [2];Consumption Type [3];Consumption Type [4];Consumption Type [5];Consumption Type [6];Consumption Type [7];Consumption Type [8];Consumption Type [9];Consumption Type [10];FP Consumption Loop - For Menu Display
4610;[Sorcery] Night Shard;True;0;-1;4010;0;0;7;9;4130;0;-1;-1;-1;1;99;0;1;18;0;10;70;0;0;3;79;0;0;0;0;0;True;True;True;True;True;True;True;True;True;False;False;False;True;True;True;True;False;False;False;False;True;False;False;False;True;True;True;True;True;True;True;True;523240;523241;510300;0;3;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0;0;0;0;12;0;0;0;0;0;10461000;-1;-1;10000000;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;-1
4620;[Sorcery] Night Comet;True;0;-1;4020;0;0;24;30;4006;0;-1;-1;-1;1;99;1;1;38;0;10;70;0;0;3;2;0;0;0;0;0;True;True;True;True;True;True;True;True;True;False;False;False;True;True;True;True;False;False;False;False;True;False;False;False;True;True;True;True;True;True;True;True;523200;523201;523204;0;3;-1;-1;-1;-1;0;0;-1;-1;-1;-1;32;39;0;0;12;0;0;0;0;0;10462000;10462050;-1;10000000;-1;-1;-1;-1;-1;-1;-1;0;1;0;0;0;0;0;0;0;0;-1
4630;[Sorcery] Thops's Barrier;True;0;-1;4040;0;0;7;10;4004;0;-1;-1;-1;1;99;0;1;18;0;10;70;0;0;3;110;0;0;0;0;0;True;True;True;True;True;True;True;True;True;False;False;False;True;True;True;True;False;False;False;False;True;False;False;False;True;True;True;True;True;True;True;True;523210;523211;-1;0;3;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;10463000;-1;-1;10000000;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;7
4640;[Sorcery] Carian Retaliation;True;0;-1;4640;0;0;8;15;4000;0;-1;-1;-1;1;99;0;1;17;0;10;70;0;0;3;84;0;0;0;0;0;True;True;True;True;True;True;True;True;True;False;False;False;True;True;True;True;False;False;False;False;True;False;False;False;True;True;True;True;True;True;True;True;523500;523501;-1;0;3;-1;-1;34;51;0;0;-1;-1;4641;4642;0;0;0;0;3;0;0;0;0;0;10464000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;-1
4641;[Sorcery] Carian Retaliation - 1;True;0;-1;4641;0;0;8;15;4000;0;-1;-1;-1;1;99;0;1;17;0;10;70;0;0;3;84;0;0;0;0;0;True;True;True;True;True;True;True;True;True;False;False;False;True;True;True;True;False;False;False;False;True;False;False;False;True;True;True;True;True;True;True;True;523500;523501;-1;0;3;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0;0;0;0;3;0;0;0;0;0;10464010;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;-1
4642;[Sorcery] Carian Retaliation - 2;True;0;-1;4642;0;0;8;15;4000;0;-1;-1;-1;1;99;0;1;17;0;10;70;0;0;3;84;0;0;0;0;0;True;True;True;True;True;True;True;True;True;False;False;False;True;True;True;True;False;False;False;False;True;False;False;False;True;True;True;True;True;True;True;True;523500;523501;-1;0;3;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0;0;0;0;3;0;0;0;0;0;10464020;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;-1
4650;[Sorcery] Eternal Darkness;True;0;-1;4640;0;0;25;15;4000;0;-1;-1;-1;1;99;0;1;35;0;10;70;0;0;3;8;0;0;0;0;0;True;True;True;True;True;True;True;True;True;False;False;False;True;True;True;True;False;False;False;False;True;False;False;False;True;True;True;True;True;True;True;True;523250;523251;-1;0;3;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0;0;0;0;6;0;0;0;0;0;10465000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;-1
4660;[Sorcery] Unseen Blade;True;0;-1;4000;0;0;18;10;4000;0;-1;-1;-1;2;99;0;1;12;0;10;70;0;0;3;11;0;0;0;0;0;True;True;True;True;True;True;True;True;True;False;True;False;True;True;True;True;False;False;False;False;False;False;True;False;True;True;True;True;True;True;True;True;523400;523401;523402;0;3;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0;0;0;0;12;0;0;0;0;0;1466000;-1;-1;30010000;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;-1
4670;[Sorcery] Unseen Form;True;0;-1;4000;0;0;20;10;4000;0;-1;-1;-1;2;99;2;1;16;0;10;70;0;1;3;109;0;2;0;0;0;True;True;True;True;True;True;True;True;True;False;False;False;True;True;True;True;False;False;False;False;True;False;True;False;True;True;True;True;True;True;True;True;523410;523411;-1;0;3;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0;0;0;0;12;0;0;0;0;0;1467000;1467001;10467001;30000000;1467002;-1;-1;-1;-1;-1;-1;0;2;2;2;0;0;0;0;0;0;-1
4700;[Sorcery] Meteorite;False;0;-1;4420;0;0;30;35;4000;0;-1;-1;-1;1;99;1;1;30;0;10;70;0;1;3;15;0;1;0;0;0;True;True;True;True;True;True;True;True;True;False;False;False;True;True;True;True;False;False;False;False;False;False;False;False;True;True;True;True;True;True;True;True;530120;530121;530124;0;3;-1;-1;-1;-1;1;0;-1;-1;-1;-1;10;0;0;1;11;0;0;0;0;0;10470000;10470005;10470040;11000200;10470010;10470020;10470030;-1;-1;-1;-1;1;1;1;0;2;2;0;0;0;0;10
4701;[Sorcery] Meteorite of Astel;True;0;-1;4000;0;0;60;40;4000;0;-1;-1;-1;1;99;1;2;55;0;10;70;0;1;3;15;0;1;0;0;0;True;True;True;True;True;True;True;True;True;False;False;False;True;True;True;True;False;False;False;False;False;False;False;False;True;True;True;True;True;True;True;True;529990;529991;-1;0;3;-1;-1;-1;-1;1;0;-1;-1;-1;-1;12;0;0;1;11;0;0;0;0;0;10470100;10470110;10470120;11000200;10470150;10470151;10470152;-1;-1;-1;-1;1;1;1;0;2;2;0;0;0;0;12
4710;[Sorcery] Rock Sling;True;0;-1;4430;0;0;18;29;4000;0;-1;-1;-1;1;99;1;1;18;0;10;70;0;1;3;108;0;1;0;0;0;True;True;True;True;True;True;True;True;True;False;False;False;True;True;True;True;False;False;False;False;True;False;False;False;True;True;True;True;True;True;True;True;530130;530131;-1;0;3;-1;-1;-1;-1;1;0;-1;-1;-1;-1;0;0;0;1;11;0;0;0;0;0;10471000;10471001;10471002;11000000;10471050;10471051;10471052;-1;-1;-1;-1;0;2;2;0;2;2;0;0;0;0;-1
4720;[Sorcery] Gravity Well;True;0;-1;4000;0;0;12;20;4000;0;-1;-1;-1;1;99;0;1;17;0;10;70;0;0;3;120;0;0;0;0;0;True;True;True;True;True;True;True;True;True;False;False;False;True;True;True;True;False;False;False;False;False;False;False;False;True;True;True;True;True;True;True;True;529980;529981;529984;0;3;-1;-1;-1;-1;1;0;-1;-1;-1;-1;12;26;0;0;11;0;0;0;0;0;10472000;-1;-1;11000000;-1;10472050;-1;-1;-1;-1;-1;0;0;0;0;1;0;0;0;0;0;-1
4721;[Sorcery] Collapsing Stars;True;0;-1;4000;0;0;18;27;4000;0;-1;-1;-1;1;99;1;1;36;0;10;70;0;0;3;120;0;0;0;0;0;True;True;True;True;True;True;True;True;True;False;False;False;True;True;True;True;False;False;False;False;False;False;False;False;True;True;True;True;True;True;True;True;529970;529971;529974;0;3;-1;-1;-1;-1;1;0;-1;-1;-1;-1;18;35;0;1;11;0;0;0;0;0;10472100;10472101;-1;11000000;-1;10472150;10472151;-1;-1;-1;-1;0;2;0;0;1;2;0;0;0;0;-1
4800;[Sorcery] Magma Shot;True;0;-1;5013;0;0;24;21;4054;0;-1;-1;-1;1;99;1;1;19;10;10;70;0;0;3;117;0;0;0;0;0;True;True;True;True;True;True;True;True;True;False;False;False;True;True;True;True;False;False;False;False;True;False;False;False;True;True;True;True;True;True;True;True;524500;524501;-1;0;0;-1;-1;-1;-1;0;0;-1;-1;-1;-1;24;27;0;0;8;0;0;0;0;0;10480000;10480050;-1;10000000;-1;-1;-1;-1;-1;-1;-1;0;1;0;0;0;0;0;0;0;0;-1
4810;[Sorcery] Gelmir's Fury;True;0;-1;5140;0;0;27;38;4087;0;-1;-1;-1;1;99;1;1;28;15;10;70;0;1;3;102;0;1;0;0;0;True;True;True;True;True;True;True;True;True;False;False;False;True;True;True;True;False;False;False;False;False;False;False;False;True;True;True;True;True;True;True;True;524510;524511;524515;0;0;-1;-1;-1;-1;1;0;-1;-1;-1;-1;3;0;0;1;8;0;0;0;0;0;10481000;10481002;10481004;12000000;10481011;10999999;10481015;-1;-1;-1;-1;2;2;2;2;0;1;0;0;0;0;3
4820;[Sorcery] Roiling Magma;True;0;-1;5150;0;0;32;27;4147;0;-1;-1;-1;1;99;1;1;21;12;10;70;0;0;3;117;0;0;0;0;0;True;True;True;True;True;True;True;True;True;False;False;False;True;True;True;True;False;False;False;False;True;False;False;False;True;True;True;True;True;True;True;True;529100;529101;529102;0;0;-1;-1;-1;-1;0;0;-1;-1;-1;-1;32;35;0;0;8;0;0;0;0;0;10482000;10482050;-1;10000000;-1;-1;-1;-1;-1;-1;-1;0;1;0;0;0;0;0;0;0;0;-1
4830;[Sorcery] Rykard's Rancor;True;0;-1;4090;0;0;35;36;4060;0;-1;-1;-1;1;99;0;2;40;18;10;70;0;0;3;95;0;0;0;0;0;True;True;True;True;True;True;True;True;True;False;False;False;True;True;True;True;False;False;False;False;True;False;False;False;True;True;True;True;True;True;True;True;524495;-1;-1;0;3;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0;0;0;0;8;0;0;0;0;0;10483000;-1;-1;10100000;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;-1
4900;[Sorcery] Briars of Sin;False;0;-1;4200;0;0;9;26;4000;0;-1;-1;-1;1;99;1;1;0;24;10;70;0;1;3;81;0;0;0;0;0;True;True;True;True;True;True;True;True;True;False;False;False;True;True;True;True;False;False;False;False;False;False;False;False;True;True;True;True;True;True;True;True;-1;-1;-1;0;3;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0;0;0;0;9;0;0;0;0;0;10490000;10490001;10490002;12000000;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;-1
4910;[Sorcery] Briars of Punishment;True;0;-1;4200;0;0;13;22;4000;0;-1;-1;-1;1;99;0;1;0;21;10;70;0;0;3;82;0;0;0;0;0;True;True;True;True;True;True;True;True;True;False;False;False;True;True;True;True;False;False;False;False;False;False;False;False;True;True;True;True;True;True;True;True;-1;-1;-1;0;3;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0;0;0;0;9;0;0;0;0;0;10491000;-1;-1;10000000;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;-1
5000;[Sorcery] Rancorcall;True;0;-1;4000;0;0;14;21;4000;0;-1;-1;-1;1;99;1;1;16;14;10;70;0;1;3;103;0;1;0;0;0;True;True;True;True;True;True;True;True;True;False;False;False;True;True;True;True;False;False;False;False;True;False;False;False;True;True;True;True;True;True;True;True;523360;523361;523364;0;3;-1;-1;-1;-1;1;0;-1;-1;-1;-1;14;27;0;1;10;0;1;0;0;0;10500000;10500001;10500002;10000000;10500050;10500051;10500052;10500099;-1;-1;-1;0;2;2;1;2;2;2;0;0;0;-1
5001;[Sorcery] Ancient Death Rancor;True;0;-1;4000;0;0;24;27;4000;0;-1;-1;-1;1;99;1;1;34;24;10;70;0;1;3;103;0;1;0;0;0;True;True;True;True;True;True;True;True;True;False;False;False;True;True;True;True;False;False;False;False;True;False;False;False;True;True;True;True;True;True;True;True;523370;523371;523374;0;3;-1;-1;-1;-1;1;0;-1;-1;-1;-1;24;35;0;1;10;0;1;0;0;0;10500100;10500101;10500102;10000000;10500150;10500151;10500152;10500099;-1;-1;-1;0;2;2;1;2;2;2;0;0;0;-1
5010;[Sorcery] Explosive Ghostflame;True;0;-1;4000;0;0;36;45;4000;0;-1;-1;-1;1;99;1;1;42;30;10;70;0;0;3;115;0;0;0;0;0;True;True;True;True;True;True;True;True;True;False;False;False;True;True;True;True;False;False;False;False;False;False;False;False;True;True;True;True;True;True;True;True;523000;523001;-1;0;3;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0;0;0;0;10;0;0;0;0;0;10501000;10501001;-1;11000000;-1;-1;-1;-1;-1;-1;-1;0;2;0;0;0;0;0;0;0;0;-1
5020;[Sorcery] Fia's Mist;True;0;-1;4000;0;0;25;13;4000;0;-1;-1;-1;1;99;0;1;23;18;10;70;0;0;3;113;0;1;0;0;0;True;True;True;True;True;True;True;True;True;False;False;False;True;True;True;True;False;False;False;False;True;False;False;False;True;True;True;True;True;True;True;True;523350;523351;523354;0;3;-1;-1;-1;-1;0;0;-1;-1;-1;-1;25;17;0;0;10;0;0;0;0;0;10502000;-1;-1;12000000;10502050;-1;-1;-1;-1;-1;-1;0;0;0;1;0;0;0;0;0;0;-1
5030;[Sorcery] Tibia's Summons;True;0;-1;4000;0;0;20;27;4000;0;-1;-1;-1;1;99;1;1;28;20;10;70;0;0;3;121;0;0;0;0;0;True;True;True;True;True;True;True;True;True;False;False;False;True;True;True;True;False;False;False;False;False;False;False;False;True;True;True;True;True;True;True;True;-1;-1;-1;0;3;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0;0;0;0;10;0;0;0;0;0;10503000;10503010;-1;10000000;-1;-1;-1;-1;-1;-1;-1;0;2;0;0;0;0;0;0;0;0;-1
5040;[Sorcery] Death Lightning;True;0;-1;4000;0;0;46;32;4000;0;-1;-1;-1;1;99;0;2;0;47;10;70;1;1;4;42;0;0;0;0;0;True;True;True;True;True;True;True;True;True;False;False;False;True;True;True;True;False;False;False;False;True;False;False;False;True;True;True;True;True;True;True;True;525670;525676;525674;0;3;-1;-1;-1;-1;1;0;-1;-1;-1;-1;46;42;0;1;22;0;0;0;0;0;10999999;-1;10999999;10000000;-1;10504000;10504050;-1;-1;-1;-1;0;0;1;0;2;2;0;0;0;0;-1
5100;[Sorcery] Oracle Bubbles;False;0;-1;4000;15;0;12;18;4000;0;-1;-1;-1;1;99;1;1;19;0;10;70;0;1;3;75;0;1;0;0;0;True;True;True;True;True;True;True;True;True;False;False;False;True;True;True;True;False;False;False;False;True;False;False;False;True;True;True;True;True;True;True;True;523220;523221;523224;0;3;-1;-1;-1;-1;1;0;-1;-1;-1;-1;12;23;0;0;0;0;0;0;0;0;10510000;10510050;10510099;11000000;10510001;10510051;-1;-1;-1;-1;-1;0;1;2;2;2;0;0;0;0;0;-1
5110;[Sorcery] Great Oracular Bubble;True;0;-1;4000;18;0;16;27;4000;0;-1;-1;-1;1;99;1;1;25;0;10;70;0;0;3;76;0;0;0;0;0;True;True;True;True;True;True;True;True;True;False;False;False;True;True;True;True;False;False;False;False;True;False;False;False;True;True;True;True;True;True;True;True;523230;523231;523234;0;3;-1;-1;-1;-1;0;0;-1;-1;-1;-1;16;35;0;0;0;0;0;0;0;0;10511000;10511050;-1;11000000;-1;-1;-1;-1;-1;-1;-1;0;1;0;0;0;0;0;0;0;0;-1
6000;[Incantation] Catch Flame;False;0;-1;5000;0;0;10;17;4027;0;-1;-1;-1;1;99;1;1;0;8;10;70;1;1;4;106;0;1;0;0;0;True;True;True;True;True;True;True;True;True;False;False;False;True;True;True;True;False;False;False;False;True;False;False;False;True;True;True;True;True;True;True;True;524100;-1;-1;0;0;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;10600000;10600001;10600002;12000130;10600005;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;-1
6001;[Incantation] O, Flame!;True;0;-1;5001;0;0;16;24;4028;0;-1;-1;-1;1;99;1;1;0;16;10;70;1;1;4;25;0;1;0;0;0;True;True;True;True;True;True;True;True;True;False;False;False;True;True;True;True;False;False;False;False;True;False;False;False;True;True;True;True;True;True;True;True;524110;524115;524114;0;0;-1;-1;-1;-1;0;0;-1;-1;-1;-1;16;31;0;0;21;0;0;0;0;0;10600100;10600150;10600155;12000130;10600105;-1;-1;-1;-1;-1;-1;0;1;2;0;0;0;0;0;0;0;-1
6010;[Incantation] Flame Sling;False;0;-1;5010;0;0;11;22;4021;0;-1;-1;-1;1;99;1;1;0;10;10;70;1;0;4;17;0;0;0;0;0;True;True;True;True;True;True;True;True;True;False;False;False;True;True;True;True;False;False;False;False;True;False;False;False;True;True;True;True;True;True;True;True;524009;524001;524005;0;0;-1;-1;-1;-1;0;0;-1;-1;-1;-1;11;29;0;0;0;0;0;0;0;0;10601000;10601050;-1;10000000;-1;-1;-1;-1;-1;-1;-1;0;1;0;0;0;0;0;0;0;0;-1
6020;[Incantation] Flame, Fall Upon Them;True;0;-1;5020;0;0;24;40;4110;0;-1;-1;-1;1;99;1;1;0;28;10;70;1;0;4;17;0;0;0;0;0;True;True;True;True;True;True;True;True;True;False;False;False;True;True;True;True;False;False;False;False;True;False;False;False;True;True;True;True;True;True;True;True;524020;524021;524025;0;0;-1;-1;-1;-1;0;0;-1;-1;-1;-1;24;52;0;0;21;0;0;0;0;0;10602000;10602050;-1;10000000;-1;-1;-1;-1;-1;-1;-1;0;1;0;0;0;0;0;0;0;0;-1
6030;[Incantation] Whirl, O Flame!;True;0;-1;5110;0;0;21;26;4110;0;-1;-1;-1;1;99;1;1;0;13;10;70;1;1;4;20;0;1;0;0;0;True;True;True;True;True;True;True;True;True;False;False;False;True;True;True;True;False;False;False;False;True;False;False;False;True;True;True;True;True;True;True;True;524520;524521;-1;0;0;-1;-1;-1;-1;0;0;-1;-1;-1;-1;21;34;0;0;21;0;0;0;0;0;10603000;10603050;10999999;11000200;10999999;-1;-1;-1;-1;-1;-1;2;2;0;1;0;0;0;0;0;0;-1
6040;[Incantation] Flame, Cleanse Me;True;0;-1;5530;0;0;14;10;4072;0;-1;-1;-1;1;99;2;1;0;12;10;70;1;0;4;31;0;0;0;0;0;True;True;True;True;True;True;True;True;True;False;False;False;True;True;True;True;False;False;False;False;True;False;True;False;True;True;True;True;True;True;True;True;524320;-1;-1;0;0;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0;0;0;0;21;0;0;0;0;0;10604000;1604005;-1;20000000;-1;-1;-1;-1;-1;-1;-1;0;2;0;0;0;0;0;0;0;0;-1
6050;[Incantation] Flame, Grant Me Strength;True;0;-1;5620;0;0;28;16;4095;0;-1;-1;-1;2;99;0;1;0;15;10;70;1;0;4;31;0;0;0;0;0;True;True;True;True;True;True;True;True;True;False;False;False;True;True;True;True;False;False;False;False;True;False;True;False;True;True;True;True;True;True;True;True;524400;524401;-1;0;0;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0;0;0;0;21;0;0;0;0;0;1605000;-1;-1;30000000;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;-1
6060;[Incantation] Flame, Protect Me;True;0;-1;5630;0;0;30;20;4095;0;-1;-1;-1;2;99;0;1;0;24;10;70;1;0;4;31;0;0;0;0;0;True;True;True;True;True;True;True;True;True;False;False;False;True;True;True;True;False;False;False;False;True;False;True;False;True;True;True;True;True;True;True;True;524850;524851;-1;0;0;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0;0;0;0;21;0;0;0;0;0;1606000;-1;-1;30000000;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;-1
6100;[Incantation] Giantsflame Take Thee;True;0;-1;5012;0;0;32;43;4023;0;-1;-1;-1;1;99;1;2;0;30;10;70;1;0;4;17;0;0;0;0;0;True;True;True;True;True;True;True;True;True;False;False;False;True;True;True;True;False;False;False;False;True;False;False;False;True;True;True;True;True;True;True;True;524020;524021;524025;0;0;-1;-1;-1;-1;0;0;-1;-1;-1;-1;32;56;0;0;21;0;0;0;0;0;10610000;10610050;-1;10000000;-1;-1;-1;-1;-1;-1;-1;0;1;0;0;0;0;0;0;0;0;-1
6110;[Incantation] Flame of the Fell God;True;0;-1;5030;0;0;50;42;4137;0;-1;-1;-1;1;99;0;2;0;41;10;70;1;0;4;19;0;0;0;0;0;True;True;True;True;True;True;True;True;True;False;False;False;True;True;True;True;False;False;False;False;True;False;False;False;True;True;True;True;True;True;True;True;524080;-1;-1;0;0;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0;0;0;0;21;0;0;0;0;0;10611000;-1;-1;10100000;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;-1
6120;[Incantation] Burn, O Flame!;True;0;-1;5130;0;0;30;36;4024;0;-1;-1;-1;1;99;1;1;0;27;10;70;1;1;4;24;0;1;0;0;0;True;True;True;True;True;True;True;True;True;False;False;False;True;True;True;True;False;False;False;False;False;False;False;False;True;True;True;True;True;True;True;True;524030;524031;524035;0;0;-1;-1;-1;-1;1;0;-1;-1;-1;-1;30;47;0;1;21;0;1;1;0;0;10612000;10612005;10612006;12000000;10612050;10612055;10612056;10999999;10999999;-1;-1;2;2;2;2;2;2;0;1;0;0;-1
6210;[Incantation] Black Flame;True;0;-1;5011;0;0;18;25;4023;0;-1;-1;-1;1;99;1;1;0;20;10;70;1;0;4;17;0;0;0;0;0;True;True;True;True;True;True;True;True;True;False;False;False;True;True;True;True;False;False;False;False;True;False;False;False;True;True;True;True;True;True;True;True;524540;524541;524545;0;0;-1;-1;-1;-1;0;0;-1;-1;-1;-1;18;33;0;0;20;0;0;0;0;0;10621000;10621050;-1;10000000;-1;-1;-1;-1;-1;-1;-1;0;1;0;0;0;0;0;0;0;0;-1
6220;[Incantation] Surge, O Flame!;True;0;-1;5100;0;0;1;2;4088;0;-1;-1;-1;1;99;0;1;0;9;10;70;1;0;4;23;0;0;0;0;0;True;True;True;True;True;True;True;True;True;False;False;False;True;True;True;True;False;False;False;False;True;False;False;False;True;True;True;True;True;True;True;True;524050;-1;-1;0;0;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0;0;0;0;21;0;0;0;0;0;10622000;-1;-1;11000200;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;1
6230;[Incantation] Scouring Black Flame;True;0;-1;5120;0;0;27;29;4000;0;-1;-1;-1;1;99;1;1;0;28;10;70;1;1;4;22;0;1;0;0;0;True;True;True;True;True;True;True;True;True;False;False;False;True;True;True;True;False;False;False;False;True;False;False;False;True;True;True;True;True;True;True;True;524520;524521;-1;0;0;-1;-1;-1;-1;1;0;-1;-1;-1;-1;27;38;0;1;20;0;0;0;0;0;10623000;10623001;10623050;11000200;10623051;10999999;10999999;-1;-1;-1;-1;2;2;2;2;0;1;0;0;0;0;-1
6240;[Incantation] Black Flame Ritual;True;0;-1;5160;0;0;36;39;4024;0;-1;-1;-1;1;99;1;1;0;42;10;70;1;0;4;99;0;0;0;0;0;True;True;True;True;True;True;True;True;True;False;False;False;True;True;True;True;False;False;False;False;True;False;False;False;True;True;True;True;True;True;True;True;-1;-1;-1;0;0;-1;-1;-1;-1;0;0;-1;-1;-1;-1;36;51;0;0;20;0;0;0;0;0;10625000;10625050;-1;12000000;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;-1
6250;[Incantation] Black Flame Blade;True;0;-1;5600;0;0;15;10;4033;0;-1;-1;-1;2;99;0;1;0;17;10;70;1;0;4;32;0;0;0;0;0;True;True;True;True;True;True;True;True;True;False;True;False;True;True;True;True;False;False;False;False;False;False;True;False;True;True;True;True;True;True;True;True;524090;524091;-1;0;0;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0;0;0;0;20;0;0;0;0;0;1626000;-1;-1;30010000;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;-1
6260;[Incantation] Black Flame's Protection;True;0;-1;5640;0;0;30;13;4095;0;-1;-1;-1;2;99;0;1;0;30;10;70;1;0;4;31;0;0;0;0;0;True;True;True;True;True;True;True;True;True;False;False;False;True;True;True;True;False;False;False;False;True;False;False;False;True;True;True;True;True;True;True;True;524790;524791;-1;0;0;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0;0;0;0;20;0;0;0;0;0;1627000;-1;-1;30000000;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;-1
6270;[Incantation] Noble Presence;True;0;-1;4000;0;0;20;35;4000;0;-1;-1;-1;1;99;1;1;0;26;10;70;1;2;4;105;0;1;0;0;0;True;True;True;True;True;True;True;True;True;False;False;False;True;True;True;True;False;False;False;False;False;False;False;False;True;True;True;True;True;True;True;True;525330;525335;-1;0;0;-1;-1;-1;-1;1;0;-1;-1;-1;-1;20;46;0;0;27;0;0;0;0;0;10624000;10624050;1624000;12000000;10624001;10624051;-1;-1;-1;-1;-1;0;1;2;2;2;0;0;0;0;0;-1
6300;[Incantation] Bloodflame Talons;True;0;-1;5340;15;0;18;21;4021;0;-1;-1;-1;1;99;0;1;0;13;10;70;1;0;4;94;0;0;0;0;0;True;True;True;True;True;True;True;True;True;False;False;False;True;True;True;True;False;False;False;False;False;False;False;False;True;True;True;True;True;True;True;True;-1;-1;-1;0;0;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;10630000;-1;-1;12000130;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;-1
6310;[Incantation] Bloodboon;True;0;-1;5340;17;0;15;34;4021;0;-1;-1;-1;1;99;1;1;0;14;10;70;1;0;4;93;0;0;0;0;0;True;True;True;True;True;True;True;True;True;False;False;False;True;True;True;True;False;False;False;False;False;False;False;False;True;True;True;True;True;True;True;True;-1;-1;-1;0;0;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;10631000;10631005;-1;11000000;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;-1
