Row ID;Row Name;Disable Param - Network Test;Sort ID;Wandering Equip ID;Resist - Sleep;Resist - Madness;Poise Durability;Poise;Repair Price;Basic Price;Sell Value;Weight;Resident SpEffect ID [1];Resident SpEffect ID [2];Resident SpEffect ID [3];Upgrade Material ID;Weak Parts Damage %;Poise Recovery Correction;Origin Armor 0;Origin Armor 1;Origin Armor 2;Origin Armor 3;Origin Armor 4;Origin Armor 5;Origin Armor 6;Origin Armor 7;Origin Armor 8;Origin Armor 9;Origin Armor 10;Origin Armor 11;Origin Armor 12;Origin Armor 13;Origin Armor 14;Origin Armor 15;Facescale - Male - Scale X;Facescale - Male - Scale Z;Facescale - Male - Max X;Facescale - Male - Max Z;Facescale - Female - Scale X;Facescale - Female - Scale Z;Facescale - Female - Max X;Facescale - Female - Max Z;QWC ID;Model ID;Icon ID - Male;Icon ID - Female;Knockback;Knockback Bounce Rate;Durability;Max Durability;Weapon Repel Power;Defence - Physical;Defence - Magic;Defence - Fire;Defence - Lightning;Defence - Slash;Defence - Strike;Defence - Thrust;Resist - Poison;Resist - Scarlet Rot;Resist - Hemorrhage;Resist - Blight;Reinforce Type ID;Achievement ID;Shop Level;Knockback Param ID;Weapon Repel Damage %;Equip Model Category;Equip Model Gender;Armor Category;Rarity;Sort Group ID;Parts Damage Type;Can Deposit;Is Head Equipment;Is Body Equipment;Is Arm Equipment;Is Leg Equipment;Use Facescale;Skip Weak Damage Anim;Defence Material - Variation Value - Weak;Auto Foot Effect Decal Base ID [2];Auto Foot Effect Decal Base ID [3];Defence Material - Variation Value;Can Discard;Can Drop;Cannot Drop in Multiplayer;Simple Model for DLC1;Show Log Condition Type;Show Dialog Condition Type [0];Show Dialog Condition Type [1];Absorption - Physical;Absorption - Slash;Absorption - Strike;Absorption - Thrust;Absorption - Magic;Absorption - Fire;Absorption - Lightning;Defence Material SFX ID [1];Defence Material SFX ID - Weak [1];Defence Material [1];Defence Material - Weak [1];Defence Material SFX ID [2];Defence Material SFX ID - Weak [2];Foot Material SE;Defence Material - Weak [2];Auto Foot Effect Decal Base ID [1];Toughness Absorption;Toughness Recovery Correction;Absorption - Holy;Defence - Holy;Posture Control ID;Shop Price;Resist - Frost;Mask 00 - Hide upper front face;Mask 01 - Hide lower front face;Mask 02 - Hide middle front face;Mask 03 - Hide top and back of head;Mask 04 - Hide neck;Mask 05 - Hide neckline and shoulders;Mask 06 - Hide upper torso area, reduce back size;Mask 07 - Reduce bicep size;Mask 08 - Reduce shoulder and upper bicep size;Mask 09 - Hide elbows;Mask 10 - Hide lower forearms;Mask 11 - Hide right hand;Mask 12 - Hide upper leg area;Mask 13 - Hide left hand;Mask 14 - Hide lower leg area;Mask 15 - Hide calves;Mask 16 - Hide feet;Mask 17 - Alter Armor Part;Mask 18 - Alter Armor Part;Mask 19 - Alter Armor Part;Mask 20 - Alter Armor Part;Mask 21 - Alter Armor Part;Mask 22 - Alter Armor Part;Mask 23 - Alter Armor Part;Mask 24 - Alter Armor Part;Mask 25 - Alter Armor Part;Mask 26 - Hide arms (for specific chest armor);Mask 27 - Alter Armor Part;Mask 28 - Hide shoulders and shoulder armor;Mask 29 - Hide wrist cloth;Mask 30 - Alter Armor Part;Mask 31 - Alter Armor Part;Mask 32 - Alter Neck Part;Mask 33 - Alter Armor Part;Mask 34 - Alter Neck/Shoulder Part;Mask 35 - Alter Lower Stomach Part;Mask 36 - Alter Hood Part;Mask 37 - Alter Armor Part;Mask 38 - Hide Left Shoulder Part;Mask 39 - Hide Right Shoulder Part;Mask 40 - Alter Armor Part;Mask 41 - Alter Armor Part;Mask 42 - Alter Armor Part;Mask 43 - Alter Armor Part;Mask 44 - Alter Armor Part;Mask 45 - Alter Armor Part;Mask 46 - Alter Armor Part;Mask 47 - Alter Armor Part;Mask 48 - Alter Armor Part;Mask 49 - Alter Armor Part;Mask 50 - Alter Armor Part;Mask 51 - Head: Hide Leg Part;Mask 52 - Alter Armor Part;Mask 53 - Head: Hide Knee Part;Mask 54 - Alter Armor Part;Mask 55 - Head: Hide Belt Part;Mask 56 - Alter Armor Part;Mask 57 - Head: Hide Skirt Part;Mask 58 - Alter Armor Part;Mask 59 - Alter Armor Part;Mask 60 - Hide hair scalp;Mask 61 - Hide hair low;Mask 62 - Alter Armor Part;Mask 63 - Hide hair top in;Mask 64 - Hide hair top out;Mask 65 - Hide hair front in;Mask 66 - Hide hair front out;Mask 67 - Hide hair sides;Mask 68 - Hide hair back;Mask 69 - Hide ponytail;Mask 70 - Alter Armor Part;Mask 71 - Alter Armor Part;Mask 72 - Alter Prisoner Part;Mask 73 - Alter Fia Clothing Part;Mask 74 - Alter Armor Part;Mask 75 - Alter Armor Part;Mask 76 - Alter Armor Part;Mask 77 - Alter Armor Part;Mask 78 - Alter Armor Part;Mask 79 - Alter Armor Part;Mask 80 - Alter Armor Part;Mask 81 - Alter Armor Part;Mask 82 - Alter Armor Part;Mask 83 - Alter Armor Part;Mask 84 - Alter Armor Part;Mask 85 - Alter Armor Part;Mask 86 - Alter Armor Part;Mask 87 - Alter Armor Part;Mask 88 - Alter Armor Part;Mask 89 - Alter Armor Part;Mask 90 - Alter Armor Part;Mask 91 - Alter Armor Part;Mask 92 - Alter Armor Part;Mask 93 - Alter Armor Part;Mask 94 - Alter Armor Part;Mask 95 - Alter Armor Part
760100;Maliketh's Armor;True;608190;0;24;24;100;0.019;1150;0;2000;12.8;-1;-1;9100000;7000;1;-0.4;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;-1;1620;14151;14151;0;0;0;0;0;0;0;0;0;0;0;0;35;35;57;50;0;-1;-1;1;0;2;4;1;3;90;0;True;False;True;False;False;False;False;0;-1;-1;0;True;True;False;False;True;False;True;0.822096;0.817;0.858975;0.82175;0.891;0.886;0.905;109;50;106;50;106;139;139;139;-1;1;0;0.872;0;0;0;57;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;1;1;1;0;1;0;1;0;1;1;1;0;1;1;0;0;0;0;0;0;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
760200;Maliketh's Gauntlets;True;707100;0;8;8;0;0.004;1150;0;2000;4.3;-1;-1;-1;7000;1.1;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;-1;1620;14152;14152;0;0;0;0;0;0;0;0;0;0;0;0;12;12;19;17;0;-1;-1;1;0;1;4;2;3;80;0;True;False;False;True;False;False;False;0;-1;-1;0;True;True;False;False;True;False;True;0.9190368;0.91675;0.946725;0.91865;0.973;0.972;0.977;109;50;106;50;106;139;139;139;-1;1;0;0.968;0;0;0;19;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
760300;Maliketh's Greaves;True;807100;0;15;15;0;0.011;1250;0;2000;7.9;-1;-1;-1;7000;1.1;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;-1;1620;14153;14153;0;0;0;0;0;0;0;0;0;0;0;0;22;22;35;31;0;-1;-1;1;0;6;4;3;3;80;0;True;False;False;False;True;False;False;0;-1;-1;0;True;True;False;False;True;False;True;0.8772192;0.874;0.9087;0.87685;0.938;0.935;0.946;109;50;106;50;106;139;139;139;111;1;0;0.927;0;0;0;35;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
761100;Maliketh's Armor (Altered);True;608200;0;21;21;100;0.014;1150;0;2000;11.8;-1;-1;9100000;7000;1;-0.4;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;-1;1621;14161;14161;0;0;0;0;0;0;0;0;0;0;0;0;29;29;50;42;0;-1;-1;1;0;2;4;1;3;90;0;True;False;True;False;False;False;False;0;-1;-1;0;True;True;False;False;True;False;True;0.8277984;0.82175;0.86385;0.8322;0.898;0.891;0.912;109;50;106;50;106;139;139;139;-1;1;0;0.874;0;0;0;50;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;1;1;1;0;1;0;1;0;1;1;1;0;1;1;0;0;0;0;0;0;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
770000;Malenia's Winged Helm;True;506210;0;8;8;0;0.004;1050;0;2000;4;-1;-1;-1;7000;1.5;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;-1;1630;14170;14170;0;0;0;0;0;0;0;0;0;0;0;0;22;22;18;8;0;-1;-1;1;0;5;4;0;3;70;0;True;True;False;False;False;True;False;0;-1;-1;0;True;True;False;False;True;False;True;0.9085824;0.9063;0.94185;0.912;0.972;0.966;0.977;109;110;106;110;106;139;139;139;-1;1;0;0.962;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
770100;Malenia's Armor;True;606170;0;11;11;100;0.009;1150;0;2000;7.7;-1;-1;-1;7000;1;-0.4;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;-1;1630;14171;14171;0;0;0;0;0;0;0;0;0;0;0;0;38;38;32;11;0;-1;-1;1;0;2;3;1;3;70;0;True;False;True;False;False;False;False;0;-1;-1;0;True;True;False;False;True;False;True;0.8468064;0.8417;0.905775;0.85975;0.939;0.929;0.958;109;50;113;50;113;139;139;139;-1;1;0;0.929;0;0;0;32;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;1;1;0;1;1;1;0;1;0;1;1;1;0;1;0;0;0;0;0;0;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
770200;Malenia's Gauntlet;True;705190;0;6;6;0;0.003;1150;0;2000;3.1;-1;-1;-1;7000;1.1;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;-1;1630;14172;14172;0;0;0;0;0;0;0;0;0;0;0;0;17;17;14;6;0;-1;-1;1;0;1;4;2;3;60;0;True;False;False;True;False;False;False;0;-1;-1;0;True;True;False;False;True;False;True;0.9209376;0.9196;0.952575;0.9234;0.981;0.977;0.984;109;50;106;50;106;139;139;139;-1;1;0;0.973;0;0;0;14;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
770300;Malenia's Greaves;True;805180;0;11;11;0;0.008;1250;0;2000;5.7;-1;-1;-1;7000;1.1;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;-1;1630;14173;14173;0;0;0;0;0;0;0;0;0;0;0;0;31;31;26;11;0;-1;-1;1;0;6;4;3;3;60;0;True;False;False;False;True;False;False;0;-1;-1;0;True;True;False;False;True;False;True;0.8829216;0.8797;0.92235;0.88825;0.955;0.946;0.962;109;50;106;50;106;139;139;139;111;1;0;0.938;0;0;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
771100;Malenia's Armor (Altered);True;606180;0;0;0;100;0.007;1150;0;2000;6.8;-1;-1;-1;7000;1;-0.4;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;-1;1631;14181;14181;0;0;0;0;0;0;0;0;0;0;0;0;29;29;25;0;0;-1;-1;1;0;2;3;1;3;70;0;True;False;True;False;False;False;False;0;-1;-1;0;True;True;False;False;True;False;True;0.85536;0.84835;0.911625;0.8683;0.949;0.935;0.975;109;50;113;50;113;139;139;139;-1;1;0;0.935;0;0;0;25;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;1;1;1;1;1;0;1;0;1;1;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
780000;Veteran's Helm;True;509040;0;20;20;0;0.012;1050;0;1000;8.1;-1;-1;-1;7000;1.5;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;-1;1660;14190;14190;0;0;0;0;0;0;0;0;0;0;0;0;27;27;39;20;0;-1;-1;1;0;5;4;0;2;100;0;True;True;False;False;False;True;False;0;-1;-1;0;True;True;False;False;True;False;True;0.8857728;0.8854;0.915525;0.89015;0.952;0.95;0.954;109;110;106;110;106;139;139;139;-1;1;0;0.953;0;0;0;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
780100;Veteran's Armor;True;609040;0;46;46;100;0.037;1150;0;1000;18.9;-1;-1;9100010;7000;1;-0.4;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;-1;1660;14191;14191;0;0;0;0;0;0;0;0;0;0;0;0;63;63;90;46;0;-1;-1;1;0;2;4;1;2;100;0;True;False;True;False;False;False;False;0;-1;-1;0;True;True;False;False;True;False;True;0.7726752;0.77235;0.80925;0.78375;0.865;0.859;0.872;109;50;113;50;113;139;139;139;-1;1;0;0.867;0;0;0;90;0;0;0;0;0;1;1;1;1;1;1;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;1;1;0;1;0;1;0;1;0;1;0;1;1;0;0;0;0;0;0;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
780200;Veteran's Gauntlets;True;708020;0;15;15;0;0.008;1150;0;1000;6.3;-1;-1;-1;7000;1.1;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;-1;1660;14192;14192;0;0;0;0;0;0;0;0;0;0;0;0;21;21;30;15;0;-1;-1;1;0;1;4;2;2;90;0;True;False;False;True;False;False;False;0;-1;-1;0;True;True;False;False;True;False;True;0.9057312;0.90535;0.933075;0.9082;0.967;0.965;0.968;109;50;106;50;106;139;139;139;-1;1;0;0.967;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
780300;Veteran's Greaves;True;808020;0;29;29;0;0.022;1250;0;1000;11.7;-1;-1;-1;7000;1.1;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;-1;1660;14193;14193;0;0;0;0;0;0;0;0;0;0;0;0;39;39;56;29;0;-1;-1;1;0;6;4;3;2;90;0;True;False;False;False;True;False;False;0;-1;-1;0;True;True;False;False;True;False;True;0.8477568;0.8474;0.87945;0.85405;0.923;0.919;0.927;109;50;106;50;106;139;139;139;111;1;0;0.924;0;0;0;56;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
781100;Veteran's Armor (Altered);True;609050;0;38;38;100;0.029;1150;0;1000;17.2;-1;-1;9100010;7000;1;-0.4;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;-1;1661;14201;14201;0;0;0;0;0;0;0;0;0;0;0;0;54;54;75;38;0;-1;-1;1;0;2;4;1;2;100;0;True;False;True;False;False;False;False;0;-1;-1;0;True;True;False;False;True;False;True;0.7783776;0.77425;0.8112;0.78565;0.869;0.864;0.876;109;50;106;50;106;139;139;139;-1;1;0;0.872;0;0;0;75;0;0;0;0;0;1;1;1;1;1;1;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;1;0;1;1;0;1;0;1;0;1;0;1;1;0;0;0;0;0;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
790000;Bloodhound Knight Helm;True;507100;0;10;10;0;0.004;1050;0;1000;4.6;-1;-1;-1;7000;1.5;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;-1;1850;14210;14210;0;0;0;0;0;0;0;0;0;0;0;0;14;14;22;10;0;-1;-1;1;0;5;4;0;1;80;0;True;True;False;False;False;True;False;0;-1;-1;0;True;True;False;False;True;False;True;0.9085824;0.9025;0.936;0.9044;0.966;0.964;0.975;109;110;106;110;106;139;139;139;-1;1;0;0.964;0;0;0;22;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
790100;Bloodhound Knight Armor;True;607190;0;23;23;100;0.014;1150;0;1000;10.6;-1;-1;9100000;7000;1;-0.4;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;-1;1850;14211;14211;0;0;0;0;0;0;0;0;0;0;0;0;32;32;50;23;0;-1;-1;1;0;2;4;1;1;80;0;True;False;True;False;False;False;False;0;-1;-1;0;True;True;False;False;True;False;True;0.8325504;0.817;0.86385;0.82175;0.905;0.898;0.929;109;50;106;50;106;139;139;139;-1;1;0;0.898;0;0;0;50;0;0;0;0;0;1;1;1;1;1;1;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;1;1;0;1;1;0;1;0;1;1;0;0;1;1;0;0;0;0;0;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
790200;Bloodhound Knight Gauntlets;True;706100;0;8;8;0;0.003;1150;0;1000;3.5;-1;-1;-1;7000;1.1;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;-1;1850;14212;14212;0;0;0;0;0;0;0;0;0;0;0;0;11;11;17;8;0;-1;-1;1;0;1;4;2;1;70;0;True;False;False;True;False;False;False;0;-1;-1;0;True;True;False;False;True;False;True;0.9209376;0.91675;0.9477;0.91865;0.977;0.975;0.983;109;50;106;50;106;139;139;139;-1;1;0;0.975;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
790300;Bloodhound Knight Greaves;True;806100;0;14;14;0;0.008;1250;0;1000;6.6;-1;-1;-1;7000;1.1;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;-1;1850;14213;14213;0;0;0;0;0;0;0;0;0;0;0;0;20;20;31;14;0;-1;-1;1;0;6;4;3;1;70;0;True;False;False;False;True;False;False;0;-1;-1;0;True;True;False;False;True;False;True;0.8829216;0.874;0.911625;0.87685;0.946;0.942;0.96;109;50;108;50;108;139;139;139;111;1;0;0.942;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
791100;Bloodhound Knight Armor (Altered);True;607200;0;21;21;100;0.012;1150;0;1000;9.6;-1;-1;9100000;7000;1;-0.4;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;-1;1851;14221;14221;0;0;0;0;0;0;0;0;0;0;0;0;29;29;45;21;0;-1;-1;1;0;2;4;1;1;80;0;True;False;True;False;False;False;False;0;-1;-1;0;True;True;False;False;True;False;True;0.8354016;0.81985;0.866775;0.8246;0.908;0.901;0.932;109;50;106;50;106;139;139;139;-1;1;0;0.901;0;0;0;45;0;0;0;0;0;1;1;1;1;1;1;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;1;1;0;1;1;0;1;0;1;1;0;0;1;1;0;0;0;0;0;0;1;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
800000;Festive Hood;True;500080;0;29;29;0;0;1050;0;100;1.7;-1;-1;-1;7000;1.5;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;-1;2130;14230;14230;0;0;0;0;0;0;0;0;0;0;0;0;18;18;9;29;0;-1;-1;1;0;5;4;0;1;10;0;True;True;False;False;False;True;False;0;-1;-1;0;True;True;False;False;True;False;True;0.9370944;0.93005;0.95745;0.9329;0.955;0.958;0.956;109;110;113;110;139;139;139;139;-1;1;0;0.954;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
800100;Festive Garb;True;600160;0;67;67;100;0.001;1150;0;100;4.1;-1;-1;-1;7000;1;-0.4;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;-1;2130;14231;14231;0;0;0;0;0;0;0;0;0;0;0;0;42;42;21;67;0;-1;-1;1;0;2;3;1;1;10;0;True;False;True;False;False;False;False;0;-1;-1;0;True;True;False;False;True;False;True;0.9104832;0.89205;0.923325;0.89965;0.874;0.881;0.876;109;50;113;50;139;139;139;139;-1;1;0;0.87;0;0;0;21;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;1;0;1;1;1;1;0;1;1;1;1;1;1;1;0;0;0;0;0;0;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
801000;Festive Hood (Altered);True;500090;0;23;23;0;0;1050;0;100;1;-1;-1;-1;7000;1.5;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;-1;2131;14240;14240;0;0;0;0;0;0;0;0;0;0;0;0;13;13;4;23;0;-1;-1;1;0;5;4;0;1;10;0;True;True;False;False;False;True;False;0;-1;-1;0;True;True;False;False;True;False;True;0.9484992;0.9367;0.966225;0.94145;0.958;0.962;0.96;109;110;113;110;113;139;139;139;-1;1;0;0.955;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
801100;Festive Garb (Altered);True;600170;0;57;57;100;0;1150;0;100;3.2;-1;-1;-1;7000;1;-0.4;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;-1;2131;14241;14241;0;0;0;0;0;0;0;0;0;0;0;0;34;34;16;57;0;-1;-1;1;0;2;3;1;1;10;0;True;False;True;False;False;False;False;0;-1;-1;0;True;True;False;False;True;False;True;0.9247392;0.89965;0.93405;0.9101;0.876;0.886;0.881;109;50;113;50;113;139;139;139;-1;1;0;0.872;0;0;0;16;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;1;1;1;1;1;0;1;1;1;1;1;1;1;0;0;0;0;0;0;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
