Row ID;Row Name;Reinforce Type ID
4000500;Greatsword [Flame Art];500
4000600;Greatsword [Lightning];600
4000700;Greatsword [Sacred];700
4000800;Greatsword [Magic];800
4000900;Greatsword [Cold];900
4001000;Greatsword [Poison];1000
4001100;Greatsword [Blood];1100
4001200;Greatsword [Occult];1200
4010100;Watchdog's Greatsword [Heavy];6000
4010200;Watchdog's Greatsword [Keen];200
4010300;Watchdog's Greatsword [Quality];300
4010400;Watchdog's Greatsword [Fire];400
4010500;Watchdog's Greatsword [Flame Art];500
4010600;Watchdog's Greatsword [Lightning];600
4010700;Watchdog's Greatsword [Sacred];700
4010800;Watchdog's Greatsword [Magic];800
4010900;Watchdog's Greatsword [Cold];900
4011000;Watchdog's Greatsword [Poison];1000
4011100;Watchdog's Greatsword [Blood];1100
4011200;Watchdog's Greatsword [Occult];1200
4020100;Maliketh's Black Blade [Heavy];100
4020200;Maliketh's Black Blade [Keen];200
4020300;Maliketh's Black Blade [Quality];300
4020400;Maliketh's Black Blade [Fire];400
4020500;Maliketh's Black Blade [Flame Art];500
4020600;Maliketh's Black Blade [Lightning];600
4020700;Maliketh's Black Blade [Sacred];700
4020800;Maliketh's Black Blade [Magic];800
4020900;Maliketh's Black Blade [Cold];900
4021000;Maliketh's Black Blade [Poison];1000
4021100;Maliketh's Black Blade [Blood];1100
4021200;Maliketh's Black Blade [Occult];1200
4030100;Troll's Golden Sword [Heavy];100
4030200;Troll's Golden Sword [Keen];200
4030300;Troll's Golden Sword [Quality];300
4030400;Troll's Golden Sword [Fire];400
4030500;Troll's Golden Sword [Flame Art];500
4030600;Troll's Golden Sword [Lightning];600
4030700;Troll's Golden Sword [Sacred];700
4030800;Troll's Golden Sword [Magic];800
4030900;Troll's Golden Sword [Cold];900
4031000;Troll's Golden Sword [Poison];1000
4031100;Troll's Golden Sword [Blood];1100
4031200;Troll's Golden Sword [Occult];1200
4040100;Zweihander [Heavy];100
4040200;Zweihander [Keen];200
4040300;Zweihander [Quality];300
4040400;Zweihander [Fire];400
4040500;Zweihander [Flame Art];500
4040600;Zweihander [Lightning];600
4040700;Zweihander [Sacred];700
4040800;Zweihander [Magic];800
4040900;Zweihander [Cold];900
4041000;Zweihander [Poison];1000
4041100;Zweihander [Blood];1100
4041200;Zweihander [Occult];1200
4050100;Starscourge Greatsword [Heavy];100
4050200;Starscourge Greatsword [Keen];200
4050300;Starscourge Greatsword [Quality];300
4050400;Starscourge Greatsword [Fire];400
4050500;Starscourge Greatsword [Flame Art];500
4050600;Starscourge Greatsword [Lightning];600
4050700;Starscourge Greatsword [Sacred];700
4050800;Starscourge Greatsword [Magic];800
4050900;Starscourge Greatsword [Cold];900
4051000;Starscourge Greatsword [Poison];1000
4051100;Starscourge Greatsword [Blood];1100
4051200;Starscourge Greatsword [Occult];1200
4060100;Royal Greatsword [Heavy];100
4060200;Royal Greatsword [Keen];200
4060300;Royal Greatsword [Quality];300
4060400;Royal Greatsword [Fire];400
4060500;Royal Greatsword [Flame Art];500
4060600;Royal Greatsword [Lightning];600
4060700;Royal Greatsword [Sacred];700
4060800;Royal Greatsword [Magic];800
4060900;Royal Greatsword [Cold];900
4061000;Royal Greatsword [Poison];1000
4061100;Royal Greatsword [Blood];1100
4061200;Royal Greatsword [Occult];1200
4070100;Godslayer's Greatsword [Heavy];100
4070200;Godslayer's Greatsword [Keen];200
4070300;Godslayer's Greatsword [Quality];300
4070400;Godslayer's Greatsword [Fire];400
4070500;Godslayer's Greatsword [Flame Art];500
4070600;Godslayer's Greatsword [Lightning];600
4070700;Godslayer's Greatsword [Sacred];700
4070800;Godslayer's Greatsword [Magic];800
4070900;Godslayer's Greatsword [Cold];900
4071000;Godslayer's Greatsword [Poison];1000
4071100;Godslayer's Greatsword [Blood];1100
4071200;Godslayer's Greatsword [Occult];1200
4080100;Ruins Greatsword [Heavy];100
4080200;Ruins Greatsword [Keen];200
4080300;Ruins Greatsword [Quality];300
4080400;Ruins Greatsword [Fire];400
4080500;Ruins Greatsword [Flame Art];500
4080600;Ruins Greatsword [Lightning];600
4080700;Ruins Greatsword [Sacred];700
4080800;Ruins Greatsword [Magic];800
4080900;Ruins Greatsword [Cold];900
4081000;Ruins Greatsword [Poison];1000
4081100;Ruins Greatsword [Blood];1100
4081200;Ruins Greatsword [Occult];1200
4100100;Grafted Blade Greatsword [Heavy];100
4100200;Grafted Blade Greatsword [Keen];200
4100300;Grafted Blade Greatsword [Quality];300
4100400;Grafted Blade Greatsword [Fire];400
4100500;Grafted Blade Greatsword [Flame Art];500
4100600;Grafted Blade Greatsword [Lightning];600
4100700;Grafted Blade Greatsword [Sacred];700
4100800;Grafted Blade Greatsword [Magic];800
4100900;Grafted Blade Greatsword [Cold];900
4101000;Grafted Blade Greatsword [Poison];1000
4101100;Grafted Blade Greatsword [Blood];1100
4101200;Grafted Blade Greatsword [Occult];1200
4110100;Troll Knight's Sword [Heavy];100
4110200;Troll Knight's Sword [Keen];200
4110300;Troll Knight's Sword [Quality];300
4110400;Troll Knight's Sword [Fire];400
4110500;Troll Knight's Sword [Flame Art];500
4110600;Troll Knight's Sword [Lightning];600
4110700;Troll Knight's Sword [Sacred];700
4110800;Troll Knight's Sword [Magic];800
4110900;Troll Knight's Sword [Cold];900
4111000;Troll Knight's Sword [Poison];1000
4111100;Troll Knight's Sword [Blood];1100
4111200;Troll Knight's Sword [Occult];1200
5000100;Estoc [Heavy];100
5000200;Estoc [Keen];5000
5000300;Estoc [Quality];300
5000400;Estoc [Fire];400
5000500;Estoc [Flame Art];500
5000600;Estoc [Lightning];600
5000700;Estoc [Sacred];700
5000800;Estoc [Magic];800
5000900;Estoc [Cold];900
5001000;Estoc [Poison];1000
5001100;Estoc [Blood];1100
5001200;Estoc [Occult];1200
5010100;Cleanrot Knight's Sword [Heavy];100
5010200;Cleanrot Knight's Sword [Keen];200
5010300;Cleanrot Knight's Sword [Quality];300
5010400;Cleanrot Knight's Sword [Fire];400
5010500;Cleanrot Knight's Sword [Flame Art];500
5010600;Cleanrot Knight's Sword [Lightning];600
5010700;Cleanrot Knight's Sword [Sacred];700
5010800;Cleanrot Knight's Sword [Magic];800
5010900;Cleanrot Knight's Sword [Cold];900
5011000;Cleanrot Knight's Sword [Poison];1000
5011100;Cleanrot Knight's Sword [Blood];1100
5011200;Cleanrot Knight's Sword [Occult];1200
5020100;Rapier [Heavy];100
5020200;Rapier [Keen];5000
5020300;Rapier [Quality];300
5020400;Rapier [Fire];400
5020500;Rapier [Flame Art];500
5020600;Rapier [Lightning];600
5020700;Rapier [Sacred];700
5020800;Rapier [Magic];800
5020900;Rapier [Cold];900
5021000;Rapier [Poison];1000
5021100;Rapier [Blood];1100
5021200;Rapier [Occult];1200
5030100;Rogier's Rapier [Heavy];100
5030200;Rogier's Rapier [Keen];5000
5030300;Rogier's Rapier [Quality];300
5030400;Rogier's Rapier [Fire];400
5030500;Rogier's Rapier [Flame Art];500
5030600;Rogier's Rapier [Lightning];600
5030700;Rogier's Rapier [Sacred];700
5030800;Rogier's Rapier [Magic];800
5030900;Rogier's Rapier [Cold];900
5031000;Rogier's Rapier [Poison];1000
5031100;Rogier's Rapier [Blood];1100
5031200;Rogier's Rapier [Occult];1200
5040100;Antspur Rapier [Heavy];100
5040200;Antspur Rapier [Keen];200
5040300;Antspur Rapier [Quality];300
5040400;Antspur Rapier [Fire];400
5040500;Antspur Rapier [Flame Art];500
5040600;Antspur Rapier [Lightning];600
5040700;Antspur Rapier [Sacred];700
5040800;Antspur Rapier [Magic];800
5040900;Antspur Rapier [Cold];900
5041000;Antspur Rapier [Poison];1000
5041100;Antspur Rapier [Blood];1100
5041200;Antspur Rapier [Occult];1200
5050100;Frozen Needle [Heavy];100
5050200;Frozen Needle [Keen];200
5050300;Frozen Needle [Quality];300
5050400;Frozen Needle [Fire];400
5050500;Frozen Needle [Flame Art];500
5050600;Frozen Needle [Lightning];600
5050700;Frozen Needle [Sacred];700
5050800;Frozen Needle [Magic];800
5050900;Frozen Needle [Cold];900
5051000;Frozen Needle [Poison];1000
5051100;Frozen Needle [Blood];1100
5051200;Frozen Needle [Occult];1200
5060100;Noble's Estoc [Heavy];100
5060200;Noble's Estoc [Keen];200
5060300;Noble's Estoc [Quality];300
5060400;Noble's Estoc [Fire];400
5060500;Noble's Estoc [Flame Art];500
5060600;Noble's Estoc [Lightning];600
5060700;Noble's Estoc [Sacred];700
5060800;Noble's Estoc [Magic];800
5060900;Noble's Estoc [Cold];900
5061000;Noble's Estoc [Poison];1000
5061100;Noble's Estoc [Blood];1100
5061200;Noble's Estoc [Occult];1200
6000100;Bloody Helice [Heavy];100
6000200;Bloody Helice [Keen];200
6000300;Bloody Helice [Quality];300
6000400;Bloody Helice [Fire];400
6000500;Bloody Helice [Flame Art];500
6000600;Bloody Helice [Lightning];600
6000700;Bloody Helice [Sacred];700
6000800;Bloody Helice [Magic];800
6000900;Bloody Helice [Cold];900
6001000;Bloody Helice [Poison];1000
6001100;Bloody Helice [Blood];1100
6001200;Bloody Helice [Occult];1200
6010100;Godskin Stitcher [Heavy];100
6010200;Godskin Stitcher [Keen];200
6010300;Godskin Stitcher [Quality];300
6010400;Godskin Stitcher [Fire];400
6010500;Godskin Stitcher [Flame Art];500
6010600;Godskin Stitcher [Lightning];600
6010700;Godskin Stitcher [Sacred];700
6010800;Godskin Stitcher [Magic];800
6010900;Godskin Stitcher [Cold];900
6011000;Godskin Stitcher [Poison];1000
6011100;Godskin Stitcher [Blood];1100
6011200;Godskin Stitcher [Occult];1200
6020100;Great epee [Heavy];100
6020200;Great epee [Keen];200
6020300;Great epee [Quality];300
6020400;Great epee [Fire];400
6020500;Great epee [Flame Art];500
6020600;Great epee [Lightning];600
6020700;Great epee [Sacred];700
6020800;Great epee [Magic];800
6020900;Great epee [Cold];900
6021000;Great epee [Poison];1000
6021100;Great epee [Blood];1100
6021200;Great epee [Occult];1200
6040100;Dragon King's Cragblade [Heavy];100
6040200;Dragon King's Cragblade [Keen];200
6040300;Dragon King's Cragblade [Quality];300
6040400;Dragon King's Cragblade [Fire];400
6040500;Dragon King's Cragblade [Flame Art];500
6040600;Dragon King's Cragblade [Lightning];600
6040700;Dragon King's Cragblade [Sacred];700
6040800;Dragon King's Cragblade [Magic];800
6040900;Dragon King's Cragblade [Cold];900
6041000;Dragon King's Cragblade [Poison];1000
6041100;Dragon King's Cragblade [Blood];1100
6041200;Dragon King's Cragblade [Occult];1200
7000100;Falchion [Heavy];100
7000200;Falchion [Keen];200
7000300;Falchion [Quality];300
7000400;Falchion [Fire];400
7000500;Falchion [Flame Art];500
7000600;Falchion [Lightning];600
7000700;Falchion [Sacred];700
7000800;Falchion [Magic];800
7000900;Falchion [Cold];900
7001000;Falchion [Poison];1000
7001100;Falchion [Blood];1100
7001200;Falchion [Occult];1200
7010100;Beastman's Curved Sword [Heavy];6000
7010200;Beastman's Curved Sword [Keen];200
7010300;Beastman's Curved Sword [Quality];300
7010400;Beastman's Curved Sword [Fire];400
7010500;Beastman's Curved Sword [Flame Art];500
7010600;Beastman's Curved Sword [Lightning];600
7010700;Beastman's Curved Sword [Sacred];700
7010800;Beastman's Curved Sword [Magic];800
7010900;Beastman's Curved Sword [Cold];900
7011000;Beastman's Curved Sword [Poison];1000
7011100;Beastman's Curved Sword [Blood];1100
7011200;Beastman's Curved Sword [Occult];1200
7020100;Shotel [Heavy];100
7020200;Shotel [Keen];5000
7020300;Shotel [Quality];300
7020400;Shotel [Fire];400
7020500;Shotel [Flame Art];500
7020600;Shotel [Lightning];600
7020700;Shotel [Sacred];700
7020800;Shotel [Magic];800
7020900;Shotel [Cold];900
7021000;Shotel [Poison];1000
7021100;Shotel [Blood];1100
7021200;Shotel [Occult];1200
7030100;Shamshir [Heavy];100
7030200;Shamshir [Keen];200
7030300;Shamshir [Quality];300
7030400;Shamshir [Fire];400
7030500;Shamshir [Flame Art];500
7030600;Shamshir [Lightning];600
7030700;Shamshir [Sacred];700
7030800;Shamshir [Magic];800
7030900;Shamshir [Cold];900
7031000;Shamshir [Poison];1000
7031100;Shamshir [Blood];1100
7031200;Shamshir [Occult];1200
7040100;Bandit's Curved Sword [Heavy];100
7040200;Bandit's Curved Sword [Keen];200
7040300;Bandit's Curved Sword [Quality];300
7040400;Bandit's Curved Sword [Fire];400
7040500;Bandit's Curved Sword [Flame Art];500
7040600;Bandit's Curved Sword [Lightning];600
7040700;Bandit's Curved Sword [Sacred];700
7040800;Bandit's Curved Sword [Magic];800
7040900;Bandit's Curved Sword [Cold];900
7041000;Bandit's Curved Sword [Poison];1000
7041100;Bandit's Curved Sword [Blood];1100
7041200;Bandit's Curved Sword [Occult];1200
7050100;Magma Blade [Heavy];100
7050200;Magma Blade [Keen];200
7050300;Magma Blade [Quality];300
7050400;Magma Blade [Fire];400
7050500;Magma Blade [Flame Art];500
7050600;Magma Blade [Lightning];600
7050700;Magma Blade [Sacred];700
7050800;Magma Blade [Magic];800
7050900;Magma Blade [Cold];900
7051000;Magma Blade [Poison];1000
7051100;Magma Blade [Blood];1100
7051200;Magma Blade [Occult];1200
7060100;Flowing Curved Sword [Heavy];100
7060200;Flowing Curved Sword [Keen];5000
7060300;Flowing Curved Sword [Quality];300
7060400;Flowing Curved Sword [Fire];400
7060500;Flowing Curved Sword [Flame Art];500
7060600;Flowing Curved Sword [Lightning];600
7060700;Flowing Curved Sword [Sacred];700
7060800;Flowing Curved Sword [Magic];800
7060900;Flowing Curved Sword [Cold];900
7061000;Flowing Curved Sword [Poison];1000
7061100;Flowing Curved Sword [Blood];1100
7061200;Flowing Curved Sword [Occult];1200
7070100;Wing of Astel [Heavy];100
7070200;Wing of Astel [Keen];200
7070300;Wing of Astel [Quality];300
7070400;Wing of Astel [Fire];400
7070500;Wing of Astel [Flame Art];500
7070600;Wing of Astel [Lightning];600
7070700;Wing of Astel [Sacred];700
7070800;Wing of Astel [Magic];800
7070900;Wing of Astel [Cold];900
7071000;Wing of Astel [Poison];1000
7071100;Wing of Astel [Blood];1100
7071200;Wing of Astel [Occult];1200
7080100;Scavenger's Curved Sword [Heavy];100
7080200;Scavenger's Curved Sword [Keen];200
7080300;Scavenger's Curved Sword [Quality];300
7080400;Scavenger's Curved Sword [Fire];400
7080500;Scavenger's Curved Sword [Flame Art];500
7080600;Scavenger's Curved Sword [Lightning];600
7080700;Scavenger's Curved Sword [Sacred];700
7080800;Scavenger's Curved Sword [Magic];800
7080900;Scavenger's Curved Sword [Cold];900
7081000;Scavenger's Curved Sword [Poison];1000
7081100;Scavenger's Curved Sword [Blood];1100
7081200;Scavenger's Curved Sword [Occult];1200
7100100;Eclipse Shotel [Heavy];100
7100200;Eclipse Shotel [Keen];200
7100300;Eclipse Shotel [Quality];300
7100400;Eclipse Shotel [Fire];400
7100500;Eclipse Shotel [Flame Art];500
7100600;Eclipse Shotel [Lightning];600
7100700;Eclipse Shotel [Sacred];700
7100800;Eclipse Shotel [Magic];800
7100900;Eclipse Shotel [Cold];900
7101000;Eclipse Shotel [Poison];1000
7101100;Eclipse Shotel [Blood];1100
7101200;Eclipse Shotel [Occult];1200
7110100;Serpent-God's Curved Sword [Heavy];6000
7110200;Serpent-God's Curved Sword [Keen];200
7110300;Serpent-God's Curved Sword [Quality];300
7110400;Serpent-God's Curved Sword [Fire];400
7110500;Serpent-God's Curved Sword [Flame Art];500
7110600;Serpent-God's Curved Sword [Lightning];600
7110700;Serpent-God's Curved Sword [Sacred];700
7110800;Serpent-God's Curved Sword [Magic];800
7110900;Serpent-God's Curved Sword [Cold];900
7111000;Serpent-God's Curved Sword [Poison];1000
7111100;Serpent-God's Curved Sword [Blood];1100
7111200;Serpent-God's Curved Sword [Occult];1200
7120100;Mantis Blade [Heavy];100
7120200;Mantis Blade [Keen];200
7120300;Mantis Blade [Quality];300
7120400;Mantis Blade [Fire];400
7120500;Mantis Blade [Flame Art];500
7120600;Mantis Blade [Lightning];600
7120700;Mantis Blade [Sacred];700
7120800;Mantis Blade [Magic];800
7120900;Mantis Blade [Cold];900
7121000;Mantis Blade [Poison];1000
7121100;Mantis Blade [Blood];1100
7121200;Mantis Blade [Occult];1200
7140100;Scimitar [Heavy];100
7140200;Scimitar [Keen];5000
7140300;Scimitar [Quality];300
7140400;Scimitar [Fire];400
7140500;Scimitar [Flame Art];500
7140600;Scimitar [Lightning];600
7140700;Scimitar [Sacred];700
7140800;Scimitar [Magic];800
7140900;Scimitar [Cold];900
7141000;Scimitar [Poison];1000
7141100;Scimitar [Blood];1100
7141200;Scimitar [Occult];1200
7150100;Grossmesser [Heavy];100
7150200;Grossmesser [Keen];200
7150300;Grossmesser [Quality];300
7150400;Grossmesser [Fire];400
7150500;Grossmesser [Flame Art];500
7150600;Grossmesser [Lightning];600
7150700;Grossmesser [Sacred];700
7150800;Grossmesser [Magic];800
7150900;Grossmesser [Cold];900
7151000;Grossmesser [Poison];1000
7151100;Grossmesser [Blood];1100
7151200;Grossmesser [Occult];1200
8010100;Onyx Lord's Greatsword [Heavy];100
8010200;Onyx Lord's Greatsword [Keen];200
8010300;Onyx Lord's Greatsword [Quality];300
8010400;Onyx Lord's Greatsword [Fire];400
8010500;Onyx Lord's Greatsword [Flame Art];500
8010600;Onyx Lord's Greatsword [Lightning];600
8010700;Onyx Lord's Greatsword [Sacred];700
8010800;Onyx Lord's Greatsword [Magic];800
8010900;Onyx Lord's Greatsword [Cold];900
8011000;Onyx Lord's Greatsword [Poison];1000
8011100;Onyx Lord's Greatsword [Blood];1100
8011200;Onyx Lord's Greatsword [Occult];1200
8020100;Dismounter [Heavy];100
8020200;Dismounter [Keen];200
8020300;Dismounter [Quality];300
8020400;Dismounter [Fire];400
8020500;Dismounter [Flame Art];500
8020600;Dismounter [Lightning];600
8020700;Dismounter [Sacred];700
8020800;Dismounter [Magic];800
8020900;Dismounter [Cold];900
8021000;Dismounter [Poison];1000
8021100;Dismounter [Blood];1100
8021200;Dismounter [Occult];1200
8030100;Bloodhound's Fang [Heavy];100
8030200;Bloodhound's Fang [Keen];200
8030300;Bloodhound's Fang [Quality];300
8030400;Bloodhound's Fang [Fire];400
8030500;Bloodhound's Fang [Flame Art];500
8030600;Bloodhound's Fang [Lightning];600
8030700;Bloodhound's Fang [Sacred];700
8030800;Bloodhound's Fang [Magic];800
8030900;Bloodhound's Fang [Cold];900
8031000;Bloodhound's Fang [Poison];1000
8031100;Bloodhound's Fang [Blood];1100
8031200;Bloodhound's Fang [Occult];1200
8040100;Magma Wyrm's Scalesword [Heavy];100
8040200;Magma Wyrm's Scalesword [Keen];200
8040300;Magma Wyrm's Scalesword [Quality];300
8040400;Magma Wyrm's Scalesword [Fire];400
8040500;Magma Wyrm's Scalesword [Flame Art];500
8040600;Magma Wyrm's Scalesword [Lightning];600
8040700;Magma Wyrm's Scalesword [Sacred];700
8040800;Magma Wyrm's Scalesword [Magic];800
8040900;Magma Wyrm's Scalesword [Cold];900
8041000;Magma Wyrm's Scalesword [Poison];1000
8041100;Magma Wyrm's Scalesword [Blood];1100
8041200;Magma Wyrm's Scalesword [Occult];1200
8050100;Zamor Curved Sword [Heavy];100
8050200;Zamor Curved Sword [Keen];200
8050300;Zamor Curved Sword [Quality];300
8050400;Zamor Curved Sword [Fire];400
8050500;Zamor Curved Sword [Flame Art];500
8050600;Zamor Curved Sword [Lightning];600
8050700;Zamor Curved Sword [Sacred];700
8050800;Zamor Curved Sword [Magic];800
8050900;Zamor Curved Sword [Cold];900
8051000;Zamor Curved Sword [Poison];1000
8051100;Zamor Curved Sword [Blood];1100
8051200;Zamor Curved Sword [Occult];1200
8060100;Omen Cleaver [Heavy];100
8060200;Omen Cleaver [Keen];200
8060300;Omen Cleaver [Quality];300
8060400;Omen Cleaver [Fire];400
8060500;Omen Cleaver [Flame Art];500
8060600;Omen Cleaver [Lightning];600
8060700;Omen Cleaver [Sacred];700
8060800;Omen Cleaver [Magic];800
8060900;Omen Cleaver [Cold];900
8061000;Omen Cleaver [Poison];1000
8061100;Omen Cleaver [Blood];1100
8061200;Omen Cleaver [Occult];1200
8070100;Monk's Flameblade [Heavy];100
8070200;Monk's Flameblade [Keen];200
8070300;Monk's Flameblade [Quality];300
8070400;Monk's Flameblade [Fire];400
8070500;Monk's Flameblade [Flame Art];500
8070600;Monk's Flameblade [Lightning];600
8070700;Monk's Flameblade [Sacred];700
8070800;Monk's Flameblade [Magic];800
8070900;Monk's Flameblade [Cold];900
8071000;Monk's Flameblade [Poison];1000
8071100;Monk's Flameblade [Blood];1100
8071200;Monk's Flameblade [Occult];1200
8080100;Beastman's Cleaver [Heavy];6000
8080200;Beastman's Cleaver [Keen];200
8080300;Beastman's Cleaver [Quality];300
8080400;Beastman's Cleaver [Fire];400
8080500;Beastman's Cleaver [Flame Art];500
8080600;Beastman's Cleaver [Lightning];600
8080700;Beastman's Cleaver [Sacred];700
8080800;Beastman's Cleaver [Magic];800
8080900;Beastman's Cleaver [Cold];900
8081000;Beastman's Cleaver [Poison];1000
8081100;Beastman's Cleaver [Blood];1100
8081200;Beastman's Cleaver [Occult];1200
8100100;Morgott's Cursed Sword [Heavy];100
8100200;Morgott's Cursed Sword [Keen];200
8100300;Morgott's Cursed Sword [Quality];300
8100400;Morgott's Cursed Sword [Fire];400
8100500;Morgott's Cursed Sword [Flame Art];500
8100600;Morgott's Cursed Sword [Lightning];600
8100700;Morgott's Cursed Sword [Sacred];700
8100800;Morgott's Cursed Sword [Magic];800
8100900;Morgott's Cursed Sword [Cold];900
8101000;Morgott's Cursed Sword [Poison];1000
8101100;Morgott's Cursed Sword [Blood];1100
8101200;Morgott's Cursed Sword [Occult];1200
9000100;Uchigatana [Heavy];100
9000200;Uchigatana [Keen];200
9000300;Uchigatana [Quality];300
9000400;Uchigatana [Fire];400
9000500;Uchigatana [Flame Art];500
9000600;Uchigatana [Lightning];600
9000700;Uchigatana [Sacred];700
9000800;Uchigatana [Magic];800
9000900;Uchigatana [Cold];900
9001000;Uchigatana [Poison];1000
9001100;Uchigatana [Blood];1100
9001200;Uchigatana [Occult];1200
9010100;Nagakiba [Heavy];100
9010200;Nagakiba [Keen];5000
9010300;Nagakiba [Quality];300
9010400;Nagakiba [Fire];400
9010500;Nagakiba [Flame Art];500
9010600;Nagakiba [Lightning];600
9010700;Nagakiba [Sacred];700
9010800;Nagakiba [Magic];800
9010900;Nagakiba [Cold];900
9011000;Nagakiba [Poison];1000
9011100;Nagakiba [Blood];1100
9011200;Nagakiba [Occult];1200
9020100;Hand of Malenia [Heavy];100
9020200;Hand of Malenia [Keen];200
9020300;Hand of Malenia [Quality];300
9020400;Hand of Malenia [Fire];400
9020500;Hand of Malenia [Flame Art];500
9020600;Hand of Malenia [Lightning];600
9020700;Hand of Malenia [Sacred];700
9020800;Hand of Malenia [Magic];800
9020900;Hand of Malenia [Cold];900
9021000;Hand of Malenia [Poison];1000
9021100;Hand of Malenia [Blood];1100
9021200;Hand of Malenia [Occult];1200
9030100;Meteoric Ore Blade [Heavy];100
9030200;Meteoric Ore Blade [Keen];200
9030300;Meteoric Ore Blade [Quality];300
9030400;Meteoric Ore Blade [Fire];400
9030500;Meteoric Ore Blade [Flame Art];500
9030600;Meteoric Ore Blade [Lightning];600
9030700;Meteoric Ore Blade [Sacred];700
9030800;Meteoric Ore Blade [Magic];800
9030900;Meteoric Ore Blade [Cold];900
9031000;Meteoric Ore Blade [Poison];1000
9031100;Meteoric Ore Blade [Blood];1100
9031200;Meteoric Ore Blade [Occult];1200
9040100;Rivers of Blood [Heavy];100
9040200;Rivers of Blood [Keen];200
9040300;Rivers of Blood [Quality];300
9040400;Rivers of Blood [Fire];400
9040500;Rivers of Blood [Flame Art];500
9040600;Rivers of Blood [Lightning];600
9040700;Rivers of Blood [Sacred];700
9040800;Rivers of Blood [Magic];800
9040900;Rivers of Blood [Cold];900
9041000;Rivers of Blood [Poison];1000
9041100;Rivers of Blood [Blood];1100
9041200;Rivers of Blood [Occult];1200
9060100;Moonveil [Heavy];100
9060200;Moonveil [Keen];200
9060300;Moonveil [Quality];300
9060400;Moonveil [Fire];400
9060500;Moonveil [Flame Art];500
9060600;Moonveil [Lightning];600
9060700;Moonveil [Sacred];700
9060800;Moonveil [Magic];800
9060900;Moonveil [Cold];900
9061000;Moonveil [Poison];1000
9061100;Moonveil [Blood];1100
9061200;Moonveil [Occult];1200
9070100;Dragonscale Blade [Heavy];100
9070200;Dragonscale Blade [Keen];200
9070300;Dragonscale Blade [Quality];300
9070400;Dragonscale Blade [Fire];400
9070500;Dragonscale Blade [Flame Art];500
9070600;Dragonscale Blade [Lightning];600
9070700;Dragonscale Blade [Sacred];700
9070800;Dragonscale Blade [Magic];800
9070900;Dragonscale Blade [Cold];900
9071000;Dragonscale Blade [Poison];1000
9071100;Dragonscale Blade [Blood];1100
9071200;Dragonscale Blade [Occult];1200
9080100;Serpentbone Blade [Heavy];100
9080200;Serpentbone Blade [Keen];200
9080300;Serpentbone Blade [Quality];300
9080400;Serpentbone Blade [Fire];400
9080500;Serpentbone Blade [Flame Art];500
9080600;Serpentbone Blade [Lightning];600
9080700;Serpentbone Blade [Sacred];700
9080800;Serpentbone Blade [Magic];800
9080900;Serpentbone Blade [Cold];900
9081000;Serpentbone Blade [Poison];1000
9081100;Serpentbone Blade [Blood];1100
9081200;Serpentbone Blade [Occult];1200
10000100;Twinblade [Heavy];100
10000200;Twinblade [Keen];200
10000300;Twinblade [Quality];300
10000400;Twinblade [Fire];400
10000500;Twinblade [Flame Art];500
10000600;Twinblade [Lightning];600
10000700;Twinblade [Sacred];700
10000800;Twinblade [Magic];800
10000900;Twinblade [Cold];900
10001000;Twinblade [Poison];1000
10001100;Twinblade [Blood];1100
10001200;Twinblade [Occult];1200
10010100;Godskin Peeler [Heavy];100
10010200;Godskin Peeler [Keen];5000
10010300;Godskin Peeler [Quality];300
10010400;Godskin Peeler [Fire];400
10010500;Godskin Peeler [Flame Art];500
10010600;Godskin Peeler [Lightning];600
10010700;Godskin Peeler [Sacred];700
10010800;Godskin Peeler [Magic];800
10010900;Godskin Peeler [Cold];900
10011000;Godskin Peeler [Poison];1000
10011100;Godskin Peeler [Blood];1100
10011200;Godskin Peeler [Occult];1200
10030100;Twinned Knight Swords [Heavy];100
10030200;Twinned Knight Swords [Keen];200
10030300;Twinned Knight Swords [Quality];300
10030400;Twinned Knight Swords [Fire];400
10030500;Twinned Knight Swords [Flame Art];500
10030600;Twinned Knight Swords [Lightning];600
10030700;Twinned Knight Swords [Sacred];700
10030800;Twinned Knight Swords [Magic];800
10030900;Twinned Knight Swords [Cold];900
10031000;Twinned Knight Swords [Poison];1000
10031100;Twinned Knight Swords [Blood];1100
10031200;Twinned Knight Swords [Occult];1200
10050100;Eleonora's Poleblade [Heavy];100
10050200;Eleonora's Poleblade [Keen];200
10050300;Eleonora's Poleblade [Quality];300
10050400;Eleonora's Poleblade [Fire];400
10050500;Eleonora's Poleblade [Flame Art];500
10050600;Eleonora's Poleblade [Lightning];600
10050700;Eleonora's Poleblade [Sacred];700
10050800;Eleonora's Poleblade [Magic];800
10050900;Eleonora's Poleblade [Cold];900
10051000;Eleonora's Poleblade [Poison];1000
10051100;Eleonora's Poleblade [Blood];1100
10051200;Eleonora's Poleblade [Occult];1200
10080100;Gargoyle's Twinblade [Heavy];6000
10080200;Gargoyle's Twinblade [Keen];200
10080300;Gargoyle's Twinblade [Quality];300
10080400;Gargoyle's Twinblade [Fire];400
10080500;Gargoyle's Twinblade [Flame Art];500
10080600;Gargoyle's Twinblade [Lightning];600
10080700;Gargoyle's Twinblade [Sacred];700
10080800;Gargoyle's Twinblade [Magic];800
10080900;Gargoyle's Twinblade [Cold];900
10081000;Gargoyle's Twinblade [Poison];1000
