Row ID;Row Name;Equip ID;Value;Material ID;Event Flag;QWC ID;Quantity Available;Shop Type;Equip Type;Value (SAN);Quantity Produced;Unk2;Unk3;Price Rate;Unk4;Shop Description Item;Unk5;Unk6;Unk7;Unk8;Unk9
100539;[Merchant - North Limgrave] Note: Flame Chariots;8707;300;-1;69670;0;1;0;3;0;1;0;0;1;-1;8757;-1;-1;-1;0;0
100540;[Merchant - North Limgrave] Cracked Pot;9500;600;-1;66060;0;1;0;3;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100541;[Merchant - North Limgrave] Pickled Turtle Neck;1100;800;-1;150410;0;3;0;3;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100542;[Merchant - North Limgrave] Short Sword;2010000;600;-1;150420;0;1;0;0;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100543;[Merchant - North Limgrave] Halberd;18000000;1200;-1;150430;0;1;0;0;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100544;[Merchant - North Limgrave] Arrow;50000000;20;-1;150440;0;-1;0;0;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100545;[Merchant - North Limgrave] Bolt;52000000;40;-1;150450;0;-1;0;0;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100546;[Merchant - North Limgrave] Bandit Mask;1401000;1500;-1;150460;0;1;0;1;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100547;;10100;200;-1;150470;0;3;0;3;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100550;[Merchant - East Limgrave] Nomadic Warrior's Cookbook [5];9383;1500;-1;67830;0;1;0;3;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100551;[Merchant - East Limgrave] Armorer's Cookbook [3];9328;2000;-1;67280;0;1;0;3;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100552;[Merchant - East Limgrave] Sliver of Meat;15000;500;-1;150520;0;5;0;3;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100553;[Merchant - East Limgrave] Beast Liver;15010;500;-1;150530;0;5;0;3;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100554;[Merchant - East Limgrave] Lump of Flesh;15020;800;-1;150540;0;3;0;3;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100557;[Merchant - East Limgrave] Arrow;50000000;20;-1;150570;0;-1;0;0;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100560;[Merchant - East Limgrave] Bolt;52000000;40;-1;150600;0;-1;0;0;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100561;[Merchant - East Limgrave] Festering Bloody Finger;111;1000;-1;150610;0;5;0;3;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100562;[Merchant - East Limgrave] Trina's Lily;20651;1000;-1;150620;0;3;0;3;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100563;[Merchant - East Limgrave] Hand Axe;14020000;600;-1;150630;0;1;0;0;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100564;[Merchant - East Limgrave] Riveted Wooden Shield;30090000;600;-1;150640;0;1;0;0;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100565;[Merchant - East Limgrave] Blue-Gold Kite Shield;31100000;1000;-1;150650;0;1;0;0;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100566;[Merchant - East Limgrave] St. Trina's Arrow;50040000;160;-1;150660;0;10;0;0;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100567;;10100;200;-1;150670;0;3;0;3;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100575;[Merchant - Coastal Cave] Armorer's Cookbook [2];9321;600;-1;67210;0;1;0;3;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100576;[Merchant - Coastal Cave] Note: Stonedigger Trolls;8703;400;-1;69630;0;1;0;3;0;1;0;0;1;-1;8753;-1;-1;-1;0;0
100585;[Merchant - Coastal Cave] Note: Land Squirts;8709;200;-1;69690;0;1;0;3;0;1;0;0;1;-1;8759;-1;-1;-1;0;0
100586;[Merchant - Coastal Cave] Club;11010000;600;-1;150860;0;1;0;0;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100587;[Merchant - Coastal Cave] Broadsword;2020000;1800;-1;150870;0;1;0;0;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100588;[Merchant - Coastal Cave] Iron Roundshield;30120000;900;-1;150880;0;1;0;0;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100589;[Merchant - Coastal Cave] Shortbow;40000000;600;-1;150890;0;1;0;0;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100590;[Merchant - Coastal Cave] Arrow;50000000;20;-1;150900;0;-1;0;0;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100591;[Merchant - Coastal Cave] Bolt;52000000;40;-1;150910;0;-1;0;0;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100592;[Merchant - Coastal Cave] Neutralizing Boluses;900;600;-1;150920;0;5;0;3;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100593;[Merchant - Coastal Cave] Stanching Boluses;910;600;-1;150930;0;3;0;3;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100594;[Merchant - Coastal Cave] Stimulating Boluses;930;1500;-1;150940;0;2;0;3;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100595;;10100;200;-1;150950;0;3;0;3;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100600;[Merchant - East Weeping Peninsula] Stonesword Key;8000;2000;-1;160000;0;1;0;3;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100601;[Merchant - East Weeping Peninsula] Kukri;1730;60;-1;160080;0;-1;0;3;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100602;[Merchant - East Weeping Peninsula] Red Thorn Roundshield;30070000;600;-1;160130;0;1;0;0;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100603;[Merchant - East Weeping Peninsula] Round Shield;31070000;1000;-1;160140;0;1;0;0;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100604;[Merchant - East Weeping Peninsula] Crimson Amber Medallion;1000;1500;-1;160160;0;1;0;2;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100605;[Merchant - East Weeping Peninsula] Note: Demi-human Mobs;8708;500;-1;69680;0;1;0;3;0;1;0;0;1;-1;8758;-1;-1;-1;0;0
100606;[Merchant - East Weeping Peninsula] Cracked Pot;9500;600;-1;66070;0;1;0;3;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100607;[Merchant - East Weeping Peninsula] Bastard Sword;3000000;3000;-1;160190;0;1;0;0;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100608;[Merchant - East Weeping Peninsula] Light Crossbow;43020000;1500;-1;160200;0;1;0;0;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100609;[Merchant - East Weeping Peninsula] Arrow;50000000;20;-1;160210;0;-1;0;0;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100610;[Merchant - East Weeping Peninsula] Bolt;52000000;40;-1;160220;0;-1;0;0;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100611;[Merchant - East Weeping Peninsula] Great Arrow;51000000;300;-1;160230;0;8;0;0;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100612;[Merchant - East Weeping Peninsula] Ballista Bolt;53000000;300;-1;160240;0;8;0;0;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100613;[Merchant - East Weeping Peninsula] Iron Helmet;40000;1500;-1;180500;0;1;0;1;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100614;[Merchant - East Weeping Peninsula] Scale Armor;40100;2400;-1;180510;0;1;0;1;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100615;[Merchant - East Weeping Peninsula] Iron Gauntlets;40200;1500;-1;180520;0;1;0;1;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100616;[Merchant - East Weeping Peninsula] Leather Trousers;40300;1500;-1;180530;0;1;0;1;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100617;;10100;200;-1;180540;0;3;0;3;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100618;;10101;400;-1;180550;0;1;0;3;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100625;[Merchant - Liurnia of the Lakes] Nomadic Warrior's Cookbook [11];9322;1500;-1;67220;0;1;0;3;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100626;;5000000;3000;-1;160330;0;1;0;0;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100627;;31000000;1000;-1;160340;0;1;0;0;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100628;;630000;1000;-1;160410;0;1;0;1;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100629;;630100;1500;-1;160420;0;1;0;1;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100630;;630200;1000;-1;160430;0;1;0;1;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100631;;630300;1000;-1;160440;0;1;0;1;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100632;;2070;1800;-1;160450;0;1;0;3;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100633;[Merchant - Liurnia of the Lakes] Estoc;33130000;800;-1;160460;0;1;0;0;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100634;[Merchant - Liurnia of the Lakes] Kite Shield;50000000;20;-1;160470;0;-1;0;0;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100635;;52000000;40;-1;160480;0;-1;0;0;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100636;;10100;200;-1;160490;0;5;0;3;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100637;;10101;400;-1;200250;0;3;0;3;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100650;[Isolated Merchant - Weeping Peninsula] Note: Walking Mausoleum;8704;600;-1;69640;0;1;0;3;0;1;0;0;1;-1;8754;-1;-1;-1;0;0
100652;[Isolated Merchant - Weeping Peninsula] Stonesword Key;8000;2000;-1;160520;0;3;0;3;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100654;[Isolated Merchant - Weeping Peninsula] Arteria Leaf;20691;1000;-1;160540;0;5;0;3;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100656;[Isolated Merchant - Weeping Peninsula] Ballista Bolt;53000000;300;-1;160560;0;15;0;0;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100657;[Isolated Merchant - Weeping Peninsula] Sacrificial Twig;6070;3000;-1;160570;0;3;0;2;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100658;[Isolated Merchant - Weeping Peninsula] Lantern;2070;1800;-1;160580;0;1;0;3;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100659;[Isolated Merchant - Weeping Peninsula] Lost Ashes of War;10070;3000;-1;160590;0;1;0;3;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100660;[Isolated Merchant - Weeping Peninsula] Zweihander;4040000;3500;-1;160600;0;1;0;0;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100661;[Isolated Merchant - Weeping Peninsula] Arrow;50000000;20;-1;160610;0;-1;0;0;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100662;[Isolated Merchant - Weeping Peninsula] Bolt;52000000;40;-1;160620;0;-1;0;0;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100663;[Isolated Merchant - Weeping Peninsula] Great Arrow;51000000;300;-1;160630;0;15;0;0;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100664;;111;1000;-1;160640;0;5;0;3;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100665;;10101;400;-1;160650;0;3;0;3;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100675;[Merchant - Academy of Raya Lucaria] Fevor's Cookbook [2];9422;3500;-1;68220;0;1;0;3;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100676;[Merchant - Academy of Raya Lucaria] Trina's Lily;20651;1000;-1;160760;0;3;0;3;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100678;[Merchant - Academy of Raya Lucaria] Eye of Yelough;20740;1500;-1;160780;0;1;0;3;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100680;[Merchant - Academy of Raya Lucaria] Stonesword Key;8000;3000;-1;160800;0;3;0;3;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100681;[Merchant - Academy of Raya Lucaria] Lost Ashes of War;10070;4000;-1;160810;0;1;0;3;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100682;[Merchant - Academy of Raya Lucaria] Sacrificial Twig;6070;3000;-1;160820;0;3;0;2;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100686;[Merchant - Academy of Raya Lucaria] Note: Revenants;8711;800;-1;69710;0;1;0;3;0;1;0;0;1;-1;8761;-1;-1;-1;0;0
100687;[Merchant - Academy of Raya Lucaria] Note: Frenzied Flame Village;8715;800;-1;69750;0;1;0;3;0;1;0;0;1;-1;8765;-1;-1;-1;0;0
100688;[Merchant - Academy of Raya Lucaria] Fanged Imp Ashes;203000;2000;-1;160880;0;1;0;3;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100689;[Merchant - Academy of Raya Lucaria] St. Trina's Arrow;50040000;160;-1;160890;0;20;0;0;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100690;[Merchant - Academy of Raya Lucaria] Meteor Bolt;52050000;120;-1;160900;0;-1;0;0;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100691;[Merchant - Academy of Raya Lucaria] Blue Cloth Cowl;670000;1000;-1;160910;0;1;0;1;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100692;[Merchant - Academy of Raya Lucaria] Blue Cloth Vest;670100;1500;-1;160920;0;1;0;1;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100693;[Merchant - Academy of Raya Lucaria] Warrior Gauntlets;670200;1000;-1;160930;0;1;0;1;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100694;[Merchant - Academy of Raya Lucaria] Warrior Greaves;670300;1000;-1;160940;0;1;0;1;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100695;;111;1500;-1;160950;0;8;0;3;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100696;;8224;1200;-1;69910;0;1;0;3;0;1;0;0;1;-1;8226;-1;-1;-1;0;0
100700;[Merchant - North Liurnia] Nomadic Warrior's Cookbook [13];9308;2000;-1;67080;0;1;0;3;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100704;[Merchant - North Liurnia] Composite Bow;40050000;3500;-1;170040;0;1;0;0;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100705;[Merchant - North Liurnia] Rift Shield;30110000;1800;-1;170050;0;1;0;0;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100706;[Merchant - North Liurnia] Blue Crest Heater Shield;31300000;1500;-1;170060;0;1;0;0;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100714;[Merchant - North Liurnia] Rune Arc;190;4000;-1;170140;0;3;0;3;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100715;[Merchant - North Liurnia] Bewitching Branch;3350;1600;-1;170150;0;5;0;3;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100716;[Merchant - North Liurnia] Arrow;50000000;20;-1;170160;0;-1;0;0;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100717;[Merchant - North Liurnia] Bolt;52000000;40;-1;170170;0;-1;0;0;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100718;[Merchant - North Liurnia] Immunizing White Cured Meat;1310;2000;-1;170180;0;3;0;3;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100719;[Merchant - North Liurnia] Invigorating White Cured Meat;1320;2000;-1;170190;0;3;0;3;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100720;[Merchant - North Liurnia] Clarifying White Cured Meat;1330;2000;-1;170200;0;3;0;3;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100725;[Hermit Merchant - Leyndell] Perfume Bottle;9510;2000;-1;66750;0;1;0;3;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100726;;51020000;500;-1;170340;0;-1;0;0;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100727;;24070000;7000;-1;170350;0;1;0;0;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100728;;190;4000;-1;170360;0;3;0;3;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100729;;20683;300;-1;170370;0;10;0;3;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100730;;32020000;5500;-1;170380;0;1;0;0;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100731;;50000000;20;-1;170390;0;-1;0;0;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100732;;50090000;120;-1;170400;0;-1;0;0;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100733;;52000000;40;-1;170410;0;-1;0;0;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100734;[Hermit Merchant - Leyndell] Golden Great Arrow;52070000;120;-1;170420;0;-1;0;0;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100735;[Hermit Merchant - Leyndell] Sentry's Torch;51000000;300;-1;170430;0;-1;0;0;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100736;[Hermit Merchant - Leyndell] Rune Arc;53000000;300;-1;170440;0;-1;0;0;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100737;[Hermit Merchant - Leyndell] Golden Sunflower;962100;2400;-1;170450;0;1;0;1;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100738;[Hermit Merchant - Leyndell] Distinguished Greatshield;960300;1500;-1;170460;0;1;0;1;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100739;[Hermit Merchant - Leyndell] Arrow;620000;1000;-1;170470;0;1;0;1;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100740;[Hermit Merchant - Leyndell] Golden Arrow;620300;1000;-1;170480;0;1;0;1;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100741;[Hermit Merchant - Leyndell] Bolt;622100;1500;-1;170490;0;1;0;1;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100742;[Hermit Merchant - Leyndell] Golden Bolt;111;3000;-1;200000;0;-1;0;3;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100743;[Hermit Merchant - Leyndell] Great Arrow;8717;800;-1;69770;0;1;0;3;0;1;0;0;1;-1;8767;-1;-1;-1;0;0
100750;[Merchant - Altus Plateau] Ancient Dragon Apostle's Cookbook [2];9401;4500;-1;68010;0;1;0;3;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100751;[Merchant - Altus Plateau] Note: Imp Shades;8701;1200;-1;69610;0;1;0;3;0;1;0;0;1;-1;8751;-1;-1;-1;0;0
100752;[Merchant - Altus Plateau] Note: Unseen Assassins;8705;2000;-1;69650;0;1;0;3;0;1;0;0;1;-1;8755;-1;-1;-1;0;0
100753;[Merchant - Altus Plateau] Stonesword Key;8000;4000;-1;170530;0;3;0;3;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100761;[Merchant - Altus Plateau] Lightning Bolt;52010000;160;-1;170610;0;-1;0;0;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100764;[Merchant - Altus Plateau] Scorpion Kite Shield;31080000;2000;-1;170640;0;1;0;0;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100765;[Merchant - Altus Plateau] Gravel Stone;20855;2000;-1;170650;0;8;0;3;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100766;[Merchant - Altus Plateau] Red Crest Heater Shield;31290000;2500;-1;170660;0;1;0;0;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100767;[Merchant - Altus Plateau] Crossed-Tree Towershield;32200000;3800;-1;170670;0;1;0;0;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100768;[Merchant - Altus Plateau] Arrow;50000000;20;-1;170680;0;-1;0;0;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100769;[Merchant - Altus Plateau] Bolt;52000000;40;-1;170690;0;-1;0;0;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100770;[Merchant - Altus Plateau] Tree Surcoat;1102100;3500;-1;170700;0;1;0;1;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100771;;111;2000;-1;170710;0;3;0;3;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100775;[Merchant - Mt. Gelmir] Nomadic Warrior's Cookbook [20];9323;3000;-1;67230;0;1;0;3;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100777;[Merchant - Mt. Gelmir] Stonesword Key;8000;5000;-1;170770;0;1;0;3;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100784;[Merchant - Mt. Gelmir] Explosive Greatbolt;53020000;800;-1;170840;0;-1;0;0;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100789;[Merchant - Mt. Gelmir] Arrow;50000000;20;-1;170890;0;-1;0;0;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100790;[Merchant - Mt. Gelmir] Great Arrow;51000000;300;-1;170900;0;-1;0;0;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100791;[Merchant - Mt. Gelmir] Bolt;52000000;40;-1;170910;0;-1;0;0;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100792;[Merchant - Mt. Gelmir] Explosive Bolt;52060000;160;-1;170920;0;-1;0;0;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100793;[Merchant - Mt. Gelmir] Ballista Bolt;53000000;300;-1;170930;0;-1;0;0;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100794;[Merchant - Mt. Gelmir] Confessor Hood;880000;1000;-1;170940;0;1;0;1;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100795;[Merchant - Mt. Gelmir] Confessor Armor;880100;1500;-1;170950;0;1;0;1;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100796;[Merchant - Mt. Gelmir] Confessor Gloves;880200;1000;-1;170960;0;1;0;1;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100797;[Merchant - Mt. Gelmir] Confessor Boots;880300;1000;-1;170970;0;1;0;1;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100798;[Merchant - Mt. Gelmir] Guilty Hood;160000;500;-1;170980;0;1;0;1;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100801;Poisonbone Dart;1720;120;-1;180010;0;-1;0;3;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100802;Poisoned Stone;1840;150;-1;180020;0;-1;0;3;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100803;Poisoned Stone Clump;1841;250;-1;180030;0;-1;0;3;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100813;Preserving Boluses;940;2500;-1;180130;0;3;0;3;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100814;Aeonian Butterfly;20801;1500;-1;180140;0;5;0;3;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100815;Arrow;50000000;20;-1;180150;0;-1;0;0;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100816;Fire Arrow;50010000;120;-1;180160;0;-1;0;0;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100817;Bolt;52000000;40;-1;180170;0;-1;0;0;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100825;[Merchant - South Caelid] Nomadic Warrior's Cookbook [15];9390;4000;-1;67900;0;1;0;3;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100826;[Merchant - South Caelid] Stonesword Key;8000;4000;-1;180260;0;1;0;3;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100827;[Merchant - South Caelid] Cracked Pot;9500;1500;-1;66180;0;1;0;3;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100837;[Merchant - South Caelid] Note: Gravity's Advantage;8710;800;-1;69700;0;1;0;3;0;1;0;0;1;-1;8760;-1;-1;-1;0;0
100838;[Merchant - South Caelid] Arrow;50000000;20;-1;180380;0;-1;0;0;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100839;[Merchant - South Caelid] Bolt;52000000;40;-1;180390;0;-1;0;0;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100840;[Merchant - South Caelid] Flaming Bolt;52190000;120;-1;180400;0;-1;0;0;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100841;[Merchant - South Caelid] Champion Headband;730000;1000;-1;180410;0;1;0;1;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100842;[Merchant - South Caelid] Champion Pauldron;730100;1500;-1;180420;0;1;0;1;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100843;[Merchant - South Caelid] Champion Bracers;730200;1000;-1;180430;0;1;0;1;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100844;[Merchant - South Caelid] Champion Gaiters;730300;1000;-1;180440;0;1;0;1;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100845;[Merchant - South Caelid] Greathelm;1101000;1800;-1;180450;0;1;0;1;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100875;[Isolated Merchant - Dragonbarrow] Note: Hidden Cave;8700;1200;-1;69600;0;1;0;3;0;1;0;0;1;-1;8750;-1;-1;-1;0;0
100876;[Isolated Merchant - Dragonbarrow] Ritual Pot;9501;3000;-1;66460;0;1;0;3;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100877;[Isolated Merchant - Dragonbarrow] Lost Ashes of War;10070;5000;-1;180770;0;2;0;3;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100878;[Isolated Merchant - Dragonbarrow] Gravel Stone;20855;2000;-1;180780;0;10;0;3;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100880;[Isolated Merchant - Dragonbarrow] Sacrificial Twig;6070;3000;-1;180800;0;3;0;2;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100882;[Isolated Merchant - Dragonbarrow] Land of Reeds Helm;870000;1000;-1;180820;0;1;0;1;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100883;[Isolated Merchant - Dragonbarrow] Land of Reeds Armor;870100;1500;-1;180830;0;1;0;1;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100884;[Isolated Merchant - Dragonbarrow] Land of Reeds Gauntlets;870200;1000;-1;180840;0;1;0;1;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100885;[Isolated Merchant - Dragonbarrow] Land of Reeds Greaves;870300;1000;-1;180850;0;1;0;1;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100886;[Isolated Merchant - Dragonbarrow] Note: Gateway;8713;1200;-1;69730;0;1;0;3;0;1;0;0;1;-1;8763;-1;-1;-1;0;0
100887;[Isolated Merchant - Dragonbarrow] Dragonwound Grease;1480;3000;-1;180870;0;2;0;3;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100888;[Isolated Merchant - Dragonbarrow] Spiked Caestus;21010000;4000;-1;180880;0;1;0;0;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100889;[Isolated Merchant - Dragonbarrow] Beast-Repellent Torch;24060000;1200;-1;180890;0;1;0;0;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100890;[Isolated Merchant - Dragonbarrow] Arrow;50000000;20;-1;180900;0;-1;0;0;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100891;[Isolated Merchant - Dragonbarrow] Serpent Arrow;50020000;120;-1;180910;0;-1;0;0;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
100892;[Isolated Merchant - Dragonbarrow] Bolt;52000000;40;-1;180920;0;-1;0;0;0;1;0;0;1;-1;-1;-1;-1;-1;0;0
