Row ID,Row Name,Behavior Variation ID,Behavior Judge ID,State Behavior Type,Reference Type,Unk1,Unk2,Reference ID,SFX Variation ID,Stamina Cost,Durability Cost,Category,Humanity Cost,Unk3,Unk4
235000501,[Skeleton (Curved Sword)],35000,501,2,0,0,0,3500401,0,0,0,7,0,0,0
235000510,[Skeleton (Curved Sword)],35000,510,2,0,0,0,3500410,0,0,0,6,0,0,0
235000520,[Skeleton (Curved Sword)],35000,520,2,0,0,0,3500420,0,0,0,7,0,0,0
235000530,[Skeleton (Curved Sword)],35000,530,2,0,0,0,3500430,0,0,0,6,0,0,0
235000540,[Skeleton (Curved Sword)],35000,540,2,0,0,0,3500440,0,0,0,6,0,0,0
235000541,[Skeleton (Curved Sword)],35000,541,2,0,0,0,3500441,0,0,0,7,0,0,0
235000550,[Skeleton (Curved Sword)],35000,550,2,0,0,0,3500450,0,0,0,6,0,0,0
235000551,[Skeleton (Curved Sword)],35000,551,2,0,0,0,3500451,0,0,0,7,0,0,0
235000560,[Skeleton (Curved Sword)],35000,560,2,0,0,0,3500460,0,0,0,6,0,0,0
235000561,[Skeleton (Curved Sword)],35000,561,2,0,0,0,3500461,0,0,0,7,0,0,0
235000600,[Skeleton (Curved Sword)],35000,600,2,1,0,0,3500500,0,0,0,6,0,0,0
235000650,[Skeleton (Curved Sword)],35000,650,2,1,0,0,3500550,0,0,0,6,0,0,0
235000900,[Skeleton (Curved Sword)],35000,900,2,0,0,0,3500800,0,0,0,6,0,0,0
235000901,[Skeleton (Curved Sword)],35000,901,2,0,0,0,3500801,0,0,0,6,0,0,0
235000910,[Skeleton (Curved Sword)],35000,910,2,1,0,0,3500810,0,0,0,6,0,0,0
235000920,[Skeleton (Curved Sword)],35000,920,2,0,0,0,3500820,0,0,0,6,0,0,0
235000990,[Skeleton (Curved Sword)],35000,990,2,1,0,0,3500890,0,0,0,6,0,0,0
235000991,[Skeleton (Curved Sword)],35000,991,2,1,0,0,3500891,0,0,0,6,0,0,0
235100010,[Skeleton (Scimitar)],35100,10,2,0,0,0,3510010,0,0,0,6,0,0,0
235100020,[Skeleton (Scimitar)],35100,20,2,0,0,0,3510020,0,0,0,6,0,0,0
235100030,[Skeleton (Scimitar)],35100,30,2,0,0,0,3510030,0,0,0,6,0,0,0
235100040,[Skeleton (Scimitar)],35100,40,2,0,0,0,3510040,1101004800,0,0,6,0,0,0
235100050,[Skeleton (Scimitar)],35100,50,2,0,0,0,3510050,0,0,0,6,0,0,0
235100060,[Skeleton (Scimitar)],35100,60,2,0,0,0,3510060,0,0,0,6,0,0,0
235100070,[Skeleton (Scimitar)],35100,70,2,0,0,0,3510070,0,0,0,6,0,0,0
235100080,[Skeleton (Scimitar)],35100,80,2,0,0,0,3510080,1101004800,0,0,6,0,0,0
235100090,[Skeleton (Scimitar)],35100,90,2,1,0,0,3510090,0,0,0,6,0,0,0
235100100,[Skeleton (Scimitar)],35100,100,2,0,0,0,3510100,0,0,0,6,0,0,0
235100105,[Skeleton (Scimitar)],35100,105,2,0,0,0,3510105,0,0,0,6,0,0,0
235100110,[Skeleton (Scimitar)],35100,110,2,0,0,0,3510110,0,0,0,6,0,0,0
235100120,[Skeleton (Scimitar)],35100,120,2,0,0,0,3510120,0,0,0,6,0,0,0
235100130,[Skeleton (Scimitar)],35100,130,2,0,0,0,3510130,0,0,0,6,0,0,0
235100140,[Skeleton (Scimitar)],35100,140,2,0,0,0,3510140,0,0,0,6,0,0,0
235100150,[Skeleton (Scimitar)],35100,150,2,0,0,0,3510150,1101004800,0,0,6,0,0,0
235100160,[Skeleton (Scimitar)],35100,160,2,0,0,0,3510160,0,0,0,6,0,0,0
235100170,[Skeleton (Scimitar)],35100,170,2,0,0,0,3510170,0,0,0,6,0,0,0
235100180,[Skeleton (Scimitar)],35100,180,2,0,0,0,3510180,1101004800,0,0,6,0,0,0
235100190,[Skeleton (Scimitar)],35100,190,2,0,0,0,3510190,1101004800,0,0,6,0,0,0
235100200,[Skeleton (Scimitar)],35100,200,2,0,0,0,3510200,0,0,0,6,0,0,0
235100210,[Skeleton (Scimitar)],35100,210,2,0,0,0,3510210,1101004800,0,0,6,0,0,0
235100220,[Skeleton (Scimitar)],35100,220,2,0,0,0,3510220,0,0,0,6,0,0,0
235100230,[Skeleton (Scimitar)],35100,230,2,1,0,0,3510230,0,0,0,6,0,0,0
235100240,[Skeleton (Scimitar)],35100,240,2,0,0,0,3510240,0,0,0,6,0,0,0
235100500,[Skeleton (Scimitar)],35100,500,2,0,0,0,3510500,0,0,0,6,0,0,0
235100510,[Skeleton (Scimitar)],35100,510,2,0,0,0,3510510,0,0,0,6,0,0,0
235100520,[Skeleton (Scimitar)],35100,520,2,0,0,0,3510520,0,0,0,6,0,0,0
235100700,[Skeleton (Scimitar)],35100,700,2,1,0,0,3510700,0,0,0,6,0,0,0
235100701,[Skeleton (Scimitar)],35100,701,2,1,0,0,3510701,0,0,0,6,0,0,0
235100900,[Skeleton (Scimitar)],35100,900,2,0,0,0,3510900,0,0,0,6,0,0,0
235100910,[Skeleton (Scimitar)],35100,910,2,0,0,0,3510910,0,0,0,6,0,0,0
235500100,[Godskin Apostle],35500,100,2,0,0,0,3550100,0,0,0,6,0,0,0
235500110,[Godskin Apostle],35500,110,2,0,0,0,3550110,0,0,0,6,0,0,0
235500120,[Godskin Apostle],35500,120,2,0,0,0,3550120,0,0,0,6,0,0,0
235500121,[Godskin Apostle],35500,121,2,0,0,0,3550121,0,0,0,6,0,0,0
235500130,[Godskin Apostle],35500,130,2,0,0,0,3550130,0,0,0,6,0,0,0
235500140,[Godskin Apostle],35500,140,2,0,0,0,3550140,0,0,0,6,0,0,0
235500150,[Godskin Apostle],35500,150,2,0,0,0,3550150,0,0,0,6,0,0,0
235500160,[Godskin Apostle],35500,160,2,0,0,0,3550160,0,0,0,6,0,0,0
235500170,[Godskin Apostle],35500,170,2,0,0,0,3550170,0,0,0,6,0,0,0
235500180,[Godskin Apostle],35500,180,2,0,0,0,3550180,0,0,0,6,0,0,0
235500190,[Godskin Apostle],35500,190,2,0,0,0,3550190,0,0,0,6,0,0,0
235500200,[Godskin Apostle],35500,200,2,0,0,0,3550200,0,0,0,6,0,0,0
235500201,[Godskin Apostle],35500,201,2,0,0,0,3550201,0,0,0,6,0,0,0
235500202,[Godskin Apostle],35500,202,2,0,0,0,3550202,0,0,0,6,0,0,0
235500210,[Godskin Apostle],35500,210,2,0,0,0,3550210,0,0,0,6,0,0,0
235500230,[Godskin Apostle],35500,230,2,0,0,0,3550230,0,0,0,6,0,0,0
235500240,[Godskin Apostle],35500,240,2,0,0,0,3550240,0,0,0,6,0,0,0
235500250,[Godskin Apostle],35500,250,2,0,0,0,3550250,0,0,0,6,0,0,0
235500260,[Godskin Apostle],35500,260,2,0,0,0,3550260,0,0,0,6,0,0,0
235500270,[Godskin Apostle],35500,270,2,0,0,0,3550270,0,0,0,6,0,0,0
235500271,[Godskin Apostle],35500,271,2,0,0,0,3550271,0,0,0,6,0,0,0
235500280,[Godskin Apostle],35500,280,2,1,0,0,3550280,0,0,0,6,0,0,0
235500285,[Godskin Apostle],35500,285,2,0,0,0,3550285,0,0,0,6,0,0,0
235500290,[Godskin Apostle],35500,290,2,1,0,0,3550290,0,0,0,6,0,0,0
235500295,[Godskin Apostle],35500,295,2,0,0,0,3550295,0,0,0,6,0,0,0
235500400,[Godskin Apostle],35500,400,2,0,0,0,3550400,0,0,0,6,0,0,0
235500410,[Godskin Apostle],35500,410,2,0,0,0,3550410,0,0,0,6,0,0,0
235500411,[Godskin Apostle],35500,411,2,0,0,0,3550411,0,0,0,6,0,0,0
235600100,[Godskin Noble],35600,100,2,0,0,0,3560100,0,0,0,6,0,0,0
235600110,[Godskin Noble],35600,110,2,0,0,0,3560110,0,0,0,6,0,0,0
235600111,[Godskin Noble],35600,111,2,0,0,0,3560111,0,0,0,6,0,0,0
235600120,[Godskin Noble],35600,120,2,0,0,0,3560120,0,0,0,6,0,0,0
235600121,[Godskin Noble],35600,121,2,0,0,0,3560121,0,0,0,6,0,0,0
235600130,[Godskin Noble],35600,130,2,0,0,0,3560130,0,0,0,6,0,0,0
235600131,[Godskin Noble],35600,131,2,0,0,0,3560131,0,0,0,6,0,0,0
235600140,[Godskin Noble],35600,140,2,0,0,0,3560140,0,0,0,6,0,0,0
235600150,[Godskin Noble],35600,150,2,0,0,0,3560150,0,0,0,6,0,0,0
235600160,[Godskin Noble],35600,160,2,0,0,0,3560160,0,0,0,6,0,0,0
235600161,[Godskin Noble],35600,161,2,0,0,0,3560161,0,0,0,6,0,0,0
235600170,[Godskin Noble],35600,170,2,0,0,0,3560170,0,0,0,6,0,0,0
235600180,[Godskin Noble],35600,180,2,0,0,0,3560180,0,0,0,6,0,0,0
235600190,[Godskin Noble],35600,190,2,0,0,0,3560190,0,0,0,6,0,0,0
235600191,[Godskin Noble],35600,191,2,0,0,0,3560191,0,0,0,6,0,0,0
235600192,[Godskin Noble],35600,192,2,0,0,0,3560192,0,0,0,6,0,0,0
235600193,[Godskin Noble],35600,193,2,0,0,0,3560193,0,0,0,6,0,0,0
235600194,[Godskin Noble],35600,194,2,0,0,0,3560194,0,0,0,6,0,0,0
235600195,[Godskin Noble],35600,195,2,0,0,0,3560195,0,0,0,6,0,0,0
235600196,[Godskin Noble],35600,196,2,0,0,0,3560196,0,0,0,6,0,0,0
235600197,[Godskin Noble],35600,197,2,0,0,0,3560197,0,0,0,6,0,0,0
235600198,[Godskin Noble],35600,198,2,1,0,0,3560198,0,0,0,6,0,0,0
235600200,[Godskin Noble],35600,200,2,0,0,0,3560200,0,0,0,6,0,0,0
235600201,[Godskin Noble],35600,201,2,0,0,0,3560201,0,0,0,6,0,0,0
235600210,[Godskin Noble],35600,210,2,0,0,0,3560210,0,0,0,6,0,0,0
235600211,[Godskin Noble],35600,211,2,0,0,0,3560211,0,0,0,6,0,0,0
235600212,[Godskin Noble],35600,212,2,0,0,0,3560212,0,0,0,6,0,0,0
235600213,[Godskin Noble],35600,213,2,0,0,0,3560213,0,0,0,6,0,0,0
235600220,[Godskin Noble],35600,220,2,0,0,0,3560220,0,0,0,6,0,0,0
235600221,[Godskin Noble],35600,221,2,0,0,0,3560221,0,0,0,6,0,0,0
235600230,[Godskin Noble],35600,230,2,0,0,0,3560230,0,0,0,6,0,0,0
235600231,[Godskin Noble],35600,231,2,0,0,0,3560231,0,0,0,6,0,0,0
235600232,[Godskin Noble],35600,232,2,0,0,0,3560232,0,0,0,6,0,0,0
235600233,[Godskin Noble],35600,233,2,0,0,0,3560233,0,0,0,6,0,0,0
235600234,[Godskin Noble],35600,234,2,0,0,0,3560234,0,0,0,6,0,0,0
235600235,[Godskin Noble],35600,235,2,0,0,0,3560235,0,0,0,6,0,0,0
235600236,[Godskin Noble],35600,236,2,1,0,0,3560236,0,0,0,6,0,0,0
235600240,[Godskin Noble],35600,240,2,0,0,0,3560240,0,0,0,6,0,0,0
235600241,[Godskin Noble],35600,241,2,0,0,0,3560241,0,0,0,6,0,0,0
235600242,[Godskin Noble],35600,242,2,1,0,0,3560242,0,0,0,6,0,0,0
235600243,[Godskin Noble],35600,243,2,1,0,0,3560243,0,0,0,6,0,0,0
235600250,[Godskin Noble],35600,250,2,1,0,0,3560250,0,0,0,6,0,0,0
235600251,[Godskin Noble],35600,251,2,1,0,0,3560251,0,0,0,6,0,0,0
235600260,[Godskin Noble],35600,260,2,1,0,0,3560260,0,0,0,6,0,0,0
235600261,[Godskin Noble],35600,261,2,1,0,0,3560261,0,0,0,6,0,0,0
235600270,[Godskin Noble],35600,270,2,1,0,0,3560270,0,0,0,6,0,0,0
235600280,[Godskin Noble],35600,280,2,0,0,0,3560280,0,0,0,6,0,0,0
235600290,[Godskin Noble],35600,290,2,0,0,0,3560290,0,0,0,6,0,0,0
235600291,[Godskin Noble],35600,291,2,0,0,0,3560291,0,0,0,6,0,0,0
235600300,[Godskin Noble],35600,300,2,0,0,0,3560300,0,0,0,6,0,0,0
235600301,[Godskin Noble],35600,301,2,0,0,0,3560301,0,0,0,6,0,0,0
235600310,[Godskin Noble],35600,310,2,0,0,0,3560310,0,0,0,6,0,0,0
235600320,[Godskin Noble],35600,320,2,0,0,0,3560320,0,0,0,6,0,0,0
235600330,[Godskin Noble],35600,330,2,0,0,0,3560330,0,0,0,6,0,0,0
235600331,[Godskin Noble],35600,331,2,0,0,0,3560331,0,0,0,6,0,0,0
235600332,[Godskin Noble],35600,332,2,0,0,0,3560332,0,0,0,6,0,0,0
235600340,[Godskin Noble],35600,340,2,0,0,0,3560340,0,0,0,6,0,0,0
235600341,[Godskin Noble],35600,341,2,0,0,0,3560341,0,0,0,6,0,0,0
235600342,[Godskin Noble],35600,342,2,0,0,0,3560342,0,0,0,6,0,0,0
235600350,[Godskin Noble],35600,350,2,1,0,0,3560350,0,0,0,6,0,0,0
235600900,[Godskin Noble],35600,900,2,0,0,0,3560900,0,0,0,6,0,0,0
235600901,[Godskin Noble],35600,901,2,0,0,0,3560901,0,0,0,6,0,0,0
235600902,[Godskin Noble],35600,902,2,0,0,0,3560902,0,0,0,6,0,0,0
235700100,[Grave Warden Duelist],35700,100,2,0,0,0,3570100,0,0,0,6,0,0,0
235700101,[Grave Warden Duelist],35700,101,2,0,0,0,3570101,0,0,0,6,0,0,0
235700110,[Grave Warden Duelist],35700,110,2,0,0,0,3570110,0,0,0,6,0,0,0
235700120,[Grave Warden Duelist],35700,120,2,0,0,0,3570120,0,0,0,6,0,0,0
235700121,[Grave Warden Duelist],35700,121,2,0,0,0,3570121,0,0,0,6,0,0,0
235700130,[Grave Warden Duelist],35700,130,2,0,0,0,3570130,0,0,0,6,0,0,0
235700140,[Grave Warden Duelist],35700,140,2,0,0,0,3570140,0,0,0,6,0,0,0
235700150,[Grave Warden Duelist],35700,150,2,0,0,0,3570150,0,0,0,6,0,0,0
235700151,[Grave Warden Duelist],35700,151,2,0,0,0,3570151,0,0,0,6,0,0,0
235700160,[Grave Warden Duelist],35700,160,2,0,0,0,3570160,0,0,0,6,0,0,0
235700170,[Grave Warden Duelist],35700,170,2,0,0,0,3570170,0,0,0,6,0,0,0
235700180,[Grave Warden Duelist],35700,180,2,0,0,0,3570180,0,0,0,6,0,0,0
235700190,[Grave Warden Duelist],35700,190,2,0,0,0,3570190,0,0,0,6,0,0,0
235700191,[Grave Warden Duelist],35700,191,2,1,0,0,3570191,0,0,0,6,0,0,0
235700200,[Grave Warden Duelist],35700,200,2,0,0,0,3570200,0,0,0,6,0,0,0
235700210,[Grave Warden Duelist],35700,210,2,0,0,0,3570210,0,0,0,6,0,0,0
235700211,[Grave Warden Duelist],35700,211,2,0,0,0,3570211,0,0,0,6,0,0,0
235700212,[Grave Warden Duelist],35700,212,2,0,0,0,3570212,0,0,0,6,0,0,0
235700220,[Grave Warden Duelist],35700,220,2,0,0,0,3570220,0,0,0,6,0,0,0
235700221,[Grave Warden Duelist],35700,221,2,0,0,0,3570221,0,0,0,6,0,0,0
235700230,[Grave Warden Duelist],35700,230,2,0,0,0,3570230,0,0,0,6,0,0,0
235700240,[Grave Warden Duelist],35700,240,2,0,0,0,3570240,0,0,0,6,0,0,0
235700250,[Grave Warden Duelist],35700,250,2,0,0,0,3570250,0,0,0,6,0,0,0
235700251,[Grave Warden Duelist],35700,251,2,0,0,0,3570251,0,0,0,6,0,0,0
235700252,[Grave Warden Duelist],35700,252,2,0,0,0,3570252,0,0,0,6,0,0,0
235700253,[Grave Warden Duelist],35700,253,2,0,0,0,3570253,0,0,0,6,0,0,0
235700254,[Grave Warden Duelist],35700,254,2,0,0,0,3570254,0,0,0,6,0,0,0
235700255,[Grave Warden Duelist],35700,255,2,0,0,0,3570255,0,0,0,6,0,0,0
235700256,[Grave Warden Duelist],35700,256,2,0,0,0,3570256,0,0,0,6,0,0,0
235700260,[Grave Warden Duelist],35700,260,2,0,0,0,3570260,0,0,0,6,0,0,0
235700261,[Grave Warden Duelist],35700,261,2,1,0,0,3570261,0,0,0,6,0,0,0
235700262,[Grave Warden Duelist],35700,262,2,1,0,0,3570262,0,0,0,6,0,0,0
235700270,[Grave Warden Duelist],35700,270,2,0,0,0,3570270,0,0,0,6,0,0,0
235700271,[Grave Warden Duelist],35700,271,2,0,0,0,3570271,0,0,0,6,0,0,0
235700272,[Grave Warden Duelist],35700,272,2,0,0,0,3570272,0,0,0,6,0,0,0
235700273,[Grave Warden Duelist],35700,273,2,0,0,0,3570273,0,0,0,6,0,0,0
235700274,[Grave Warden Duelist],35700,274,2,1,0,0,3570274,0,0,0,6,0,0,0
235700275,[Grave Warden Duelist],35700,275,2,1,0,0,3570275,0,0,0,6,0,0,0
235700280,[Grave Warden Duelist],35700,280,2,0,0,0,3570280,0,0,0,6,0,0,0
235700281,[Grave Warden Duelist],35700,281,2,0,0,0,3570281,0,0,0,6,0,0,0
235700282,[Grave Warden Duelist],35700,282,2,0,0,0,3570282,0,0,0,6,0,0,0
235700283,[Grave Warden Duelist],35700,283,2,0,0,0,3570283,0,0,0,6,0,0,0
235700290,[Grave Warden Duelist],35700,290,2,0,0,0,3570290,0,0,0,6,0,0,0
235700291,[Grave Warden Duelist],35700,291,2,0,0,0,3570291,0,0,0,6,0,0,0
235700300,[Grave Warden Duelist],35700,300,2,1,0,0,3570300,0,0,0,6,0,0,0
235700301,[Grave Warden Duelist],35700,301,2,1,0,0,3570301,0,0,0,6,0,0,0
235700302,[Grave Warden Duelist],35700,302,2,1,0,0,3570302,0,0,0,6,0,0,0
235700303,[Grave Warden Duelist],35700,303,2,1,0,0,3570303,0,0,0,6,0,0,0
235700310,[Grave Warden Duelist],35700,310,2,1,0,0,3570310,0,0,0,6,0,0,0
235700311,[Grave Warden Duelist],35700,311,2,1,0,0,3570311,0,0,0,6,0,0,0
235700320,[Grave Warden Duelist],35700,320,2,1,0,0,3570320,0,0,0,6,0,0,0
235700330,[Grave Warden Duelist],35700,330,2,0,0,0,3570330,0,0,0,6,0,0,0
235700340,[Grave Warden Duelist],35700,340,2,0,0,0,3570340,0,0,0,6,0,0,0
235700350,[Grave Warden Duelist],35700,350,2,0,0,0,3570350,0,0,0,6,0,0,0
235700360,[Grave Warden Duelist],35700,360,2,0,0,0,3570360,0,0,0,6,0,0,0
235700370,[Grave Warden Duelist],35700,370,2,0,0,0,3570370,0,0,0,6,0,0,0
235700380,[Grave Warden Duelist],35700,380,2,0,0,0,3570380,0,0,0,6,0,0,0
235700390,[Grave Warden Duelist],35700,390,2,0,0,0,3570390,0,0,0,6,0,0,0
235700391,[Grave Warden Duelist],35700,391,2,0,0,0,3570391,0,0,0,6,0,0,0
235700400,[Grave Warden Duelist],35700,400,2,0,0,0,3570400,0,0,0,6,0,0,0
235700410,[Grave Warden Duelist],35700,410,2,1,0,0,3570410,0,0,0,6,0,0,0
235700420,[Grave Warden Duelist],35700,420,2,1,0,0,3570420,0,0,0,6,0,0,0
235700421,[Grave Warden Duelist],35700,421,2,1,0,0,3570421,0,0,0,6,0,0,0
236000100,[Alabaster Lord],36000,100,2,0,0,0,3600100,0,0,0,6,0,0,0
236000101,[Alabaster Lord],36000,101,2,0,0,0,3600101,0,0,0,6,0,0,0
236000110,[Alabaster Lord],36000,110,2,0,0,0,3600110,0,0,0,6,0,0,0
236000111,[Alabaster Lord],36000,111,2,0,0,0,3600111,0,0,0,6,0,0,0
236000120,[Alabaster Lord],36000,120,2,0,0,0,3600120,0,0,0,6,0,0,0
236000121,[Alabaster Lord],36000,121,2,0,0,0,3600121,0,0,0,6,0,0,0
236000130,[Alabaster Lord],36000,130,2,0,0,0,3600130,0,0,0,6,0,0,0
236000140,[Alabaster Lord],36000,140,2,0,0,0,3600140,0,0,0,6,0,0,0
236000141,[Alabaster Lord],36000,141,2,0,0,0,3600141,0,0,0,6,0,0,0
236000142,[Alabaster Lord],36000,142,2,0,0,0,3600142,0,0,0,6,0,0,0
236000150,[Alabaster Lord],36000,150,2,0,0,0,3600150,0,0,0,6,0,0,0
236000160,[Alabaster Lord],36000,160,2,0,0,0,3600160,0,0,0,6,0,0,0
236000170,[Alabaster Lord],36000,170,2,0,0,0,3600170,0,0,0,6,0,0,0
236000171,[Alabaster Lord],36000,171,2,0,0,0,3600171,0,0,0,6,0,0,0
236000180,[Alabaster Lord],36000,180,2,0,0,0,3600180,0,0,0,6,0,0,0
236000190,[Alabaster Lord],36000,190,2,0,0,0,3600190,0,0,0,6,0,0,0
236000191,[Alabaster Lord],36000,191,2,0,0,0,3600191,0,0,0,6,0,0,0
236000200,[Alabaster Lord],36000,200,2,1,0,0,3600200,0,0,0,6,0,0,0
236000201,[Alabaster Lord],36000,201,2,1,0,0,3600201,0,0,0,6,0,0,0
236000202,[Alabaster Lord],36000,202,2,1,0,0,3600202,0,0,0,6,0,0,0
236000203,[Alabaster Lord],36000,203,2,1,0,0,3600203,0,0,0,6,0,0,0
236000204,[Alabaster Lord],36000,204,2,1,0,0,3600204,0,0,0,6,0,0,0
236000210,[Alabaster Lord],36000,210,2,0,0,0,3600210,0,0,0,6,0,0,0
236000220,[Alabaster Lord],36000,220,2,1,0,0,3600220,0,0,0,6,0,0,0
236000300,[Alabaster Lord],36000,300,2,0,0,0,3600300,0,0,0,6,0,0,0
236000301,[Alabaster Lord],36000,301,2,0,0,0,3600301,0,0,0,6,0,0,0
236000310,[Alabaster Lord],36000,310,2,0,0,0,3600310,0,0,0,6,0,0,0
236000311,[Alabaster Lord],36000,311,2,0,0,0,3600311,0,0,0,6,0,0,0
236000320,[Alabaster Lord],36000,320,2,0,0,0,3600320,0,0,0,6,0,0,0
236000330,[Alabaster Lord],36000,330,2,0,0,0,3600330,0,0,0,6,0,0,0
236000340,[Alabaster Lord],36000,340,2,0,0,0,3600340,0,0,0,6,0,0,0
236000341,[Alabaster Lord],36000,341,2,0,0,0,3600341,0,0,0,6,0,0,0
236000342,[Alabaster Lord],36000,342,2,0,0,0,3600342,0,0,0,6,0,0,0
236000350,[Alabaster Lord],36000,350,2,0,0,0,3600350,0,0,0,6,0,0,0
236000360,[Alabaster Lord],36000,360,2,0,0,0,3600360,0,0,0,6,0,0,0
236000370,[Alabaster Lord],36000,370,2,0,0,0,3600370,0,0,0,6,0,0,0
236000371,[Alabaster Lord],36000,371,2,1,0,0,3600371,0,0,0,6,0,0,0
236000372,[Alabaster Lord],36000,372,2,1,0,0,3600372,0,0,0,6,0,0,0
236000373,[Alabaster Lord],36000,373,2,1,0,0,3600373,0,0,0,6,0,0,0
236000374,[Alabaster Lord],36000,374,2,0,0,0,3600374,0,0,0,6,0,0,0
236000380,[Alabaster Lord],36000,380,2,0,0,0,3600380,0,0,0,6,0,0,0
236000390,[Alabaster Lord],36000,390,2,0,0,0,3600390,0,0,0,6,0,0,0
236000391,[Alabaster Lord],36000,391,2,0,0,0,3600391,0,0,0,6,0,0,0
236000400,[Alabaster Lord],36000,400,2,1,0,0,3600400,0,0,0,6,0,0,0
236000401,[Alabaster Lord],36000,401,2,1,0,0,3600401,0,0,0,6,0,0,0
236000402,[Alabaster Lord],36000,402,2,1,0,0,3600402,0,0,0,6,0,0,0
236000403,[Alabaster Lord],36000,403,2,1,0,0,3600403,0,0,0,6,0,0,0
236000410,[Alabaster Lord],36000,410,2,0,0,0,3600410,0,0,0,6,0,0,0
236000420,[Alabaster Lord],36000,420,2,1,0,0,3600420,0,0,0,6,0,0,0
236000430,[Alabaster Lord],36000,430,2,0,0,0,3600430,0,0,0,6,0,0,0
236000431,[Alabaster Lord],36000,431,2,0,0,0,3600431,0,0,0,6,0,0,0
236000432,[Alabaster Lord],36000,432,2,0,0,0,3600432,0,0,0,6,0,0,0
236000440,[Alabaster Lord],36000,440,2,1,0,0,3600440,0,0,0,6,0,0,0
236000800,[Alabaster Lord],36000,800,2,1,0,0,3600800,0,0,0,6,0,0,0
236000810,[Alabaster Lord],36000,810,2,1,0,0,3600810,0,0,0,6,0,0,0
236000820,[Alabaster Lord],36000,820,2,1,0,0,3600820,0,0,0,6,0,0,0
236000830,[Alabaster Lord],36000,830,2,1,0,0,3600830,0,0,0,6,0,0,0
236000840,[Alabaster Lord],36000,840,2,1,0,0,3600840,0,0,0,6,0,0,0
236000850,[Alabaster Lord],36000,850,2,1,0,0,3600850,0,0,0,6,0,0,0
236000900,[Alabaster Lord],36000,900,2,1,0,0,3600900,0,0,0,6,0,0,0
236000910,[Alabaster Lord],36000,910,2,1,0,0,3600910,0,0,0,6,0,0,0
236000920,[Alabaster Lord],36000,920,2,1,0,0,3600920,0,0,0,6,0,0,0
236100100,[Oracle Envoy],36100,100,2,0,0,0,3610100,0,0,0,6,0,0,0
236100110,[Oracle Envoy],36100,110,2,0,0,0,3610110,0,0,0,6,0,0,0
236100120,[Oracle Envoy],36100,120,2,0,0,0,3610120,0,0,0,6,0,0,0
236100130,[Oracle Envoy],36100,130,2,1,0,0,3610130,0,0,0,6,0,0,0
236100140,[Oracle Envoy],36100,140,2,0,0,0,3610140,0,0,0,6,0,0,0
236100150,[Oracle Envoy],36100,150,2,1,0,0,3610150,0,0,0,6,0,0,0
236200100,,36200,100,2,0,0,0,3620100,0,0,0,6,0,0,0
236200110,,36200,110,2,0,0,0,3620110,0,0,0,6,0,0,0
236200120,,36200,120,2,0,0,0,3620120,0,0,0,6,0,0,0
236200130,,36200,130,2,0,0,0,3620130,0,0,0,6,0,0,0
236200140,,36200,140,2,1,0,0,3620140,0,0,0,6,0,0,0
236200150,,36200,150,2,0,0,0,3620150,0,0,0,6,0,0,0
236200160,,36200,160,2,1,0,0,3620160,0,0,0,6,0,0,0
236300100,,36300,100,2,0,0,0,3630100,0,0,0,6,0,0,0
236300110,,36300,110,2,0,0,0,3630110,0,0,0,6,0,0,0
236300111,,36300,111,2,0,0,0,3630111,0,0,0,6,0,0,0
236300120,,36300,120,2,0,0,0,3630120,0,0,0,6,0,0,0
236300121,,36300,121,2,0,0,0,3630121,0,0,0,6,0,0,0
236300130,,36300,130,2,0,0,0,3630130,0,0,0,6,0,0,0
236300131,,36300,131,2,0,0,0,3630131,0,0,0,6,0,0,0
236300140,,36300,140,2,0,0,0,3630140,0,0,0,6,0,0,0
236300141,,36300,141,2,0,0,0,3630141,0,0,0,6,0,0,0
236300142,,36300,142,2,0,0,0,3630142,0,0,0,6,0,0,0
236300143,,36300,143,2,0,0,0,3630143,0,0,0,6,0,0,0
236300150,,36300,150,2,1,0,0,3630150,0,0,0,6,0,0,0
236300160,,36300,160,2,1,0,0,3630160,0,0,0,6,0,0,0
236300170,,36300,170,2,0,0,0,3630170,0,0,0,6,0,0,0
236300180,,36300,180,2,0,0,0,3630180,0,0,0,6,0,0,0
236300190,,36300,190,2,0,0,0,3630190,0,0,0,6,0,0,0
236300300,,36300,300,2,0,0,0,3630300,0,0,0,6,0,0,0
236400100,[Unknown],36400,100,2,0,0,0,3640100,0,0,0,6,0,0,0
236400110,[Unknown],36400,110,2,0,0,0,3640110,0,0,0,6,0,0,0
236500100,[Erdtree Guardian],36500,100,2,0,0,0,3650100,0,0,0,6,0,0,0
236500110,[Erdtree Guardian],36500,110,2,0,0,0,3650110,0,0,0,6,0,0,0
236500120,[Erdtree Guardian],36500,120,2,0,0,0,3650120,0,0,0,6,0,0,0
236500130,[Erdtree Guardian],36500,130,2,0,0,0,3650130,0,0,0,6,0,0,0
236500140,[Erdtree Guardian],36500,140,2,0,0,0,3650140,0,0,0,6,0,0,0
236500150,[Erdtree Guardian],36500,150,2,0,0,0,3650150,0,0,0,6,0,0,0
236500160,[Erdtree Guardian],36500,160,2,0,0,0,3650160,0,0,0,6,0,0,0
236500170,[Erdtree Guardian],36500,170,2,0,0,0,3650170,0,0,0,6,0,0,0
