Row ID;Row Name;Unk0;Unk1;Unk2;Unk3;Unk4;Unk5;Unk6;Unk7;Unk8;Unk9;Unk10;Unk11;Unk12;Unk13;Unk14;Unk14;Unk14;Unk14;Unk15
1500201;;15000099;1;1;0;-1;96700;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
1500210;;15000099;10;1;0;-1;96700;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
1500211;;15000099;11;1;0;-1;96700;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
1500220;;15000099;20;1;0;-1;96702;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
1500221;;15000099;21;1;0;-1;96702;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
1500230;;15000099;30;1;0;-1;96702;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
1500231;;15000099;31;1;0;-1;96702;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
1500240;;15000099;40;1;0;-1;96702;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
1500241;;15000099;41;1;0;-1;96702;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
1500250;;15000099;50;1;0;-1;96702;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
1500251;;15000099;51;1;0;-1;96702;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
1500252;;15000099;52;1;0;-1;96702;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
1500260;;15000099;60;1;0;-1;96702;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
1500299;;15000099;99;1;0;96101;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
1600100;;16000099;0;0;0;-1;96720;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
1600101;;16000099;1;0;0;-1;96720;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
1600110;;16000099;10;0;0;-1;96720;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
1600111;;16000099;11;0;0;-1;96720;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
1600120;;16000099;20;0;0;-1;96720;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
1600121;;16000099;21;0;0;-1;96720;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
1600130;;16000099;30;0;0;-1;96720;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
1600131;;16000099;31;0;0;-1;96720;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
1600140;;16000099;40;0;0;-1;96720;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
1600141;;16000099;41;0;0;-1;96720;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
1600150;;16000099;50;0;0;-1;96720;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
1600151;;16000099;51;0;0;-1;96720;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
1600152;;16000099;52;0;0;-1;96720;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
1600160;;16000099;60;0;0;-1;96720;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
1600199;;16000099;99;0;0;96101;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
1600200;;16000099;0;1;0;-1;96720;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
1600201;;16000099;1;1;0;-1;96720;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
1600210;;16000099;10;1;0;-1;96720;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
1600211;;16000099;11;1;0;-1;96720;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
1600220;;16000099;20;1;0;-1;96720;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
1600221;;16000099;21;1;0;-1;96720;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
1600230;;16000099;30;1;0;-1;96720;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
1600231;;16000099;31;1;0;-1;96720;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
1600240;;16000099;40;1;0;-1;96720;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
1600241;;16000099;41;1;0;-1;96720;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
1600250;;16000099;50;1;0;-1;96720;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
1600251;;16000099;51;1;0;-1;96720;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
1600252;;16000099;52;1;0;-1;96720;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
1600260;;16000099;60;1;0;-1;96720;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
1600299;;16000099;99;1;0;96101;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3410100;;34100099;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3410101;;34100099;1;0;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3410110;;34100099;10;0;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3410111;;34100099;11;0;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3410120;;34100099;20;0;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3410121;;34100099;21;0;0;-1;96941;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3410130;;34100099;30;0;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3410131;;34100099;31;0;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3410140;;34100099;40;0;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3410141;;34100099;41;0;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3410150;;34100099;50;0;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3410151;;34100099;51;0;0;-1;96940;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3410152;;34100099;52;0;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3410160;;34100099;60;0;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3410199;;34100099;99;0;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3410200;;34100099;0;1;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3410201;;34100099;1;1;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3410210;;34100099;10;1;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3410211;;34100099;11;1;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3410220;;34100099;20;1;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3410221;;34100099;21;1;0;-1;96941;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3410230;;34100099;30;1;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3410231;;34100099;31;1;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3410240;;34100099;40;1;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3410241;;34100099;41;1;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3410250;;34100099;50;1;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3410251;;34100099;51;1;0;-1;96940;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3410252;;34100099;52;1;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3410260;;34100099;60;1;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3410299;;34100099;99;1;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3411100;;34110099;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3411101;;34110099;1;0;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3411110;;34110099;10;0;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3411111;;34110099;11;0;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3411120;;34110099;20;0;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3411121;;34110099;21;0;0;-1;96941;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3411130;;34110099;30;0;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3411131;;34110099;31;0;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3411140;;34110099;40;0;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3411141;;34110099;41;0;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3411150;;34110099;50;0;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3411151;;34110099;51;0;0;-1;96940;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3411152;;34110099;52;0;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3411160;;34110099;60;0;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3411199;;34110099;99;0;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3411200;;34110099;0;1;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3411201;;34110099;1;1;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3411210;;34110099;10;1;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3411211;;34110099;11;1;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3411220;;34110099;20;1;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3411221;;34110099;21;1;0;-1;96941;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3411230;;34110099;30;1;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3411231;;34110099;31;1;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3411240;;34110099;40;1;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3411241;;34110099;41;1;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3411250;;34110099;50;1;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3411251;;34110099;51;1;0;-1;96940;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3411252;;34110099;52;1;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3411260;;34110099;60;1;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3411299;;34110099;99;1;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3412100;;34120099;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3412101;;34120099;1;0;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3412110;;34120099;10;0;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3412111;;34120099;11;0;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3412120;;34120099;20;0;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3412121;;34120099;21;0;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3412130;;34120099;30;0;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3412131;;34120099;31;0;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3412140;;34120099;40;0;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3412141;;34120099;41;0;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3412150;;34120099;50;0;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3412151;;34120099;51;0;0;-1;96940;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3412152;;34120099;52;0;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3412160;;34120099;60;0;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3412199;;34120099;99;0;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3412200;;34120099;0;1;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3412201;;34120099;1;1;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3412210;;34120099;10;1;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3412211;;34120099;11;1;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3412220;;34120099;20;1;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3412221;;34120099;21;1;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3412230;;34120099;30;1;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3412231;;34120099;31;1;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3412240;;34120099;40;1;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3412241;;34120099;41;1;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3412250;;34120099;50;1;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3412251;;34120099;51;1;0;-1;96940;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3412252;;34120099;52;1;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3412260;;34120099;60;1;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3412299;;34120099;99;1;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3413100;;34130099;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3413101;;34130099;1;0;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3413110;;34130099;10;0;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3413111;;34130099;11;0;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3413120;;34130099;20;0;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3413121;;34130099;21;0;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3413130;;34130099;30;0;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3413131;;34130099;31;0;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3413140;;34130099;40;0;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3413141;;34130099;41;0;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3413150;;34130099;50;0;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3413151;;34130099;51;0;0;-1;96940;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3413152;;34130099;52;0;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3413160;;34130099;60;0;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3413199;;34130099;99;0;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3413200;;34130099;0;1;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3413201;;34130099;1;1;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3413210;;34130099;10;1;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3413211;;34130099;11;1;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3413220;;34130099;20;1;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3413221;;34130099;21;1;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3413230;;34130099;30;1;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3413231;;34130099;31;1;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3413240;;34130099;40;1;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3413241;;34130099;41;1;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3413250;;34130099;50;1;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3413251;;34130099;51;1;0;-1;96940;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3413252;;34130099;52;1;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3413260;;34130099;60;1;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3413299;;34130099;99;1;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3414100;;34140099;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3414101;;34140099;1;0;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3414110;;34140099;10;0;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3414111;;34140099;11;0;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3414120;;34140099;20;0;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3414121;;34140099;21;0;0;-1;96941;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3414130;;34140099;30;0;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3414131;;34140099;31;0;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3414140;;34140099;40;0;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3414141;;34140099;41;0;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3414150;;34140099;50;0;0;-1;96941;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3414151;;34140099;51;0;0;-1;96940;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3414152;;34140099;52;0;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3414160;;34140099;60;0;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3414199;;34140099;99;0;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3414200;;34140099;0;1;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3414201;;34140099;1;1;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3414210;;34140099;10;1;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3414211;;34140099;11;1;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3414220;;34140099;20;1;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3414221;;34140099;21;1;0;-1;96941;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3414230;;34140099;30;1;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3414231;;34140099;31;1;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3414240;;34140099;40;1;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3414241;;34140099;41;1;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3414250;;34140099;50;1;0;-1;96941;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3414251;;34140099;51;1;0;-1;96940;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3414252;;34140099;52;1;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3414260;;34140099;60;1;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3414299;;34140099;99;1;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3415100;;34150099;0;0;0;-1;96940;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3415101;;34150099;1;0;0;-1;96940;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3415110;;34150099;10;0;0;-1;96940;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3415111;;34150099;11;0;0;-1;96940;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3415120;;34150099;20;0;0;-1;96940;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3415121;;34150099;21;0;0;-1;96940;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3415130;;34150099;30;0;0;-1;96940;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3415131;;34150099;31;0;0;-1;96940;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3415140;;34150099;40;0;0;-1;96940;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3415141;;34150099;41;0;0;-1;96940;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3415150;;34150099;50;0;0;-1;96940;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3415151;;34150099;51;0;0;-1;96940;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3415152;;34150099;52;0;0;-1;96940;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3415160;;34150099;60;0;0;-1;96940;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3415199;;34150099;99;0;0;-1;96101;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3415200;;34150099;0;1;0;-1;96940;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3415201;;34150099;1;1;0;-1;96940;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3415210;;34150099;10;1;0;-1;96940;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3415211;;34150099;11;1;0;-1;96940;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3415220;;34150099;20;1;0;-1;96940;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3415221;;34150099;21;1;0;-1;96940;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3415230;;34150099;30;1;0;-1;96940;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3415231;;34150099;31;1;0;-1;96940;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3415240;;34150099;40;1;0;-1;96940;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3415241;;34150099;41;1;0;-1;96940;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3415250;;34150099;50;1;0;-1;96940;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3415251;;34150099;51;1;0;-1;96940;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3415252;;34150099;52;1;0;-1;96940;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3415260;;34150099;60;1;0;-1;96940;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3415299;;34150099;99;1;0;-1;96101;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3920100;;39200099;0;0;0;-1;96865;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3920101;;39200099;1;0;0;96011;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3920110;;39200099;10;0;0;-1;96865;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3920111;;39200099;11;0;0;-1;96865;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3920120;;39200099;20;0;0;-1;96865;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3920121;;39200099;21;0;0;-1;96865;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3920130;;39200099;30;0;0;-1;96865;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3920131;;39200099;31;0;0;-1;96865;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3920140;;39200099;40;0;0;-1;96865;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3920141;;39200099;41;0;0;-1;96865;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3920150;;39200099;50;0;0;-1;96865;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3920151;;39200099;51;0;0;-1;96865;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3920152;;39200099;52;0;0;-1;96865;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3920160;;39200099;60;0;0;-1;96865;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3920199;;39200099;99;0;0;96101;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3920200;;39200099;0;1;0;-1;96865;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3920201;;39200099;1;1;0;96011;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3920210;;39200099;10;1;0;-1;96865;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3920211;;39200099;11;1;0;-1;96865;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
