Row ID;Row Name;Disable Param - Network Test;Event Flag ID;Bonfire Entity ID;Bonfire Sub-Category Sort ID;Forbidden Icon ID;Display - Minimum Zoom Step;Selection - Minimum Zoom Step;Bonfire Sub-Category ID;Cleared Event Flag ID;Icon ID;Display Mask 0;Display Mask 1;Map Area;Map Block;Map Region;Coordinate: X;Coordinate: Y;Coordinate: Z;Text ID [1];Text Enable Flag ID [1];Text Disable Flag ID [1];Text ID [2];Text Enable Flag ID [2];Text Disable Flag ID [2];Text ID [3];Text Enable Flag ID [3];Text Disable Flag ID [3];Text ID [4];Text Enable Flag ID [4];Text Disable Flag ID [4];Text ID [5];Text Enable Flag ID [5];Text Disable Flag ID [5];Text ID [6];Text Enable Flag ID [6];Text Disable Flag ID [6];Text ID [7];Text Enable Flag ID [7];Text Disable Flag ID [7];Text ID [8];Text Enable Flag ID [8];Text Disable Flag ID [8];Text Type [1];Text Type [2];Text Type [3];Text Type [4];Text Type [5];Text Type [6];Text Type [7];Text Type [8];Bonfire Ignition - Dummy Poly ID [0];Bonfire Ignition - SFX ID [0];Bonfire Ignition - Dummy Poly ID [1];Bonfire Ignition - SFX ID [1]
160000;[Volcano Manor] Rykard, Lord of Blasphemy;True;71600;16001950;999;2;0;0;16000;0;1;True;False;16;0;0;93.68;-439.54;-116.08;160000;0;0;-1;0;0;130000;16009252;400071;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;1;0;0;0;0;0;100;6410;-1;-1
160001;[Volcano Manor] Temple of Eiglay;True;71601;16001951;30;2;0;0;16000;0;1;True;False;16;0;0;54.92;6.84;-207.91;160001;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;100;6411;-1;-1
160002;[Volcano Manor] Volcano Manor;True;71602;16001952;10;2;0;0;16000;0;1;True;False;16;0;0;40.88;4.95;-60.27;160002;0;0;130000;16009202;0;131300;16009302;3423;131310;16009312;16009313;132601;16009452;0;130900;3689;0;131400;16009412;3443;-1;0;0;0;1;1;1;1;1;1;0;100;6411;-1;-1
160003;[Volcano Manor] Prison Town Church;True;71603;16001953;20;2;0;0;16000;0;1;True;False;16;0;0;-62.98;-9.21;-113.62;160003;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;100;6411;-1;-1
160004;[Volcano Manor] Guest Hall;True;71604;16001954;40;2;0;0;16000;0;1;True;False;16;0;0;-131.45;-43.6;-213.28;160004;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;100;6411;-1;-1
160005;[Volcano Manor] Audience Pathway;True;71605;16001960;50;2;0;0;16000;0;1;True;False;16;0;0;98.2;-432.87;-11.75;160005;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;100;6411;-1;-1
160006;[Volcano Manor] Abductor Virgin;True;71606;16001962;60;2;0;0;16000;0;1;True;False;16;0;0;273.651;-133.13;-258.567;160006;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;100;6411;-1;-1
160007;[Volcano Manor] Subterranean Inquisition Chamber;True;71607;16001964;70;2;0;0;16000;0;1;True;False;16;0;0;163.033;-106.969;-149.041;160007;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;100;6411;-1;-1
180000;[Stranded Graveyard] Cave of Knowledge;False;71800;18001950;800;2;0;0;18000;0;1;True;False;18;0;0;-88.4;-10.17;43.86;180000;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;100;6411;-1;-1
180001;[Stranded Graveyard] Stranded Graveyard;False;71801;18001951;810;2;0;0;18000;0;1;True;False;18;0;0;-115.7;13.87;12.14;180001;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;100;6411;-1;-1
190000;[Stone Platform] Fractured Marika;True;71900;19001950;10;2;0;0;19000;0;1;True;False;19;0;0;181.1;102.35;-607.06;190000;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1
300000;[Weeping Peninsula] Tombsward Catacombs;True;73000;30001950;520;2;0;0;61002;0;1;True;False;30;0;0;-95.662;66.13;107.314;300000;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;100;6411;-1;-1
300100;[Weeping Peninsula] Impaler's Catacombs;True;73001;30011950;510;2;0;0;61002;0;1;True;False;30;1;0;-26.735;50.307;-50.343;300100;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;100;6411;-1;-1
300200;[Limgrave] Stormfoot Catacombs;False;73002;30021950;510;2;0;0;61000;0;1;True;False;30;2;0;42.644;144.915;-11.158;300200;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;100;6411;-1;-1
300300;[Liurnia of the Lakes]Road's End Catacombs;True;73003;30031950;520;2;0;0;62000;0;1;True;False;30;3;0;-9.41;223.82;-24.05;300300;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;100;6411;-1;-1
300400;[Limgrave] Murkwater Catacombs;False;73004;30041950;520;2;0;0;61000;0;1;True;False;30;4;0;89.228;66.35;64.978;300400;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;100;6411;-1;-1
300500;[Liurnia of the Lakes] Black Knife Catacombs;True;73005;30051950;530;2;0;0;62000;0;1;True;False;30;5;0;-73.18;426.51;111.21;300500;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;100;6411;-1;-1
300600;[Liurnia of the Lakes] Cliffbottom Catacombs;True;73006;30061950;510;2;0;0;62000;0;1;True;False;30;6;0;75.46;239.75;69.66;300600;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;100;6411;-1;-1
300700;[Mt. Gelmir] Wyndham Catacombs;True;73007;30071950;510;2;0;0;63001;0;1;True;False;30;7;0;-127.08;835.81;121.83;300700;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;100;6411;-1;-1
300800;[Altus Plateau] Sainted Hero's Grave;True;73008;30081950;520;2;0;0;63000;0;1;True;False;30;8;0;47.06;884.02;8.12;300800;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;100;6411;-1;-1
300900;[Mt. Gelmir] Gelmir Hero's Grave;True;73009;30091950;520;2;0;0;63001;0;1;True;False;30;9;0;104.56;902.59;15.69;300900;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;100;6411;-1;-1
301000;[Capital Outskirts] Auriza Hero's Grave;True;73010;30101950;520;2;0;0;63002;0;1;True;False;30;10;0;62.54;952.82;137.72;301000;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;100;6411;-1;-1
301100;[Stormhill] Deathtouched Catacombs;True;73011;30111950;510;2;0;0;61001;0;1;True;False;30;11;0;-86.12;192.79;30.18;301100;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;100;6411;-1;-1
301200;[Altus Plateau] Unsightly Catacombs;True;73012;30121950;510;2;0;0;63000;0;1;True;False;30;12;0;-39.03;653.62;105.44;301200;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;100;6411;-1;-1
301300;[Capital Outskirts] Auriza Side Tomb;True;73013;30131950;510;2;0;0;63002;0;1;True;False;30;13;0;102.75;969.71;25.77;301300;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;100;6411;-1;-1
301400;[Caelid] Minor Erdtree Catacombs;True;73014;30141950;510;2;0;0;64000;0;1;True;False;30;14;0;-54.48;123.36;67.589;301400;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;100;6411;-1;-1
301500;[Caelid] Caelid Catacombs;True;73015;30151950;520;2;0;0;64000;0;1;True;False;30;15;0;90.19;54.51;69.13;301500;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;100;6411;-1;-1
301600;[Caelid] War-Dead Catacombs;True;73016;30161950;530;2;0;0;64000;0;1;True;False;30;16;0;37.72;5.19;-134.68;301600;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;100;6411;-1;-1
301700;[Flame Peak] Giant-Conquering Hero's Grave;True;73017;30171950;520;2;0;0;65001;0;1;True;False;60;50;53;-118.56;1511.76;120.04;301700;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;100;6411;-1;-1
301800;[Flame Peak] Giants' Mountaintop Catacombs;True;73018;30181950;510;2;0;0;65001;0;1;True;False;60;50;53;26.16;1577.71;109.34;301800;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;100;6411;-1;-1
301900;[Consecrated Snowfield] Consecrated Snowfield Catacombs;True;73019;30191950;510;2;0;0;65002;0;1;True;False;60;50;55;-69.57;1360.01;-86.39;301900;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;100;6411;-1;-1
302000;[Forbidden Lands] Hidden Path to the Haligtree;True;73020;30201950;510;2;0;0;63003;0;1;True;False;30;20;0;-105.12;1338.62;-122.7;302000;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;100;6411;-1;-1
310000;[Limgrave] Murkwater Cave;True;73100;31001950;630;2;0;0;61000;0;1;True;False;60;43;37;75.24;62.93;61.08;310000;0;0;-1;0;0;130900;3685;3683;130900;3686;3683;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;1;1;0;0;0;0;100;6411;-1;-1
310100;[Weeping Peninsula] Earthbore Cave;True;73101;31011950;610;2;0;0;61002;0;1;True;False;31;1;0;-103.2;-1.15;-40.21;310100;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;100;6411;-1;-1
310200;[Weeping Peninsula] Tombsward Cave;True;73102;31021950;620;2;0;0;61002;0;1;True;False;60;42;33;-114.11;6.66;31.25;310200;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;100;6411;-1;-1
310300;[Limgrave] Groveside Cave;False;73103;31031950;610;2;0;0;61000;0;1;True;False;31;3;0;-59.563;110.818;-11.039;310300;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;100;6411;-1;-1
310400;[Liurnia of the Lakes] Stillwater Cave;True;73104;31041950;610;2;0;0;62000;0;1;True;False;31;4;0;14.54;237.31;-38.15;310400;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;100;6411;-1;-1
310500;[Liurnia of the Lakes] Lakeside Crystal Cave;True;73105;31051950;620;2;0;0;62000;0;1;True;False;31;5;0;-116.13;225.58;-4.21;310500;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;100;6411;-1;-1
310600;[Liurnia of the Lakes] Academy Crystal Cave;True;73106;31061950;630;2;0;0;62000;0;1;True;False;31;6;0;72.96;236.39;120.51;310600;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;100;6411;-1;-1
310700;[Mt. Gelmir] Seethewater Cave;True;73107;31071950;610;2;0;0;63001;0;1;True;False;31;7;0;-9.09;799.94;141.35;310700;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;100;6411;-1;-1
310900;[Mt. Gelmir] Volcano Cave;True;73109;31091950;620;2;0;0;63001;0;1;True;False;31;9;0;-67.26;1033.42;-60.25;310900;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;100;6411;-1;-1
311000;[Greyoll's Dragonbarrow] Dragonbarrow Cave;True;73110;31101950;620;2;0;0;64001;0;1;True;False;31;10;0;2.75;160.52;84.72;311000;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;100;6411;-1;-1
311100;[Greyoll's Dragonbarrow] Sellia Hideaway;True;73111;31111950;610;2;0;0;64001;0;1;True;False;31;11;0;127.07;207.59;63.94;311100;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;100;6411;-1;-1
311200;[Consecrated Snowfield] Cave of the Forlorn;True;73112;31121950;620;2;0;0;65002;0;1;True;False;31;12;0;-54.88;1254.82;43.99;311200;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;100;6411;-1;-1
311500;[Limgrave] Coastal Cave;False;73115;31151950;620;2;0;0;61000;0;1;True;False;31;15;0;48.107;-0.332;-41.907;311500;0;0;-1;0;0;122300;3946;3943;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;1;0;0;0;0;0;100;6411;-1;-1
311700;[Limgrave] Highroad Cave;True;73117;31171950;640;2;0;0;61000;0;1;True;False;31;17;0;60.07;96.45;96.4;311700;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;100;6411;-1;-1
311800;[Altus Plateau] Perfumer's Grotto;True;73118;31181950;620;2;0;0;63000;0;1;True;False;31;18;0;49.48;838.13;23.11;311800;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;100;6411;-1;-1
311900;[Altus Plateau] Sage's Cave;True;73119;31191950;610;2;0;0;63000;0;1;True;False;31;19;0;101.29;654.73;-55.79;311900;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;100;6411;-1;-1
312000;[Caelid] Abandoned Cave;True;73120;31201950;610;2;0;0;64000;0;1;True;False;31;20;0;137.79;127.62;42.44;312000;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;100;6411;-1;-1
312100;[Caelid] Gaol Cave;True;73121;31211950;610;2;0;0;64000;0;1;True;False;31;21;0;-64.32;87.81;33.87;312100;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;100;6411;-1;-1
312200;[Mountaintops of the Giants] Spiritcaller's Cave;True;73122;31221950;610;2;0;0;65000;0;1;True;False;60;53;56;-38.33;1626.26;114.54;312200;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;100;6411;-1;-1
320000;[Weeping Peninsula] Morne Tunnel;True;73200;32001950;710;2;0;0;61002;0;1;True;False;32;0;0;36.14;27.87;-69.91;320000;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;100;6411;-1;-1
320100;[Limgrave] Limgrave Tunnels;False;73201;32011950;710;2;0;0;61000;0;1;True;False;60;43;37;-121.7;66.61;-34.93;320100;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;100;6411;-1;-1
320200;[Liurnia of the Lakes] Raya Lucaria Crystal Tunnel;True;73202;32021950;710;2;0;0;62000;0;1;True;False;60;37;47;-111.98;242.98;16.29;320200;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;100;6411;-1;-1
320400;[Altus Plateau] Old Altus Tunnel;True;73204;32041950;710;2;0;0;63000;0;1;True;False;60;38;53;87.74;732.33;-114.49;320400;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;100;6411;-1;-1
320500;[Altus Plateau] Altus Tunnel;True;73205;32051950;720;2;0;0;63000;0;1;True;False;32;5;0;-52.26;814;40.72;320500;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;100;6411;-1;-1
320700;[Caelid] Gael Tunnel;True;73207;32071950;710;2;0;0;64000;0;1;True;False;60;46;39;61.21;150.66;40.33;320700;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;100;6411;-1;-1
320701;[Caelid] Rear Gael Tunnel Entrance;True;73207;32071951;710;2;0;0;64000;0;1;True;False;32;7;0;-34.2;90.64;113.05;320701;0;0;-1;0;0;122000;3666;3663;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;1;0;0;0;0;0;100;6410;-1;-1
320800;[Caelid] Sellia Crystal Tunnel;True;73208;32081950;720;2;0;0;64000;0;1;True;False;32;8;0;18.43;86.42;110.58;320800;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;100;6411;-1;-1
321100;[Consecrated Snowfield] Yelough Anix Tunnel;True;73211;32111950;710;2;0;0;65002;0;1;True;False;60;47;55;45.93;1258.75;-61.04;321100;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;100;6411;-1;-1
341000;[Stormhill] Limgrave Tower Bridge;True;73410;34101950;800;2;0;0;61001;0;1;True;False;34;10;0;-62.05;38.41;131.87;341000;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1
341002;[Stormhill] Divine Tower of Limgrave;True;73412;34101952;820;2;0;0;61001;0;1;True;False;34;10;0;932.09;340.91;604.25;341002;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1
341100;[Liurnia of the Lakes] Study Hall Entrance;True;73420;34111950;800;2;0;0;62000;0;1;True;False;34;11;0;-12.2;-157.94;69.27;341100;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;100;6411;-1;-1
341101;[Liurnia of the Lakes] Liurnia Tower Bridge;True;73421;34111951;810;2;0;0;62000;0;1;True;False;34;11;0;53.29;-5;14.91;341101;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;100;6411;-1;-1
341102;[Liurnia of the Lakes] Divine Tower of Liurnia;True;73422;34111952;820;2;0;0;62000;0;1;True;False;34;11;0;453.77;288.4;79.97;341102;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;100;6411;-1;-1
341200;[Capital Outskirts] Divine Tower of West Altus;True;73430;34121950;830;2;0;0;63002;0;1;True;False;34;12;0;-47.81;991.39;-350.04;341200;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;100;6411;-1;-1
341201;[Capital Outskirts] Sealed Tunnel;True;73431;34121951;810;2;0;0;63002;0;1;True;False;60;43;50;-66.6;809.01;35.73;341201;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;100;6411;-1;-1
341202;[Capital Outskirts] Divine Tower of West Altus: Gate;True;73432;34121952;820;2;0;0;63002;0;1;True;False;34;12;0;-43.57;704.64;-237.58;341202;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;100;6411;-1;-1
341301;[Greyoll's Dragonbarrow] Divine Tower of Caelid;True;73440;34131951;810;2;0;0;64001;0;1;True;False;34;13;0;87.68;47.31;-24.19;341301;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;100;6411;-1;-1
341302;[Greyoll's Dragonbarrow] Divine Tower of Caelid: Center;True;73441;34131952;800;2;0;0;64001;0;1;True;False;34;13;0;75.945;259.315;-7.197;341302;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;100;6411;-1;-1
341400;[Forbidden Lands] Divine Tower of East Altus: Gate;True;73450;34141950;800;2;0;0;63003;0;1;True;False;34;14;0;602.67;26.51;-489.58;341400;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;100;6411;-1;-1
341401;[Forbidden Lands] Divine Tower of East Altus;True;73451;34141951;800;2;0;0;63003;0;1;True;False;34;14;0;625.03;330.74;-549.95;341401;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;100;6411;-1;-1
341500;[Greyoll's Dragonbarrow] Isolated Divine Tower;True;73460;34151950;850;2;0;0;64001;0;1;True;False;34;15;0;-5.07;291.82;-26.56;341500;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;100;6411;-1;-1
350000;[Subterranean Shunning-Grounds] Cathedral of the Forsaken;True;73500;35001950;999;2;0;0;35000;0;1;True;False;35;0;0;74.374;-298.535;-80.598;350000;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;100;6411;-1;-1
350001;[Subterranean Shunning-Grounds] Underground Roadside;True;73501;35001951;10;2;0;0;35000;0;1;True;False;35;0;0;-147.44;-98.54;-165.97;350001;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;100;6411;-1;-1
350002;[Subterranean Shunning-Grounds] Forsaken Depths;True;73502;35001952;20;2;0;0;35000;0;1;True;False;35;0;0;-49.381;-279.05;-152.096;350002;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;100;6411;-1;-1
350003;[Subterranean Shunning-Grounds] Leyndell Catacombs;True;73503;35001953;30;2;0;0;35000;0;1;True;False;35;0;0;-138.835;-143.74;-242.308;350003;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;100;6411;-1;-1
350004;[Subterranean Shunning-Grounds] Frenzied Flame Proscription;True;73504;35001954;40;2;0;0;35000;0;1;True;False;35;0;0;126.051;-408.535;-63.331;350004;0;0;-1;0;0;131011;3392;3383;131011;3393;400089;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;1;1;0;0;0;0;100;6411;-1;-1
390000;[Ruin-Strewn Precipice] Magma Wyrm;True;73900;39201950;999;2;0;0;39200;0;1;True;False;39;20;0;-124.22;353.51;-1298.06;390000;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;100;6411;-1;-1
390001;[Ruin-Strewn Precipice] Ruin-Strewn Precipice;True;73901;39201951;20;2;0;0;39200;0;1;True;False;39;20;0;91.34;239.17;-1312.03;390001;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;100;6411;-1;-1
390002;[Ruin-Strewn Precipice] Ruin-Strewn Precipice Overlook;True;73902;39201952;30;2;0;0;39200;0;1;True;False;39;20;0;-13.26;350.44;-1345.3;390002;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;100;6411;-1;-1
61413200;[Weeping Peninsula] Isolated Merchant's Shack;True;76156;1041321950;80;2;0;0;61002;0;1;True;False;60;41;32;2.64;0.74;109.86;611006;0;0;-1;0;0;180106;1041329200;4748;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;1;0;0;0;0;0;100;6410;-1;-1
61413300;[Weeping Peninsula] Fourth Church of Marika;True;76162;1041331950;80;2;0;0;61002;0;1;True;False;60;41;33;53.79;32.64;65.57;611000;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;100;6410;-1;-1
61413500;[Limgrave] Church of Dragon Communion;False;76110;1041351950;100;2;0;0;61000;0;1;True;False;60;41;35;-54.55;26.77;-22.72;610008;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;100;6410;-1;-1
61413800;[Stormhill] Stormhill Shack;False;76102;1041381950;10;2;0;0;61001;0;1;True;False;60;41;38;16.85;204.57;16.98;610001;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;100;6410;-1;-1
61423300;[Weeping Peninsula] Weeping Evergaol;True;76152;1042331950;40;2;0;0;61002;0;1;True;False;60;42;33;77.19;31.55;-35.46;611002;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;100;6410;-1;-1
