Row ID;Row Name;Reinforce Type ID
8020400;Dismounter [Fire];400
8020500;Dismounter [Flame Art];500
8020600;Dismounter [Lightning];600
8020700;Dismounter [Sacred];700
8020800;Dismounter [Magic];800
8020900;Dismounter [Cold];900
8021000;Dismounter [Poison];1000
8021100;Dismounter [Blood];1100
8021200;Dismounter [Occult];1200
8030000;Bloodhound's Fang;0
8040000;Magma Wyrm's Scalesword;0
8050000;Zamor Curved Sword;0
8060000;Omen Cleaver;0
8060100;Omen Cleaver [Heavy];100
8060200;Omen Cleaver [Keen];200
8060300;Omen Cleaver [Quality];300
8060400;Omen Cleaver [Fire];400
8060500;Omen Cleaver [Flame Art];500
8060600;Omen Cleaver [Lightning];600
8060700;Omen Cleaver [Sacred];700
8060800;Omen Cleaver [Magic];800
8060900;Omen Cleaver [Cold];900
8061000;Omen Cleaver [Poison];1000
8061100;Omen Cleaver [Blood];1100
8061200;Omen Cleaver [Occult];1200
8070000;Monk's Flameblade;0
8070100;Monk's Flameblade [Heavy];100
8070200;Monk's Flameblade [Keen];200
8070300;Monk's Flameblade [Quality];300
8070400;Monk's Flameblade [Fire];400
8070500;Monk's Flameblade [Flame Art];500
8070600;Monk's Flameblade [Lightning];600
8070700;Monk's Flameblade [Sacred];700
8070800;Monk's Flameblade [Magic];800
8070900;Monk's Flameblade [Cold];900
8071000;Monk's Flameblade [Poison];1000
8071100;Monk's Flameblade [Blood];1100
8071200;Monk's Flameblade [Occult];1200
8080000;Beastman's Cleaver;0
8080100;Beastman's Cleaver [Heavy];6000
8080200;Beastman's Cleaver [Keen];200
8080300;Beastman's Cleaver [Quality];300
8080400;Beastman's Cleaver [Fire];400
8080500;Beastman's Cleaver [Flame Art];500
8080600;Beastman's Cleaver [Lightning];600
8080700;Beastman's Cleaver [Sacred];700
8080800;Beastman's Cleaver [Magic];800
8080900;Beastman's Cleaver [Cold];900
8081000;Beastman's Cleaver [Poison];1000
8081100;Beastman's Cleaver [Blood];1100
8081200;Beastman's Cleaver [Occult];1200
8100000;Morgott's Cursed Sword;0
8900000;;0
9000000;Uchigatana;0
9000100;Uchigatana [Heavy];100
9000200;Uchigatana [Keen];200
9000300;Uchigatana [Quality];300
9000400;Uchigatana [Fire];400
9000500;Uchigatana [Flame Art];500
9000600;Uchigatana [Lightning];600
9000700;Uchigatana [Sacred];700
9000800;Uchigatana [Magic];800
9000900;Uchigatana [Cold];900
9001000;Uchigatana [Poison];1000
9001100;Uchigatana [Blood];1100
9001200;Uchigatana [Occult];1200
9010000;Nagakiba;0
9010100;Nagakiba [Heavy];100
9010200;Nagakiba [Keen];5000
9010300;Nagakiba [Quality];300
9010400;Nagakiba [Fire];400
9010500;Nagakiba [Flame Art];500
9010600;Nagakiba [Lightning];600
9010700;Nagakiba [Sacred];700
9010800;Nagakiba [Magic];800
9010900;Nagakiba [Cold];900
9011000;Nagakiba [Poison];1000
9011100;Nagakiba [Blood];1100
9011200;Nagakiba [Occult];1200
9020000;Hand of Malenia;0
9030000;Meteoric Ore Blade;0
9040000;Rivers of Blood;0
9060000;Moonveil;0
9070000;Dragonscale Blade;0
9080000;Serpentbone Blade;0
9080100;Serpentbone Blade [Heavy];100
9080200;Serpentbone Blade [Keen];5000
9080300;Serpentbone Blade [Quality];300
9080400;Serpentbone Blade [Fire];400
9080500;Serpentbone Blade [Flame Art];500
9080600;Serpentbone Blade [Lightning];600
9080700;Serpentbone Blade [Sacred];700
9080800;Serpentbone Blade [Magic];800
9080900;Serpentbone Blade [Cold];900
9081000;Serpentbone Blade [Poison];1000
9081100;Serpentbone Blade [Blood];1100
9081200;Serpentbone Blade [Occult];1200
9900000;;0
9910000;;0
9911000;;0
9920000;;0
9930000;;0
10000000;Twinblade;0
10000100;Twinblade [Heavy];100
10000200;Twinblade [Keen];200
10000300;Twinblade [Quality];300
10000400;Twinblade [Fire];400
10000500;Twinblade [Flame Art];500
10000600;Twinblade [Lightning];600
10000700;Twinblade [Sacred];700
10000800;Twinblade [Magic];800
10000900;Twinblade [Cold];900
10001000;Twinblade [Poison];1000
10001100;Bloody Twinblade;1100
10001200;Twinblade [Occult];1200
10010000;Godskin Peeler;0
10010100;Godskin Peeler [Heavy];100
10010200;Godskin Peeler [Keen];5000
10010300;Godskin Peeler [Quality];300
10010400;Godskin Peeler [Fire];400
10010500;Godskin Peeler [Flame Art];500
10010600;Godskin Peeler [Lightning];600
10010700;Godskin Peeler [Sacred];700
10010800;Godskin Peeler [Magic];800
10010900;Godskin Peeler [Cold];900
10011000;Godskin Peeler [Poison];1000
10011100;Godskin Peeler [Blood];1100
10011200;Godskin Peeler [Occult];1200
10030000;Twinned Knight Swords;0
10030100;Twinned Knight Swords [Heavy];100
10030200;Twinned Knight Swords [Keen];200
10030300;Twinned Knight Swords [Quality];300
10030400;Twinned Knight Swords [Fire];400
10030500;Twinned Knight Swords [Flame Art];500
10030600;Twinned Knight Swords [Lightning];600
10030700;Twinned Knight Swords [Sacred];700
10030800;Twinned Knight Swords [Magic];800
10030900;Twinned Knight Swords [Cold];900
10031000;Twinned Knight Swords [Poison];1000
10031100;Twinned Knight Swords [Blood];1100
10031200;Twinned Knight Swords [Occult];1200
10050000;Eleonora's Poleblade;0
10080000;Gargoyle's Twinblade;0
10080100;Gargoyle's Twinblade [Heavy];6000
10080200;Gargoyle's Twinblade [Keen];200
10080300;Gargoyle's Twinblade [Quality];300
10080400;Gargoyle's Twinblade [Fire];400
10080500;Gargoyle's Twinblade [Flame Art];500
10080600;Gargoyle's Twinblade [Lightning];600
10080700;Gargoyle's Twinblade [Sacred];700
10080800;Gargoyle's Twinblade [Magic];800
10080900;Gargoyle's Twinblade [Cold];900
10081000;Gargoyle's Twinblade [Poison];1000
10081100;Gargoyle's Twinblade [Blood];1100
10081200;Gargoyle's Twinblade [Occult];1200
10090000;Gargoyle's Black Blades;0
11000000;Mace;0
11000100;Mace [Heavy];100
11000200;Mace [Keen];200
11000300;Mace [Quality];300
11000400;Mace [Fire];400
11000500;Mace [Flame Art];500
11000600;Mace [Lightning];600
11000700;Mace [Sacred];700
11000800;Mace [Magic];800
11000900;Mace [Cold];900
11001000;Mace [Poison];1000
11001100;Mace [Blood];1100
11001200;Mace [Occult];1200
11010000;Club;0
11010100;Club [Heavy];100
11010200;Club [Keen];200
11010300;Club [Quality];300
11010400;Club [Fire];400
11010500;Club [Flame Art];500
11010600;Club [Lightning];600
11010700;Club [Sacred];700
11010800;Club [Magic];800
11010900;Club [Cold];900
11011000;Club [Poison];1000
11011100;Bloody Club;1100
11011200;Club [Occult];1200
11030000;Curved Club;0
11030100;Curved Club [Heavy];6000
11030200;Curved Club [Keen];200
11030300;Curved Club [Quality];300
11030400;Curved Club [Fire];400
11030500;Curved Club [Flame Art];500
11030600;Curved Club [Lightning];600
11030700;Curved Club [Sacred];700
11030800;Curved Club [Magic];800
11030900;Curved Club [Cold];900
11031000;Curved Club [Poison];1000
11031100;Curved Club [Blood];1100
11031200;Curved Club [Occult];1200
11040000;Warpick;0
11040100;Warpick [Heavy];100
11040200;Warpick [Keen];200
11040300;Warpick [Quality];300
11040400;Warpick [Fire];400
11040500;Warpick [Flame Art];500
11040600;Warpick [Lightning];600
11040700;Warpick [Sacred];700
11040800;Warpick [Magic];800
11040900;Warpick [Cold];900
11041000;Warpick [Poison];1000
11041100;Warpick [Blood];1100
11041200;Warpick [Occult];1200
11050000;Morning Star;0
11050100;Morning Star [Heavy];100
11050200;Morning Star [Keen];200
11050300;Morning Star [Quality];300
11050400;Morning Star [Fire];400
11050500;Morning Star [Flame Art];500
11050600;Morning Star [Lightning];600
11050700;Morning Star [Sacred];700
11050800;Morning Star [Magic];800
11050900;Morning Star [Cold];900
11051000;Morning Star [Poison];1000
11051100;Morning Star [Blood];1100
11051200;Morning Star [Occult];1200
11060000;Varre's Bouquet;0
11070000;Spiked Club;0
11070100;Spiked Club [Heavy];100
11070200;Spiked Club [Keen];200
11070300;Spiked Club [Quality];300
11070400;Spiked Club [Fire];400
11070500;Spiked Club [Flame Art];500
11070600;Spiked Club [Lightning];600
11070700;Spiked Club [Sacred];700
11070800;Spiked Club [Magic];800
11070900;Spiked Club [Cold];900
11071000;Spiked Club [Poison];1000
11071100;Spiked Club [Blood];1100
11071200;Spiked Club [Occult];1200
11080000;Hammer;0
11080100;Hammer [Heavy];6000
11080200;Hammer [Keen];200
11080300;Hammer [Quality];300
11080400;Hammer [Fire];400
11080500;Hammer [Flame Art];500
11080600;Hammer [Lightning];600
11080700;Hammer [Sacred];700
11080800;Hammer [Magic];800
11080900;Hammer [Cold];900
11081000;Hammer [Poison];1000
11081100;Hammer [Blood];1100
11081200;Hammer [Occult];1200
11090000;Monk's Flamemace;0
11090100;Monk's Flamemace [Heavy];100
11090200;Monk's Flamemace [Keen];5000
11090300;Monk's Flamemace [Quality];300
11090400;Monk's Flamemace [Fire];400
11090500;Monk's Flamemace [Flame Art];500
11090600;Monk's Flamemace [Lightning];600
11090700;Monk's Flamemace [Sacred];700
11090800;Monk's Flamemace [Magic];800
11090900;Monk's Flamemace [Cold];900
11091000;Monk's Flamemace [Poison];1000
11091100;Monk's Flamemace [Blood];1100
11091200;Monk's Flamemace [Occult];1200
11100000;Envoy's Horn;0
11110000;Scepter of the All-Knowing;0
11120000;Nox Flowing Hammer;0
11130000;Ringed Finger;0
11140000;Stone Club;0
11140100;Stone Club [Heavy];6000
11140200;Stone Club [Keen];200
11140300;Stone Club [Quality];300
11140400;Stone Club [Fire];400
11140500;Stone Club [Flame Art];500
11140600;Stone Club [Lightning];600
11140700;Stone Club [Sacred];700
11140800;Stone Club [Magic];800
11140900;Stone Club [Cold];900
11141000;Stone Club [Poison];1000
11141100;Stone Club [Blood];1100
11141200;Stone Club [Occult];1200
11150000;Marika's Hammer;0
11170000;;0
12000000;Large Club;0
12000100;Large Club [Heavy];6000
12000200;Large Club [Keen];200
12000300;Large Club [Quality];300
12000400;Large Club [Fire];400
12000500;Large Club [Flame Art];500
12000600;Large Club [Lightning];600
12000700;Large Club [Sacred];700
12000800;Large Club [Magic];800
12000900;Large Club [Cold];900
12001000;Large Club [Poison];1000
12001100;Large Club [Blood];1100
12001200;Large Club [Occult];1200
12010000;Greathorn Hammer;0
12010100;Greathorn Hammer [Heavy];100
12010200;Greathorn Hammer [Keen];200
12010300;Greathorn Hammer [Quality];300
12010400;Greathorn Hammer [Fire];400
12010500;Greathorn Hammer [Flame Art];500
12010600;Greathorn Hammer [Lightning];600
12010700;Greathorn Hammer [Sacred];700
12010800;Greathorn Hammer [Magic];800
12010900;Greathorn Hammer [Cold];900
12011000;Greathorn Hammer [Poison];1000
12011100;Greathorn Hammer [Blood];1100
12011200;Greathorn Hammer [Occult];1200
12020000;Battle Hammer;0
12020100;Battle Hammer [Heavy];6000
12020200;Battle Hammer [Keen];200
12020300;Battle Hammer [Quality];300
12020400;Battle Hammer [Fire];400
12020500;Battle Hammer [Flame Art];500
12020600;Battle Hammer [Lightning];600
12020700;Battle Hammer [Sacred];700
12020800;Battle Hammer [Magic];800
12020900;Battle Hammer [Cold];900
12021000;Battle Hammer [Poison];1000
12021100;Battle Hammer [Blood];1100
12021200;Battle Hammer [Occult];1200
12060000;Great Mace;0
12060100;Great Mace [Heavy];6000
12060200;Great Mace [Keen];200
12060300;Great Mace [Quality];300
12060400;Great Mace [Fire];400
12060500;Great Mace [Flame Art];500
12060600;Great Mace [Lightning];600
12060700;Great Mace [Sacred];700
12060800;Great Mace [Magic];800
12060900;Great Mace [Cold];900
12061000;Great Mace [Poison];1000
12061100;Great Mace [Blood];1100
12061200;Great Mace [Occult];1200
12080000;Curved Great Club;0
12080100;Curved Great Club [Heavy];100
12080200;Curved Great Club [Keen];200
12080300;Curved Great Club [Quality];300
12080400;Curved Great Club [Fire];400
12080500;Curved Great Club [Flame Art];500
12080600;Curved Great Club [Lightning];600
12080700;Curved Great Club [Sacred];700
12080800;Curved Great Club [Magic];800
12080900;Curved Great Club [Cold];900
12081000;Curved Great Club [Poison];1000
12081100;Curved Great Club [Blood];1100
12081200;Curved Great Club [Occult];1200
12130000;Celebrant's Skull;0
12130100;Celebrant's Skull [Heavy];100
12130200;Celebrant's Skull [Keen];200
12130300;Celebrant's Skull [Quality];300
12130400;Celebrant's Skull [Fire];400
12130500;Celebrant's Skull [Flame Art];500
12130600;Celebrant's Skull [Lightning];600
12130700;Celebrant's Skull [Sacred];700
12130800;Celebrant's Skull [Magic];800
12130900;Celebrant's Skull [Cold];900
12131000;Celebrant's Skull [Poison];1000
12131100;Celebrant's Skull [Blood];1100
12131200;Celebrant's Skull [Occult];1200
12140000;Pickaxe;0
12140100;Pickaxe [Heavy];6000
12140200;Pickaxe [Keen];200
12140300;Pickaxe [Quality];300
12140400;Pickaxe [Fire];400
12140500;Pickaxe [Flame Art];500
12140600;Pickaxe [Lightning];600
12140700;Pickaxe [Sacred];700
12140800;Pickaxe [Magic];800
12140900;Pickaxe [Cold];900
12141000;Pickaxe [Poison];1000
12141100;Pickaxe [Blood];1100
12141200;Pickaxe [Occult];1200
12150000;Beastclaw Greathammer;0
12160000;Envoy's Long Horn;0
12170000;Cranial Vessel Candlestand;0
12180000;Great Stars;0
12180100;Great Stars [Heavy];100
12180200;Great Stars [Keen];200
12180300;Great Stars [Quality];300
12180400;Great Stars [Fire];400
12180500;Great Stars [Flame Art];500
12180600;Great Stars [Lightning];600
12180700;Great Stars [Sacred];700
12180800;Great Stars [Magic];800
12180900;Great Stars [Cold];900
12181000;Great Stars [Poison];1000
12181100;Great Stars [Blood];1100
12181200;Great Stars [Occult];1200
12190000;Brick Hammer;0
12190100;Brick Hammer [Heavy];6000
12190200;Brick Hammer [Keen];200
12190300;Brick Hammer [Quality];300
12190400;Brick Hammer [Fire];400
12190500;Brick Hammer [Flame Art];500
12190600;Brick Hammer [Lightning];600
12190700;Brick Hammer [Sacred];700
12190800;Brick Hammer [Magic];800
12190900;Brick Hammer [Cold];900
12191000;Brick Hammer [Poison];1000
12191100;Brick Hammer [Blood];1100
12191200;Brick Hammer [Occult];1200
12200000;Devourer's Scepter;0
12210000;Rotten Battle Hammer;0
12210100;Rotten Battle Hammer [Heavy];6000
12210200;Rotten Battle Hammer [Keen];200
12210300;Rotten Battle Hammer [Quality];300
12210400;Rotten Battle Hammer [Fire];400
12210500;Rotten Battle Hammer [Flame Art];500
12210600;Rotten Battle Hammer [Lightning];600
12210700;Rotten Battle Hammer [Sacred];700
12210800;Rotten Battle Hammer [Magic];800
12210900;Rotten Battle Hammer [Cold];900
12211000;Rotten Battle Hammer [Poison];1000
12211100;Rotten Battle Hammer [Blood];1100
12211200;Rotten Battle Hammer [Occult];1200
12900000;;0
12910000;;0
13000000;Nightrider Flail;0
13000100;Nightrider Flail [Heavy];100
13000200;Nightrider Flail [Keen];5000
13000300;Nightrider Flail [Quality];300
13000400;Nightrider Flail [Fire];400
13000500;Nightrider Flail [Flame Art];500
13000600;Nightrider Flail [Lightning];600
13000700;Nightrider Flail [Sacred];700
13000800;Nightrider Flail [Magic];800
13000900;Nightrider Flail [Cold];900
13001000;Nightrider Flail [Poison];1000
13001100;Nightrider Flail [Blood];1100
13001200;Nightrider Flail [Occult];1200
13010000;Flail;0
13010100;Flail [Heavy];100
13010200;Flail [Keen];200
13010300;Flail [Quality];300
13010400;Flail [Fire];400
13010500;Flail [Flame Art];500
13010600;Flail [Lightning];600
13010700;Flail [Sacred];700
13010800;Flail [Magic];800
13010900;Flail [Cold];900
13011000;Flail [Poison];1000
13011100;Flail [Blood];1100
13011200;Flail [Occult];1200
13020000;Family Heads;0
13030000;Bastard's Stars;0
13040000;Chainlink Flail;0
13040100;Chainlink Flail [Heavy];6000
13040200;Chainlink Flail [Keen];200
13040300;Chainlink Flail [Quality];300
13040400;Chainlink Flail [Fire];400
13040500;Chainlink Flail [Flame Art];500
13040600;Chainlink Flail [Lightning];600
13040700;Chainlink Flail [Sacred];700
13040800;Chainlink Flail [Magic];800
13040900;Chainlink Flail [Cold];900
13041000;Chainlink Flail [Poison];1000
13041100;Chainlink Flail [Blood];1100
13041200;Chainlink Flail [Occult];1200
14000000;Battle Axe;0
14000100;Battle Axe [Heavy];100
14000200;Battle Axe [Keen];200
14000300;Battle Axe [Quality];300
14000400;Battle Axe [Fire];400
14000500;Battle Axe [Flame Art];500
14000600;Battle Axe [Lightning];600
14000700;Battle Axe [Sacred];700
14000800;Battle Axe [Magic];800
14000900;Battle Axe [Cold];900
14001000;Battle Axe [Poison];1000
14001100;Battle Axe [Blood];1100
14001200;Battle Axe [Occult];1200
14010000;Forked Hatchet;0
14010100;Forked Hatchet [Heavy];100
14010200;Forked Hatchet [Keen];5000
14010300;Forked Hatchet [Quality];300
14010400;Forked Hatchet [Fire];400
14010500;Forked Hatchet [Flame Art];500
14010600;Forked Hatchet [Lightning];600
14010700;Forked Hatchet [Sacred];700
14010800;Forked Hatchet [Magic];800
14010900;Forked Hatchet [Cold];900
14011000;Forked Hatchet [Poison];1000
14011100;Forked Hatchet [Blood];1100
14011200;Forked Hatchet [Occult];1200
14020000;Hand Axe;0
14020100;Hand Axe [Heavy];100
14020200;Hand Axe [Keen];200
14020300;Hand Axe [Quality];300
14020400;Hand Axe [Fire];400
14020500;Hand Axe [Flame Art];500
14020600;Hand Axe [Lightning];600
14020700;Hand Axe [Sacred];700
14020800;Hand Axe [Magic];800
14020900;Hand Axe [Cold];900
14021000;Hand Axe [Poison];1000
14021100;Hand Axe [Blood];1100
14021200;Hand Axe [Occult];1200
14030000;Jawbone Axe;0
14030100;Jawbone Axe [Heavy];6000
14030200;Jawbone Axe [Keen];200
14030300;Jawbone Axe [Quality];300
14030400;Jawbone Axe [Fire];400
14030500;Jawbone Axe [Flame Art];500
14030600;Jawbone Axe [Lightning];600
14030700;Jawbone Axe [Sacred];700
14030800;Jawbone Axe [Magic];800
14030900;Jawbone Axe [Cold];900
14031000;Jawbone Axe [Poison];1000
14031100;Jawbone Axe [Blood];1100
14031200;Jawbone Axe [Occult];1200
14040000;Iron Cleaver;0
14040100;Iron Cleaver [Heavy];6000
14040200;Iron Cleaver [Keen];200
14040300;Iron Cleaver [Quality];300
14040400;Iron Cleaver [Fire];400
14040500;Iron Cleaver [Flame Art];500
14040600;Iron Cleaver [Lightning];600
14040700;Iron Cleaver [Sacred];700
14040800;Iron Cleaver [Magic];800
14040900;Iron Cleaver [Cold];900
14041000;Iron Cleaver [Poison];1000
14041100;Iron Cleaver [Blood];1100
14041200;Iron Cleaver [Occult];1200
14050000;Ripple Blade;0
14060000;Celebrant's Cleaver;0
14060100;Celebrant's Cleaver [Heavy];100
14060200;Celebrant's Cleaver [Keen];200
14060300;Celebrant's Cleaver [Quality];300
14060400;Celebrant's Cleaver [Fire];400
14060500;Celebrant's Cleaver Blades [Flame Art];500
14060600;Celebrant's Cleaver [Lightning];600
14060700;Celebrant's Cleaver [Sacred];700
14060800;Celebrant's Cleaver [Magic];800
14060900;Celebrant's Cleaver [Cold];900
14061000;Celebrant's Cleaver [Poison];1000
14061100;Celebrant's Cleaver [Blood];1100
14061200;Celebrant's Cleaver [Occult];1200
14080000;Icerind Hatchet;0
14100000;Highland Axe;0
14100100;Highland Axe [Heavy];100
14100200;Highland Axe [Keen];200
14100300;Highland Axe [Quality];300
14100400;Highland Axe [Fire];400
14100500;Highland Axe [Flame Art];500
14100600;Highland Axe [Lightning];600
14100700;Highland Axe [Sacred];700
14100800;Highland Axe [Magic];800
14100900;Highland Axe [Cold];900
14101000;Highland Axe [Poison];1000
14101100;Bloody Highland Axe;1100
14101200;Highland Axe [Occult];1200
14110000;Sacrificial Axe;0
14110100;Sacrificial Axe [Heavy];100
14110200;Sacrificial Axe [Keen];200
14110300;Sacrificial Axe [Quality];300
14110400;Sacrificial Axe [Fire];400
14110500;Sacrificial Axe [Flame Art];500
14110600;Sacrificial Axe [Lightning];600
14110700;Sacrificial Axe [Sacred];700
14110800;Sacrificial Axe [Magic];800
14110900;Sacrificial Axe [Cold];900
14111000;Sacrificial Axe [Poison];1000
14111100;Sacrificial Axe [Blood];1100
14111200;Sacrificial Axe [Occult];1200
14120000;Rosus' Axe;0
14140000;Stormhawk Axe;0
15000000;Greataxe;0
15000100;Greataxe [Heavy];100
15000200;Greataxe [Keen];200
15000300;Greataxe [Quality];300
15000400;Greataxe [Fire];400
15000500;Greataxe [Flame Art];500
15000600;Greataxe [Lightning];600
15000700;Greataxe [Sacred];700
15000800;Greataxe [Magic];800
15000900;Greataxe [Cold];900
15001000;Greataxe [Poison];1000
15001100;Greataxe [Blood];1100
15001200;Greataxe [Occult];1200
15010000;Warped Axe;0
15010100;Warped Axe [Heavy];6000
15010200;Warped Axe [Keen];200
15010300;Warped Axe [Quality];300
15010400;Warped Axe [Fire];400
15010500;Warped Axe [Flame Art];500
15010600;Warped Axe [Lightning];600
15010700;Warped Axe [Sacred];700
15010800;Warped Axe [Magic];800
15010900;Warped Axe [Cold];900
15011000;Warped Axe [Poison];1000
15011100;Warped Axe [Blood];1100
15011200;Warped Axe [Occult];1200
15020000;Great Omenkiller Cleaver;0
15020100;Great Omenkiller Cleaver [Heavy];100
15020200;Great Omenkiller Cleaver [Keen];200
15020300;Great Omenkiller Cleaver [Quality];300
15020400;Great Omenkiller Cleaver [Fire];400
15020500;Great Omenkiller Cleaver [Flame Art];500
15020600;Great Omenkiller Cleaver [Lightning];600
15020700;Great Omenkiller Cleaver [Sacred];700
15020800;Great Omenkiller Cleaver [Magic];800
15020900;Great Omenkiller Cleaver [Cold];900
15021000;Great Omenkiller Cleaver [Poison];1000
15021100;Great Omenkiller Cleaver [Blood];1100
15021200;Great Omenkiller Cleaver [Occult];1200
15030000;Crescent Moon Axe;0
15030100;Crescent Moon Axe [Heavy];100
15030200;Crescent Moon Axe [Keen];200
15030300;Crescent Moon Axe [Quality];300
15030400;Crescent Moon Axe [Fire];400
15030500;Crescent Moon Axe [Flame Art];500
15030600;Crescent Moon Axe [Lightning];600
15030700;Crescent Moon Axe [Sacred];700
15030800;Crescent Moon Axe [Magic];800
15030900;Crescent Moon Axe [Cold];900
15031000;Crescent Moon Axe [Poison];1000
15031100;Crescent Moon Axe [Blood];1100
15031200;Crescent Moon Axe [Occult];1200
15040000;Axe of Godrick;0
15050000;Longhaft Axe;0
15050100;Longhaft Axe [Heavy];100
15050200;Longhaft Axe [Keen];200
15050300;Longhaft Axe [Quality];300
15050400;Longhaft Axe [Fire];400
15050500;Longhaft Axe [Flame Art];500
15050600;Longhaft Axe [Lightning];600
15050700;Longhaft Axe [Sacred];700
15050800;Longhaft Axe [Magic];800
15050900;Longhaft Axe [Cold];900
15051000;Longhaft Axe [Poison];1000
15051100;Longhaft Axe [Blood];1100
15051200;Longhaft Axe [Occult];1200
15060000;Rusted Anchor;0
15060100;Rusted Anchor [Heavy];6000
15060200;Rusted Anchor [Keen];200
15060300;Rusted Anchor [Quality];300
15060400;Rusted Anchor [Fire];400
15060500;Rusted Anchor [Flame Art];500
15060600;Rusted Anchor [Lightning];600
15060700;Rusted Anchor [Sacred];700
15060800;Rusted Anchor [Magic];800
15060900;Rusted Anchor [Cold];900
15061000;Rusted Anchor [Poison];1000
15061100;Rusted Anchor [Blood];1100
15061200;Rusted Anchor [Occult];1200
15080000;Executioner's Greataxe;0
15080100;Executioner's Greataxe [Heavy];6000
15080200;Executioner's Greataxe [Keen];200
15080300;Executioner's Greataxe [Quality];300
15080400;Executioner's Greataxe [Fire];400
15080500;Executioner's Greataxe [Flame Art];500
15080600;Executioner's Greataxe [Lightning];600
15080700;Executioner's Greataxe [Sacred];700
15080800;Executioner's Greataxe [Magic];800
15080900;Executioner's Greataxe [Cold];900
15081000;Executioner's Greataxe [Poison];1000
15081100;Executioner's Greataxe [Blood];1100
15081200;Executioner's Greataxe [Occult];1200
15110000;Winged Greathorn;0
15120000;Butchering Knife;0
15120100;Butchering Knife [Heavy];100
15120200;Butchering Knife [Keen];5000
15120300;Butchering Knife [Quality];300
15120400;Butchering Knife [Fire];400
15120500;Butchering Knife [Flame Art];500
15120600;Butchering Knife [Lightning];600
15120700;Butchering Knife [Sacred];700
15120800;Butchering Knife [Magic];800
15120900;Butchering Knife [Cold];900
15121000;Butchering Knife [Poison];1000
15121100;Butchering Knife [Blood];1100
15121200;Butchering Knife [Occult];1200
15130000;Gargoyle's Great Axe;0
15130100;Gargoyle's Great Axe [Heavy];6000
15130200;Gargoyle's Great Axe [Keen];200
15130300;Gargoyle's Great Axe [Quality];300
15130400;Gargoyle's Great Axe [Fire];400
15130500;Gargoyle's Great Axe [Flame Art];500
15130600;Gargoyle's Great Axe [Lightning];600
15130700;Gargoyle's Great Axe [Sacred];700
15130800;Gargoyle's Great Axe [Magic];800
15130900;Gargoyle's Great Axe [Cold];900
15131000;Gargoyle's Great Axe [Poison];1000
15131100;Gargoyle's Great Axe [Blood];1100
15131200;Gargoyle's Great Axe [Occult];1200
15140000;Gargoyle's Black Axe;0
15900000;;0
16000000;Short Spear;0
16000100;Short Spear [Heavy];100
16000200;Short Spear [Keen];200
16000300;Short Spear [Quality];300
16000400;Short Spear [Fire];400
16000500;Short Spear [Flame Art];500
16000600;Short Spear [Lightning];600
16000700;Short Spear [Sacred];700
16000800;Short Spear [Magic];800
16000900;Short Spear [Cold];900
16001000;Short Spear [Poison];1000
16001100;Short Spear [Blood];1100
16001200;Short Spear [Occult];1200
16010000;Spear;0
16010100;Spear [Heavy];100
16010200;Spear [Keen];5000
16010300;Spear [Quality];300
16010400;Spear [Fire];400
16010500;Spear [Flame Art];500
16010600;Spear [Lightning];600
16010700;Spear [Sacred];700
16010800;Spear [Magic];800
16010900;Spear [Cold];900
16011000;Spear [Poison];1000
16011100;Bloody Spear;1100
16011200;Spear [Occult];1200
16020000;Crystal Spear;0
16030000;Clayman's Harpoon;0
16030100;Clayman's Harpoon [Heavy];6000
16030200;Clayman's Harpoon [Keen];200
16030300;Clayman's Harpoon [Quality];300
16030400;Clayman's Harpoon [Fire];400
16030500;Clayman's Harpoon [Flame Art];500
16030600;Clayman's Harpoon [Lightning];600
16030700;Clayman's Harpoon [Sacred];700
16030800;Clayman's Harpoon [Magic];800
16030900;Clayman's Harpoon [Cold];900
16031000;Clayman's Harpoon [Poison];1000
16031100;Clayman's Harpoon [Blood];1100
16031200;Clayman's Harpoon [Occult];1200
16040000;Cleanrot Spear;0
16050000;Partisan;0
16050100;Partisan [Heavy];100
16050200;Partisan [Keen];200
16050300;Partisan [Quality];300
16050400;Partisan [Fire];400
16050500;Partisan [Flame Art];500
16050600;Partisan [Lightning];600
16050700;Partisan [Sacred];700
16050800;Partisan [Magic];800
16050900;Partisan [Cold];900
16051000;Partisan [Poison];1000
16051100;Partisan [Blood];1100
16051200;Partisan [Occult];1200
16060000;Celebrant's Rib-Rake;0
16060100;Celebrant's Rib-Rake [Heavy];100
16060200;Celebrant's Rib-Rake [Keen];5000
16060300;Celebrant's Rib-Rake [Quality];300
16060400;Celebrant's Rib-Rake [Fire];400
16060500;Celebrant's Rib-Rake [Flame Art];500
16060600;Celebrant's Rib-Rake [Lightning];600
16060700;Celebrant's Rib-Rake [Sacred];700
16060800;Celebrant's Rib-Rake [Magic];800
16060900;Celebrant's Rib-Rake [Cold];900
16061000;Celebrant's Rib-Rake [Poison];1000
16061100;Celebrant's Rib-Rake [Blood];1100
16061200;Celebrant's Rib-Rake [Occult];1200
16070000;Pike;0
16070100;Pike [Heavy];100
16070200;Pike [Keen];200
16070300;Pike [Quality];300
16070400;Pike [Fire];400
16070500;Pike [Flame Art];500
16070600;Pike [Lightning];600
16070700;Pike [Sacred];700
16070800;Pike [Magic];800
16070900;Pike [Cold];900
16071000;Pike [Poison];1000
16071100;Pike [Blood];1100
