Row ID;Row Name;Behavior Judge ID
100712110;Mantis Blade;110
100712115;Mantis Blade;115
100712300;Mantis Blade;300
100712305;Mantis Blade;305
100712310;Mantis Blade;310
100712315;Mantis Blade;315
100714000;Shamshir - Scimitar;0
100714010;Shamshir - Scimitar;10
100714020;Shamshir - Scimitar;20
100714030;Shamshir - Scimitar;30
100714040;Shamshir - Scimitar;40
100714050;Shamshir - Scimitar;50
100714200;Shamshir - Scimitar;200
100714210;Shamshir - Scimitar;210
100714220;Shamshir - Scimitar;220
100714230;Shamshir - Scimitar;230
100714240;Shamshir - Scimitar;240
100714250;Shamshir - Scimitar;250
100714400;Shamshir - Scimitar;400
100714410;Shamshir - Scimitar;410
100714420;Shamshir - Scimitar;420
100714430;Shamshir - Scimitar;430
100714440;Shamshir - Scimitar;440
100714450;Shamshir - Scimitar;450
100800000;Default - Curved Greatsword;0
100800010;Default - Curved Greatsword;10
100800020;Default - Curved Greatsword;20
100800030;Default - Curved Greatsword;30
100800100;Default - Curved Greatsword;100
100800105;Default - Curved Greatsword;105
100800110;Default - Curved Greatsword;110
100800115;Default - Curved Greatsword;115
100800116;Default - Curved Greatsword;116
100800120;Default - Curved Greatsword;120
100800125;Default - Curved Greatsword;125
100800130;Default - Curved Greatsword;130
100800140;Default - Curved Greatsword;140
100800150;Default - Curved Greatsword;150
100800155;Default - Curved Greatsword;155
100800160;Default - Curved Greatsword;160
100800165;Default - Curved Greatsword;165
100800180;Default - Curved Greatsword;180
100800200;Default - Curved Greatsword;200
100800210;Default - Curved Greatsword;210
100800220;Default - Curved Greatsword;220
100800230;Default - Curved Greatsword;230
100800300;Default - Curved Greatsword;300
100800305;Default - Curved Greatsword;305
100800310;Default - Curved Greatsword;310
100800315;Default - Curved Greatsword;315
100800316;Default - Curved Greatsword;316
100800320;Default - Curved Greatsword;320
100800325;Default - Curved Greatsword;325
100800330;Default - Curved Greatsword;330
100800340;Default - Curved Greatsword;340
100800350;Default - Curved Greatsword;350
100800355;Default - Curved Greatsword;355
100800360;Default - Curved Greatsword;360
100800365;Default - Curved Greatsword;365
100800380;Default - Curved Greatsword;380
100800400;Default - Curved Greatsword;400
100800410;Default - Curved Greatsword;410
100800420;Default - Curved Greatsword;420
100800430;Default - Curved Greatsword;430
100800460;Default - Curved Greatsword;460
100800470;Default - Curved Greatsword;470
100800480;Default - Curved Greatsword;480
100800500;Default - Curved Greatsword;500
100800501;Default - Curved Greatsword;501
100800505;Default - Curved Greatsword;505
100800506;Default - Curved Greatsword;506
100800509;Default - Curved Greatsword;509
100800510;Default - Curved Greatsword;510
100800511;Default - Curved Greatsword;511
100800515;Default - Curved Greatsword;515
100800516;Default - Curved Greatsword;516
100800517;Default - Curved Greatsword;517
100800520;Default - Curved Greatsword;520
100800530;Default - Curved Greatsword;530
100800531;Default - Curved Greatsword;531
100800540;Default - Curved Greatsword;540
100800550;Default - Curved Greatsword;550
100800560;Default - Curved Greatsword;560
100800561;Default - Curved Greatsword;561
100800590;Default - Curved Greatsword;590
100800591;Default - Curved Greatsword;591
100800600;Default - Curved Greatsword;600
100800605;Default - Curved Greatsword;605
100800610;Default - Curved Greatsword;610
100800630;Default - Curved Greatsword;630
100800632;Default - Curved Greatsword;632
100800635;Default - Curved Greatsword;635
100800640;Default - Curved Greatsword;640
100800642;Default - Curved Greatsword;642
100800645;Default - Curved Greatsword;645
100800650;Default - Curved Greatsword;650
100800660;Default - Curved Greatsword;660
100800665;Default - Curved Greatsword;665
100800700;Default - Curved Greatsword;700
100800705;Default - Curved Greatsword;705
100800710;Default - Curved Greatsword;710
100800730;Default - Curved Greatsword;730
100800732;Default - Curved Greatsword;732
100800735;Default - Curved Greatsword;735
100800740;Default - Curved Greatsword;740
100800742;Default - Curved Greatsword;742
100800745;Default - Curved Greatsword;745
100800750;Default - Curved Greatsword;750
100800760;Default - Curved Greatsword;760
100800765;Default - Curved Greatsword;765
100800800;Default - Curved Greatsword;800
100800805;Default - Curved Greatsword;805
100800810;Default - Curved Greatsword;810
100800815;Default - Curved Greatsword;815
100800820;Default - Curved Greatsword;820
100800825;Default - Curved Greatsword;825
100800830;Default - Curved Greatsword;830
100800835;Default - Curved Greatsword;835
100800860;Default - Curved Greatsword;860
100800865;Default - Curved Greatsword;865
100800870;Default - Curved Greatsword;870
100800875;Default - Curved Greatsword;875
100800880;Default - Curved Greatsword;880
100800885;Default - Curved Greatsword;885
100800890;Default - Curved Greatsword;890
100800895;Default - Curved Greatsword;895
100801000;Zamor Curved Sword;0
100801010;Zamor Curved Sword;10
100801020;Zamor Curved Sword;20
100801030;Zamor Curved Sword;30
100801200;Zamor Curved Sword;200
100801210;Zamor Curved Sword;210
100801220;Zamor Curved Sword;220
100801230;Zamor Curved Sword;230
100801400;Zamor Curved Sword;400
100801410;Zamor Curved Sword;410
100801420;Zamor Curved Sword;420
100801430;Zamor Curved Sword;430
100802300;Omen Cleaver;300
100802305;Omen Cleaver;305
100802310;Omen Cleaver;310
100802315;Omen Cleaver;315
100802360;Omen Cleaver;360
100803300;Magma Wyrm's Scalesword;300
100803305;Magma Wyrm's Scalesword;305
100803310;Magma Wyrm's Scalesword;310
100803315;Magma Wyrm's Scalesword;315
100803360;Magma Wyrm's Scalesword;360
100804150;Bloodhound's Fang;150
100804160;Bloodhound's Fang;160
100804350;Bloodhound's Fang;350
100804360;Bloodhound's Fang;360
100900000;Default - Katana;0
100900010;Default - Katana;10
100900020;Default - Katana;20
100900030;Default - Katana;30
100900040;Default - Katana;40
100900100;Default - Katana;100
100900105;Default - Katana;105
100900110;Default - Katana;110
100900115;Default - Katana;115
100900120;Default - Katana;120
100900125;Default - Katana;125
100900130;Default - Katana;130
100900140;Default - Katana;140
100900150;Default - Katana;150
100900155;Default - Katana;155
100900160;Default - Katana;160
100900165;Default - Katana;165
100900180;Default - Katana;180
100900200;Default - Katana;200
100900210;Default - Katana;210
100900220;Default - Katana;220
100900230;Default - Katana;230
100900240;Default - Katana;240
100900300;Default - Katana;300
100900305;Default - Katana;305
100900310;Default - Katana;310
100900315;Default - Katana;315
100900320;Default - Katana;320
100900325;Default - Katana;325
100900330;Default - Katana;330
100900340;Default - Katana;340
100900350;Default - Katana;350
100900355;Default - Katana;355
100900360;Default - Katana;360
100900365;Default - Katana;365
100900380;Default - Katana;380
100900400;Default - Katana;400
100900410;Default - Katana;410
100900420;Default - Katana;420
100900430;Default - Katana;430
100900440;Default - Katana;440
100900460;Default - Katana;460
100900470;Default - Katana;470
100900480;Default - Katana;480
100900500;Default - Katana;500
100900509;Default - Katana;509
100900510;Default - Katana;510
100900530;Default - Katana;530
100900550;Default - Katana;550
100900560;Default - Katana;560
100900561;Default - Katana;561
100900590;Default - Katana;590
100900591;Default - Katana;591
100900600;Default - Katana;600
100900605;Default - Katana;605
100900610;Default - Katana;610
100900630;Default - Katana;630
100900632;Default - Katana;632
100900635;Default - Katana;635
100900650;Default - Katana;650
100900660;Default - Katana;660
100900700;Default - Katana;700
100900705;Default - Katana;705
100900710;Default - Katana;710
100900730;Default - Katana;730
100900732;Default - Katana;732
100900735;Default - Katana;735
100900750;Default - Katana;750
100900760;Default - Katana;760
100900800;Default - Katana;800
100900805;Default - Katana;805
100900810;Default - Katana;810
100900815;Default - Katana;815
100900820;Default - Katana;820
100900825;Default - Katana;825
100900830;Default - Katana;830
100900835;Default - Katana;835
100900860;Default - Katana;860
100900865;Default - Katana;865
100900870;Default - Katana;870
100900875;Default - Katana;875
100900880;Default - Katana;880
100900885;Default - Katana;885
100900890;Default - Katana;890
100900895;Default - Katana;895
100901100;Serpentbone Blade;100
100901101;Serpentbone Blade;101
100901105;Serpentbone Blade;105
100901106;Serpentbone Blade;106
100901110;Serpentbone Blade;110
100901111;Serpentbone Blade;111
100901115;Serpentbone Blade;115
100901116;Serpentbone Blade;116
100901300;Serpentbone Blade;300
100901301;Serpentbone Blade;301
100901305;Serpentbone Blade;305
100901306;Serpentbone Blade;306
100901310;Serpentbone Blade;310
100901311;Serpentbone Blade;311
100901315;Serpentbone Blade;315
100901316;Serpentbone Blade;316
100903100;Meteoric Ore Blade;100
100903105;Meteoric Ore Blade;105
100903110;Meteoric Ore Blade;110
100903115;Meteoric Ore Blade;115
100903300;Meteoric Ore Blade;300
100903305;Meteoric Ore Blade;305
100903310;Meteoric Ore Blade;310
100903315;Meteoric Ore Blade;315
100904110;Nagakiba;110
100904115;Nagakiba;115
100904300;Nagakiba;300
100904305;Nagakiba;305
100904310;Nagakiba;310
100904315;Nagakiba;315
100907100;;100
100907101;;101
100907105;;105
100907106;;106
100907107;;107
100907110;;110
100907111;;111
100907115;;115
100907116;;116
100907117;;117
100907300;;300
100907301;;301
100907305;;305
100907306;;306
100907307;;307
100907310;;310
100907311;;311
100907315;;315
100907316;;316
100907317;;317
101000000;Default - Twinblade;0
101000010;Default - Twinblade;10
101000020;Default - Twinblade;20
101000030;Default - Twinblade;30
101000040;Default - Twinblade;40
101000100;Default - Twinblade;100
101000105;Default - Twinblade;105
101000110;Default - Twinblade;110
101000115;Default - Twinblade;115
101000120;Default - Twinblade;120
101000125;Default - Twinblade;125
101000126;Default - Twinblade;126
101000130;Default - Twinblade;130
101000140;Default - Twinblade;140
101000150;Default - Twinblade;150
101000155;Default - Twinblade;155
101000160;Default - Twinblade;160
101000165;Default - Twinblade;165
101000180;Default - Twinblade;180
101000200;Default - Twinblade;200
101000201;Default - Twinblade;201
101000210;Default - Twinblade;210
101000211;Default - Twinblade;211
101000220;Default - Twinblade;220
101000230;Default - Twinblade;230
101000231;Default - Twinblade;231
101000232;Default - Twinblade;232
101000240;Default - Twinblade;240
101000241;Default - Twinblade;241
101000242;Default - Twinblade;242
101000300;Default - Twinblade;300
101000301;Default - Twinblade;301
101000302;Default - Twinblade;302
101000305;Default - Twinblade;305
101000306;Default - Twinblade;306
101000307;Default - Twinblade;307
101000308;Default - Twinblade;308
101000310;Default - Twinblade;310
101000311;Default - Twinblade;311
101000312;Default - Twinblade;312
101000315;Default - Twinblade;315
101000316;Default - Twinblade;316
101000317;Default - Twinblade;317
101000318;Default - Twinblade;318
101000320;Default - Twinblade;320
101000321;Default - Twinblade;321
101000325;Default - Twinblade;325
101000326;Default - Twinblade;326
101000330;Default - Twinblade;330
101000331;Default - Twinblade;331
101000340;Default - Twinblade;340
101000350;Default - Twinblade;350
101000351;Default - Twinblade;351
101000355;Default - Twinblade;355
101000360;Default - Twinblade;360
101000365;Default - Twinblade;365
101000380;Default - Twinblade;380
101000381;Default - Twinblade;381
101000400;Default - Twinblade;400
101000410;Default - Twinblade;410
101000420;Default - Twinblade;420
101000430;Default - Twinblade;430
101000440;Default - Twinblade;440
101000460;Default - Twinblade;460
101000470;Default - Twinblade;470
101000480;Default - Twinblade;480
101000500;Default - Twinblade;500
101000509;Default - Twinblade;509
101000510;Default - Twinblade;510
101000530;Default - Twinblade;530
101000550;Default - Twinblade;550
101000560;Default - Twinblade;560
101000561;Default - Twinblade;561
101000590;Default - Twinblade;590
101000591;Default - Twinblade;591
101000600;Default - Twinblade;600
101000605;Default - Twinblade;605
101000610;Default - Twinblade;610
101000630;Default - Twinblade;630
101000632;Default - Twinblade;632
101000635;Default - Twinblade;635
101000650;Default - Twinblade;650
101000660;Default - Twinblade;660
101000700;Default - Twinblade;700
101000705;Default - Twinblade;705
101000710;Default - Twinblade;710
101000730;Default - Twinblade;730
101000732;Default - Twinblade;732
101000735;Default - Twinblade;735
101000750;Default - Twinblade;750
101000760;Default - Twinblade;760
101000800;Default - Twinblade;800
101000805;Default - Twinblade;805
101000810;Default - Twinblade;810
101000815;Default - Twinblade;815
101000820;Default - Twinblade;820
101000825;Default - Twinblade;825
101000860;Default - Twinblade;860
101000865;Default - Twinblade;865
101000870;Default - Twinblade;870
101000875;Default - Twinblade;875
101000880;Default - Twinblade;880
101000885;Default - Twinblade;885
101000890;Default - Twinblade;890
101000891;Default - Twinblade;891
101000895;Default - Twinblade;895
101000896;Default - Twinblade;896
101001100;Godskin Peeler;100
101001105;Godskin Peeler;105
101001110;Godskin Peeler;110
101001115;Godskin Peeler;115
101001125;Godskin Peeler;125
101001126;Godskin Peeler;126
101001300;Godskin Peeler;300
101001301;Godskin Peeler;301
101001305;Godskin Peeler;305
101001306;Godskin Peeler;306
101001307;Godskin Peeler;307
101001308;Godskin Peeler;308
101001310;Godskin Peeler;310
101001311;Godskin Peeler;311
101001315;Godskin Peeler;315
101001316;Godskin Peeler;316
101001317;Godskin Peeler;317
101001318;Godskin Peeler;318
101001325;Godskin Peeler;325
101001326;Godskin Peeler;326
101001327;Godskin Peeler;327
101001328;Godskin Peeler;328
101005100;Eleonora's Poleblade;100
101005101;Eleonora's Poleblade;101
101005105;Eleonora's Poleblade;105
101005106;Eleonora's Poleblade;106
101005107;Eleonora's Poleblade;107
101005108;Eleonora's Poleblade;108
101005110;Eleonora's Poleblade;110
101005115;Eleonora's Poleblade;115
101005116;Eleonora's Poleblade;116
101005117;Eleonora's Poleblade;117
101005300;Eleonora's Poleblade;300
101005301;Eleonora's Poleblade;301
101005305;Eleonora's Poleblade;305
101005306;Eleonora's Poleblade;306
101005307;Eleonora's Poleblade;307
101005308;Eleonora's Poleblade;308
101005309;Eleonora's Poleblade;309
101005310;Eleonora's Poleblade;310
101005315;Eleonora's Poleblade;315
101005316;Eleonora's Poleblade;316
101005317;Eleonora's Poleblade;317
101100000;Default - Hammer;0
101100010;Default - Hammer;10
101100020;Default - Hammer;20
101100030;Default - Hammer;30
101100040;Default - Hammer;40
101100100;Default - Hammer;100
101100105;Default - Hammer;105
101100110;Default - Hammer;110
101100115;Default - Hammer;115
101100120;Default - Hammer;120
101100125;Default - Hammer;125
101100130;Default - Hammer;130
101100140;Default - Hammer;140
101100150;Default - Hammer;150
101100155;Default - Hammer;155
101100160;Default - Hammer;160
101100165;Default - Hammer;165
101100180;Default - Hammer;180
101100200;Default - Hammer;200
101100210;Default - Hammer;210
101100220;Default - Hammer;220
101100230;Default - Hammer;230
101100240;Default - Hammer;240
101100300;Default - Hammer;300
101100305;Default - Hammer;305
101100310;Default - Hammer;310
101100315;Default - Hammer;315
101100320;Default - Hammer;320
101100325;Default - Hammer;325
101100330;Default - Hammer;330
101100340;Default - Hammer;340
101100350;Default - Hammer;350
101100355;Default - Hammer;355
101100360;Default - Hammer;360
101100365;Default - Hammer;365
101100380;Default - Hammer;380
101100400;Default - Hammer;400
101100410;Default - Hammer;410
101100420;Default - Hammer;420
101100430;Default - Hammer;430
101100440;Default - Hammer;440
101100460;Default - Hammer;460
101100470;Default - Hammer;470
101100480;Default - Hammer;480
101100500;Default - Hammer;500
101100501;Default - Hammer;501
101100505;Default - Hammer;505
101100506;Default - Hammer;506
101100509;Default - Hammer;509
101100510;Default - Hammer;510
101100511;Default - Hammer;511
101100515;Default - Hammer;515
101100517;Default - Hammer;517
101100518;Default - Hammer;518
101100520;Default - Hammer;520
101100530;Default - Hammer;530
101100531;Default - Hammer;531
101100540;Default - Hammer;540
101100550;Default - Hammer;550
101100560;Default - Hammer;560
101100561;Default - Hammer;561
101100590;Default - Hammer;590
101100591;Default - Hammer;591
101100600;Default - Hammer;600
101100605;Default - Hammer;605
101100610;Default - Hammer;610
101100630;Default - Hammer;630
101100632;Default - Hammer;632
101100635;Default - Hammer;635
101100640;Default - Hammer;640
101100642;Default - Hammer;642
101100645;Default - Hammer;645
101100650;Default - Hammer;650
101100660;Default - Hammer;660
101100665;Default - Hammer;665
101100700;Default - Hammer;700
101100705;Default - Hammer;705
101100710;Default - Hammer;710
101100730;Default - Hammer;730
101100732;Default - Hammer;732
101100735;Default - Hammer;735
101100740;Default - Hammer;740
101100742;Default - Hammer;742
101100745;Default - Hammer;745
101100750;Default - Hammer;750
101100760;Default - Hammer;760
101100765;Default - Hammer;765
101100800;Default - Hammer;800
101100805;Default - Hammer;805
101100810;Default - Hammer;810
101100815;Default - Hammer;815
101100820;Default - Hammer;820
101100825;Default - Hammer;825
101100830;Default - Hammer;830
101100835;Default - Hammer;835
101100836;Default - Hammer;836
101100860;Default - Hammer;860
101100865;Default - Hammer;865
101100870;Default - Hammer;870
101100875;Default - Hammer;875
101100880;Default - Hammer;880
101100885;Default - Hammer;885
101100890;Default - Hammer;890
101100895;Default - Hammer;895
101101000;Club - Stone Club;0
101101010;Club - Stone Club;10
101101020;Club - Stone Club;20
101101030;Club - Stone Club;30
101101040;Club - Stone Club;40
101101130;Club - Stone Club;130
101101200;Club - Stone Club;200
101101210;Club - Stone Club;210
101101220;Club - Stone Club;220
101101230;Club - Stone Club;230
101101240;Club - Stone Club;240
101101330;Club - Stone Club;330
101101400;Club - Stone Club;400
101101410;Club - Stone Club;410
101101420;Club - Stone Club;420
101101430;Club - Stone Club;430
101101440;Club - Stone Club;440
101102100;Mace;100
101102105;Mace;105
101102110;Mace;110
101102115;Mace;115
101102300;Mace;300
101102305;Mace;305
101102310;Mace;310
101102315;Mace;315
101103100;Monk's Flamemace;100
101103105;Monk's Flamemace;105
101103110;Monk's Flamemace;110
101103115;Monk's Flamemace;115
101103300;Monk's Flamemace;300
101103305;Monk's Flamemace;305
101103310;Monk's Flamemace;310
101103315;Monk's Flamemace;315
101105040;Morning Star;40
101105125;Morning Star;125
101105130;Morning Star;130
101105140;Morning Star;140
101105240;Morning Star;240
101105325;Morning Star;325
101105330;Morning Star;330
101105340;Morning Star;340
101105440;Morning Star;440
101107100;Spiked Club;100
101107105;Spiked Club;105
101107110;Spiked Club;110
101107115;Spiked Club;115
101107300;Spiked Club;300
101107305;Spiked Club;305
101107310;Spiked Club;310
101107315;Spiked Club;315
101116040;Scepter of the All-Knowing;40
101116125;Scepter of the All-Knowing;125
101116130;Scepter of the All-Knowing;130
101116140;Scepter of the All-Knowing;140
101116240;Scepter of the All-Knowing;240
101116325;Scepter of the All-Knowing;325
101116330;Scepter of the All-Knowing;330
101116340;Scepter of the All-Knowing;340
101116440;Scepter of the All-Knowing;440
101117040;;40
101117125;;125
101117130;;130
101117140;;140
101117240;;240
101117325;;325
101117330;;330
101117340;;340
101117440;;440
101200000;Default - Warhammer;0
101200001;Default - Warhammer;1
101200002;Default - Warhammer;2
101200010;Default - Warhammer;10
101200020;Default - Warhammer;20
101200030;Default - Warhammer;30
101200100;Default - Warhammer;100
101200105;Default - Warhammer;105
101200110;Default - Warhammer;110
101200115;Default - Warhammer;115
101200120;Default - Warhammer;120
101200125;Default - Warhammer;125
101200130;Default - Warhammer;130
101200140;Default - Warhammer;140
101200150;Default - Warhammer;150
101200155;Default - Warhammer;155
101200160;Default - Warhammer;160
101200165;Default - Warhammer;165
101200180;Default - Warhammer;180
101200200;Default - Warhammer;200
101200210;Default - Warhammer;210
101200220;Default - Warhammer;220
101200230;Default - Warhammer;230
101200300;Default - Warhammer;300
101200301;Default - Warhammer;301
101200305;Default - Warhammer;305
101200310;Default - Warhammer;310
101200315;Default - Warhammer;315
101200320;Default - Warhammer;320
101200325;Default - Warhammer;325
101200330;Default - Warhammer;330
101200340;Default - Warhammer;340
101200350;Default - Warhammer;350
101200355;Default - Warhammer;355
101200360;Default - Warhammer;360
101200365;Default - Warhammer;365
101200380;Default - Warhammer;380
101200400;Default - Warhammer;400
101200410;Default - Warhammer;410
101200420;Default - Warhammer;420
101200430;Default - Warhammer;430
101200460;Default - Warhammer;460
101200470;Default - Warhammer;470
101200480;Default - Warhammer;480
101200500;Default - Warhammer;500
101200501;Default - Warhammer;501
101200505;Default - Warhammer;505
101200506;Default - Warhammer;506
101200509;Default - Warhammer;509
101200510;Default - Warhammer;510
101200511;Default - Warhammer;511
101200515;Default - Warhammer;515
101200516;Default - Warhammer;516
101200517;Default - Warhammer;517
101200520;Default - Warhammer;520
101200530;Default - Warhammer;530
101200531;Default - Warhammer;531
101200540;Default - Warhammer;540
101200550;Default - Warhammer;550
101200560;Default - Warhammer;560
101200561;Default - Warhammer;561
101200590;Default - Warhammer;590
101200591;Default - Warhammer;591
101200600;Default - Warhammer;600
101200605;Default - Warhammer;605
101200610;Default - Warhammer;610
101200630;Default - Warhammer;630
101200632;Default - Warhammer;632
101200635;Default - Warhammer;635
101200640;Default - Warhammer;640
101200642;Default - Warhammer;642
101200645;Default - Warhammer;645
101200650;Default - Warhammer;650
101200660;Default - Warhammer;660
101200665;Default - Warhammer;665
101200700;Default - Warhammer;700
101200705;Default - Warhammer;705
101200710;Default - Warhammer;710
101200730;Default - Warhammer;730
101200732;Default - Warhammer;732
101200735;Default - Warhammer;735
101200740;Default - Warhammer;740
101200742;Default - Warhammer;742
101200745;Default - Warhammer;745
101200750;Default - Warhammer;750
101200760;Default - Warhammer;760
101200765;Default - Warhammer;765
101200800;Default - Warhammer;800
101200805;Default - Warhammer;805
101200810;Default - Warhammer;810
101200815;Default - Warhammer;815
101200820;Default - Warhammer;820
101200825;Default - Warhammer;825
101200860;Default - Warhammer;860
101200865;Default - Warhammer;865
101200870;Default - Warhammer;870
101200875;Default - Warhammer;875
101200880;Default - Warhammer;880
101200885;Default - Warhammer;885
101200890;Default - Warhammer;890
101200895;Default - Warhammer;895
101201100;Beastclaw Greathammer;100
101201105;Beastclaw Greathammer;105
101201110;Beastclaw Greathammer;110
101201115;Beastclaw Greathammer;115
101201300;Beastclaw Greathammer;300
101201305;Beastclaw Greathammer;305
101201310;Beastclaw Greathammer;310
101201315;Beastclaw Greathammer;315
101205000;Pickaxe;0
101205001;Pickaxe;1
101205002;Pickaxe;2
101205010;Pickaxe;10
101205020;Pickaxe;20
101205030;Pickaxe;30
101205100;Pickaxe;100
101205105;Pickaxe;105
101205110;Pickaxe;110
101205115;Pickaxe;115
101205120;Pickaxe;120
101205125;Pickaxe;125
101205130;Pickaxe;130
101205140;Pickaxe;140
101205150;Pickaxe;150
101205155;Pickaxe;155
101205160;Pickaxe;160
101205165;Pickaxe;165
101205180;Pickaxe;180
101205200;Pickaxe;200
101205210;Pickaxe;210
101205220;Pickaxe;220
101205230;Pickaxe;230
101205300;Pickaxe;300
101205305;Pickaxe;305
101205310;Pickaxe;310
101205315;Pickaxe;315
101205320;Pickaxe;320
101205325;Pickaxe;325
101205330;Pickaxe;330
101205340;Pickaxe;340
101205350;Pickaxe;350
101205355;Pickaxe;355
101205360;Pickaxe;360
101205365;Pickaxe;365
101205380;Pickaxe;380
101205400;Pickaxe;400
101205410;Pickaxe;410
101205420;Pickaxe;420
101205430;Pickaxe;430
101205460;Pickaxe;460
101205470;Pickaxe;470
101205480;Pickaxe;480
101205500;Pickaxe;500
101205501;Pickaxe;501
101205505;Pickaxe;505
101205506;Pickaxe;506
101205509;Pickaxe;509
101205510;Pickaxe;510
101205511;Pickaxe;511
101205515;Pickaxe;515
101205516;Pickaxe;516
101205517;Pickaxe;517
101205520;Pickaxe;520
101205530;Pickaxe;530
101205531;Pickaxe;531
101205540;Pickaxe;540
101205550;Pickaxe;550
101205560;Pickaxe;560
101205561;Pickaxe;561
101205590;Pickaxe;590
101205591;Pickaxe;591
101205600;Pickaxe;600
101205605;Pickaxe;605
101205610;Pickaxe;610
101205630;Pickaxe;630
101205632;Pickaxe;632
101205635;Pickaxe;635
101205640;Pickaxe;640
101205642;Pickaxe;642
101205645;Pickaxe;645
101205650;Pickaxe;650
101205660;Pickaxe;660
101205665;Pickaxe;665
101205700;Pickaxe;700
101205705;Pickaxe;705
101205710;Pickaxe;710
101205730;Pickaxe;730
101205732;Pickaxe;732
101205735;Pickaxe;735
101205740;Pickaxe;740
101205742;Pickaxe;742
101205745;Pickaxe;745
101205750;Pickaxe;750
101205760;Pickaxe;760
101205765;Pickaxe;765
101205800;Pickaxe;800
101205805;Pickaxe;805
101205810;Pickaxe;810
101205815;Pickaxe;815
101205820;Pickaxe;820
101205825;Pickaxe;825
101205860;Pickaxe;860
101205865;Pickaxe;865
101205870;Pickaxe;870
101205875;Pickaxe;875
101205880;Pickaxe;880
101205885;Pickaxe;885
101205890;Pickaxe;890
101205895;Pickaxe;895
101300000;Default - Flail;0
101300010;Default - Flail;10
101300020;Default - Flail;20
101300030;Default - Flail;30
101300100;Default - Flail;100
101300105;Default - Flail;105
101300110;Default - Flail;110
101300115;Default - Flail;115
101300120;Default - Flail;120
101300125;Default - Flail;125
101300130;Default - Flail;130
101300140;Default - Flail;140
101300150;Default - Flail;150
101300155;Default - Flail;155
101300160;Default - Flail;160
101300165;Default - Flail;165
101300180;Default - Flail;180
101300200;Default - Flail;200
101300210;Default - Flail;210
101300220;Default - Flail;220
101300230;Default - Flail;230
101300300;Default - Flail;300
101300305;Default - Flail;305
101300310;Default - Flail;310
101300315;Default - Flail;315
101300320;Default - Flail;320
101300325;Default - Flail;325
101300330;Default - Flail;330
101300340;Default - Flail;340
101300350;Default - Flail;350
101300355;Default - Flail;355
101300360;Default - Flail;360
101300365;Default - Flail;365
101300380;Default - Flail;380
101300400;Default - Flail;400
101300410;Default - Flail;410
101300420;Default - Flail;420
101300430;Default - Flail;430
101300460;Default - Flail;460
101300470;Default - Flail;470
101300480;Default - Flail;480
101300500;Default - Flail;500
101300501;Default - Flail;501
101300505;Default - Flail;505
101300506;Default - Flail;506
101300509;Default - Flail;509
101300510;Default - Flail;510
101300511;Default - Flail;511
101300515;Default - Flail;515
101300517;Default - Flail;517
101300518;Default - Flail;518
101300520;Default - Flail;520
101300530;Default - Flail;530
101300531;Default - Flail;531
101300540;Default - Flail;540
101300550;Default - Flail;550
101300560;Default - Flail;560
101300561;Default - Flail;561
101300590;Default - Flail;590
101300591;Default - Flail;591
101300600;Default - Flail;600
101300605;Default - Flail;605
101300610;Default - Flail;610
101300630;Default - Flail;630
101300632;Default - Flail;632
101300635;Default - Flail;635
101300640;Default - Flail;640
101300642;Default - Flail;642
101300645;Default - Flail;645
101300650;Default - Flail;650
101300660;Default - Flail;660
101300665;Default - Flail;665
101300700;Default - Flail;700
101300705;Default - Flail;705
101300710;Default - Flail;710
101300730;Default - Flail;730
101300732;Default - Flail;732
101300735;Default - Flail;735
101300740;Default - Flail;740
101300742;Default - Flail;742
101300745;Default - Flail;745
101300750;Default - Flail;750
101300760;Default - Flail;760
101300765;Default - Flail;765
101300800;Default - Flail;800
101300805;Default - Flail;805
101300810;Default - Flail;810
101300815;Default - Flail;815
101300820;Default - Flail;820
101300825;Default - Flail;825
101300830;Default - Flail;830
101300835;Default - Flail;835
101300836;Default - Flail;836
101300860;Default - Flail;860
101300865;Default - Flail;865
101300870;Default - Flail;870
101300875;Default - Flail;875
101300880;Default - Flail;880
101300885;Default - Flail;885
101300890;Default - Flail;890
101300895;Default - Flail;895
101400000;Default - Axe;0
101400010;Default - Axe;10
101400020;Default - Axe;20
101400030;Default - Axe;30
101400040;Default - Axe;40
101400100;Default - Axe;100
101400105;Default - Axe;105
101400110;Default - Axe;110
101400115;Default - Axe;115
101400120;Default - Axe;120
101400125;Default - Axe;125
101400130;Default - Axe;130
101400140;Default - Axe;140
101400150;Default - Axe;150
101400155;Default - Axe;155
101400160;Default - Axe;160
101400165;Default - Axe;165
101400180;Default - Axe;180
101400200;Default - Axe;200
101400210;Default - Axe;210
101400220;Default - Axe;220
101400230;Default - Axe;230
101400240;Default - Axe;240
101400300;Default - Axe;300
101400305;Default - Axe;305
101400310;Default - Axe;310
101400315;Default - Axe;315
101400320;Default - Axe;320
101400325;Default - Axe;325
101400330;Default - Axe;330
101400340;Default - Axe;340
101400350;Default - Axe;350
101400355;Default - Axe;355
101400360;Default - Axe;360
101400365;Default - Axe;365
101400380;Default - Axe;380
101400400;Default - Axe;400
101400410;Default - Axe;410
101400420;Default - Axe;420
101400430;Default - Axe;430
101400440;Default - Axe;440
101400460;Default - Axe;460
101400470;Default - Axe;470
101400480;Default - Axe;480
101400500;Default - Axe;500
101400501;Default - Axe;501
101400505;Default - Axe;505
