Row ID;Row Name;Is Hit Carver Generation Blocked
23620;;True
23621;;True
23622;;True
23623;;True
23624;;True
23625;;True
23626;;True
23629;;True
23630;;True
23631;;True
23632;;True
23633;;True
23638;;True
23639;;True
23640;;True
23641;;True
23642;;True
23643;;True
23644;;True
23645;;True
23646;;True
23647;;True
23648;;True
23649;;True
23650;;True
23651;;True
23652;;True
23653;;True
23654;;True
23655;;True
23656;;True
23657;;True
23658;;True
23659;;True
23660;;True
23661;;True
23662;;True
23663;;True
23664;;True
23665;;True
23666;;True
23667;;True
23668;;True
23669;;True
23670;;True
23671;;True
23672;;True
23673;;True
23674;;True
23675;;True
23676;;True
23677;;True
23678;;True
23679;;True
23680;;True
23681;;True
23682;;True
23683;;True
23684;;True
23685;;True
23686;;True
23687;;True
23688;;True
23689;;True
23690;;True
23691;;True
23692;;True
23693;;True
23695;;True
23696;;True
23697;;True
23698;;True
23700;;True
23701;;True
23702;;True
23703;;True
23704;;True
23705;;True
23706;;True
23707;;True
23708;;True
23709;;True
23710;;True
23711;;True
23712;;True
23714;;True
23715;;True
23716;;True
23717;;True
23718;;True
23720;;True
23721;;True
23722;;True
23723;;True
23725;;True
23726;;True
23727;;True
23728;;True
23729;;True
23730;;True
23731;;True
23732;;True
23733;;True
23734;;True
23735;;True
23736;;True
23737;;True
23738;;True
23739;;True
23740;;True
23741;;True
23742;;True
23743;;True
23744;;True
23745;;True
23746;;True
23747;;True
23748;;True
23749;;True
23750;;True
23751;;True
23752;;True
23753;;True
23754;;True
23755;;True
23756;;True
23757;;True
23758;;True
23759;;True
23760;;True
23761;;True
23762;;True
23763;;True
23764;;True
23765;;True
23766;;True
23767;;True
23768;;True
23769;;True
23770;;True
23771;;True
23772;;True
23773;;True
23774;;True
23775;;True
23776;;True
23777;;True
23778;;True
23779;;True
23780;;True
23781;;True
23782;;True
23783;;True
23784;;True
23785;;True
23786;;True
23787;;True
23788;;True
23789;;True
23790;;True
23791;;True
23792;;True
23793;;True
23794;;True
23795;;True
23796;;True
23797;;True
23798;;True
23799;;True
23800;;True
23801;;True
23802;;True
23803;;True
23805;;True
23806;;True
23807;;True
23808;;True
23809;;True
23810;;True
23811;;True
23812;;True
23813;;True
23814;;True
23815;;True
23816;;True
23817;;True
23818;;True
23819;;True
23820;;True
23821;;True
23822;;False
23823;;False
23824;;False
23825;;False
23826;;False
23827;;True
23828;;False
23829;;False
23830;;True
23831;;True
23832;;False
23833;;False
23834;;False
23835;;True
23836;;True
23837;;True
23839;;True
23840;;True
23841;;True
23842;;True
23843;;True
23844;;True
23845;;True
23846;;True
23847;;True
23848;;True
23849;;True
23850;;True
23851;;True
23852;;True
23853;;True
23855;;True
23856;;True
23857;;True
23858;;True
23859;;True
23862;;True
23863;;True
23864;;True
23865;;True
23866;;True
23867;;True
23868;;True
23869;;True
23870;;True
23871;;True
23872;;True
23873;;True
23874;;True
23875;;True
23876;;True
23877;;True
23878;;True
23879;;True
23880;;True
23881;;True
23882;;True
23884;;True
23885;;True
23886;;True
23887;;True
23888;;True
23889;;True
23890;;True
23891;;True
23892;;True
23893;;True
23894;;True
23895;;True
23896;;True
23897;;True
23898;;True
23899;;True
23900;;True
23901;;False
23902;;True
23903;;True
23904;;True
23905;;True
23906;;True
23907;;True
23908;;True
23909;;True
23910;;True
23911;;True
23912;;True
23913;;True
23914;;True
23915;;True
23916;;True
23917;;True
23918;;True
23919;;True
23920;;True
23921;;True
23922;;True
23923;;True
23924;;True
23925;;True
23926;;True
23927;;True
23928;;True
23929;;True
23930;;True
23931;;True
23932;;True
23933;;True
23934;;True
23935;;True
23936;;True
23937;;True
23938;;True
23939;;True
23940;;True
23941;;True
23942;;True
23943;;True
23944;;True
23945;;True
23946;;True
23947;;True
23948;;True
23949;;True
23950;;True
23951;;True
23952;;True
23953;;True
23954;;True
23955;;True
23956;;True
23957;;True
23958;;True
23959;;True
23960;;False
23961;;True
23962;;True
23963;;True
23964;;True
23965;;True
23966;;True
23967;;True
23968;;True
23969;;True
23970;;True
23971;;True
23972;;True
23973;;True
23974;;True
23975;;True
23976;;True
23977;;True
23978;;True
23979;;True
23980;;True
23981;;True
23982;;True
23983;;True
23984;;True
23985;;True
23986;;True
23987;;True
23988;;True
23989;;True
23990;;True
23991;;True
23992;;True
23993;;True
23994;;True
23995;;True
23996;;True
23997;;True
23998;;True
23999;;True
24001;;True
24010;;True
24011;;True
24015;;True
24016;;True
24017;;True
24018;;True
24019;;True
24020;;True
24021;;True
24022;;True
24023;;True
24024;;True
24025;;True
24026;;True
24027;;True
24028;;True
24029;;True
24030;;True
24031;;True
24032;;True
24033;;True
24034;;True
24035;;True
24036;;True
24037;;True
24038;;True
24039;;True
24040;;True
24045;;True
24046;;True
24047;;True
24048;;True
24050;;True
24051;;True
24052;;True
24053;;True
24054;;True
24055;;True
24056;;True
24057;;True
24058;;True
24059;;True
24060;;True
24061;;True
24062;;True
24063;;True
24065;;True
24066;;True
24070;;True
24080;;True
24090;;True
24091;;True
24092;;True
24095;;True
24100;;True
24101;;True
24102;;True
24103;;True
24110;;True
24120;;True
24121;;True
24122;;True
24123;;True
24130;;True
24131;;True
24132;;True
24133;;True
24135;;True
24136;;True
24137;;True
24138;;True
24139;;True
24140;;True
24141;;True
24142;;True
24143;;True
24144;;True
24145;;True
24146;;True
24147;;True
24148;;True
24149;;True
24150;;True
24151;;True
24152;;True
24153;;True
24154;;True
24155;;True
24156;;True
24157;;True
24158;;True
24159;;True
24160;;True
24161;;True
24162;;True
24163;;True
24164;;True
24165;;True
24166;;True
24167;;True
24168;;True
24169;;True
24170;;True
24171;;True
24172;;True
24173;;True
24174;;True
24175;;True
24176;;True
24177;;True
24178;;True
24179;;True
24180;;True
24181;;True
24182;;True
24183;;True
24184;;True
24185;;True
24186;;True
24187;;True
24188;;True
24189;;True
24190;;True
24191;;True
24192;;True
24193;;True
24194;;True
24195;;True
24196;;True
24197;;True
24198;;True
24199;;True
24200;;True
24201;;True
24202;;True
24203;;True
24210;;True
24220;;True
24221;;True
24240;;False
24241;;False
24300;;True
24301;;True
24302;;True
24303;;True
24304;;True
24305;;True
24306;;True
24307;;True
24308;;True
24309;;True
24310;;True
24311;;True
24312;;True
24313;;True
24320;;True
24350;;True
24351;;True
24352;;True
24353;;True
24354;;True
24355;;True
24356;;True
24357;;True
24358;;True
24359;;True
24360;;True
24400;;True
24401;;True
24402;;True
24403;;True
24404;;True
24410;;True
24420;;True
24421;;True
24422;;True
24430;;True
24431;;True
24435;;True
24436;;True
24437;;True
24438;;True
24439;;True
24440;;True
24450;;True
24460;;True
24470;;True
24471;;True
24472;;True
24473;;True
24474;;True
24475;;True
24480;;True
24481;;True
24490;;True
24491;;True
24492;;True
24493;;True
24500;;True
24510;;True
24520;;True
24521;;True
24530;;True
24531;;True
24532;;True
24533;;True
24534;;True
24535;;True
24536;;True
24537;;True
24538;;True
24539;;True
24540;;True
24541;;True
24542;;True
24543;;True
24544;;True
24545;;True
24546;;True
24547;;True
24548;;True
24549;;True
24550;;True
24551;;True
24552;;True
24553;;True
24554;;True
24555;;True
24556;;True
24557;;True
24558;;True
24559;;True
24560;;True
24561;;True
24562;;True
24563;;True
24564;;True
24565;;True
24566;;True
24567;;True
24568;;True
24569;;True
24570;;True
24571;;True
24572;;True
24573;;True
24574;;True
24575;;True
24576;;True
24577;;True
24578;;True
24579;;True
24580;;True
24581;;True
24582;;True
24583;;True
24584;;True
24585;;True
24586;;True
24587;;True
24588;;True
24589;;True
24590;;True
24591;;True
24592;;True
24593;;True
24594;;True
24595;;True
24596;;True
24597;;True
24598;;True
24599;;True
24600;;True
24601;;True
24602;;True
24603;;True
24604;;True
24605;;True
24606;;True
24607;;True
24608;;True
24609;;True
24610;;True
24611;;True
24612;;True
24613;;True
24614;;True
24615;;True
24616;;True
24617;;True
24618;;True
24619;;True
24620;;True
24621;;True
24622;;True
24623;;True
24625;;True
24626;;True
24628;;True
24629;;True
24630;;True
24631;;True
24632;;True
24633;;True
24634;;True
24635;;True
24636;;True
24637;;True
24638;;True
24639;;True
24640;;True
24641;;True
24642;;True
24643;;True
24644;;True
24645;;True
24646;;True
24647;;True
24648;;True
24649;;True
24650;;True
24651;;True
24652;;True
24653;;True
24654;;True
24655;;True
24656;;True
24657;;True
24658;;True
24659;;True
24660;;True
24661;;True
24662;;True
24663;;True
24664;;True
24665;;True
24667;;True
24668;;True
24669;;True
24670;;True
24671;;True
24672;;True
24673;;True
24674;;True
24675;;True
24676;;True
24677;;True
24678;;True
24679;;True
24680;;True
24681;;True
24682;;True
24683;;True
24684;;True
24685;;True
24686;;True
24687;;True
24688;;True
24689;;True
24690;;True
24691;;True
24692;;True
24693;;True
24694;;True
24695;;True
24696;;True
24697;;True
24698;;True
24699;;True
24700;;True
24701;;True
24702;;True
24703;;True
24704;;True
24705;;True
24706;;True
24707;;True
24708;;True
24709;;True
24710;;True
24711;;True
24712;;True
24713;;True
24714;;True
24715;;True
24716;;True
24717;;True
24718;;True
24719;;True
24720;;True
24721;;True
24722;;True
24723;;True
24724;;True
24725;;True
24726;;True
24727;;True
24728;;True
24729;;True
24730;;True
24731;;True
24732;;True
24733;;True
24734;;True
24735;;True
24740;;True
24741;;True
24742;;True
24750;;True
24751;;True
24752;;True
24753;;True
24754;;True
24755;;True
24756;;True
24757;;True
24758;;True
24759;;True
24760;;True
24761;;True
24762;;True
24763;;True
24764;;True
24765;;True
24766;;True
24767;;True
24768;;True
24769;;True
24770;;True
24771;;True
24772;;True
24773;;True
24774;;True
24775;;True
24776;;True
24777;;True
24778;;True
24779;;True
24780;;True
24790;;True
24800;;True
24801;;True
24802;;True
24803;;True
24804;;True
24805;;True
24806;;True
24807;;True
24808;;True
24809;;True
24810;;True
24811;;True
24812;;True
24813;;True
24814;;True
24815;;True
24816;;False
24817;;True
24818;;True
24819;;True
24820;;True
24821;;True
24822;;True
24823;;True
24824;;True
24825;;True
24826;;True
24827;;True
24828;;True
24830;;True
24831;;True
24832;;True
24833;;True
24834;;True
24835;;True
24836;;True
24840;;True
24841;;False
24842;;False
24843;;True
24844;;True
24845;;True
24846;;True
24847;;True
24850;;True
24851;;True
24852;;True
24853;;True
24854;;True
24855;;True
24860;;True
24861;;True
24862;;True
24863;;True
24864;;True
24865;;True
24866;;True
24900;;False
24910;;True
24911;;True
24950;;True
24954;;True
24955;;True
24960;;True
24961;;True
24962;;True
26019;;False
26033;;False
26035;;False
26037;;False
26043;;False
26044;;False
26045;;False
26200;;False
26201;;False
26997;;True
26998;;True
26999;;True
27000;;True
27001;;True
27002;;True
27003;;True
27004;;True
27005;;True
27006;;True
27007;;True
27008;;True
27009;;True
27010;;True
27011;;True
27012;;True
27013;;True
27014;;True
27015;;True
27016;;True
27017;;True
27018;;True
27019;;True
27020;;True
27021;;True
27022;;True
27023;;True
27024;;True
27025;;True
27026;;True
27027;;True
27028;;True
27029;;True
27030;;True
27031;;True
27032;;True
27033;;True
27034;;True
27035;;True
27036;;True
27037;;True
27038;;True
27039;;True
27040;;True
27041;;True
27042;;True
27043;;True
27044;;True
27045;;True
27046;;True
27047;;True
27048;;True
27049;;True
27050;;True
27051;;True
27052;;True
27053;;True
27054;;True
27055;;True
27056;;True
27057;;True
27058;;True
27059;;True
27060;;True
27061;;True
27062;;True
27063;;True
27064;;True
27065;;True
27066;;True
27067;;True
27068;;True
27069;;True
27070;;True
27071;;True
27072;;True
27073;;True
27074;;True
27075;;True
27076;;True
27077;;True
27078;;True
27079;;True
27080;;True
27081;;True
27082;;True
27083;;True
27084;;True
27085;;True
27086;;True
27087;;True
27088;;True
27089;;True
27090;;True
27091;;True
27092;;True
27093;;True
27094;;True
27095;;True
27096;;True
27097;;True
27098;;True
27099;;True
27100;;True
27101;;True
27102;;True
27103;;True
27104;;True
27105;;True
27106;;True
27107;;True
27108;;True
27109;;True
27110;;True
27111;;True
27112;;True
27114;;True
27115;;True
27120;;True
27121;;True
27122;;False
27123;;False
27124;;False
27125;;False
27126;;False
27127;;False
27128;;False
27129;;False
27130;;True
27131;;True
27135;;True
27136;;True
27137;;True
27138;;True
27139;;True
27140;;True
27141;;True
27142;;True
27143;;True
27144;;True
27145;;False
27146;;True
27147;;True
27148;;False
27149;;False
27150;;True
27155;;True
27156;;True
27157;;False
27159;;True
27161;;True
27162;;True
27163;;True
27169;;True
27170;;True
27171;;True
27172;;True
27173;;True
27174;;True
27175;;True
27176;;True
27177;;True
27178;;True
27180;;False
27181;;False
27182;;False
27183;;False
27184;;False
27185;;False
27186;;False
27187;;False
27188;;False
27189;;False
27190;;False
27191;;False
27192;;False
27193;;False
27194;;False
27195;;False
27196;;False
27197;;False
27198;;True
27199;;True
27200;;True
27201;;True
27202;;True
27203;;True
27204;;False
27205;;False
27206;;True
27207;;True
27208;;True
27209;;True
27210;;True
27211;;True
27212;;True
27213;;False
27214;;False
27215;;True
27216;;True
27217;;True
27218;;True
27219;;False
27220;;False
27221;;True
27222;;True
27223;;False
27224;;True
27225;;True
30000;;False
30001;;False
30002;;False
30003;;False
30004;;False
30005;;False
30006;;False
30007;;False
30008;;False
30009;;True
30010;;False
30011;;False
30012;;False
30013;;False
30014;;False
30015;;False
30016;;False
30017;;False
30018;;False
30019;;False
30020;;False
30021;;False
30022;;False
30023;;False
30024;;False
30025;;False
30026;;False
30027;;False
30028;;False
30029;;False
30030;;False
30031;;False
30032;;False
30033;;False
30034;;False
30035;;False
30036;;False
30037;;False
30038;;False
30039;;False
30040;;False
30041;;False
30042;;False
30043;;False
30044;;False
30045;;False
30046;;False
30047;;False
30048;;False
30049;;False
30050;;True
30051;;True
30052;;False
30053;;True
30054;;False
30055;;False
30056;;False
30057;;False
30058;;True
30059;;True
30060;;False
30061;;False
30062;;False
30063;;False
30064;;False
30065;;False
30066;;False
30067;;False
30068;;False
30069;;False
30070;;False
30071;;False
30072;;True
30073;;False
30074;;False
30075;;False
30076;;False
30077;;False
30078;;False
30079;;False
30080;;False
30081;;False
30082;;False
30083;;False
30084;;False
30085;;False
30086;;False
30087;;False
30088;;False
30089;;False
30090;;False
30091;;True
30092;;False
30093;;False
30094;;False
30095;;False
30096;;False
30097;;False
30098;;False
30099;;False
30100;;False
30101;;False
30102;;False
30103;;False
30104;;False
30105;;False
30106;;True
30107;;True
30108;;True
30109;;True
30110;;False
30111;;False
30112;;False
30113;;False
30114;;False
30115;;False
30116;;False
30117;;False
30118;;False
30119;;False
30120;;False
30121;;False
30122;;False
30123;;False
30124;;False
30125;;False
30126;;False
30127;;True
30128;;True
30129;;False
30130;;False
30131;;False
30132;;False
30133;;False
30134;;False
30135;;False
30136;;False
30137;;False
30138;;True
30139;;False
30140;;False
30141;;False
30142;;False
30143;;False
30144;;False
30145;;False
30146;;False
30147;;False
30148;;False
30149;;False
30150;;False
30151;;False
30152;;False
30153;;False
30154;;False
30155;;True
30156;;True
30157;;False
30158;;False
30159;;False
30160;;False
30161;;False
30162;;False
30163;;False
30164;;False
30165;;False
30166;;False
30167;;False
30168;;False
30169;;False
30170;;False
30171;;False
30172;;False
30174;;False
30175;;False
30176;;False
30177;;False
30178;;False
30179;;False
30180;;False
30181;;False
30182;;False
30183;;False
30184;;False
30185;;False
30186;;False
30187;;False
30188;;False
30189;;False
30190;;False
30191;;False
30192;;False
30193;;False
30194;;False
30195;;False
30196;;False
30197;;False
30198;;False
30200;;False
30201;;False
30202;;False
30205;;False
30206;;False
30207;;False
30210;;False
30211;;False
30212;;False
30213;;False
30214;;False
30215;;False
30216;;False
30217;;False
30218;;False
30220;;False
30221;;False
30222;;True
30230;;False
30231;;False
30240;;False
30241;;False
30250;;False
30251;;False
30260;;False
30261;;False
30270;;False
30271;;False
30280;;False
30281;;False
30289;;False
30290;;False
30291;;False
30292;;False
30293;;False
30294;;False
30295;;False
30296;;False
30297;;False
30298;;False
30299;;False
30300;;False
30301;;False
30310;;False
30311;;False
30312;;False
30313;;False
30320;;False
30321;;False
30322;;False
30323;;False
30324;;False
30325;;False
30326;;False
30327;;False
30328;;False
30329;;False
30330;;False
30331;;False
30332;;False
30333;;False
30334;;False
30339;;False
30340;;True
30341;;False
30342;;False
30343;;False
30344;;False
30345;;False
30346;;False
30347;;False
30348;;True
30349;;False
30350;;True
30351;;False
30352;;False
30353;;True
30354;;False
30355;;False
30356;;False
30357;;True
30358;;False
30360;;True
30361;;False
30370;;False
30371;;False
30372;;False
30380;;True
30381;;True
30382;;True
30383;;False
30384;;False
30385;;True
30386;;True
30387;;False
30388;;True
30389;;False
30390;;True
30391;;True
30392;;True
30393;;True
30394;;False
30395;;False
30396;;False
30397;;False
30398;;False
30399;;False
30400;;False
30401;;False
30402;;False
30403;;False
30404;;False
30405;;False
30406;;False
30407;;False
30408;;False
30409;;False
30410;;False
30411;;False
30412;;False
30413;;False
30414;;False
30415;;False
30416;;False
30418;;False
30419;;False
30420;;True
30421;;False
30422;;True
30423;;False
30424;;False
30425;;True
30426;;True
30427;;True
30428;;True
30429;;False
30430;;True
30431;;True
30432;;False
30433;;False
30434;;False
30435;;False
30436;;False
30437;;False
30438;;False
30439;;True
30440;;False
30441;;False
30442;;True
30443;;True
30444;;False
30446;;True
30450;;False
30455;;True
30456;;True
30457;;False
30460;;False
30461;;False
30470;;False
30471;;False
30472;;False
30473;;False
30479;;False
30480;;False
30481;;False
30482;;False
30483;;False
30484;;False
30485;;True
30486;;True
30490;;True
30491;;True
30492;;True
30493;;False
30494;;True
30495;;True
30496;;False
30497;;False
30498;;False
30499;;True
30500;;False
30501;;True
30502;;True
30503;;False
30504;;False
30505;;True
30510;;False
30518;;False
30519;;False
30520;;False
30521;;False
30522;;False
30523;;False
30524;;False
30525;;False
30526;;False
30527;;False
30528;;False
30529;;False
30530;;False
30531;;False
30540;;False
30550;;True
30551;;False
30552;;False
30553;;False
30554;;False
30555;;False
30556;;False
30557;;False
30558;;False
30559;;False
30560;;False
30561;;False
30562;;False
30563;;False
30564;;False
30565;;False
30566;;False
30567;;False
30568;;False
30569;;False
30570;;False
30571;;False
30572;;False
30573;;False
30574;;False
30575;;False
30576;;False
30577;;False
30578;;False
30579;;False
30580;;False
30581;;False
30582;;False
30583;;False
30584;;False
30585;;False
30586;;False
30587;;False
30588;;False
30589;;False
30590;;False
30591;;False
30592;;False
30593;;False
30594;;False
30596;;False
30597;;False
30598;;False
30599;;False
30600;;False
30601;;False
30602;;False
30603;;False
30604;;False
30605;;True
30606;;False
30607;;False
30608;;False
30610;;False
30611;;False
30612;;False
30613;;False
30614;;False
30615;;False
30618;;True
30619;;True
30620;;False
30621;;False
30622;;False
30623;;False
30624;;False
30625;;False
30626;;False
30627;;False
30628;;False
30629;;False
30630;;False
30631;;True
30632;;True
30633;;False
30634;;False
30635;;False
30636;;False
30637;;False
30638;;False
30639;;False
30640;;False
30641;;False
30642;;False
30643;;False
30644;;False
30645;;False
30646;;False
30647;;False
30648;;False
30649;;False
30650;;False
30651;;False
30652;;False
30653;;False
30654;;False
30660;;False
30661;;False
30662;;False
30663;;False
30664;;False
30665;;False
30666;;False
30667;;False
30668;;False
30669;;False
30670;;False
30671;;False
30680;;False
30681;;False
30682;;False
30683;;False
30684;;True
30700;;False
30701;;False
30702;;False
30703;;False
30704;;False
30710;;False
30711;;False
30712;;False
30715;;False
30716;;False
30717;;False
30718;;False
30719;;False
30720;;False
30721;;False
30722;;False
30723;;False
30724;;False
30725;;False
30726;;False
30727;;False
30728;;False
30729;;False
30730;;False
30731;;False
30732;;False
30733;;False
30734;;False
30735;;False
30736;;False
30737;;False
30738;;False
30739;;True
30740;;False
30741;;False
30742;;False
30743;;False
30744;;False
30745;;False
30746;;False
30747;;False
30748;;False
30749;;False
30750;;False
30751;;False
30752;;False
30753;;False
30754;;False
30755;;False
30756;;False
30757;;False
30758;;False
30759;;False
30760;;False
30761;;False
30762;;True
30763;;False
30764;;True
30765;;False
30766;;False
30767;;False
30768;;False
30769;;False
30770;;False
30771;;False
30772;;False
30773;;False
30774;;False
30775;;False
30776;;False
30777;;True
30778;;True
30779;;True
30780;;True
30781;;False
30782;;False
30783;;False
30784;;False
30785;;False
30786;;False
30787;;False
30788;;False
30789;;False
30790;;False
30791;;False
30792;;False
30793;;False
30794;;False
30795;;False
30796;;False
30797;;False
30798;;False
30799;;False
30800;;False
30801;;False
30802;;False
30803;;False
30804;;False
30805;;False
30806;;False
30807;;False
30808;;False
30809;;False
30810;;False
30811;;False
30812;;False
30813;;False
30814;;False
30815;;False
30816;;False
30817;;False
30818;;False
30819;;False
30820;;True
30821;;False
30822;;False
30823;;False
30824;;False
30825;;False
30826;;False
30827;;False
30828;;False
30829;;False
30830;;False
30831;;False
30832;;False
30833;;False
30834;;False
30835;;False
30836;;False
30837;;False
30838;;False
30839;;False
30840;;False
30842;;False
30843;;False
30844;;False
30845;;False
30846;;True
30847;;False
30848;;True
30850;;False
30851;;False
30852;;False
30853;;False
30854;;True
30855;;True
30856;;False
30857;;False
30858;;False
30859;;False
30860;;False
30861;;False
30862;;False
30863;;False
30864;;False
30865;;False
30866;;False
30867;;False
30868;;True
30869;;False
30870;;False
30871;;False
30872;;False
30873;;False
30874;;False
30875;;False
30876;;False
30878;;False
30879;;False
30880;;False
30882;;False
30883;;False
30884;;False
30885;;False
30886;;False
30887;;False
30888;;False
30889;;False
30890;;False
30891;;False
30892;;False
30893;;False
30894;;False
30895;;False
30896;;False
30897;;False
30898;;False
30899;;False
30900;;False
30901;;False
30902;;False
30903;;False
30904;;False
30905;;False
30906;;False
30907;;False
30908;;False
30909;;False
30910;;False
30911;;False
30912;;False
30913;;False
30914;;False
30915;;False
30916;;False
30918;;False
30919;;False
30921;;False
30922;;False
30923;;False
30924;;False
30925;;False
30926;;False
30927;;False
30928;;False
30929;;False
30930;;False
30931;;False
30932;;False
30933;;False
30934;;False
30952;;False
30953;;False
30954;;False
30955;;False
30956;;False
30957;;False
30958;;False
30959;;False
30960;;False
30961;;False
30962;;False
30963;;False
30964;;False
30965;;False
30966;;False
30967;;False
30968;;False
30969;;False
30970;;False
30971;;False
30972;;False
30973;;False
30974;;False
30975;;False
30976;;False
30977;;False
30978;;False
30979;;False
30980;;False
30981;;False
30982;;False
30983;;False
30984;;False
30986;;False
30987;;False
30988;;False
30989;;False
30990;;False
30991;;False
30992;;False
30993;;False
30994;;False
30995;;False
30996;;False
30997;;False
30999;;False
40010;;False
40020;;False
40021;;False
40022;;False
40023;;False
40024;;False
40026;;False
40028;;False
40029;;False
40030;;False
40032;;False
40033;;False
40034;;False
40035;;False
40036;;False
40037;;False
40038;;False
40039;;False
40040;;False
40041;;False
40042;;False
40043;;False
40044;;False
40045;;False
40046;;False
40047;;False
40048;;False
40049;;False
40050;;False
40051;;False
40052;;False
40053;;False
40054;;False
40055;;False
40060;;False
40061;;False
40062;;False
40063;;False
40064;;False
40065;;False
40066;;False
40067;;False
40068;;False
40069;;False
40070;;False
40071;;False
40072;;False
40073;;False
40074;;False
40075;;False
40076;;False
40077;;False
40078;;False
40079;;False
40080;;False
40081;;False
40082;;False
40083;;False
40084;;False
40085;;False
40086;;False
40090;;False
40091;;False
40092;;False
40093;;False
40094;;False
40095;;False
40096;;False
40097;;False
40098;;False
90000;;False
90001;;False
90002;;False
90003;;False
90004;;False
90005;;False
90010;;False
90011;;False
90012;;False
91000;;False
91001;;False
91002;;False
91003;;False
91004;;False
91005;;False
91006;;False
91007;;False
91008;;False
91009;;False
91010;;False
91011;;False
91012;;False
91013;;False
91014;;False
91015;;False
91016;;False
91017;;False
91018;;False
91019;;False
91020;;False
91021;;False
91022;;False
91023;;False
91024;;False
91025;;False
91026;;False
91027;;False
91028;;False
91029;;False
91030;;False
91031;;False
91032;;False
91033;;False
91034;;False
91035;;False
91036;;False
91037;;False
91038;;False
91039;;False
91040;;False
91041;;False
91042;;False
91043;;False
91044;;False
91045;;False
91046;;False
91047;;False
91048;;False
91049;;False
91050;;False
91051;;False
91052;;False
91053;;False
91054;;False
91055;;False
91200;;False
91201;;False
91202;;False
91203;;False
91204;;False
91205;;False
91206;;False
91207;;False
91208;;False
91209;;False
91210;;False
91211;;False
91212;;False
91213;;False
91214;;False
91215;;False
91216;;False
91217;;False
91218;;False
91219;;False
91220;;False
91221;;False
91222;;False
91223;;False
91224;;False
91225;;False
91226;;False
91227;;False
91228;;False
91229;;False
91230;;False
91231;;False
91232;;False
91233;;False
91234;;False
91235;;False
91236;;False
91237;;False
91238;;False
91239;;False
91240;;False
91241;;False
91242;;False
91243;;False
91244;;False
91245;;False
91246;;False
91247;;False
91248;;False
91249;;False
91250;;False
91251;;False
91252;;False
91253;;False
91254;;False
91255;;False
91256;;False
91257;;False
91258;;False
91259;;False
91260;;False
91261;;False
91262;;False
91263;;False
91264;;False
91265;;False
91266;;False
91267;;False
91268;;False
91269;;False
91270;;False
91271;;False
91272;;False
91273;;False
91300;;False
91301;;False
91302;;False
91303;;False
91304;;False
91305;;False
91306;;False
91307;;False
91308;;False
91309;;False
91310;;False
91311;;False
91312;;False
91313;;False
91400;;False
91401;;False
91402;;False
91403;;False
91404;;False
91405;;False
91406;;False
91407;;False
91408;;False
91409;;False
91410;;False
91411;;False
91412;;False
91413;;False
91414;;False
91415;;False
91416;;False
91417;;False
91418;;False
91419;;False
91420;;False
91421;;False
91422;;False
91423;;False
91424;;False
91425;;False
91426;;False
91427;;False
91428;;False
91429;;False
91430;;False
91431;;False
91432;;False
91433;;False
91434;;False
91435;;False
91436;;False
91437;;False
91438;;False
91439;;False
91440;;False
91441;;False
91442;;False
91443;;False
91444;;False
91445;;False
91446;;False
91447;;False
91448;;False
91449;;False
91500;;False
91501;;False
91502;;False
91503;;False
91504;;False
91505;;False
91506;;False
91507;;False
91508;;False
91509;;False
91510;;False
91511;;False
91512;;False
91513;;False
91514;;False
91515;;False
91516;;False
91517;;False
91518;;False
91519;;False
92100;;False
92101;;False
92102;;False
92103;;False
92104;;False
92105;;False
92106;;False
92200;;False
92201;;False
92202;;False
92203;;False
92204;;False
92205;;False
92206;;False
92207;;False
92208;;False
92209;;False
92210;;False
92211;;False
92300;;False
92301;;False
92302;;False
92303;;False
92304;;False
92350;;False
92351;;False
92400;;False
92401;;False
92403;;False
92404;;False
92405;;False
92406;;False
92410;;False
92411;;False
92412;;False
92413;;False
94000;;False
94001;;False
94002;;False
94003;;False
94004;;False
94005;;False
94006;;False
94007;;False
94008;;False
94009;;False
94010;;False
94012;;False
94043;;False
94044;;False
94045;;False
94046;;False
94047;;False
94048;;False
94049;;False
94050;;False
94051;;False
94052;;False
94053;;False
94055;;False
94056;;False
94057;;False
94058;;False
94059;;False
94060;;False
94061;;False
94062;;False
94063;;False
94064;;False
94065;;False
94066;;False
94067;;False
94068;;False
94069;;False
94070;;False
94071;;False
94072;;False
94073;;False
94074;;False
94075;;False
94076;;False
94077;;False
94078;;False
94079;;False
94080;;False
94081;;False
94084;;False
94085;;False
94086;;False
94087;;False
94088;;False
94089;;False
94090;;False
94091;;False
94092;;False
94100;;False
94101;;False
94102;;False
94103;;False
94104;;False
94105;;False
94106;;False
94107;;False
94108;;False
94109;;False
94110;;False
94111;;False
94112;;False
94113;;False
94114;;False
94115;;False
94116;;False
94117;;False
94200;;False
94201;;False
94202;;False
94203;;False
94205;;False
94206;;False
94207;;False
94208;;False
94209;;False
94210;;False
94211;;False
94284;;False
94285;;False
94286;;False
94287;;False
94288;;False
94289;;False
94290;;False
94301;;False
94302;;False
94303;;False
94305;;False
94306;;False
94307;;False
94308;;False
94800;;False
94900;;False
95000;;False
95001;;False
95002;;False
95003;;False
96000;;False
96001;;False
96002;;False
96003;;False
96004;;False
96005;;False
96006;;False
96007;;False
96008;;False
96009;;False
96010;;False
96011;;False
96012;;False
96013;;False
96014;;False
96015;;False
96016;;False
96020;;False
