Row ID;Row Name;Is Disable Parry
1100500;Default - Hammer;True
1100501;Default - Hammer;True
1100505;Default - Hammer;True
1100506;Default - Hammer;True
1100509;Default - Hammer;True
1100510;Default - Hammer;True
1100511;Default - Hammer;True
1100515;Default - Hammer;True
1100517;Default - Hammer;True
1100518;Default - Hammer;True
1100520;Default - Hammer;True
1100530;Default - Hammer;True
1100531;Default - Hammer;True
1100540;Default - Hammer;True
1100550;Default - Hammer;True
1100560;Default - Hammer;True
1100561;Default - Hammer;True
1100590;Default - Hammer;True
1100591;Default - Hammer;True
1200000;Default - Warhammer;True
1200001;Default - Warhammer;True
1200002;Default - Warhammer;True
1200010;Default - Warhammer;True
1200020;Default - Warhammer;True
1200030;Default - Warhammer;True
1200100;Default - Warhammer;True
1200105;Default - Warhammer;True
1200110;Default - Warhammer;True
1200115;Default - Warhammer;True
1200120;Default - Warhammer;True
1200125;Default - Warhammer;True
1200130;Default - Warhammer;True
1200140;Default - Warhammer;True
1200150;Default - Warhammer;True
1200155;Default - Warhammer;True
1200160;Default - Warhammer;True
1200165;Default - Warhammer;True
1200180;Default - Warhammer;True
1200200;Default - Warhammer;True
1200210;Default - Warhammer;True
1200220;Default - Warhammer;True
1200230;Default - Warhammer;True
1200300;Default - Warhammer;True
1200305;Default - Warhammer;True
1200310;Default - Warhammer;True
1200315;Default - Warhammer;True
1200320;Default - Warhammer;True
1200325;Default - Warhammer;True
1200330;Default - Warhammer;True
1200340;Default - Warhammer;True
1200350;Default - Warhammer;True
1200355;Default - Warhammer;True
1200360;Default - Warhammer;True
1200365;Default - Warhammer;True
1200380;Default - Warhammer;True
1200400;Default - Warhammer;True
1200410;Default - Warhammer;True
1200420;Default - Warhammer;True
1200430;Default - Warhammer;True
1200460;Default - Warhammer;True
1200470;Default - Warhammer;True
1200480;Default - Warhammer;True
1200500;Default - Warhammer;True
1200501;Default - Warhammer;True
1200505;Default - Warhammer;True
1200506;Default - Warhammer;True
1200509;Default - Warhammer;True
1200510;Default - Warhammer;True
1200511;Default - Warhammer;True
1200515;Default - Warhammer;True
1200516;Default - Warhammer;True
1200517;Default - Warhammer;True
1200520;Default - Warhammer;True
1200530;Default - Warhammer;True
1200531;Default - Warhammer;True
1200540;Default - Warhammer;True
1200550;Default - Warhammer;True
1200560;Default - Warhammer;True
1200561;Default - Warhammer;True
1200590;Default - Warhammer;True
1200591;Default - Warhammer;True
1200600;Default - Warhammer;True
1200605;Default - Warhammer;True
1200610;Default - Warhammer;True
1200630;Default - Warhammer;True
1200632;Default - Warhammer;True
1200635;Default - Warhammer;True
1200650;Default - Warhammer;True
1200660;Default - Warhammer;True
1200700;Default - Warhammer;True
1200705;Default - Warhammer;True
1200710;Default - Warhammer;True
1200730;Default - Warhammer;True
1200732;Default - Warhammer;True
1200735;Default - Warhammer;True
1200750;Default - Warhammer;True
1200760;Default - Warhammer;True
1200800;Default - Warhammer;True
1200805;Default - Warhammer;True
1200810;Default - Warhammer;True
1200815;Default - Warhammer;True
1200820;Default - Warhammer;True
1200825;Default - Warhammer;True
1200860;Default - Warhammer;True
1200865;Default - Warhammer;True
1200870;Default - Warhammer;True
1200875;Default - Warhammer;True
1200880;Default - Warhammer;True
1200885;Default - Warhammer;True
1200890;Default - Warhammer;True
1200895;Default - Warhammer;True
1202100;;True
1202105;;True
1202110;;True
1203110;Pickaxe;True
1203115;Pickaxe;True
1203125;Pickaxe;True
1203300;Pickaxe;True
1203305;Pickaxe;True
1203325;Pickaxe;True
1203460;Pickaxe;True
1203470;Pickaxe;True
1203480;Pickaxe;True
1203500;Pickaxe;True
1203501;Pickaxe;True
1203505;Pickaxe;True
1203506;Pickaxe;True
1203509;Pickaxe;True
1203510;Pickaxe;True
1203511;Pickaxe;True
1203515;Pickaxe;True
1203516;Pickaxe;True
1203517;Pickaxe;True
1203520;Pickaxe;True
1203530;Pickaxe;True
1203531;Pickaxe;True
1203540;Pickaxe;True
1203550;Pickaxe;True
1203560;Pickaxe;True
1203561;Pickaxe;True
1203590;Pickaxe;True
1203591;Pickaxe;True
1300000;Default - Flail;True
1300010;Default - Flail;True
1300020;Default - Flail;True
1300030;Default - Flail;True
1300100;Default - Flail;True
1300105;Default - Flail;True
1300110;Default - Flail;True
1300115;Default - Flail;True
1300120;Default - Flail;True
1300125;Default - Flail;True
1300130;Default - Flail;True
1300140;Default - Flail;True
1300150;Default - Flail;True
1300155;Default - Flail;True
1300160;Default - Flail;True
1300165;Default - Flail;True
1300180;Default - Flail;True
1300200;Default - Flail;True
1300210;Default - Flail;True
1300220;Default - Flail;True
1300230;Default - Flail;True
1300300;Default - Flail;True
1300305;Default - Flail;True
1300310;Default - Flail;True
1300315;Default - Flail;True
1300320;Default - Flail;True
1300325;Default - Flail;True
1300330;Default - Flail;True
1300340;Default - Flail;True
1300350;Default - Flail;True
1300355;Default - Flail;True
1300360;Default - Flail;True
1300365;Default - Flail;True
1300380;Default - Flail;True
1300400;Default - Flail;True
1300410;Default - Flail;True
1300420;Default - Flail;True
1300430;Default - Flail;True
1300460;Default - Flail;True
1300470;Default - Flail;True
1300480;Default - Flail;True
1300500;Default - Flail;True
1300501;Default - Flail;True
1300509;Default - Flail;True
1300510;Default - Flail;True
1300511;Default - Flail;True
1300530;Default - Flail;True
1300531;Default - Flail;True
1300550;Default - Flail;True
1300560;Default - Flail;True
1300561;Default - Flail;True
1300590;Default - Flail;True
1300591;Default - Flail;True
1300600;Default - Flail;True
1300605;Default - Flail;True
1300610;Default - Flail;True
1300630;Default - Flail;True
1300632;Default - Flail;True
1300635;Default - Flail;True
1300650;Default - Flail;True
1300660;Default - Flail;True
1300700;Default - Flail;True
1300705;Default - Flail;True
1300710;Default - Flail;True
1300730;Default - Flail;True
1300732;Default - Flail;True
1300735;Default - Flail;True
1300750;Default - Flail;True
1300760;Default - Flail;True
1300800;Default - Flail;True
1300805;Default - Flail;True
1300810;Default - Flail;True
1300815;Default - Flail;True
1300820;Default - Flail;True
1300825;Default - Flail;True
1300830;Default - Flail;True
1300835;Default - Flail;True
1300836;Default - Flail;True
1300860;Default - Flail;True
1300865;Default - Flail;True
1300870;Default - Flail;True
1300875;Default - Flail;True
1300880;Default - Flail;True
1300885;Default - Flail;True
1300890;Default - Flail;True
1300895;Default - Flail;True
1400460;Default - Axe;True
1400470;Default - Axe;True
1400480;Default - Axe;True
1400500;Default - Axe;True
1400501;Default - Axe;True
1400505;Default - Axe;True
1400506;Default - Axe;True
1400509;Default - Axe;True
1400510;Default - Axe;True
1400511;Default - Axe;True
1400515;Default - Axe;True
1400517;Default - Axe;True
1400518;Default - Axe;True
1400520;Default - Axe;True
1400530;Default - Axe;True
1400531;Default - Axe;True
1400540;Default - Axe;True
1400550;Default - Axe;True
1400560;Default - Axe;True
1400561;Default - Axe;True
1400590;Default - Axe;True
1400591;Default - Axe;True
1400800;Default - Axe;True
1400805;Default - Axe;True
1400810;Default - Axe;True
1400815;Default - Axe;True
1400820;Default - Axe;True
1400825;Default - Axe;True
1400830;Default - Axe;True
1400835;Default - Axe;True
1400836;Default - Axe;True
1400860;Default - Axe;True
1400865;Default - Axe;True
1400870;Default - Axe;True
1400875;Default - Axe;True
1400880;Default - Axe;True
1400885;Default - Axe;True
1400890;Default - Axe;True
1400895;Default - Axe;True
1500000;Default - Greataxe;True
1500002;Default - Greataxe;True
1500010;Default - Greataxe;True
1500020;Default - Greataxe;True
1500030;Default - Greataxe;True
1500100;Default - Greataxe;True
1500101;Default - Greataxe;True
1500105;Default - Greataxe;True
1500110;Default - Greataxe;True
1500115;Default - Greataxe;True
1500120;Default - Greataxe;True
1500125;Default - Greataxe;True
1500130;Default - Greataxe;True
1500140;Default - Greataxe;True
1500150;Default - Greataxe;True
1500155;Default - Greataxe;True
1500160;Default - Greataxe;True
1500165;Default - Greataxe;True
1500180;Default - Greataxe;True
1500200;Default - Greataxe;True
1500210;Default - Greataxe;True
1500220;Default - Greataxe;True
1500230;Default - Greataxe;True
1500300;Default - Greataxe;True
1500301;Default - Greataxe;True
1500305;Default - Greataxe;True
1500310;Default - Greataxe;True
1500315;Default - Greataxe;True
1500320;Default - Greataxe;True
1500325;Default - Greataxe;True
1500330;Default - Greataxe;True
1500340;Default - Greataxe;True
1500350;Default - Greataxe;True
1500355;Default - Greataxe;True
1500360;Default - Greataxe;True
1500365;Default - Greataxe;True
1500380;Default - Greataxe;True
1500400;Default - Greataxe;True
1500410;Default - Greataxe;True
1500420;Default - Greataxe;True
1500430;Default - Greataxe;True
1500460;Default - Greataxe;True
1500470;Default - Greataxe;True
1500480;Default - Greataxe;True
1500500;Default - Greataxe;True
1500501;Default - Greataxe;True
1500505;Default - Greataxe;True
1500506;Default - Greataxe;True
1500509;Default - Greataxe;True
1500510;Default - Greataxe;True
1500511;Default - Greataxe;True
1500515;Default - Greataxe;True
1500516;Default - Greataxe;True
1500517;Default - Greataxe;True
1500520;Default - Greataxe;True
1500530;Default - Greataxe;True
1500531;Default - Greataxe;True
1500540;Default - Greataxe;True
1500550;Default - Greataxe;True
1500560;Default - Greataxe;True
1500561;Default - Greataxe;True
1500590;Default - Greataxe;True
1500591;Default - Greataxe;True
1500600;Default - Greataxe;True
1500605;Default - Greataxe;True
1500610;Default - Greataxe;True
1500630;Default - Greataxe;True
1500632;Default - Greataxe;True
1500635;Default - Greataxe;True
1500640;Default - Greataxe;True
1500642;Default - Greataxe;True
1500645;Default - Greataxe;True
1500650;Default - Greataxe;True
1500660;Default - Greataxe;True
1500665;Default - Greataxe;True
1500700;Default - Greataxe;True
1500705;Default - Greataxe;True
1500710;Default - Greataxe;True
1500730;Default - Greataxe;True
1500732;Default - Greataxe;True
1500735;Default - Greataxe;True
1500740;Default - Greataxe;True
1500742;Default - Greataxe;True
1500745;Default - Greataxe;True
1500750;Default - Greataxe;True
1500760;Default - Greataxe;True
1500765;Default - Greataxe;True
1500800;Default - Greataxe;True
1500805;Default - Greataxe;True
1500810;Default - Greataxe;True
1500815;Default - Greataxe;True
1500820;Default - Greataxe;True
1500825;Default - Greataxe;True
1500860;Default - Greataxe;True
1500865;Default - Greataxe;True
1500870;Default - Greataxe;True
1500875;Default - Greataxe;True
1500880;Default - Greataxe;True
1500885;Default - Greataxe;True
1500890;Default - Greataxe;True
1500895;Default - Greataxe;True
1501300;Butchering Knife;True
1501305;Butchering Knife;True
1501310;Butchering Knife;True
1501315;Butchering Knife;True
1501360;Butchering Knife;True
1503100;Axe of Godrick;True
1503105;Axe of Godrick;True
1503110;Axe of Godrick;True
1503115;Axe of Godrick;True
1503300;Axe of Godrick;True
1503305;Axe of Godrick;True
1503310;Axe of Godrick;True
1503315;Axe of Godrick;True
1504000;;True
1504002;;True
1504010;;True
1504020;;True
1504030;;True
1504100;;True
1504101;;True
1504105;;True
1504110;;True
1504115;;True
1504120;;True
1504125;;True
1504130;;True
1504140;;True
1504150;;True
1504155;;True
1504160;;True
1504165;;True
1504180;;True
1504200;;True
1504210;;True
1504220;;True
1504230;;True
1504300;;True
1504301;;True
1504305;;True
1504310;;True
1504315;;True
1504320;;True
1504325;;True
1504330;;True
1504340;;True
1504350;;True
1504355;;True
1504360;;True
1504365;;True
1504380;;True
1504400;;True
1504410;;True
1504420;;True
1504430;;True
1504460;;True
1504470;;True
1504480;;True
1504500;;True
1504501;;True
1504505;;True
1504506;;True
1504509;;True
1504510;;True
1504511;;True
1504515;;True
1504516;;True
1504517;;True
1504520;;True
1504530;;True
1504531;;True
1504540;;True
1504550;;True
1504560;;True
1504561;;True
1504590;;True
1504591;;True
1504600;;True
1504605;;True
1504610;;True
1504630;;True
1504632;;True
1504635;;True
1504640;;True
1504642;;True
1504645;;True
1504650;;True
1504660;;True
1504665;;True
1504700;;True
1504705;;True
1504710;;True
1504730;;True
1504732;;True
1504735;;True
1504740;;True
1504742;;True
1504745;;True
1504750;;True
1504760;;True
1504765;;True
1504800;;True
1504805;;True
1504810;;True
1504815;;True
1504820;;True
1504825;;True
1504860;;True
1504865;;True
1504870;;True
1504875;;True
1504880;;True
1504885;;True
1504890;;True
1504895;;True
1600460;Default - Spear;True
1600470;Default - Spear;True
1600480;Default - Spear;True
1600500;Default - Spear;True
1600505;Default - Spear;True
1600509;Default - Spear;True
1600510;Default - Spear;True
1600515;Default - Spear;True
1600516;Default - Spear;True
1600520;Default - Spear;True
1600530;Default - Spear;True
1600540;Default - Spear;True
1600550;Default - Spear;True
1600560;Default - Spear;True
1600561;Default - Spear;True
1600590;Default - Spear;True
1600591;Default - Spear;True
1700001;Serpent-Hunter;True
1700460;Serpent-Hunter;True
1700470;Serpent-Hunter;True
1700480;Serpent-Hunter;True
1700500;Serpent-Hunter;True
1700505;Serpent-Hunter;True
1700509;Serpent-Hunter;True
1700510;Serpent-Hunter;True
1700515;Serpent-Hunter;True
1700516;Serpent-Hunter;True
1700520;Serpent-Hunter;True
1700530;Serpent-Hunter;True
1700540;Serpent-Hunter;True
1700550;Serpent-Hunter;True
1700560;Serpent-Hunter;True
1700561;Serpent-Hunter;True
1700590;Serpent-Hunter;True
1700591;Serpent-Hunter;True
1800000;Default - Halberd;True
1800010;Default - Halberd;True
1800020;Default - Halberd;True
1800030;Default - Halberd;True
1800100;Default - Halberd;True
1800105;Default - Halberd;True
1800110;Default - Halberd;True
1800115;Default - Halberd;True
1800120;Default - Halberd;True
1800121;Default - Halberd;True
1800125;Default - Halberd;True
1800130;Default - Halberd;True
1800140;Default - Halberd;True
1800141;Default - Halberd;True
1800150;Default - Halberd;True
1800155;Default - Halberd;True
1800160;Default - Halberd;True
1800165;Default - Halberd;True
1800180;Default - Halberd;True
1800200;Default - Halberd;True
1800210;Default - Halberd;True
1800220;Default - Halberd;True
1800230;Default - Halberd;True
1800300;Default - Halberd;True
1800303;Default - Halberd;True
1800305;Default - Halberd;True
1800308;Default - Halberd;True
1800310;Default - Halberd;True
1800313;Default - Halberd;True
1800315;Default - Halberd;True
1800318;Default - Halberd;True
1800320;Default - Halberd;True
1800321;Default - Halberd;True
1800325;Default - Halberd;True
1800330;Default - Halberd;True
1800340;Default - Halberd;True
1800341;Default - Halberd;True
1800350;Default - Halberd;True
1800355;Default - Halberd;True
1800360;Default - Halberd;True
1800365;Default - Halberd;True
1800380;Default - Halberd;True
1800400;Default - Halberd;True
1800410;Default - Halberd;True
1800420;Default - Halberd;True
1800430;Default - Halberd;True
1800460;Default - Halberd;True
1800470;Default - Halberd;True
1800480;Default - Halberd;True
1800500;Default - Halberd;True
1800505;Default - Halberd;True
1800509;Default - Halberd;True
1800510;Default - Halberd;True
1800515;Default - Halberd;True
1800516;Default - Halberd;True
1800520;Default - Halberd;True
1800530;Default - Halberd;True
1800540;Default - Halberd;True
1800550;Default - Halberd;True
1800560;Default - Halberd;True
1800561;Default - Halberd;True
1800590;Default - Halberd;True
1800591;Default - Halberd;True
1800600;Default - Halberd;True
1800605;Default - Halberd;True
1800610;Default - Halberd;True
1800630;Default - Halberd;True
1800632;Default - Halberd;True
1800635;Default - Halberd;True
1800638;Default - Halberd;True
1800650;Default - Halberd;True
1800660;Default - Halberd;True
1800665;;True
1800700;Default - Halberd;True
1800705;Default - Halberd;True
1800710;Default - Halberd;True
1800730;Default - Halberd;True
1800732;Default - Halberd;True
1800735;Default - Halberd;True
1800738;Default - Halberd;True
1800750;Default - Halberd;True
1800760;Default - Halberd;True
1800800;Default - Halberd;True
1800805;Default - Halberd;True
1800810;Default - Halberd;True
1800815;Default - Halberd;True
1800820;Default - Halberd;True
1800825;Default - Halberd;True
1800860;Default - Halberd;True
1800865;Default - Halberd;True
1800870;Default - Halberd;True
1800875;Default - Halberd;True
1800880;Default - Halberd;True
1800885;Default - Halberd;True
1800890;Default - Halberd;True
1800895;Default - Halberd;True
1801000;Dragon Halberd;True
1801010;Dragon Halberd;True
1801020;Dragon Halberd;True
1801030;Dragon Halberd;True
1801200;Dragon Halberd;True
1801210;Dragon Halberd;True
1801220;Dragon Halberd;True
1801230;Dragon Halberd;True
1801400;Dragon Halberd;True
1801410;Dragon Halberd;True
1801420;Dragon Halberd;True
1801430;Dragon Halberd;True
1802100;Lucerne - Nightrider Glaive - Golden Halberd;True
1802105;Lucerne - Nightrider Glaive - Golden Halberd;True
1802110;Lucerne - Nightrider Glaive - Golden Halberd;True
1802115;Lucerne - Nightrider Glaive - Golden Halberd;True
1802300;Lucerne - Nightrider Glaive - Golden Halberd;True
1802305;Lucerne - Nightrider Glaive - Golden Halberd;True
1802310;Lucerne - Nightrider Glaive - Golden Halberd;True
1802315;Lucerne - Nightrider Glaive - Golden Halberd;True
1802600;Lucerne - Nightrider Glaive - Golden Halberd;True
1802605;Lucerne - Nightrider Glaive - Golden Halberd;True
1802610;Lucerne - Nightrider Glaive - Golden Halberd;True
1802630;Lucerne - Nightrider Glaive - Golden Halberd;True
1802632;Lucerne - Nightrider Glaive - Golden Halberd;True
1802635;Lucerne - Nightrider Glaive - Golden Halberd;True
1802638;Lucerne - Nightrider Glaive - Golden Halberd;True
1802650;Lucerne - Nightrider Glaive - Golden Halberd;True
1802660;Lucerne - Nightrider Glaive - Golden Halberd;True
1802700;Lucerne - Nightrider Glaive - Golden Halberd;True
1802705;Lucerne - Nightrider Glaive - Golden Halberd;True
1802710;Lucerne - Nightrider Glaive - Golden Halberd;True
1802730;Lucerne - Nightrider Glaive - Golden Halberd;True
1802732;Lucerne - Nightrider Glaive - Golden Halberd;True
1802735;Lucerne - Nightrider Glaive - Golden Halberd;True
1802738;Lucerne - Nightrider Glaive - Golden Halberd;True
1802750;Lucerne - Nightrider Glaive - Golden Halberd;True
1802760;Lucerne - Nightrider Glaive - Golden Halberd;True
1809000;Guardian's Swordspear;True
1809010;Guardian's Swordspear;True
1809020;Guardian's Swordspear;True
1809030;Guardian's Swordspear;True
1809200;Guardian's Swordspear;True
1809210;Guardian's Swordspear;True
1809220;Guardian's Swordspear;True
1809230;Guardian's Swordspear;True
1809400;Guardian's Swordspear;True
1809410;Guardian's Swordspear;True
1809420;Guardian's Swordspear;True
1809430;Guardian's Swordspear;True
1900460;Default - Scythe;True
1900470;Default - Scythe;True
1900480;Default - Scythe;True
1900500;Default - Scythe;True
1900505;Default - Scythe;True
1900509;Default - Scythe;True
1900510;Default - Scythe;True
1900515;Default - Scythe;True
1900516;Default - Scythe;True
1900520;Default - Scythe;True
1900530;Default - Scythe;True
1900531;Default - Scythe;True
1900540;Default - Scythe;True
1900550;Default - Scythe;True
1900560;Default - Scythe;True
1900561;Default - Scythe;True
1900590;Default - Scythe;True
1900591;Default - Scythe;True
1900800;Default - Scythe;True
1900805;Default - Scythe;True
1900810;Default - Scythe;True
1900815;Default - Scythe;True
1900820;Default - Scythe;True
1900825;Default - Scythe;True
1900860;Default - Scythe;True
1900865;Default - Scythe;True
1900870;Default - Scythe;True
1900875;Default - Scythe;True
1900880;Default - Scythe;True
1900885;Default - Scythe;True
2000000;Default - Whip;True
2000010;Default - Whip;True
2000020;Default - Whip;True
2000030;Default - Whip;True
2000100;Default - Whip;True
2000105;Default - Whip;True
2000110;Default - Whip;True
2000115;Default - Whip;True
2000120;Default - Whip;True
2000125;Default - Whip;True
2000130;Default - Whip;True
2000140;Default - Whip;True
2000150;Default - Whip;True
2000155;Default - Whip;True
2000160;Default - Whip;True
2000165;Default - Whip;True
2000180;Default - Whip;True
2000200;Default - Whip;True
2000210;Default - Whip;True
2000220;Default - Whip;True
2000230;Default - Whip;True
2000300;Default - Whip;True
2000305;Default - Whip;True
2000310;Default - Whip;True
2000315;Default - Whip;True
2000320;Default - Whip;True
2000325;Default - Whip;True
2000330;Default - Whip;True
2000340;Default - Whip;True
2000350;Default - Whip;True
2000355;Default - Whip;True
2000360;Default - Whip;True
2000365;Default - Whip;True
2000380;Default - Whip;True
2000400;Default - Whip;True
2000410;Default - Whip;True
2000420;Default - Whip;True
2000430;Default - Whip;True
2000460;Default - Whip;True
2000470;Default - Whip;True
2000480;Default - Whip;True
2000591;Default - Whip;True
2000600;Default - Whip;True
2000605;Default - Whip;True
2000610;Default - Whip;True
2000630;Default - Whip;True
2000632;Default - Whip;True
2000635;Default - Whip;True
2000650;Default - Whip;True
2000660;Default - Whip;True
2000700;Default - Whip;True
2000705;Default - Whip;True
2000710;Default - Whip;True
2000730;Default - Whip;True
2000732;Default - Whip;True
2000735;Default - Whip;True
2000750;Default - Whip;True
2000760;Default - Whip;True
2000800;Default - Whip;True
2000805;Default - Whip;True
2000810;Default - Whip;True
2000815;Default - Whip;True
2000820;Default - Whip;True
2000825;Default - Whip;True
2000860;Default - Whip;True
2000865;Default - Whip;True
2000870;Default - Whip;True
2000875;Default - Whip;True
2000880;Default - Whip;True
2000885;Default - Whip;True
2000890;Default - Whip;True
2000895;Default - Whip;True
2001900;;True
2001910;;True
2002100;Urumi;True
2002105;Urumi;True
2002106;Urumi;True
2002110;Urumi;True
2002115;Urumi;True
2002116;Urumi;True
2002300;Urumi;True
2002305;Urumi;True
2002306;Urumi;True
2002310;Urumi;True
2002315;Urumi;True
2002316;Urumi;True
2100460;Default - Fist;True
2100470;Default - Fist;True
2100480;Default - Fist;True
2100500;Default - Fist;True
2100501;Default - Fist;True
2100505;Default - Fist;True
2100509;Default - Fist;True
2100510;Default - Fist;True
2100511;Default - Fist;True
2100515;Default - Fist;True
2100516;Default - Fist;True
2100517;Default - Fist;True
2100520;Default - Fist;True
2100530;Default - Fist;True
2100531;Default - Fist;True
2100540;Default - Fist;True
2100550;Default - Fist;True
2100560;Default - Fist;True
2100561;Default - Fist;True
2100590;Default - Fist;True
2100591;Default - Fist;True
2200460;Default - Claw;True
2200470;Default - Claw;True
2200480;Default - Claw;True
2200500;Default - Claw;True
2200501;Default - Claw;True
2200505;Default - Claw;True
2200506;;True
2200509;Default - Claw;True
2200510;Default - Claw;True
2200511;Default - Claw;True
2200515;Default - Claw;True
2200516;Default - Claw;True
2200517;Default - Claw;True
2200520;Default - Claw;True
2200530;Default - Claw;True
2200531;Default - Claw;True
2200540;Default - Claw;True
2200550;Default - Claw;True
2200560;Default - Claw;True
2200561;Default - Claw;True
2200590;Default - Claw;True
2200591;Default - Claw;True
2300000;Default - Colossal Weapon;True
2300001;Default - Colossal Weapon;True
2300002;Default - Colossal Weapon;True
2300010;Default - Colossal Weapon;True
2300020;Default - Colossal Weapon;True
2300100;Watchdog's Staff;True
2300105;Watchdog's Staff;True
2300110;Default - Colossal Weapon;True
2300115;Default - Colossal Weapon;True
2300120;Default - Colossal Weapon;True
2300125;Default - Colossal Weapon;True
2300130;Default - Colossal Weapon;True
2300140;Default - Colossal Weapon;True
2300150;Default - Colossal Weapon;True
2300155;Default - Colossal Weapon;True
2300160;Default - Colossal Weapon;True
2300165;Default - Colossal Weapon;True
2300180;Default - Colossal Weapon;True
2300200;Default - Colossal Weapon;True
2300210;Default - Colossal Weapon;True
2300220;Default - Colossal Weapon;True
2300300;Watchdog's Staff;True
2300305;Watchdog's Staff;True
2300310;Default - Colossal Weapon;True
2300315;Default - Colossal Weapon;True
2300320;Default - Colossal Weapon;True
2300325;Default - Colossal Weapon;True
2300330;Default - Colossal Weapon;True
2300340;Default - Colossal Weapon;True
2300350;Default - Colossal Weapon;True
2300355;Default - Colossal Weapon;True
2300360;Default - Colossal Weapon;True
2300365;Default - Colossal Weapon;True
2300380;Default - Colossal Weapon;True
2300400;Default - Colossal Weapon;True
2300410;Default - Colossal Weapon;True
2300420;Default - Colossal Weapon;True
2300460;Default - Colossal Weapon;True
2300470;Default - Colossal Weapon;True
2300480;Default - Colossal Weapon;True
2300500;Default - Colossal Weapon;True
2300501;Default - Colossal Weapon;True
2300505;Default - Colossal Weapon;True
2300509;Default - Colossal Weapon;True
2300510;Default - Colossal Weapon;True
2300511;Default - Colossal Weapon;True
2300515;Default - Colossal Weapon;True
2300516;Default - Colossal Weapon;True
2300520;Default - Colossal Weapon;True
2300530;Default - Colossal Weapon;True
2300531;Default - Colossal Weapon;True
2300540;Default - Colossal Weapon;True
2300550;Default - Colossal Weapon;True
2300560;Default - Colossal Weapon;True
2300561;Default - Colossal Weapon;True
2300590;Default - Colossal Weapon;True
2300591;Default - Colossal Weapon;True
2300600;Default - Colossal Weapon;True
2300605;Default - Colossal Weapon;True
2300610;Default - Colossal Weapon;True
2300630;Default - Colossal Weapon;True
2300632;Default - Colossal Weapon;True
2300635;Default - Colossal Weapon;True
2300650;Default - Colossal Weapon;True
2300660;Default - Colossal Weapon;True
2300700;Default - Colossal Weapon;True
2300705;Default - Colossal Weapon;True
2300710;Default - Colossal Weapon;True
2300730;Default - Colossal Weapon;True
2300732;Default - Colossal Weapon;True
2300735;Default - Colossal Weapon;True
2300750;Default - Colossal Weapon;True
2300760;Default - Colossal Weapon;True
2300800;Default - Colossal Weapon;True
2300805;Default - Colossal Weapon;True
2300810;Default - Colossal Weapon;True
2300815;Default - Colossal Weapon;True
2300820;Default - Colossal Weapon;True
2300825;Default - Colossal Weapon;True
2300860;Default - Colossal Weapon;True
2300865;Default - Colossal Weapon;True
2300870;Default - Colossal Weapon;True
2300875;Default - Colossal Weapon;True
2300880;Default - Colossal Weapon;True
2300885;Default - Colossal Weapon;True
2300890;Default - Colossal Weapon;True
2300895;Default - Colossal Weapon;True
2301100;;True
2301105;;True
2301300;;True
2301305;;True
2302100;Great Club;True
2302105;Great Club;True
2302110;Great Club;True
2302115;Great Club;True
2302300;Great Club;True
2302305;Great Club;True
2302310;Great Club;True
2302315;Great Club;True
2303100;Prelate's Inferno Crozier;True
2303105;Prelate's Inferno Crozier;True
2303110;Prelate's Inferno Crozier;True
2303115;Prelate's Inferno Crozier;True
2303300;Prelate's Inferno Crozier;True
2303305;Prelate's Inferno Crozier;True
2303310;Prelate's Inferno Crozier;True
2303315;Prelate's Inferno Crozier;True
2304100;Giant-Crusher;True
2304105;Giant-Crusher;True
2304110;Giant-Crusher;True
2304115;Giant-Crusher;True
2304300;Giant-Crusher;True
2304305;Giant-Crusher;True
2304310;Giant-Crusher;True
2304315;Giant-Crusher;True
2305100;Ghiza's Wheel;True
2305101;Ghiza's Wheel;True
2305102;Ghiza's Wheel;True
2305105;Ghiza's Wheel;True
2305106;Ghiza's Wheel;True
2305107;Ghiza's Wheel;True
2305110;Ghiza's Wheel;True
2305111;Ghiza's Wheel;True
2305112;Ghiza's Wheel;True
2305115;Ghiza's Wheel;True
2305116;Ghiza's Wheel;True
2305117;Ghiza's Wheel;True
2305300;Ghiza's Wheel;True
2305305;Ghiza's Wheel;True
2305310;Ghiza's Wheel;True
2305311;Ghiza's Wheel;True
2305312;Ghiza's Wheel;True
2305315;Ghiza's Wheel;True
2305316;Ghiza's Wheel;True
2305317;Ghiza's Wheel;True
2305630;Ghiza's Wheel;True
2305632;Ghiza's Wheel;True
2305635;Ghiza's Wheel;True
2305730;Ghiza's Wheel;True
2305732;Ghiza's Wheel;True
2305735;Ghiza's Wheel;True
2400460;Default - Torch;True
2400470;Default - Torch;True
2400480;Default - Torch;True
2400500;Default - Torch;True
2400505;Default - Torch;True
2400509;Default - Torch;True
2400510;Default - Torch;True
2400515;Default - Torch;True
2400516;Default - Torch;True
2400520;Default - Torch;True
2400530;Default - Torch;True
2400540;Default - Torch;True
2400550;Default - Torch;True
2400560;Default - Torch;True
2400590;Default - Torch;True
2400591;Default - Torch;True
3000460;Default - Small Shield;True
3000470;Default - Small Shield;True
3000480;Default - Small Shield;True
3000590;Default - Small Shield;True
3000591;Default - Small Shield;True
3100460;Default - Medium Shield;True
3100470;Default - Medium Shield;True
3100480;Default - Medium Shield;True
3100590;Default - Medium Shield;True
3100591;Default - Medium Shield;True
3200001;Default - Greatshield;True
3200460;Default - Greatshield;True
3200461;Default - Greatshield;True
3200470;Default - Greatshield;True
3200480;Default - Greatshield;True
