Row ID;Row Name;Reinforcement Level
11555;Quality Dismounter +10 - Storm Blade;10
11556;Quality Uchigatana +10 - Storm Blade;10
11558;Quality Rapier +10 - Storm Blade;10
11603;Heavy Greatsword +10 - Earthshaker;10
11611;Heavy Greataxe +10 - Earthshaker;10
11613;Heavy Large Club +10 - Earthshaker;10
11616;Heavy Lance +10 - Earthshaker;10
11622;Heavy Duelist Greataxe +10 - Earthshaker;10
11653;Sacred Greatsword +10 - Golden Land;10
11661;Sacred Greataxe +10 - Golden Land;10
11663;Sacred Large Club +10 - Golden Land;10
11666;Sacred Lance +10 - Golden Land;10
11672;Sacred Duelist Greataxe +10 - Golden Land;10
11700;Fire Dagger +10 - Flaming Strike;10
11701;Fire Longsword +10 - Flaming Strike;10
11702;Fire Bastard Sword +10 - Flaming Strike;10
11703;Fire Greatsword +10 - Flaming Strike;10
11704;Fire Falchion +10 - Flaming Strike;10
11705;Fire Dismounter +10 - Flaming Strike;10
11706;Fire Uchigatana +10 - Flaming Strike;10
11707;Fire Twinblade +10 - Flaming Strike;10
11708;Fire Rapier +10 - Flaming Strike;10
11709;Fire Great epee +10 - Flaming Strike;10
11710;Fire Battle Axe +10 - Flaming Strike;10
11711;Fire Greataxe +10 - Flaming Strike;10
11712;Fire Mace +10 - Flaming Strike;10
11713;Fire Large Club +10 - Flaming Strike;10
11714;Fire Nightrider Flail +10 - Flaming Strike;10
11715;Fire Short Spear +10 - Flaming Strike;10
11716;Fire Lance +10 - Flaming Strike;10
11717;Fire Halberd +10 - Flaming Strike;10
11718;Fire Scythe +10 - Flaming Strike;10
11719;Fire Caestus +10 - Flaming Strike;10
11720;Fire Hookclaws +10 - Flaming Strike;10
11722;Fire Duelist Greataxe +10 - Flaming Strike;10
11750;Lightning Dagger +10 - Thunderbolt;10
11751;Lightning Longsword +10 - Thunderbolt;10
11752;Lightning Bastard Sword +10 - Thunderbolt;10
11753;Lightning Greatsword +10 - Thunderbolt;10
11754;Lightning Falchion +10 - Thunderbolt;10
11755;Lightning Dismounter +10 - Thunderbolt;10
11756;Lightning Uchigatana +10 - Thunderbolt;10
11757;Lightning Twinblade +10 - Thunderbolt;10
11758;Lightning Rapier +10 - Thunderbolt;10
11759;Lightning Great epee +10 - Thunderbolt;10
11760;Lightning Battle Axe +10 - Thunderbolt;10
11761;Lightning Greataxe +10 - Thunderbolt;10
11762;Lightning Mace +10 - Thunderbolt;10
11763;Lightning Large Club +10 - Thunderbolt;10
11764;Lightning Nightrider Flail +10 - Thunderbolt;10
11765;Lightning Short Spear +10 - Thunderbolt;10
11766;Lightning Lance +10 - Thunderbolt;10
11767;Lightning Halberd +10 - Thunderbolt;10
11768;Lightning Scythe +10 - Thunderbolt;10
11769;Lightning Caestus +10 - Thunderbolt;10
11770;Lightning Hookclaws +10 - Thunderbolt;10
11771;Lightning Whip +10 - Thunderbolt;10
11772;Lightning Duelist Greataxe +10 - Thunderbolt;10
11800;Lightning Dagger +10 - Lightning Slash;10
11801;Lightning Longsword +10 - Lightning Slash;10
11802;Lightning Bastard Sword +10 - Lightning Slash;10
11803;Lightning Greatsword +10 - Lightning Slash;10
11804;Lightning Falchion +10 - Lightning Slash;10
11805;Lightning Dismounter +10 - Lightning Slash;10
11806;Lightning Uchigatana +10 - Lightning Slash;10
11807;Lightning Twinblade +10 - Lightning Slash;10
11808;Lightning Rapier +10 - Lightning Slash;10
11809;Lightning Great epee +10 - Lightning Slash;10
11810;Lightning Battle Axe +10 - Lightning Slash;10
11811;Lightning Greataxe +10 - Lightning Slash;10
11812;Lightning Mace +10 - Lightning Slash;10
11813;Lightning Large Club +10 - Lightning Slash;10
11814;Lightning Nightrider Flail +10 - Lightning Slash;10
11822;Lightning Duelist Greataxe +10 - Lightning Slash;10
11850;Magic Dagger +10 - Carian Grandeur;10
11851;Magic Longsword +10 - Carian Grandeur;10
11852;Magic Bastard Sword +10 - Carian Grandeur;10
11854;Magic Falchion +10 - Carian Grandeur;10
11855;Magic Dismounter +10 - Carian Grandeur;10
11856;Magic Uchigatana +10 - Carian Grandeur;10
11857;Magic Twinblade +10 - Carian Grandeur;10
11858;Magic Rapier +10 - Carian Grandeur;10
11859;Magic Great epee +10 - Carian Grandeur;10
11900;Magic Dagger +10 - Carian Greatsword;10
11901;Magic Longsword +10 - Carian Greatsword;10
11902;Magic Bastard Sword +10 - Carian Greatsword;10
11904;Magic Falchion +10 - Carian Greatsword;10
11905;Magic Dismounter +10 - Carian Greatsword;10
11906;Magic Uchigatana +10 - Carian Greatsword;10
11907;Magic Twinblade +10 - Carian Greatsword;10
11908;Magic Rapier +10 - Carian Greatsword;10
11909;Magic Great epee +10 - Carian Greatsword;10
11950;Quality Dagger +10 - Vacuum Slice;10
11951;Quality Longsword +10 - Vacuum Slice;10
11952;Quality Bastard Sword +10 - Vacuum Slice;10
11953;Quality Greatsword +10 - Vacuum Slice;10
11954;Quality Falchion +10 - Vacuum Slice;10
11955;Quality Dismounter +10 - Vacuum Slice;10
11956;Quality Uchigatana +10 - Vacuum Slice;10
11957;Quality Twinblade +10 - Vacuum Slice;10
11958;Quality Rapier +10 - Vacuum Slice;10
11959;Quality Great epee +10 - Vacuum Slice;10
11960;Quality Battle Axe +10 - Vacuum Slice;10
11961;Quality Greataxe +10 - Vacuum Slice;10
12007;Flame Art Twinblade +10 - Black Flame Tornado;10
12015;Flame Art Short Spear +10 - Black Flame Tornado;10
12016;Flame Art Lance +10 - Black Flame Tornado;10
12017;Flame Art Halberd +10 - Black Flame Tornado;10
12018;Flame Art Scythe +10 - Black Flame Tornado;10
12065;Sacred Short Spear +10 - Sacred Ring of Light;10
12067;Sacred Halberd +10 - Sacred Ring of Light;10
12068;Sacred Scythe +10 - Sacred Ring of Light;10
12100;Blood Dagger +10 - Blood Blade;10
12101;Bloody Longsword +10 - Blood Blade;10
12104;Blood Falchion +10 - Blood Blade;10
12106;Blood Uchigatana +10 - Blood Blade;10
12107;Bloody Twinblade +10 - Blood Blade;10
12108;Blood Rapier +10 - Blood Blade;10
12157;Quality Twinblade +10 - Phantom Slash;10
12165;Quality Short Spear +10 - Phantom Slash;10
12167;Quality Halberd +10 - Phantom Slash;10
12168;Quality Scythe +10 - Phantom Slash;10
12215;Occult Short Spear +10 - Spectral Lance;10
12216;Occult Lance +10 - Spectral Lance;10
12217;Occult Halberd +10 - Spectral Lance;10
12250;Cold Dagger +10 - Chilling Mist;10
12251;Cold Longsword +10 - Chilling Mist;10
12252;Cold Bastard Sword +10 - Chilling Mist;10
12253;Cold Greatsword +10 - Chilling Mist;10
12254;Cold Falchion +10 - Chilling Mist;10
12255;Cold Dismounter +10 - Chilling Mist;10
12256;Cold Uchigatana +10 - Chilling Mist;10
12257;Cold Twinblade +10 - Chilling Mist;10
12258;Cold Rapier +10 - Chilling Mist;10
12259;Cold Great epee +10 - Chilling Mist;10
12260;Cold Battle Axe +10 - Chilling Mist;10
12261;Cold Greataxe +10 - Chilling Mist;10
12262;Cold Mace +10 - Chilling Mist;10
12263;Cold Large Club +10 - Chilling Mist;10
12264;Cold Nightrider Flail +10 - Chilling Mist;10
12265;Cold Short Spear +10 - Chilling Mist;10
12266;Cold Lance +10 - Chilling Mist;10
12267;Cold Halberd +10 - Chilling Mist;10
12268;Cold Scythe +10 - Chilling Mist;10
12269;Cold Caestus +10 - Chilling Mist;10
12270;Cold Hookclaws +10 - Chilling Mist;10
12272;Cold Duelist Greataxe +10 - Chilling Mist;10
12300;Poison Dagger +10 - Poisonous Mist;10
12301;Poison Longsword +10 - Poisonous Mist;10
12302;Poison Bastard Sword +10 - Poisonous Mist;10
12303;Poison Greatsword +10 - Poisonous Mist;10
12304;Poison Falchion +10 - Poisonous Mist;10
12305;Poison Dismounter +10 - Poisonous Mist;10
12306;Poison Uchigatana +10 - Poisonous Mist;10
12307;Poison Twinblade +10 - Poisonous Mist;10
12308;Poison Rapier +10 - Poisonous Mist;10
12309;Poison Great epee +10 - Poisonous Mist;10
12310;Poison Battle Axe +10 - Poisonous Mist;10
12311;Poison Greataxe +10 - Poisonous Mist;10
12312;Poison Mace +10 - Poisonous Mist;10
12313;Poison Large Club +10 - Poisonous Mist;10
12314;Poison Nightrider Flail +10 - Poisonous Mist;10
12315;Poison Short Spear +10 - Poisonous Mist;10
12316;Poison Lance +10 - Poisonous Mist;10
12317;Poison Halberd +10 - Poisonous Mist;10
12318;Poison Scythe +10 - Poisonous Mist;10
12319;Poison Caestus +10 - Poisonous Mist;10
12320;Poison Hookclaws +10 - Poisonous Mist;10
12322;Poison Duelist Greataxe +10 - Poisonous Mist;10
12378;Red Thorn Roundshield +10 - Shield Bash;10
12379;Kite Shield +10 - Shield Bash;10
12380;Dragon Towershield +10 - Shield Bash;10
12428;Red Thorn Roundshield +10 - Barricade Shield;10
12429;Kite Shield +10 - Barricade Shield;10
12430;Dragon Towershield +10 - Barricade Shield;10
12450;Dagger +10 - Parry;10
12454;Falchion +10 - Parry;10
12458;Rapier +10 - Parry;10
12469;Caestus +10 - Poisonous Mist;10
12470;Hookclaws +10 - Poisonous Mist;10
12478;Red Thorn Roundshield +10 - Parry;10
12479;Kite Shield +10 - Parry;10
12528;Red Thorn Roundshield +10 - Carian Retaliation;10
12529;Kite Shield +10 - Carian Retaliation;10
12578;Red Thorn Roundshield +10 - Storm Wall;10
12579;Kite Shield +10 - Storm Wall;10
12628;Red Thorn Roundshield +10 - Golden Parry;10
12629;Kite Shield +10 - Golden Parry;10
12678;Red Thorn Roundshield +10 - Shield Crash;10
12679;Kite Shield +10 - Shield Crash;10
12680;Dragon Towershield +10 - Shield Crash;10
12728;Red Thorn Roundshield +10 - No Skill;10
12729;Kite Shield +10 - No Skill;10
12730;Dragon Towershield +10 - No Skill;10
12731;Torch +10 - No Skill;10
12778;Red Thorn Roundshield +10 - Thops's Barrier;10
12779;Kite Shield +10 - Thops's Barrier;10
12825;Greatbow +10 - Through and Through;10
12873;Composite Bow +10 - Barrage;10
12874;Longbow +10 - Barrage;10
12923;Composite Bow +10 - Mighty Shot;10
12924;Longbow +10 - Mighty Shot;10
12973;Composite Bow +10 - Enchanted Shot;10
12974;Longbow +10 - Enchanted Shot;10
13023;Composite Bow +10 - Sky Shot;10
13024;Longbow +10 - Sky Shot;10
13073;Composite Bow +10 - Rain of Arrows;10
13074;Longbow +10 - Rain of Arrows;10
13075;Greatbow +10 - Rain of Arrows;10
13100;Cold Dagger +10 - Hoarfrost Stomp;10
13101;Cold Longsword +10 - Hoarfrost Stomp;10
13102;Cold Bastard Sword +10 - Hoarfrost Stomp;10
13103;Cold Greatsword +10 - Hoarfrost Stomp;10
13104;Cold Falchion +10 - Hoarfrost Stomp;10
13105;Cold Dismounter +10 - Hoarfrost Stomp;10
13106;Cold Uchigatana +10 - Hoarfrost Stomp;10
13107;Cold Twinblade +10 - Hoarfrost Stomp;10
13108;Cold Rapier +10 - Hoarfrost Stomp;10
13109;Cold Great epee +10 - Hoarfrost Stomp;10
13110;Cold Battle Axe +10 - Hoarfrost Stomp;10
13111;Cold Greataxe +10 - Hoarfrost Stomp;10
13112;Cold Mace +10 - Hoarfrost Stomp;10
13113;Cold Large Club +10 - Hoarfrost Stomp;10
13114;Cold Nightrider Flail +10 - Hoarfrost Stomp;10
13115;Cold Short Spear +10 - Hoarfrost Stomp;10
13116;Cold Lance +10 - Hoarfrost Stomp;10
13117;Cold Halberd +10 - Hoarfrost Stomp;10
13118;Cold Scythe +10 - Hoarfrost Stomp;10
13119;Cold Caestus +10 - Hoarfrost Stomp;10
13120;Cold Hookclaws +10 - Hoarfrost Stomp;10
13121;Cold Whip +10 - Hoarfrost Stomp;10
13122;Cold Duelist Greataxe +10 - Hoarfrost Stomp;10
13150;Quality Dagger +10 - Storm Stomp;10
13151;Quality Longsword +10 - Storm Stomp;10
13152;Quality Bastard Sword +10 - Storm Stomp;10
13153;Quality Greatsword +10 - Storm Stomp;10
13154;Quality Falchion +10 - Storm Stomp;10
13155;Quality Dismounter +10 - Storm Stomp;10
13156;Quality Uchigatana +10 - Storm Stomp;10
13157;Quality Twinblade +10 - Storm Stomp;10
13158;Quality Rapier +10 - Storm Stomp;10
13159;Quality Great epee +10 - Storm Stomp;10
13160;Quality Battle Axe +10 - Storm Stomp;10
13161;Quality Greataxe +10 - Storm Stomp;10
13162;Quality Mace +10 - Storm Stomp;10
13163;Quality Large Club +10 - Storm Stomp;10
13164;Quality Nightrider Flail +10 - Storm Stomp;10
13165;Quality Short Spear +10 - Storm Stomp;10
13166;Quality Lance +10 - Storm Stomp;10
13167;Quality Halberd +10 - Storm Stomp;10
13168;Quality Scythe +10 - Storm Stomp;10
13169;Quality Caestus +10 - Storm Stomp;10
13170;Quality Hookclaws +10 - Storm Stomp;10
13171;Quality Whip +10 - Storm Stomp;10
13172;Quality Duelist Greataxe +10 - Storm Stomp;10
13200;Heavy Dagger +10 - Kick;10
13201;Heavy Longsword +10 - Kick;10
13202;Heavy Bastard Sword +10 - Kick;10
13203;Heavy Greatsword +10 - Kick;10
13204;Heavy Falchion +10 - Kick;10
13205;Heavy Dismounter +10 - Kick;10
13206;Heavy Uchigatana +10 - Kick;10
13207;Heavy Twinblade +10 - Kick;10
13208;Heavy Rapier +10 - Kick;10
13209;Heavy Great epee +10 - Kick;10
13210;Heavy Battle Axe +10 - Kick;10
13211;Heavy Greataxe +10 - Kick;10
13212;Heavy Mace +10 - Kick;10
13213;Heavy Large Club +10 - Kick;10
13214;Heavy Nightrider Flail +10 - Kick;10
13215;Heavy Short Spear +10 - Kick;10
13216;Heavy Lance +10 - Kick;10
13217;Heavy Halberd +10 - Kick;10
13218;Heavy Scythe +10 - Kick;10
13219;Heavy Caestus +10 - Kick;10
13220;Heavy Hookclaws +10 - Kick;10
13221;Heavy Whip +10 - Kick;10
13222;Heavy Duelist Greataxe +10 - Kick;10
13250;Lightning Dagger +10 - Lightning Ram;10
13251;Lightning Longsword +10 - Lightning Ram;10
13252;Lightning Bastard Sword +10 - Lightning Ram;10
13253;Lightning Greatsword +10 - Lightning Ram;10
13254;Lightning Falchion +10 - Lightning Ram;10
13255;Lightning Dismounter +10 - Lightning Ram;10
13256;Lightning Uchigatana +10 - Lightning Ram;10
13257;Lightning Twinblade +10 - Lightning Ram;10
13258;Lightning Rapier +10 - Lightning Ram;10
13259;Lightning Great epee +10 - Lightning Ram;10
13260;Lightning Battle Axe +10 - Lightning Ram;10
13261;Lightning Greataxe +10 - Lightning Ram;10
13262;Lightning Mace +10 - Lightning Ram;10
13263;Lightning Large Club +10 - Lightning Ram;10
13264;Lightning Nightrider Flail +10 - Lightning Ram;10
13265;Lightning Short Spear +10 - Lightning Ram;10
13266;Lightning Lance +10 - Lightning Ram;10
13267;Lightning Halberd +10 - Lightning Ram;10
13268;Lightning Scythe +10 - Lightning Ram;10
13269;Lightning Caestus +10 - Lightning Ram;10
13270;Lightning Hookclaws +10 - Lightning Ram;10
13271;Lightning Whip +10 - Lightning Ram;10
13272;Lightning Duelist Greataxe +10 - Lightning Ram;10
13300;Fire Dagger +10 - Flame of the Redmanes;10
13301;Fire Longsword +10 - Flame of the Redmanes;10
13302;Fire Bastard Sword +10 - Flame of the Redmanes;10
13303;Fire Greatsword +10 - Flame of the Redmanes;10
13304;Fire Falchion +10 - Flame of the Redmanes;10
13305;Fire Dismounter +10 - Flame of the Redmanes;10
13306;Fire Uchigatana +10 - Flame of the Redmanes;10
13307;Fire Twinblade +10 - Flame of the Redmanes;10
13308;Fire Rapier +10 - Flame of the Redmanes;10
13309;Fire Great epee +10 - Flame of the Redmanes;10
13310;Fire Battle Axe +10 - Flame of the Redmanes;10
13311;Fire Greataxe +10 - Flame of the Redmanes;10
13312;Fire Mace +10 - Flame of the Redmanes;10
13313;Fire Large Club +10 - Flame of the Redmanes;10
13314;Fire Nightrider Flail +10 - Flame of the Redmanes;10
13315;Fire Short Spear +10 - Flame of the Redmanes;10
13316;Fire Lance +10 - Flame of the Redmanes;10
13317;Fire Halberd +10 - Flame of the Redmanes;10
13318;Fire Scythe +10 - Flame of the Redmanes;10
13319;Fire Caestus +10 - Flame of the Redmanes;10
13320;Fire Hookclaws +10 - Flame of the Redmanes;10
13321;Fire Whip +10 - Flame of the Redmanes;10
13322;Fire Duelist Greataxe +10 - Flame of the Redmanes;10
13350;Heavy Dagger +10 - Ground Slam;10
13351;Heavy Longsword +10 - Ground Slam;10
13352;Heavy Bastard Sword +10 - Ground Slam;10
13353;Heavy Greatsword +10 - Ground Slam;10
13354;Heavy Falchion +10 - Ground Slam;10
13355;Heavy Dismounter +10 - Ground Slam;10
13356;Heavy Uchigatana +10 - Ground Slam;10
13357;Heavy Twinblade +10 - Ground Slam;10
13358;Heavy Rapier +10 - Ground Slam;10
13359;Heavy Great epee +10 - Ground Slam;10
13360;Heavy Battle Axe +10 - Ground Slam;10
13361;Heavy Greataxe +10 - Ground Slam;10
13362;Heavy Mace +10 - Ground Slam;10
13363;Heavy Large Club +10 - Ground Slam;10
13364;Heavy Nightrider Flail +10 - Ground Slam;10
13365;Heavy Short Spear +10 - Ground Slam;10
13366;Heavy Lance +10 - Ground Slam;10
13367;Heavy Halberd +10 - Ground Slam;10
13368;Heavy Scythe +10 - Ground Slam;10
13369;Heavy Caestus +10 - Ground Slam;10
13370;Heavy Hookclaws +10 - Ground Slam;10
13371;Heavy Whip +10 - Ground Slam;10
13372;Heavy Duelist Greataxe +10 - Ground Slam;10
13400;Sacred Dagger +10 - Golden Slam;10
13401;Sacred Longsword +10 - Golden Slam;10
13402;Sacred Bastard Sword +10 - Golden Slam;10
13403;Sacred Greatsword +10 - Golden Slam;10
13404;Sacred Falchion +10 - Golden Slam;10
13405;Sacred Dismounter +10 - Golden Slam;10
13406;Sacred Uchigatana +10 - Golden Slam;10
13407;Sacred Twinblade +10 - Golden Slam;10
13408;Sacred Rapier +10 - Golden Slam;10
13409;Sacred Great epee +10 - Golden Slam;10
13410;Sacred Battle Axe +10 - Golden Slam;10
13411;Sacred Greataxe +10 - Golden Slam;10
13412;Sacred Mace +10 - Golden Slam;10
13413;Sacred Large Club +10 - Golden Slam;10
13414;Sacred Nightrider Flail +10 - Golden Slam;10
13415;Sacred Short Spear +10 - Golden Slam;10
13416;Sacred Lance +10 - Golden Slam;10
13417;Sacred Halberd +10 - Golden Slam;10
13418;Sacred Scythe +10 - Golden Slam;10
13419;Sacred Caestus +10 - Golden Slam;10
13420;Sacred Hookclaws +10 - Golden Slam;10
13421;Sacred Whip +10 - Golden Slam;10
13422;Sacred Duelist Greataxe +10 - Golden Slam;10
13453;Magic Greatsword +10 - Waves of Darkness;10
13461;Magic Greataxe +10 - Waves of Darkness;10
13463;Magic Large Club +10 - Waves of Darkness;10
13466;Magic Lance +10 - Waves of Darkness;10
13472;Magic Duelist Greataxe +10 - Waves of Darkness;10
13500;Heavy Dagger +10 - Hoarah Loux's Earthshaker;10
13501;Heavy Longsword +10 - Hoarah Loux's Earthshaker;10
13502;Heavy Bastard Sword +10 - Hoarah Loux's Earthshaker;10
13503;Heavy Greatsword +10 - Hoarah Loux's Earthshaker;10
13504;Heavy Falchion +10 - Hoarah Loux's Earthshaker;10
13505;Heavy Dismounter +10 - Hoarah Loux's Earthshaker;10
13506;Heavy Uchigatana +10 - Hoarah Loux's Earthshaker;10
13507;Heavy Twinblade +10 - Hoarah Loux's Earthshaker;10
13508;Heavy Rapier +10 - Hoarah Loux's Earthshaker;10
13509;Heavy Great epee +10 - Hoarah Loux's Earthshaker;10
13510;Heavy Battle Axe +10 - Hoarah Loux's Earthshaker;10
13511;Heavy Greataxe +10 - Hoarah Loux's Earthshaker;10
13512;Heavy Mace +10 - Hoarah Loux's Earthshaker;10
13513;Heavy Large Club +10 - Hoarah Loux's Earthshaker;10
13514;Heavy Nightrider Flail +10 - Hoarah Loux's Earthshaker;10
13515;Heavy Short Spear +10 - Hoarah Loux's Earthshaker;10
13516;Heavy Lance +10 - Hoarah Loux's Earthshaker;10
13517;Heavy Halberd +10 - Hoarah Loux's Earthshaker;10
13518;Heavy Scythe +10 - Hoarah Loux's Earthshaker;10
13519;Heavy Caestus +10 - Hoarah Loux's Earthshaker;10
13520;Heavy Hookclaws +10 - Hoarah Loux's Earthshaker;10
13521;Heavy Whip +10 - Hoarah Loux's Earthshaker;10
13522;Heavy Duelist Greataxe +10 - Hoarah Loux's Earthshaker;10
13550;Quality Dagger +10 - Determination;10
13551;Quality Longsword +10 - Determination;10
13552;Quality Bastard Sword +10 - Determination;10
13553;Quality Greatsword +10 - Determination;10
13554;Quality Falchion +10 - Determination;10
13555;Quality Dismounter +10 - Determination;10
13556;Quality Uchigatana +10 - Determination;10
13557;Quality Twinblade +10 - Determination;10
13558;Quality Rapier +10 - Determination;10
13559;Quality Great epee +10 - Determination;10
13560;Quality Battle Axe +10 - Determination;10
13561;Quality Greataxe +10 - Determination;10
13562;Quality Mace +10 - Determination;10
13563;Quality Large Club +10 - Determination;10
13564;Quality Nightrider Flail +10 - Determination;10
13565;Quality Short Spear +10 - Determination;10
13566;Quality Lance +10 - Determination;10
13567;Quality Halberd +10 - Determination;10
13568;Quality Scythe +10 - Determination;10
13569;Quality Caestus +10 - Determination;10
13570;Quality Hookclaws +10 - Determination;10
13571;Quality Whip +10 - Determination;10
13572;Quality Duelist Greataxe +10 - Determination;10
13600;Quality Dagger +10 - Royal Knight's Resolve;10
13601;Quality Longsword +10 - Royal Knight's Resolve;10
13602;Quality Bastard Sword +10 - Royal Knight's Resolve;10
13603;Quality Greatsword +10 - Royal Knight's Resolve;10
13604;Quality Falchion +10 - Royal Knight's Resolve;10
13605;Quality Dismounter +10 - Royal Knight's Resolve;10
13606;Quality Uchigatana +10 - Royal Knight's Resolve;10
13607;Quality Twinblade +10 - Royal Knight's Resolve;10
13608;Quality Rapier +10 - Royal Knight's Resolve;10
13609;Quality Great epee +10 - Royal Knight's Resolve;10
13610;Quality Battle Axe +10 - Royal Knight's Resolve;10
13611;Quality Greataxe +10 - Royal Knight's Resolve;10
13612;Quality Mace +10 - Royal Knight's Resolve;10
13613;Quality Large Club +10 - Royal Knight's Resolve;10
13614;Quality Nightrider Flail +10 - Royal Knight's Resolve;10
13615;Quality Short Spear +10 - Royal Knight's Resolve;10
13616;Quality Lance +10 - Royal Knight's Resolve;10
13617;Quality Halberd +10 - Royal Knight's Resolve;10
13618;Quality Scythe +10 - Royal Knight's Resolve;10
13619;Quality Caestus +10 - Royal Knight's Resolve;10
13620;Quality Hookclaws +10 - Royal Knight's Resolve;10
13621;Quality Whip +10 - Royal Knight's Resolve;10
13622;Quality Duelist Greataxe +10 - Royal Knight's Resolve;10
13650;Blood Dagger +10 - Assassin's Gambit;10
13651;Bloody Longsword +10 - Assassin's Gambit;10
13656;Blood Uchigatana +10 - Assassin's Gambit;10
13657;Bloody Twinblade +10 - Assassin's Gambit;10
13658;Blood Rapier +10 - Assassin's Gambit;10
13700;Sacred Dagger +10 - Golden Vow;10
13701;Sacred Longsword +10 - Golden Vow;10
13702;Sacred Bastard Sword +10 - Golden Vow;10
13703;Sacred Greatsword +10 - Golden Vow;10
13704;Sacred Falchion +10 - Golden Vow;10
13705;Sacred Dismounter +10 - Golden Vow;10
13706;Sacred Uchigatana +10 - Golden Vow;10
13707;Sacred Twinblade +10 - Golden Vow;10
13708;Sacred Rapier +10 - Golden Vow;10
13709;Sacred Great epee +10 - Golden Vow;10
13710;Sacred Battle Axe +10 - Golden Vow;10
13711;Sacred Greataxe +10 - Golden Vow;10
13712;Sacred Mace +10 - Golden Vow;10
13713;Sacred Large Club +10 - Golden Vow;10
13714;Sacred Nightrider Flail +10 - Golden Vow;10
13715;Sacred Short Spear +10 - Golden Vow;10
13716;Sacred Lance +10 - Golden Vow;10
13717;Sacred Halberd +10 - Golden Vow;10
13718;Sacred Scythe +10 - Golden Vow;10
13719;Sacred Caestus +10 - Golden Vow;10
13720;Sacred Hookclaws +10 - Golden Vow;10
13721;Sacred Whip +10 - Golden Vow;10
13722;Sacred Duelist Greataxe +10 - Golden Vow;10
13750;Sacred Dagger +10 - Sacred Order;10
13751;Sacred Longsword +10 - Sacred Order;10
13752;Sacred Bastard Sword +10 - Sacred Order;10
13753;Sacred Greatsword +10 - Sacred Order;10
13754;Sacred Falchion +10 - Sacred Order;10
13755;Sacred Dismounter +10 - Sacred Order;10
13756;Sacred Uchigatana +10 - Sacred Order;10
13757;Sacred Twinblade +10 - Sacred Order;10
13758;Sacred Rapier +10 - Sacred Order;10
13759;Sacred Great epee +10 - Sacred Order;10
13760;Sacred Battle Axe +10 - Sacred Order;10
13761;Sacred Greataxe +10 - Sacred Order;10
13762;Sacred Mace +10 - Sacred Order;10
13763;Sacred Large Club +10 - Sacred Order;10
13764;Sacred Nightrider Flail +10 - Sacred Order;10
13765;Sacred Short Spear +10 - Sacred Order;10
13766;Sacred Lance +10 - Sacred Order;10
13767;Sacred Halberd +10 - Sacred Order;10
13768;Sacred Scythe +10 - Sacred Order;10
13769;Sacred Caestus +10 - Sacred Order;10
13770;Sacred Hookclaws +10 - Sacred Order;10
13771;Sacred Whip +10 - Sacred Order;10
13772;Sacred Duelist Greataxe +10 - Sacred Order;10
13800;Sacred Dagger +10 - Shared Order;10
13801;Sacred Longsword +10 - Shared Order;10
13802;Sacred Bastard Sword +10 - Shared Order;10
13803;Sacred Greatsword +10 - Shared Order;10
13804;Sacred Falchion +10 - Shared Order;10
13805;Sacred Dismounter +10 - Shared Order;10
13806;Sacred Uchigatana +10 - Shared Order;10
13807;Sacred Twinblade +10 - Shared Order;10
13808;Sacred Rapier +10 - Shared Order;10
13809;Sacred Great epee +10 - Shared Order;10
13810;Sacred Battle Axe +10 - Shared Order;10
13811;Sacred Greataxe +10 - Shared Order;10
13812;Sacred Mace +10 - Shared Order;10
13813;Sacred Large Club +10 - Shared Order;10
13814;Sacred Nightrider Flail +10 - Shared Order;10
13815;Sacred Short Spear +10 - Shared Order;10
13816;Sacred Lance +10 - Shared Order;10
13817;Sacred Halberd +10 - Shared Order;10
13818;Sacred Scythe +10 - Shared Order;10
13819;Sacred Caestus +10 - Shared Order;10
13820;Sacred Hookclaws +10 - Shared Order;10
13821;Sacred Whip +10 - Shared Order;10
13822;Sacred Duelist Greataxe +10 - Shared Order;10
13850;Blood Dagger +10 - Seppuku;10
13851;Bloody Longsword +10 - Seppuku;10
13852;Bloody Bastard Sword +10 - Seppuku;10
13854;Blood Falchion +10 - Seppuku;10
13855;Blood Dismounter +10 - Seppuku;10
13856;Blood Uchigatana +10 - Seppuku;10
13857;Bloody Twinblade +10 - Seppuku;10
13858;Blood Rapier +10 - Seppuku;10
13859;Blood Great epee +10 - Seppuku;10
13865;Blood Short Spear +10 - Seppuku;10
13866;Bloody Lance +10 - Seppuku;10
13867;Blood Halberd +10 - Seppuku;10
13900;Heavy Dagger +10 - Cragblade;10
13901;Heavy Longsword +10 - Cragblade;10
13902;Heavy Bastard Sword +10 - Cragblade;10
13903;Heavy Greatsword +10 - Cragblade;10
13904;Heavy Falchion +10 - Cragblade;10
13905;Heavy Dismounter +10 - Cragblade;10
13906;Heavy Uchigatana +10 - Cragblade;10
13907;Heavy Twinblade +10 - Cragblade;10
13908;Heavy Rapier +10 - Cragblade;10
13909;Heavy Great epee +10 - Cragblade;10
13910;Heavy Battle Axe +10 - Cragblade;10
13911;Heavy Greataxe +10 - Cragblade;10
13912;Heavy Mace +10 - Cragblade;10
13913;Heavy Large Club +10 - Cragblade;10
13914;Heavy Nightrider Flail +10 - Cragblade;10
13915;Heavy Short Spear +10 - Cragblade;10
13916;Heavy Lance +10 - Cragblade;10
13917;Heavy Halberd +10 - Cragblade;10
13918;Heavy Scythe +10 - Cragblade;10
13919;Heavy Caestus +10 - Cragblade;10
