Row ID;Row Name;Unk0;Unk1;Unk2;Icon Type;Unk3;Unk4;Unk5;Unk6;Unk7;Map Area;Map Block;Map Region;Map Index;Map Coordinate: X;Map Coordinate: Y;Map Coordinate: Z;Area - Text ID;Unk13;Unk14;Unk15;Unk16;Unk17;Flag 1;Flag 2;Flag 3;Unk21;Unk22;Unk23;Unk24;Unk25;Unk26;Unk27;Unk28;Unk29;Unk30;Unk31;Unk32;Unk33;Unk34;Unk35;Unk36;Unk37;Unk38;Unk39;Unk40;Unk41;Unk42;Unk43;Unk44;Unk45;Unk45;Unk46;Unk47;Unk48;Unk49;Unk50;Unk51;Unk52;Unk53;Unk54;Unk55;Unk56;Unk57;Unk58;Unk59;Unk60;Unk61;Unk62;Unk63
96302;;1;78392;0;84;999;4;0;1;132;60;38;52;0;45.83;800.15;-35.95;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
96303;;1;78392;0;85;999;4;0;1;0;60;38;52;0;45.83;800.15;-35.95;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
96304;;1;78394;0;84;999;4;0;1;-61.657;60;45;52;0;99.17;1025.45;24.71;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
96305;;1;78394;0;85;999;4;0;1;0;60;45;52;0;99.17;1025.45;24.71;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
96400;;1;78490;0;84;999;4;0;1;-107.416;60;47;40;0;-84.08;166.46;80.12;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
96401;;1;78490;0;85;999;4;0;1;0;60;47;40;0;-84.08;166.46;80.12;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
96402;;1;78492;0;84;999;4;0;1;125.997;60;49;36;0;-25.4;56.73;-7.78;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
96403;;1;78492;0;85;999;4;0;1;0;60;49;36;0;-25.4;56.73;-7.78;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
96404;;1;78494;0;84;999;4;0;1;-134.511;60;51;39;0;-110.31;165.17;-64.79;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
96405;;1;78494;0;85;999;4;0;1;0;60;51;39;0;-110.31;165.17;-64.79;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
96502;;1;78592;0;84;999;4;0;1;-158.56;60;50;53;0;-5.43;1576.18;-42.6;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
96503;;1;78592;0;85;999;4;0;1;0;60;50;53;0;-5.43;1576.18;-42.6;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
96510;;1;78594;0;84;999;4;0;1;-69;60;49;55;0;12.58;1314.66;-47.04;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
96511;;1;78594;0;85;999;4;0;1;0;60;49;55;0;12.58;1314.66;-47.04;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
100000;Stormveil Castle;0;62100;0;50;999;0;0;1;0;10;0;0;0;-119.36;21.26;29.38;6120000;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
110000;Leyndell, Royal Capital;1;62300;0;60;999;0;0;1;0;11;0;0;0;-226.14;-21.87;-213.89;6311000;0;118;11050;118;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
111000;;1;62820;0;0;999;0;0;1;0;60;35;32;0;-341.67;66.16;-47.78;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
130000;Crumbling Farum Azula;1;62700;0;59;999;0;0;1;0;13;0;0;0;76.42;-1.71;276.07;13000;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
140000;Academy of Raya Lucaria;1;62200;0;51;999;0;0;1;0;14;0;0;0;-7.25;50.02;-10.24;6220000;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
150000;Miquella's Haligtree;1;62550;0;55;999;0;0;1;0;15;0;0;0;50.13;552.34;168.63;6515500;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;1;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
150001;Elphael, Brace of the Haligtree;1;62551;0;56;999;0;0;1;0;15;0;0;0;-4.93;145.52;493.87;6515600;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;1;56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
160000;Volcano Manor;1;62360;0;58;999;0;0;1;0;60;36;53;0;11.89;978.96;109.84;6316000;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
180000;Stranded Graveyard;0;62101;0;13;999;0;0;1;0;18;0;0;0;-90.95;11.93;24.63;18000;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;1;113;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
180001;Fringefolk Hero's Grave;0;62102;0;16;999;0;0;1;0;18;0;0;0;-106.77;3.94;83.76;18001;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;1;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
300000;Tombsward Catacombs;1;62150;0;4;999;0;0;1;0;30;0;0;0;-95.662;66.13;107.314;30000;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
300100;Impaler's Catacombs;1;62151;0;4;999;0;0;1;0;30;1;0;0;-26.735;50.307;-50.343;30010;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
300200;Stormfoot Catacombs;0;62103;0;4;999;0;0;1;0;30;2;0;0;42.644;144.915;-11.158;30020;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
300300;Road's End Catacombs;1;62202;0;4;999;0;0;1;0;30;3;0;0;-9.41;223.82;-24.05;30030;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
300400;Murkwater Catacombs;0;62105;0;4;999;0;0;1;0;30;4;0;0;89.228;66.35;64.978;30040;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
300500;Black Knife Catacombs;1;62201;0;4;999;0;0;1;0;30;5;0;0;-73.18;426.51;111.21;30050;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
300600;Cliffbottom Catacombs;1;62203;0;4;999;0;0;1;0;30;6;0;0;75.46;239.75;69.66;30060;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
300700;Wyndham Catacombs;1;62314;0;4;999;0;0;1;0;30;7;0;0;-127.08;835.81;121.83;30070;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
300800;Sainted Hero's Grave;1;62310;0;16;999;0;0;1;0;30;8;0;0;47.06;884.02;8.12;30080;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;1;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
300900;Gelmir Hero's Grave;1;62311;0;16;999;0;0;1;0;30;9;0;0;104.56;902.59;15.69;30090;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;1;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
301000;Auriza Hero's Grave;1;62312;0;16;999;0;0;1;0;30;10;0;0;62.54;952.82;137.72;30100;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;1;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
301100;Deathtouched Catacombs;1;62104;0;4;999;0;0;1;0;30;11;0;0;-86.12;192.79;30.18;30110;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
301200;Unsightly Catacombs;1;62313;0;4;999;0;0;1;0;30;12;0;0;-39.03;653.62;105.44;30120;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
301300;Auriza Side Tomb;1;62315;0;4;999;0;0;1;0;30;13;0;0;102.75;969.71;25.77;30130;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
301400;Minor Erdtree Catacombs;1;62410;0;4;999;0;0;1;0;30;14;0;0;-54.48;123.36;67.589;30140;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
301500;Caelid Catacombs;1;62411;0;4;999;0;0;1;0;30;15;0;0;90.19;54.51;69.13;30150;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
301600;War-Dead Catacombs;1;62412;0;4;999;0;0;1;0;30;16;0;0;37.72;5.19;-134.68;30160;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
301700;Giant-Conquering Hero's Grave;1;62510;0;16;999;0;0;1;0;60;50;53;0;-118.56;1511.76;120.04;30170;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;1;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
301800;Giants' Mountaintop Catacombs;1;62511;0;4;999;0;0;1;0;60;50;53;0;26.16;1577.71;109.34;30180;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
301900;Consecrated Snowfield Catacombs;1;62512;0;4;999;0;0;1;0;60;50;55;0;-69.57;1360.01;-86.39;30190;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
302000;Hidden Path to the Haligtree;1;62560;0;4;999;0;0;1;0;30;20;0;0;-105.12;1338.62;-122.7;30200;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
310000;Murkwater Cave;1;62152;0;13;999;0;0;1;0;60;43;37;0;75.24;62.93;61.08;31000;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;1;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
310100;Earthbore Cave;1;62153;0;13;999;0;0;1;0;31;1;0;0;-103.2;-1.15;-40.21;31010;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;1;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
310200;Tombsward Cave;1;62106;0;13;999;0;0;1;0;60;42;33;0;-114.11;6.66;31.25;31020;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;1;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
310300;Groveside Cave;0;62107;0;13;999;0;0;1;0;31;3;0;0;-59.563;110.818;-11.039;31030;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;1;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
310400;Stillwater Cave;1;62204;0;13;999;0;0;1;0;31;4;0;0;14.54;237.31;-38.15;31040;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;1;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
310500;Lakeside Crystal Cave;1;62205;0;13;999;0;0;1;0;31;5;0;0;-116.13;225.58;-4.21;31050;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;1;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
310600;Academy Crystal Cave;1;62206;0;13;999;0;0;1;0;31;6;0;0;72.96;236.39;120.51;31060;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;1;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
310700;Seethewater Cave;1;62316;0;13;999;0;0;1;0;31;7;0;0;-9.09;799.94;141.35;31070;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;1;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
310900;Volcano Cave;1;62317;0;13;999;0;0;1;0;31;9;0;0;-67.26;1033.42;-60.25;31090;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;1;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
311000;Dragonbarrow Cave;1;62413;0;13;999;0;0;1;0;31;10;0;0;2.75;160.52;84.72;31100;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
311100;Sellia Hideaway;1;62460;0;13;999;0;0;1;0;31;11;0;0;127.07;207.59;63.94;31110;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
311200;Cave of the Forlorn;1;62513;0;13;999;0;0;1;0;31;12;0;0;-54.88;1254.82;43.99;31120;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;1;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
311500;Coastal Cave;0;62108;0;13;999;0;0;1;0;31;15;0;0;48.107;-0.332;-41.907;31150;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;1;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
311700;Highroad Cave;1;62109;0;13;999;0;0;1;0;31;17;0;0;60.07;96.45;96.4;31170;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;1;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
311800;Perfumer's Grotto;1;62318;0;13;999;0;0;1;0;31;18;0;0;49.48;838.13;23.11;31180;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;1;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
311900;Sage's Cave;1;62319;0;13;999;0;0;1;0;31;19;0;0;101.29;654.73;-55.79;31190;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;1;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
312000;Abandoned Cave;1;62414;0;13;999;0;0;1;0;31;20;0;0;137.79;127.62;42.44;31200;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
312100;Gaol Cave;1;62415;0;13;999;0;0;1;0;31;21;0;0;-64.32;87.81;33.87;31210;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
312200;Spiritcaller's Cave;1;62514;0;13;999;0;0;1;0;60;53;56;0;-38.33;1626.26;114.54;31220;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;1;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
320000;Morne Tunnel;1;62154;0;14;320;0;0;1;0;32;0;0;0;36.14;27.87;-59.91;32000;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;1;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
320100;Limgrave Tunnels;0;62110;0;14;999;0;0;1;0;60;42;37;0;133.82;67.56;-25.37;32010;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;1;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
320200;Raya Lucaria Crystal Tunnel;1;62207;0;14;320;0;0;1;0;60;37;47;0;-111.98;242.98;26.29;32020;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;1;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
320400;Old Altus Tunnel;1;62320;0;14;320;0;0;1;0;60;38;53;0;87.74;732.33;-104.49;32040;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;1;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
320500;Altus Tunnel;1;62322;0;14;320;0;0;1;0;32;5;0;0;-52.26;814;50.72;32050;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;1;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
320700;Gael Tunnel;1;62416;0;14;999;0;0;1;0;32;7;0;0;62.05;150.63;48.65;32070;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
320800;Sellia Crystal Tunnel;1;62417;0;14;999;0;0;1;0;32;8;0;0;18.43;86.42;120.58;32080;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
321100;Yelough Anix Tunnel;1;62515;0;14;999;0;0;1;0;60;47;55;0;45.93;1258.75;-51.04;32110;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;1;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
341000;Divine Tower of Limgrave;1;62111;0;23;340;0;0;1;0;34;10;0;0;907.41;49.5;592.51;34100;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;1;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
341100;Carian Study Hall;1;62208;0;66;140;0;0;1;0;34;11;0;0;-0.48;-132.79;1.91;34110;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;1;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
341101;Divine Tower of Liurnia;1;62209;0;23;340;0;0;1;0;34;11;0;0;427.97;-0.83;75.48;34111;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;1;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
341200;Sealed Tunnel;1;62321;0;14;320;0;0;1;0;60;43;50;0;-66.43;808.77;46.98;34120;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;1;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
341201;Divine Tower of West Altus;1;62323;0;23;340;0;0;1;0;34;12;0;0;-48.09;699.89;-291.38;34121;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;1;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
341300;Divine Tower of Caelid;1;62461;0;23;999;0;0;1;0;34;13;0;0;77.27;276.3;-35.78;34130;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
341400;Divine Tower of East Altus;1;62516;0;23;999;0;0;1;0;34;14;0;0;649.39;30.34;-532.89;34140;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;1;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
