Row ID;Row Name;Attacker - Character ID;Defender - Character ID;Distance;Angle Difference - Min;Angle Difference - Max;Upper Y Range;Lower Y Range;Angle Difference - To Defender;Throw Type ID;Attacker - Animation ID;Defender - Animation ID;Self Escape - HP;Self Escape - Cycle Time;Sphere Cast - Radius Rate Top;Sphere Cast - Radius Rate Low;Pad Type;Attack Enable State;Attacker - Absorb Dummy ID;Defender - Absorb Dummy ID;Throw Type;Self Escape - Cycle Int;Dummy Has Character Direction Type;Is Turn Attacker;Is Skip Weapon Cast;Is Skip Sphere Cast;Unk;Unk;Unk;Unk;Unk;Attacker - Absorb Dummy ID - Sub;Defender - Absorb Dummy ID - Sub;Distance 2;Angle Difference - Min 2;Angle Difference - Max 2;Upper Y Range 2;Lower Y Range 2;Angle Difference - To Defender 2;Perform - Dummy ID 0;Perform - Dummy ID 1;Unk1;Unk2;Unk3;Unk4;Unk5;Unk6;Unk7;Unk8
13435200;;0;4352;1.8;90;-90;0.65;0.65;60;0;31700;11010;0;0;80;80;1;0;1;0;20;0;0;True;False;False;True;False;True;False;False;231;0;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
13435300;;0;4353;1.8;90;-90;0.65;0.65;60;0;31700;11010;0;0;80;80;1;0;1;0;20;0;0;True;False;False;True;False;True;False;False;231;0;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
13435400;;0;4354;1.8;90;-90;0.65;0.65;60;0;31700;11010;0;0;80;80;1;0;1;0;20;0;0;True;False;False;True;False;True;False;False;231;0;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
13435500;;0;4355;1.8;90;-90;0.65;0.65;60;0;31700;11010;0;0;80;80;1;0;1;0;20;0;0;True;False;False;True;False;True;False;False;231;0;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
13435600;;0;4356;1.8;90;-90;0.65;0.65;60;0;31700;11010;0;0;80;80;1;0;1;0;20;0;0;True;False;False;True;False;True;False;False;231;0;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
13435800;;0;4358;1.8;90;-90;0.65;0.65;60;0;31700;11010;0;0;80;80;1;0;1;0;20;0;0;True;False;False;True;False;True;False;False;231;0;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
13437000;;0;4370;1.8;90;-90;0.65;0.65;60;0;31700;11010;0;0;80;80;1;0;1;0;20;0;0;True;False;False;True;False;True;False;False;231;0;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
13437100;;0;4371;1.8;90;-90;0.65;0.65;60;0;31700;11010;0;0;80;80;1;0;1;0;20;0;0;True;False;False;True;False;True;False;False;231;0;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
13437200;;0;4372;1.8;90;-90;0.65;0.65;60;0;31700;11010;0;0;80;80;1;0;1;0;20;0;0;True;False;False;True;False;True;False;False;231;0;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
13437300;;0;4373;1.8;90;-90;0.65;0.65;60;0;31700;11010;0;0;80;80;1;0;1;0;20;0;0;True;False;False;True;False;True;False;False;231;0;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
13437400;;0;4374;1.8;90;-90;0.65;0.65;60;0;31700;11010;0;0;80;80;1;0;1;0;20;0;0;True;False;False;True;False;True;False;False;231;0;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
13437500;;0;4375;1.8;90;-90;0.65;0.65;60;0;31700;11010;0;0;80;80;1;0;1;0;20;0;0;True;False;False;True;False;True;False;False;231;0;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
13437600;;0;4376;1.8;90;-90;0.65;0.65;60;0;31700;11010;0;0;80;80;1;0;1;0;20;0;0;True;False;False;True;False;True;False;False;231;0;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
13437700;;0;4377;1.8;90;-90;0.65;0.65;60;0;31700;11010;0;0;80;80;1;0;1;0;20;0;0;True;False;False;True;False;True;False;False;231;0;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
13438000;;0;4380;1.8;90;-90;0.65;0.65;60;0;31700;11010;0;0;80;80;1;0;1;0;20;0;0;True;False;False;True;False;True;False;False;231;0;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
13438100;;0;4381;1.8;90;-90;0.65;0.65;60;0;31700;11010;0;0;80;80;1;0;1;0;20;0;0;True;False;False;True;False;True;False;False;231;0;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
13438200;;0;4382;1.8;90;-90;0.65;0.65;60;0;31700;11010;0;0;80;80;1;0;1;0;20;0;0;True;False;False;True;False;True;False;False;231;0;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
13438300;;0;4383;1.8;90;-90;0.65;0.65;60;0;31700;11010;0;0;80;80;1;0;1;0;20;0;0;True;False;False;True;False;True;False;False;231;0;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
13438400;;0;4384;1.8;90;-90;0.65;0.65;60;0;31700;11010;0;0;80;80;1;0;1;0;20;0;0;True;False;False;True;False;True;False;False;231;0;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
13438500;;0;4385;1.8;90;-90;0.65;0.65;60;0;31700;11010;0;0;80;80;1;0;1;0;20;0;0;True;False;False;True;False;True;False;False;231;0;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
13457000;;0;4570;1.3;-180;180;0.65;0.65;180;0;31750;11010;0;0;80;80;1;0;0;0;20;0;0;True;False;True;False;False;True;False;False;0;230;0;0;0;0;0;0;-1;230;0;0.5;0;0;0;0;0;0
13469000;;0;4690;2.6;90;-90;0.65;0.65;60;0;31750;11000;0;0;80;80;1;0;0;0;20;0;0;True;False;True;False;False;True;False;False;0;230;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
13482000;;0;4820;1.8;90;-90;0.65;0.65;60;0;31700;11010;0;0;80;80;1;0;1;0;20;0;0;True;False;False;True;False;True;False;False;231;0;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
13700000;;0;7000;1.8;90;-90;0.65;0.65;60;0;31700;11010;0;0;80;80;1;0;1;0;20;0;0;True;False;False;True;False;True;False;False;231;0;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
13710000;;0;7100;1.8;90;-90;0.65;0.65;60;0;31750;11010;0;0;80;80;1;0;0;0;20;0;0;True;False;False;False;False;True;False;False;0;230;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
13905100;;0;9051;1.8;90;-90;0.65;0.65;60;0;31700;11010;0;0;80;80;1;0;1;0;20;0;0;True;False;False;True;False;True;False;False;231;0;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
13910000;;0;9100;1.8;90;-90;0.65;0.65;60;0;31700;11010;0;0;80;80;1;0;1;0;20;0;0;True;False;False;True;False;True;False;False;231;0;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
14201000;;0;2010;1.8;90;-90;0.65;0.65;90;0;31700;11060;0;0;80;80;1;0;1;0;25;0;255;True;False;True;True;False;True;False;False;231;0;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
14201001;;0;2010;1.8;-90;90;0.65;0.65;90;0;31710;11070;0;0;70;70;1;0;1;0;25;0;255;True;False;True;True;False;True;False;False;230;0;0;0;0;0;0;0;-1;-1;0;0;0;0;0;0;0;0
14203100;;0;2031;2;90;-90;0.65;0.65;90;0;31750;11060;0;0;80;80;1;0;0;0;25;0;255;True;False;True;False;False;True;False;False;0;230;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
14203101;;0;2031;2;-90;90;0.65;0.65;90;0;31710;11070;0;0;80;80;1;0;1;0;25;0;255;True;False;True;True;False;True;False;False;230;0;0;0;0;0;0;0;-1;-1;0;0;0;0;0;0;0;0
14210000;;0;2100;1.8;90;-90;0.65;0.65;90;0;31700;11060;0;0;80;80;1;0;1;0;25;0;255;True;False;True;True;False;True;False;False;231;0;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
14210001;;0;2100;1.8;-90;90;0.65;0.65;90;0;31710;11070;0;0;80;80;1;0;1;0;25;0;255;True;False;True;True;False;True;False;False;230;0;0;0;0;0;0;0;-1;-1;0;0;0;0;0;0;0;0
14211000;;0;2110;2;-180;180;0.65;0.65;180;0;31750;11010;0;0;80;80;1;0;0;0;25;0;255;True;False;True;False;True;True;False;False;0;230;0;0;0;0;0;0;-1;230;0;0.5;0;0;0;0;0;0
14212000;;0;2120;1.8;90;-90;0.65;0.65;60;0;31750;11060;0;0;80;80;1;0;0;0;25;0;255;True;False;True;False;False;True;False;False;0;231;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
14212001;;0;2120;1.8;-90;90;0.65;0.65;60;0;31710;11070;0;0;80;80;1;0;1;0;25;0;255;True;False;True;True;False;True;False;False;230;0;0;0;0;0;0;0;-1;-1;0;0;0;0;0;0;0;0
14213000;;0;2130;2.7;90;-90;0.65;0.65;90;0;31750;11060;0;0;80;80;1;0;0;0;25;0;255;True;False;True;False;False;True;False;False;0;231;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
14213001;;0;2130;2.7;-90;90;0.65;0.65;90;0;31710;11070;0;0;80;80;1;0;1;0;25;0;255;True;False;True;True;False;True;False;False;230;0;0;0;0;0;0;0;-1;-1;0;0;0;0;0;0;0;0
14214000;;0;2140;3;90;-90;0.65;0.65;90;0;31750;11060;0;0;80;80;1;0;0;0;25;0;255;True;False;True;False;False;True;False;False;0;230;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
14214001;;0;2140;3;-90;90;0.65;0.65;90;0;31710;11070;0;0;80;80;1;0;1;0;25;0;255;True;False;True;True;False;True;False;False;230;0;0;0;0;0;0;0;-1;-1;0;0;0;0;0;0;0;0
14219000;;0;2190;3;90;-90;0.65;0.65;90;0;31750;11060;0;0;80;80;1;0;0;0;25;0;255;True;False;True;False;False;True;False;False;0;231;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
14220000;;0;2200;4.2;110;-140;0.65;0.65;60;0;31750;11060;0;0;80;80;1;0;0;0;25;0;255;True;False;True;False;False;False;False;False;0;231;0;0;0;0;0;0;-1;232;0;0.5;0;0;0;0;0;0
14227000;;0;2270;2.2;-180;180;0.65;0.65;180;0;31750;11060;0;0;80;80;1;0;0;0;25;0;255;True;False;True;False;False;False;False;False;0;230;0;0;0;0;0;0;-1;230;0;0.5;0;0;0;0;0;0
14227200;;0;2272;2.2;-180;180;0.65;0.65;180;0;31750;11060;0;0;80;80;1;0;0;0;25;0;255;True;False;True;False;False;False;False;False;0;230;0;0;0;0;0;0;-1;230;0;0.5;0;0;0;0;0;0
14227400;;0;2274;2.2;-180;180;0.65;0.65;180;0;31750;11060;0;0;80;80;1;0;0;0;25;0;255;True;False;True;False;False;False;False;False;0;230;0;0;0;0;0;0;-1;230;0;0.5;0;0;0;0;0;0
14227600;;0;2276;2.2;-180;180;0.65;0.65;180;0;31750;11060;0;0;80;80;1;0;0;0;25;0;255;True;False;True;False;False;False;False;False;0;230;0;0;0;0;0;0;-1;230;0;0.5;0;0;0;0;0;0
14250000;;0;2500;1.8;90;-90;0.65;0.65;60;0;31700;11060;0;0;80;80;1;0;1;0;25;0;0;True;False;False;True;False;True;False;False;231;0;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
14250001;;0;2500;1.8;-90;90;0.65;0.65;60;0;31710;11070;0;0;80;80;1;0;1;0;25;0;0;True;False;False;True;False;True;False;False;230;0;0;0;0;0;0;0;-1;-1;0;0;0;0;0;0;0;0
14300000;;0;3000;1.7;90;-90;0.65;0.65;60;0;31700;11060;0;0;80;80;1;0;1;0;25;0;0;True;False;False;True;False;True;False;False;231;0;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
14300001;;0;3000;1.7;-90;90;0.65;0.65;90;0;31710;11070;0;0;70;70;1;0;1;0;25;0;0;True;False;False;True;False;True;False;False;230;0;0;0;0;0;0;0;-1;-1;0;0;0;0;0;0;0;0
14301000;;0;3010;1.8;90;-90;0.65;0.65;90;0;31700;11060;0;0;80;80;1;0;1;0;25;0;0;True;False;False;True;False;True;False;False;231;0;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
14301001;;0;3010;1.8;-90;90;0.65;0.65;90;0;31710;11070;0;0;70;70;1;0;1;0;25;0;0;True;False;False;True;False;True;False;False;230;0;0;0;0;0;0;0;-1;-1;0;0;0;0;0;0;0;0
14302000;;0;3020;1.8;90;-90;0.65;0.65;90;0;31700;11060;0;0;80;80;1;0;1;0;25;0;0;True;False;False;True;False;True;False;False;231;0;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
14302001;;0;3020;1.8;-90;90;0.65;0.65;90;0;31710;11070;0;0;70;70;1;0;1;0;25;0;0;True;False;False;True;False;True;False;False;230;0;0;0;0;0;0;0;-1;-1;0;0;0;0;0;0;0;0
14305000;;0;3050;3;90;-90;0.65;0.65;90;0;31750;11060;0;0;80;80;1;0;0;0;25;0;0;True;False;True;False;False;True;False;False;0;230;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
14305001;;0;3050;3;-90;90;0.65;0.65;90;0;31710;11070;0;0;80;80;1;0;1;0;25;0;0;True;False;True;True;False;True;False;False;230;0;0;0;0;0;0;0;-1;-1;0;0;0;0;0;0;0;0
14306000;;0;3060;1.8;90;-90;0.65;0.65;90;0;31700;11060;0;0;80;80;1;0;1;0;25;0;0;True;False;False;True;False;True;False;False;231;0;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
14306001;;0;3060;1.8;-90;90;0.65;0.65;90;0;31710;11070;0;0;70;70;1;0;1;0;25;0;0;True;False;False;True;False;True;False;False;230;0;0;0;0;0;0;0;-1;-1;0;0;0;0;0;0;0;0
14306100;;0;3061;1.8;90;-90;0.65;0.65;90;0;31700;11060;0;0;80;80;1;0;1;0;25;0;0;True;False;False;True;False;True;False;False;231;0;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
14306101;;0;3061;1.8;-90;90;0.65;0.65;90;0;31710;11070;0;0;70;70;1;0;1;0;25;0;0;True;False;False;True;False;True;False;False;230;0;0;0;0;0;0;0;-1;-1;0;0;0;0;0;0;0;0
14307000;;0;3070;1.8;90;-90;0.65;0.65;90;0;31700;11060;0;0;80;80;1;0;1;0;25;0;0;True;False;False;True;False;True;False;False;231;0;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
14307001;;0;3070;1.8;-90;90;0.65;0.65;90;0;31710;11070;0;0;80;80;1;0;1;0;25;0;0;True;False;False;True;False;True;False;False;230;0;0;0;0;0;0;0;-1;-1;0;0;0;0;0;0;0;0
14308000;;0;3080;1.8;90;-90;0.65;0.65;90;0;31700;11060;0;0;80;80;1;0;1;0;25;0;0;True;False;False;True;False;False;False;False;231;0;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
14308001;;0;3080;1.8;-90;90;0.65;0.65;90;0;31710;11070;0;0;70;70;1;0;1;0;25;0;0;True;False;False;True;False;False;False;False;230;0;0;0;0;0;0;0;-1;-1;0;0;0;0;0;0;0;0
14310000;;0;3100;1.8;90;-90;0.65;0.65;90;0;31750;11060;0;0;80;80;1;0;0;0;25;0;255;True;False;False;False;False;True;False;False;0;231;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
14310001;;0;3100;1.8;-90;90;0.65;0.65;90;0;31710;11070;0;0;70;70;1;0;1;0;25;0;255;True;False;False;True;False;True;False;False;230;0;0;0;0;0;0;0;-1;-1;0;0;0;0;0;0;0;0
14315000;;0;3150;1.8;90;-90;0.65;0.65;90;0;31700;11060;0;0;80;80;1;0;1;0;25;0;0;True;False;False;True;False;False;False;False;231;0;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
14315001;;0;3150;1.8;-90;90;0.65;0.65;90;0;31710;11070;0;0;70;70;1;0;1;0;25;0;0;True;False;False;True;False;False;False;False;230;0;0;0;0;0;0;0;-1;-1;0;0;0;0;0;0;0;0
14317000;;0;3170;1.8;90;-90;0.65;0.65;60;0;31720;11060;0;0;80;80;1;0;1;0;25;0;0;False;False;False;True;False;True;False;False;0;230;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
14317001;;0;3170;1.8;-90;90;0.65;0.65;90;0;31720;11070;0;0;70;70;1;0;1;0;25;0;255;False;False;False;True;False;True;False;False;0;231;0;0;0;0;0;0;-1;-1;0;0;0;0;0;0;0;0
14318000;;0;3180;2.4;90;-90;0.65;0.65;90;0;31750;11060;0;0;80;80;1;0;0;0;25;0;255;True;False;True;False;False;True;False;False;0;230;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
14318100;;0;3181;1.9;-180;180;0.65;0.65;120;0;31750;11060;0;0;80;80;1;0;0;0;25;0;255;True;False;True;False;False;True;False;False;0;230;0;0;0;0;0;0;-1;230;0;0.5;0;0;0;0;0;0
14320000;;0;3200;1.8;90;-90;0.65;0.65;60;0;31700;11060;0;0;80;80;1;0;1;0;25;0;0;True;False;False;True;False;True;False;False;231;0;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
14320001;;0;3200;1.8;-90;90;0.65;0.65;60;0;31710;11070;0;0;80;80;1;0;1;0;25;0;0;True;False;False;True;False;True;False;False;230;0;0;0;0;0;0;0;-1;-1;0;0;0;0;0;0;0;0
14320100;;0;3201;1.8;90;-90;0.65;0.65;60;0;31700;11060;0;0;80;80;1;0;1;0;25;0;0;True;False;False;True;False;True;False;False;231;0;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
14320101;;0;3201;1.8;-90;90;0.65;0.65;60;0;31710;11070;0;0;80;80;1;0;1;0;25;0;0;True;False;False;True;False;True;False;False;230;0;0;0;0;0;0;0;-1;-1;0;0;0;0;0;0;0;0
14321001;;0;4321;1.8;-90;90;0.65;0.65;90;0;31720;11070;0;0;70;70;1;0;1;0;25;0;255;True;False;False;True;False;True;False;False;0;281;0;0;0;0;0;0;-1;-1;0;0;0;0;0;0;0;0
14330000;;0;3300;1.5;90;-90;0.65;0.65;60;0;31700;11060;0;0;80;80;1;0;1;0;25;0;0;True;False;False;True;False;True;False;False;231;0;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
14330001;;0;3300;1.5;-45;45;0.65;0.65;70;0;31710;11070;0;0;80;80;1;0;1;0;25;0;0;True;False;False;True;False;True;False;False;230;0;0;0;0;0;0;0;-1;-1;0;0;0;0;0;0;0;0
14332000;;0;3320;1.5;90;-90;0.65;0.65;60;0;31700;11060;0;0;80;20;1;0;1;0;25;0;0;True;False;False;True;False;True;False;False;231;0;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
14335000;;0;3350;1.8;90;-90;0.65;0.65;90;0;31700;11060;0;0;80;80;1;0;1;0;25;0;255;True;False;True;True;False;True;False;False;231;0;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
14335001;;0;3350;1.8;-90;90;0.65;0.65;90;0;31710;11070;0;0;80;80;1;0;1;0;25;0;255;True;False;True;True;False;True;False;False;230;0;0;0;0;0;0;0;-1;-1;0;0;0;0;0;0;0;0
14336000;;0;3360;1.8;90;-90;0.65;0.65;60;0;31700;11060;0;0;80;80;1;0;1;0;25;0;0;True;False;False;True;False;True;False;False;231;0;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
14336001;;0;3360;1.8;-90;90;0.65;0.65;90;0;31710;11070;0;0;70;70;1;0;1;0;25;0;0;True;False;False;True;False;True;False;False;230;0;0;0;0;0;0;0;-1;-1;0;0;0;0;0;0;0;0
14336100;;0;3361;1.8;90;-90;0.65;0.65;60;0;31700;11060;0;0;80;80;1;0;1;0;25;0;0;True;False;False;True;False;True;False;False;231;0;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
14336101;;0;3361;1.8;-90;90;0.65;0.65;90;0;31710;11070;0;0;70;70;1;0;1;0;25;0;0;True;False;False;True;False;True;False;False;230;0;0;0;0;0;0;0;-1;-1;0;0;0;0;0;0;0;0
14337000;;0;3370;2;90;-90;0.65;0.65;60;0;31700;11060;0;0;80;80;1;0;1;0;25;0;0;True;False;True;True;False;True;False;False;231;0;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
14337001;;0;3370;2;-90;90;0.65;0.65;90;0;31710;11070;0;0;70;70;1;0;1;0;25;0;0;True;False;True;True;False;True;False;False;230;0;0;0;0;0;0;0;-1;-1;0;0;0;0;0;0;0;0
14337100;;0;3371;2;90;-90;0.65;0.65;60;0;31700;11060;0;0;80;80;1;0;1;0;25;0;0;True;False;True;True;False;True;False;False;231;0;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
14337101;;0;3371;2;-90;90;0.65;0.65;90;0;31710;11070;0;0;70;70;1;0;1;0;25;0;0;True;False;True;True;False;True;False;False;230;0;0;0;0;0;0;0;-1;-1;0;0;0;0;0;0;0;0
14340000;;0;3400;2;90;-90;0.65;0.65;90;0;31700;11060;0;0;80;80;1;0;1;0;25;0;0;True;False;False;True;False;True;False;False;231;0;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
14340001;;0;3400;2;-90;90;0.65;0.65;90;0;31710;11070;0;0;70;70;1;0;1;0;25;0;0;True;False;False;True;False;True;False;False;230;0;0;0;0;0;0;0;-1;-1;0;0;0;0;0;0;0;0
14345000;;0;3450;1.5;90;-90;0.65;0.65;60;0;31700;11060;0;0;80;80;1;0;1;0;25;0;0;True;False;False;True;False;True;False;False;231;0;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
14345001;;0;3450;1.5;-90;90;0.65;0.65;60;0;31710;11070;0;0;80;80;1;0;1;0;25;0;0;True;False;False;True;False;True;False;False;230;0;0;0;0;0;0;0;-1;-1;0;0;0;0;0;0;0;0
14345100;;0;3451;1.8;90;-90;0.65;0.65;60;0;31700;11060;0;0;80;70;1;0;1;0;25;0;0;True;False;False;True;False;True;False;False;231;0;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
14345101;;0;3451;1.8;-90;90;0.85;0.85;60;0;31710;11070;0;0;80;70;1;0;1;0;25;0;0;True;False;False;True;False;True;False;False;230;0;0;0;0;0;0;0;-1;-1;0;0;0;0;0;0;0;0
14346000;;0;3460;2;90;-90;0.65;0.65;60;0;31700;11060;0;0;80;60;1;0;1;0;25;0;0;True;False;False;True;False;True;False;False;231;0;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
14346001;;0;3460;2;-90;90;0.65;0.65;60;0;31710;11070;0;0;80;60;1;0;1;0;25;0;0;True;False;False;True;False;True;False;False;230;0;0;0;0;0;0;0;-1;-1;0;0;0;0;0;0;0;0
14347000;;0;3470;1.5;90;-90;0.65;0.65;90;0;31700;11060;0;0;80;80;1;0;1;0;25;0;0;True;False;False;True;False;True;False;False;231;0;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
14347001;;0;3470;1.5;-90;90;0.65;0.65;90;0;31710;11070;0;0;70;70;1;0;1;0;25;0;0;True;False;False;True;False;True;False;False;230;0;0;0;0;0;0;0;-1;-1;0;0;0;0;0;0;0;0
14347100;;0;3471;1.5;90;-90;0.65;0.65;60;0;31700;11060;0;0;80;80;1;0;1;0;25;0;0;True;False;False;True;False;True;False;False;231;0;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
14347101;;0;3471;1.5;-60;60;0.65;0.65;90;0;31710;11070;0;0;70;70;1;0;1;0;25;0;0;True;False;False;True;False;True;False;False;230;0;0;0;0;0;0;0;-1;-1;0;0;0;0;0;0;0;0
14350000;;0;3500;1.8;90;-90;0.65;0.65;90;0;31700;11060;0;0;80;80;1;0;1;0;25;0;0;True;False;False;True;False;True;False;False;231;0;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
14350001;;0;3500;1.8;-90;90;0.65;0.65;90;0;31710;11070;0;0;70;70;1;0;1;0;25;0;0;True;False;False;True;False;True;False;False;230;0;0;0;0;0;0;0;-1;-1;0;0;0;0;0;0;0;0
14351000;;0;3510;1.6;90;-90;0.65;0.65;90;0;31700;11060;0;0;80;80;1;0;1;0;25;0;0;True;False;False;True;False;True;False;False;231;0;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
14351001;;0;3510;1.6;-90;90;0.65;0.65;90;0;31710;11070;0;0;70;70;1;0;1;0;25;0;0;True;False;False;True;False;True;False;False;230;0;0;0;0;0;0;0;-1;-1;0;0;0;0;0;0;0;0
14355000;;0;3550;1.5;90;-90;0.65;0.65;90;0;31700;11060;0;0;80;80;1;0;1;0;25;0;0;True;False;False;True;False;True;False;False;231;0;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
14355001;;0;3550;1.5;-90;90;0.65;0.65;90;0;31710;11070;0;0;70;70;1;0;1;0;25;0;0;True;False;False;True;False;True;False;False;230;0;0;0;0;0;0;0;-1;-1;0;0;0;0;0;0;0;0
14356000;;0;3560;2;90;-90;0.65;0.65;60;0;31750;11060;0;0;80;80;1;0;0;0;25;0;0;True;False;False;False;False;True;False;False;0;230;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
14356001;;0;3560;1.5;-90;90;0.65;0.65;60;0;31710;11070;0;0;80;80;1;0;1;0;25;0;0;True;False;False;True;False;True;False;False;230;0;0;0;0;0;0;0;-1;-1;0;0;0;0;0;0;0;0
14357000;;0;3570;2.8;90;-90;0.65;0.65;60;0;31750;11060;0;0;60;30;1;0;0;0;25;0;0;True;False;False;False;False;True;False;False;0;230;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
14357001;;0;3570;2.3;-90;90;0.65;0.65;60;0;31710;11070;0;0;60;30;1;0;1;0;25;0;0;True;False;False;True;False;True;False;False;230;0;0;0;0;0;0;0;-1;-1;0;0;0;0;0;0;0;0
14360000;;0;3600;1.5;90;-90;0.65;0.65;90;0;31700;11060;0;0;80;80;1;0;1;0;25;0;0;True;False;False;True;False;True;False;False;231;0;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
14360001;;0;3600;1.5;-90;90;0.65;0.65;90;0;31710;11070;0;0;70;70;1;0;1;0;25;0;0;True;False;False;True;False;True;False;False;230;0;0;0;0;0;0;0;-1;-1;0;0;0;0;0;0;0;0
14361000;;0;3610;1.5;90;-90;0.65;0.65;60;0;31700;11060;0;0;80;80;1;0;1;0;25;0;0;True;False;False;True;False;True;False;False;231;0;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
14361001;;0;3610;1.5;-45;45;0.65;0.65;70;0;31710;11070;0;0;80;80;1;0;1;0;25;0;0;True;False;False;True;False;True;False;False;230;0;0;0;0;0;0;0;-1;-1;0;0;0;0;0;0;0;0
14362000;;0;3620;1.5;120;-110;0.65;0.65;60;0;31700;11060;0;0;80;70;1;0;1;0;25;0;0;True;False;False;True;False;True;False;False;231;0;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
14362001;;0;3620;1.5;-45;45;0.65;0.65;70;0;31710;11070;0;0;80;70;1;0;1;0;25;0;0;True;False;False;True;False;True;False;False;230;0;0;0;0;0;0;0;-1;-1;0;0;0;0;0;0;0;0
