Row ID;Row Name;sfxId_00;sfxId_01;sfxId_02;sfxId_03;sfxId_04;sfxId_05;sfxId_06;sfxId_07;sfxId_08;sfxId_09;sfxId_10;sfxId_11;sfxId_12;sfxId_13;sfxId_14;sfxId_15;sfxId_16;sfxId_17;sfxId_18;sfxId_19;sfxId_20;sfxId_21;sfxId_22;sfxId_23;sfxId_24;sfxId_25;sfxId_26;sfxId_27;sfxId_28;sfxId_29;sfxId_30;sfxId_31;sfxId_32;sfxId_33;sfxId_34;sfxId_35;sfxId_36;sfxId_37;sfxId_38;sfxId_39;sfxId_40;sfxId_41;sfxId_42;sfxId_43;sfxId_44;sfxId_45;sfxId_46;sfxId_47;sfxId_48;sfxId_49;sfxId_50;sfxId_51;sfxId_52;sfxId_53;sfxId_54;sfxId_55;sfxId_56;sfxId_57;sfxId_58;sfxId_59;sfxId_60;sfxId_61;sfxId_62;sfxId_63;sfxId_64;sfxId_65;sfxId_66;sfxId_67;sfxId_68;sfxId_69;sfxId_70;sfxId_71;sfxId_72;sfxId_73;sfxId_74;sfxId_75;sfxId_76;sfxId_77;sfxId_78;sfxId_79;sfxId_80;sfxId_81;sfxId_82;sfxId_83;sfxId_84;sfxId_85;sfxId_86;sfxId_87;sfxId_88;sfxId_89;sfxId_90;sfxId_91;sfxId_92;sfxId_93;sfxId_94;sfxId_95;sfxId_96;sfxId_97;sfxId_98;sfxId_99;sfxId_100;sfxId_101;sfxId_102;sfxId_103;sfxId_104;sfxId_105;sfxId_106;sfxId_107;sfxId_108;sfxId_109;sfxId_110;sfxId_111;sfxId_112;sfxId_113;sfxId_114;sfxId_115;sfxId_116;sfxId_117;sfxId_118;sfxId_119;sfxId_120;sfxId_121;sfxId_122;sfxId_123;sfxId_124;sfxId_125;sfxId_126;sfxId_127;sfxId_128;sfxId_129;sfxId_130;sfxId_131;sfxId_132;sfxId_133;sfxId_134;sfxId_135;sfxId_136;sfxId_137;sfxId_138;sfxId_139;sfxId_140;sfxId_141;sfxId_142;sfxId_143;sfxId_144;sfxId_145;sfxId_146;sfxId_147;sfxId_148;sfxId_149;sfxId_150;sfxId_151;sfxId_152;sfxId_153;sfxId_154;sfxId_155;sfxId_156;sfxId_157;sfxId_158;sfxId_159;sfxId_160;sfxId_161;sfxId_162;sfxId_163;sfxId_164;sfxId_165;sfxId_166;sfxId_167;sfxId_168;sfxId_169;sfxId_170;sfxId_171;sfxId_172;sfxId_173;sfxId_174;sfxId_175;sfxId_176;sfxId_177;sfxId_178;sfxId_179;sfxId_180;sfxId_181;sfxId_182;sfxId_183;sfxId_184;sfxId_185;sfxId_186;sfxId_187;sfxId_188;sfxId_189;sfxId_190;sfxId_191;sfxId_192;sfxId_193;sfxId_194;sfxId_195;sfxId_196;sfxId_197;sfxId_198;sfxId_199
25;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
26;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
27;;120001;120001;120002;120003;120004;120005;0;0;0;0;120011;120011;120012;120013;120014;0;0;0;0;0;121021;121021;121022;121023;121024;0;0;0;0;0;121031;121031;121032;121033;121034;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;121101;121101;121102;121103;121104;0;0;0;0;0;120111;120111;120112;120113;120114;0;0;0;0;0;120121;120121;120122;120123;120124;0;0;0;0;0;120121;120121;120122;120123;120124;0;0;0;0;0;120140;120141;120142;120143;120144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
28;;101001;101001;101002;101003;101004;101005;0;0;0;0;101011;101011;101012;101013;101014;0;0;0;0;0;101021;101021;101022;101023;101024;0;0;0;0;0;101031;101031;101032;101033;101034;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;101101;101101;101102;101103;101104;0;0;0;0;0;101111;101111;101112;101113;101114;0;0;0;0;0;101121;101121;101122;101123;101124;0;0;0;0;0;101131;101131;101132;101133;101134;0;0;0;0;0;101140;101141;101142;101143;101144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
29;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
30;;130001;130001;130002;130003;130004;0;0;0;0;0;130011;130011;130012;130013;130014;0;0;0;0;0;130021;130021;130022;130023;130024;0;0;0;0;0;130031;130031;130032;130033;130034;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;130101;130101;130102;130103;130104;0;0;0;0;0;130111;130111;130112;130113;130114;0;0;0;0;0;130121;130121;130122;130123;130124;0;0;0;0;0;130131;130131;130132;130133;130134;0;0;0;0;0;130141;130141;130142;130143;130144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
31;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
32;;132001;132001;132002;132001;132004;0;0;0;0;0;132001;132001;132002;132001;132004;0;0;0;0;0;132001;132001;132002;132001;132004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;132001;132101;132002;132001;132004;0;0;0;0;0;132001;132001;132002;132001;132004;0;0;0;0;0;132001;132101;132002;132001;132004;0;0;0;0;0;132001;132101;132101;132101;132101;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
33;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
34;;101001;101001;101002;101003;101004;101005;0;0;0;0;101011;101011;101012;101013;101014;0;0;0;0;0;101021;101021;101022;101023;101024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;101111;101111;101112;101113;101114;0;0;0;0;0;101121;101121;101122;101123;101124;0;0;0;0;0;101131;101131;101132;101133;101134;0;0;0;0;0;101140;101141;101142;101143;101144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
35;;101001;101001;101002;101003;101004;101005;0;0;0;0;101011;101011;101012;101013;101014;0;0;0;0;0;101021;101021;101022;101023;101024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;101111;101111;101112;101113;101114;0;0;0;0;0;101121;101121;101122;101123;101124;0;0;0;0;0;101131;101131;101132;101133;101134;0;0;0;0;0;101140;101141;101142;101143;101144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
36;;123001;123001;123002;123003;123004;123005;0;0;0;0;123011;123011;123012;123013;123014;0;0;0;0;0;123021;123021;123022;123023;123024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;123111;123111;122112;122113;122114;0;0;0;0;0;123121;123121;123122;123123;123124;0;0;0;0;0;123131;123131;123132;123133;123134;0;0;0;0;0;123140;123141;123142;123143;123144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
37;;123001;123001;123002;123003;123004;123005;0;0;0;0;123011;123011;123012;123013;123014;0;0;0;0;0;124021;124021;124022;124023;124024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;123111;123111;122112;122113;122114;0;0;0;0;0;123121;123121;123122;123123;123124;0;0;0;0;0;123131;123131;123132;123133;123134;0;0;0;0;0;123140;123141;123142;123143;123144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
38;;123001;123001;123002;123003;123004;123005;0;0;0;0;123011;123011;123012;123013;123014;0;0;0;0;0;124021;124021;124022;124023;124024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;123111;123111;122112;122113;122114;0;0;0;0;0;123121;123121;123122;123123;123124;0;0;0;0;0;123131;123131;123132;123133;123134;0;0;0;0;0;123140;123141;123142;123143;123144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
39;;123001;123001;123002;123003;123004;123005;0;0;0;0;123011;123011;123012;123013;123014;0;0;0;0;0;124021;124021;124022;124023;124024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;123111;123111;122112;122113;122114;0;0;0;0;0;123121;123121;123122;123123;123124;0;0;0;0;0;123131;123131;123132;123133;123134;0;0;0;0;0;123140;123141;123142;123143;123144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
40;;101001;101001;101002;101003;101004;101005;0;0;0;0;101011;101011;101012;101013;101014;0;0;0;0;0;102021;102021;102022;102023;102024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;101111;101111;101112;101113;101114;0;0;0;0;0;101121;101121;101122;101123;101124;0;0;0;0;0;101131;101131;101132;101133;101134;0;0;0;0;0;101140;101141;101142;101143;101144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
41;;123001;123001;123002;123003;123004;123005;0;0;0;0;123011;123011;123012;123013;123014;0;0;0;0;0;123021;123021;123022;123023;123024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;123111;123111;122112;122113;122114;0;0;0;0;0;123121;123121;123122;123123;123124;0;0;0;0;0;123131;123131;123132;123133;123134;0;0;0;0;0;123140;123141;123142;123143;123144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
42;;123001;123001;123002;123003;123004;123005;0;0;0;0;123011;123011;123012;123013;123014;0;0;0;0;0;123021;123021;123022;123023;123024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;123111;123111;122112;122113;122114;0;0;0;0;0;123121;123121;123122;123123;123124;0;0;0;0;0;123131;123131;123132;123133;123134;0;0;0;0;0;123140;123141;123142;123143;123144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
43;;143001;143001;143002;143003;143004;143005;0;0;0;0;143011;143011;143012;143013;143014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;143111;143111;143112;143113;143114;0;0;0;0;0;143121;143121;143122;143123;143124;0;0;0;0;0;143121;143121;143122;143123;143124;0;0;0;0;0;143140;143141;143142;143143;143144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
44;;144001;144001;144002;144003;144004;144005;0;0;0;0;144011;144011;144012;144013;144014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;144111;144111;144112;144113;144114;0;0;0;0;0;144121;144121;144122;144123;144124;0;0;0;0;0;144121;144121;144122;144123;144124;0;0;0;0;0;144140;144141;144142;144143;144144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
45;;145001;145001;145002;145003;145004;145005;0;0;0;0;145011;145011;145012;145013;145014;0;0;0;0;0;144021;144021;144022;144023;144024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;145111;145111;145112;145113;145114;0;0;0;0;0;145121;145121;145122;145123;145124;0;0;0;0;0;145121;145121;145122;145123;145124;0;0;0;0;0;145140;145141;145142;145143;145144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
46;;146000;146001;146002;146003;146004;146005;0;0;0;0;146011;146011;146012;146013;146014;0;0;0;0;0;123021;123021;123022;123023;123024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;146111;146111;146112;146113;146114;0;0;0;0;0;146121;146121;146122;146123;146124;0;0;0;0;0;146121;146121;146122;146123;146124;0;0;0;0;0;146140;146141;146142;146143;146144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
47;;147000;147001;147002;147003;147004;147005;0;0;0;0;147011;147011;147012;147013;147014;0;0;0;0;0;123021;123021;123022;123023;123024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;147111;147111;147112;147113;147114;0;0;0;0;0;147121;147121;147122;147123;147124;0;0;0;0;0;147121;147121;147122;147123;147124;0;0;0;0;0;147140;147141;147142;147143;147144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
48;;148000;148001;148002;148003;148004;148005;0;0;0;0;148011;148011;148012;148013;148014;0;0;0;0;0;123021;123021;123022;123023;123024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;148111;148111;148112;148113;148114;0;0;0;0;0;148121;148121;148122;148123;148124;0;0;0;0;0;148121;148121;148122;148123;148124;0;0;0;0;0;148140;148141;148142;148143;148144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
49;;149000;149001;149002;149003;149004;149005;0;0;0;0;149011;149011;149012;149013;149014;0;0;0;0;0;123021;123021;123022;123023;123024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;149111;149111;149112;149113;149114;0;0;0;0;0;149121;149121;149122;149123;149124;0;0;0;0;0;149121;149121;149122;149123;149124;0;0;0;0;0;149140;149141;149142;149143;149144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
