Row ID;Row Name;Get Item Flag ID
997810;;0
997820;;0
997830;;0
997840;;0
997850;;0
997860;;0
997870;;0
997880;;0
997890;;0
997900;;0
997910;;0
997920;;0
997930;;0
997940;;0
997950;[Material] Sanctuary Stone;0
997960;[Material] Ruin Fragment;0
997970;;0
997980;;0
997990;;0
998000;[Material] Nascent Butterfly;0
998010;[Material] Aeonian Butterfly;0
998020;[Material] Smoldering Butterfly, Smoldering Butterfly, Smoldering Butterfly;0
998030;;0
998040;;0
998050;;0
998060;;0
998070;;0
998080;;0
998090;;0
998100;[Material] Silver Firefly;0
998110;[Material] Gold Firefly;0
998120;[Material] Glintstone Firefly;0
998130;;0
998140;;0
998150;;0
998160;;0
998170;;0
998180;;0
998190;;0
998200;[Material] Golden Centipede;0
998210;;0
998220;;0
998230;;0
998240;;0
998250;[Material] Silver Tear Husk;0
998260;;0
998270;;0
998280;;0
998290;;0
998300;[Material] Gold-Tinged Excrement, Gold-Tinged Excrement, Gold-Tinged Excrement;0
998310;[Material] Blood-Tainted Excrement, Blood-Tainted Excrement, Blood-Tainted Excrement;0
998320;;0
998330;;0
998340;;0
998350;;0
998360;;0
998370;;0
998380;;0
998390;;0
998400;[Material] Cave Moss, Cave Moss, Cave Moss;0
998410;[Material] Budding Cave Moss, Budding Cave Moss, Budding Cave Moss;0
998420;[Material] Crystal Cave Moss, Crystal Cave Moss, Crystal Cave Moss;0
998430;;0
998440;;0
998450;[Material] Yellow Ember;0
998460;;0
998470;;0
998480;;0
998490;;0
998500;[Material] Volcanic Stone, Volcanic Stone, Volcanic Stone;0
998510;;0
998520;[Material] Formic Rock;0
998530;;0
998540;;0
998550;[Material] Gravel Stone;0
998560;;0
998570;;0
998580;;0
998590;;0
998600;[Material Node] Smithing Stone [1];0
998610;[Material Node] Smithing Stone [2];0
998620;[Material Node] Smithing Stone [3];0
998630;[Material Node] Smithing Stone [4];0
998640;[Material Node] Smithing Stone [5];0
998650;[Material Node] Smithing Stone [6];0
998660;[Material Node] Smithing Stone [7];0
998670;[Material Node] Smithing Stone [8];0
998680;[Material Node] Ancient Dragon Smithing Stone;0
998690;;0
998700;[Material Node] Somber Smithing Stone [1];0
998710;[Material Node] Somber Smithing Stone [2];0
998720;[Material Node] Somber Smithing Stone [3];0
998730;[Material Node] Somber Smithing Stone [4];0
998740;[Material Node] Somber Smithing Stone [5];0
998750;[Material Node] Somber Smithing Stone [6];0
998760;[Material Node] Somber Smithing Stone [7];0
998770;[Material Node] Somber Smithing Stone [8];0
998780;[Material Node] Somber Ancient Dragon Smithing Stone;0
998790;[Material Node] Somber Smithing Stone [9];0
998800;;0
998810;;0
998820;;0
998830;;0
998840;;0
998850;;0
998860;;0
998870;;0
998880;;0
998890;;0
998900;;0
998910;;0
998920;;0
998930;;0
998940;;0
998950;;0
998960;;0
998970;;0
998980;;0
998990;;0
999200;[Material] Grave Glovewort [1];0
999210;[Material] Grave Glovewort [2];0
999220;[Material] Grave Glovewort [3];0
999230;[Material] Grave Glovewort [4];0
999240;[Material] Grave Glovewort [5];0
999250;[Material] Grave Glovewort [6];0
999260;[Material] Grave Glovewort [7];0
999270;[Material] Grave Glovewort [8];0
999280;[Material] Grave Glovewort [9];0
999290;[Material] Great Grave Glovewort;0
999300;[Material] Ghost Glovewort [1];0
999310;[Material] Ghost Glovewort [2];0
999320;[Material] Ghost Glovewort [3];0
999330;[Material] Ghost Glovewort [4];0
999340;[Material] Ghost Glovewort [5];0
999350;[Material] Ghost Glovewort [6];0
999360;[Material] Ghost Glovewort [7];0
999370;[Material] Ghost Glovewort [8];0
999380;[Material] Ghost Glovewort [9];0
999390;[Material] Great Ghost Glovewort;0
10000030;[LD - Stormveil] Furlcalling Finger Remedy;10007030
10000040;[LD - Stormveil] Fire Grease;10007040
10000050;[LD - Stormveil] Gold-Pickled Fowl Foot;10007050
10000060;[LD - Stormveil] Festering Bloody Finger;10007060
10000080;[LD - Stormveil] Arrow;10007080
10000090;[LD - Stormveil] Manor Towershield;10007090
10000100;[LD - Stormveil] Marred Leather Shield;10007100
10000110;[LD - Stormveil] Golden Rune [1];10007110
10000120;[LD - Stormveil] Bolt;10007120
10000130;[LD - Stormveil] Smithing Stone [3];10007130
10000140;[LD - Stormveil] Ruin Fragment;10007140
10000150;[LD - Stormveil] Smithing Stone [2];10007150
10000160;[LD - Stormveil] Silver-Pickled Fowl Foot;10007160
10000170;[LD - Stormveil] Golden Rune [2];10007170
10000180;[LD - Stormveil] Hookclaws;10007180
10000190;[LD - Stormveil] Throwing Dagger;10007190
10000200;[LD - Stormveil] St. Trina's Arrow;10007200
10000210;[LD - Stormveil] Smoldering Butterfly;10007210
10000220;[LD - Stormveil] Fire Grease;10007220
10000230;[LD - Stormveil] Claw Talisman;10007230
10000240;[LD - Stormveil] Golden Rune [2];10007240
10000250;[LD - Stormveil] Arteria Leaf;10007250
10000260;[LD - Stormveil] Throwing Dagger;10007260
10000270;[LD - Stormveil] Mushroom;10007270
10000280;[LD - Stormveil] Drawstring Fire Grease;10007280
10000290;[LD - Stormveil] Golden Rune [2];10007290
10000300;[LD - Stormveil] Somber Smithing Stone [2];10007300
10000310;[LD - Stormveil] Smithing Stone [2];10007310
10000320;[LD - Stormveil] Marred Wooden Shield;10007320
10000330;[LD - Stormveil] Golden Rune [2];10007330
10000340;[LD - Stormveil] Highland Axe;10007340
10000350;[LD - Stormveil] Kukri;10007350
10000360;[LD - Stormveil] Golden Rune [2];10007360
10000370;[LD - Stormveil] Stonesword Key;10007370
10000380;[LD - Stormveil] Exalted Flesh;10007380
10000390;[LD - Stormveil] Lump of Flesh;10007390
10000400;[LD - Stormveil] Golden Rune [1];10007400
10000410;[LD - Stormveil] Smithing Stone [2];10007410
10000420;[LD - Stormveil] Iron Whetblade;65610
10000430;[LD - Stormveil] Arrow;10007430
10000440;[LD - Stormveil] Fireproof Dried Liver;10007440
10000450;[LD - Stormveil] Chrysalids' Memento;10007450
10000451;[LD - Stormveil] Crimson Hood;10007452
10000460;[LD - Stormveil] Stanching Boluses;10007460
10000470;[LD - Stormveil] Stonesword Key;10007470
10000480;[LD - Stormveil] Nomadic Warrior's Cookbook [10];67030
10000500;[LD - Stormveil] Rusty Key;10007500
10000510;[LD - Stormveil] Smithing Stone [1];10007510
10000520;[LD - Stormveil] Golden Rune [1];10007520
10000530;[LD - Stormveil] Golden Rune [2];10007530
10000540;[LD - Stormveil] Ballista Bolt;10007540
10000550;[LD - Stormveil] Arbalest;10007550
10000560;[LD - Stormveil] Commoner's Simple Garb;10007560
10000570;[LD - Stormveil] Golden Rune [2];10007570
10000580;[LD - Stormveil] Golden Rune [5];10007580
10000590;[LD - Stormveil] Smithing Stone [2];10007590
10000600;[LD - Stormveil] Golden Rune [4];10007600
10000610;[LD - Stormveil] Fire Arrow;10007610
10000620;[LD - Stormveil] Pike;10007620
10000630;[LD - Stormveil] Furlcalling Finger Remedy;10007630
10000640;[LD - Stormveil] Smithing Stone [1];10007640
10000650;[LD - Stormveil] Smoldering Butterfly;10007650
10000660;[LD - Stormveil] Golden Rune [4];10007660
10000670;[LD - Stormveil] Golden Rune [1];10007670
10000680;[LD - Stormveil] Mushroom;10007680
10000690;[LD - Stormveil] Golden Rune [2];10007690
10000700;[LD - Stormveil] Magic Grease;10007700
10000710;[LD - Stormveil] Smithing Stone [2];10007710
10000720;[LD - Stormveil] Golden Rune [2];10007720
10000730;[LD - Stormveil] Golden Seed;10007730
10000740;[LD - Stormveil] Smithing Stone [2];10007740
10000750;[LD - Stormveil] Smithing Stone [1];10007750
10000760;[LD - Stormveil] Golden Rune [5];10007760
10000770;[LD - Stormveil] Cracked Pot;66010
10000775;[LD - Stormveil] Cracked Pot;66020
10000780;[LD - Stormveil] Smithing Stone [1];10007780
10000781;[LD - Stormveil] Smithing Stone [2];10007780
10000790;[LD - Stormveil] Kukri;10007790
10000800;[LD - Stormveil] Smithing Stone [2];10007800
10000810;[LD - Stormveil] Lump of Flesh;10007810
10000820;[LD - Stormveil] Smithing Stone [1];10007820
10000830;[LD - Stormveil] Golden Rune [2];10007830
10000840;[LD - Stormveil] Smithing Stone [3];10007840
10000850;[LD - Stormveil] Shabriri Grape;10007850
10000860;[LD - Stormveil] Rainbow Stone;10007860
10000870;[LD - Stormveil] Smithing Stone [2];10007870
10000880;[LD - Stormveil] Arteria Leaf;10007880
10000890;[LD - Stormveil] Golden Rune [2];10007890
10000900;[LD - Stormveil] Poisonbloom;10007900
10000910;[LD - Stormveil] Smoldering Butterfly;10007910
10000920;[LD - Stormveil] Stonesword Key;10007920
10000930;[LD - Stormveil] Throwing Dagger;10007930
10000940;[LD - Stormveil] Prince of Death's Pustule;10007940
10000950;[LD - Stormveil] Kukri;10007950
10000960;[LD - Stormveil] Pickled Turtle Neck;10007960
10000965;[LD - Stormveil] Godslayer's Seal;10007965
10000970;[LD - Stormveil] Mimic's Veil;10007970
10000975;[LD - Stormveil] Curved Sword Talisman;10007975
10000980;[LD - Stormveil] Somber Smithing Stone [2];10007980
10000990;[LD - Stormveil] Godskin Prayerbook;10007990
10001085;[LD - Stormveil] Somber Smithing Stone [1];10007085
10001086;[LD - Stormveil] Beast Blood;10007085
10001087;[LD - Stormveil] Old Fang;10007085
10001095;[LD - Stormveil] Golden Seed;10007195
10001295;[LD - Stormveil] [Incantation] Aspects of the Crucible: Horns;10007295
10000005;[LD - Stormveil] Wooden Greatshield;10007005
10000015;[LD - Stormveil] Hawk Crest Wooden Shield;10007015
10000025;[LD - Stormveil] Misericorde;10007025
10000035;[LD - Stormveil] Brick Hammer;10007035
10010000;[LD - Chapel of Anticipation] Tarnished's Wizened Finger;60210
10010010;[LD - Chapel of Anticipation] The Stormhawk King;10017010
10010900;[LD - Chapel of Anticipation] Stormhawk Deenh;10017900
11000000;[LD - Leyndell] Magic Grease;11007000
11000010;[LD - Leyndell] Furlcalling Finger Remedy;11007010
11000020;[LD - Leyndell] Hefty Beast Bone;11007020
11000030;[LD - Leyndell] Smithing Stone [4];11007030
11000040;[LD - Leyndell] Golden Rune [7];11007040
11000050;[LD - Leyndell] Cave Moss;11007050
11000060;[LD - Leyndell] Preserving Boluses;11007060
11000070;[LD - Leyndell] String;11007070
11000080;[LD - Leyndell] Upper-Class Robe;11007080
11000090;[LD - Leyndell] Miranda Powder;11007090
11000100;[LD - Leyndell] Smithing Stone [6];11007100
11000110;[LD - Leyndell] Warming Stone;11007110
11000120;[LD - Leyndell] Golden Rune [10];11007120
11000130;[LD - Leyndell] Perfume Bottle;66710
11000140;[LD - Leyndell] Fan Daggers;11007140
11000150;[LD - Leyndell] Marika's Golden Siigl;11007150
11000160;[LD - Leyndell] Holy Grease;11007160
11000170;[LD - Leyndell] Golden Rune [8];11007170
11000180;[LD - Leyndell] Old Fang;11007180
11000190;[LD - Leyndell] Smithing Stone [4];11007190
11000200;[LD - Leyndell] Golden Rune [8];11007200
11000210;[LD - Leyndell] Somber Smithing Stone [5];11007210
11000220;[LD - Leyndell] Golden Rune [8];11007220
11000230;[LD - Leyndell] Lordsworn's Bolt;11007230
11000240;[LD - Leyndell] Tarnished Golden Sunflower;11007240
11000250;[LD - Leyndell] Stonesword Key;11007250
11000260;[LD - Leyndell] Golden Rune [10];11007260
11000270;[LD - Leyndell] Golden Rune [8];11007270
11000280;[LD - Leyndell] Golden Rune [9];11007280
11000290;[LD - Leyndell] Smithing Stone [6];11007290
11000300;[LD - Leyndell] Golden Rune [9];11007300
11000310;[LD - Leyndell] Arteria Leaf;11007310
11000320;[LD - Leyndell] Imp Head (Corpse);11007320
11000330;[LD - Leyndell] Golden Rune [9];11007330
11000340;[LD - Leyndell] Seedbed Curse;11007340
11000350;[LD - Leyndell] Smithing Stone [6];11007350
11000360;[LD - Leyndell] Golden Rune [9];11007360
11000370;[LD - Leyndell] Smithing Stone [5];11007370
11000380;[LD - Leyndell] Stonesword Key;11007380
11000390;[LD - Leyndell] Golden Rune [12];11007390
11000400;[LD - Leyndell] Beast Blood;11007400
11000410;[LD - Leyndell] Nascent Butterfly;11007410
11000420;[LD - Leyndell] Exalted Flesh;11007420
11000430;[LD - Leyndell] Soporific Grease;11007430
11000440;[LD - Leyndell] Somber Smithing Stone [6];11007440
11000450;[LD - Leyndell] Golden Rune [9];11007450
11000460;[LD - Leyndell] Lightningproof Dried Liver;11007460
11000470;[LD - Leyndell] Perfume Bottle;66720
11000480;[LD - Leyndell] Gravel Stone;11007480
11000490;[LD - Leyndell] Stonesword Key;11007490
11000500;[LD - Leyndell] Golden Rune [9];11007500
11000510;[LD - Leyndell] Smithing Stone [4];11007510
11000520;[LD - Leyndell] Golden Arrow;11007520
11000530;[LD - Leyndell] Smithing Stone [6];11007530
11000540;[LD - Leyndell] Clarifying Boluses;11007540
11000550;[LD - Leyndell] Golden Rune [8];11007550
11000560;[LD - Leyndell] Cracked Pot;66130
11000570;[LD - Leyndell] Lost Ashes of War;11007570
11000580;[LD - Leyndell] Rune Arc;11007580
11000590;[LD - Leyndell] Erdsteel Dagger;11007590
11000600;[LD - Leyndell] Poisonbone Dart;11007600
11000610;[LD - Leyndell] Somber Smithing Stone [6];11007610
11000620;[LD - Leyndell] Albinauric Bloodclot;11007620
11000630;[LD - Leyndell] Smithing Stone [5];11007630
11000640;[LD - Leyndell] Pickled Turtle Neck;11007640
11000650;[LD - Leyndell] Smithing Stone [6];11007650
11000660;[LD - Leyndell] Golden Rune [9];11007660
11000670;[LD - Leyndell] Black Bow;11007670
11000680;[LD - Leyndell] Dragonwound Grease;11007680
11000690;[LD - Leyndell] Two Fingers' Prayerbook;11007690
11000700;[LD - Leyndell] Smithing Stone [5];11007700
11000710;[LD - Leyndell] Golden Rune [9];11007710
11000720;[LD - Leyndell] Smithing Stone [6];11007720
11000730;[LD - Leyndell] Holyproof Dried Liver;11007730
11000740;[LD - Leyndell] Furlcalling Finger Remedy;11007740
11000750;[LD - Leyndell] Gravel Stone;11007750
11000760;[LD - Leyndell] Smithing Stone [5];11007760
11000770;[LD - Leyndell] Old Fang;11007770
11000780;[LD - Leyndell] Smithing Stone [6];11007780
11000790;[LD - Leyndell] Nascent Butterfly;11007790
11000800;[LD - Leyndell] Stonesword Key;11007800
11000810;[LD - Leyndell] Fan Daggers;11007810
11000820;[LD - Leyndell] Smithing Stone [6];11007820
11000830;[LD - Leyndell] Golden Rune [9];11007830
11000840;[LD - Leyndell] Gravel Stone;11007840
11000850;[LD - Leyndell] Seedbed Curse;11007850
11000860;[LD - Leyndell] Smithing Stone [5];11007860
11000870;[LD - Leyndell] Furlcalling Finger Remedy;11007870
11000880;[LD - Leyndell] Star Fist;11007880
11000890;[LD - Leyndell] Holy Grease;11007890
11000900;[LD - Leyndell] Smithing Stone [6];11007900
11000910;[LD - Leyndell] Golden Order Principia;11007910
11000920;[LD - Leyndell] Somber Smithing Stone [5];11007920
11000930;[LD - Leyndell] Holy Grease;11007930
11000940;[LD - Leyndell] Holy Grease;11007940
11000950;[LD - Leyndell] Rune Arc;11007950
11000960;[LD - Leyndell] Erdtree Seal;11007960
11000970;[LD - Leyndell] Coded Sword;11007970
11000980;[LD - Leyndell] Stonesword Key;11007980
11001985;[LD - Leyndell] Raging Wolf Helm;11007985
11001986;[LD - Leyndell] Raging Wolf Armor;11007985
11001987;[LD - Leyndell] Raging Wolf Gauntlets;11007985
11001988;[LD - Leyndell] Raging Wolf Greaves;11007985
11000990;[LD - Leyndell] Golden Seed;11007990
11001000;[LD - Leyndell] [Incantation] Blessing of the Erdtree;11007991
11001010;[LD - Leyndell] Sanctified Whetblade;65660
11001020;[LD - Leyndell] Blessed Dew Talisman;11007994
11001030;[LD - Leyndell] Ritual Shield Talisman;11007996
11001040;[LD - Leyndell] Bolt of Gransax;11007997
11001187;[LD - Leyndell] Gargoyle's Halberd;11007987
11001193;[LD - Leyndell] Golden Seed;11007993
11001195;[LD - Leyndell] Somber Smithing Stone [7];11007995
11001198;[LD - Leyndell] Lord's Rune;11007998
11000005;[LD - Leyndell] Alberich's Pointed Hat;11007005
11000006;[LD - Leyndell] Alberich's Robe;11007005
11000007;[LD - Leyndell] Alberich's Bracers;11007005
11000008;[LD - Leyndell] Alberich's Trousers;11007005
11000015;[LD - Leyndell] Erdtree Bow;11007015
11000025;[LD - Leyndell] Celestial Dew;11007025
11000035;[LD - Leyndell] Deathbed Dress;11007035
11000045;[LD - Leyndell] Lionel's Helm;11007045
11000046;[LD - Leyndell] Lionel's Armor;11007045
11000047;[LD - Leyndell] Lionel's Gauntlets;11007045
11000048;[LD - Leyndell] Lionel's Greaves;11007045
11000055;[LD - Leyndell] Hammer;11007055
11000065;[LD - Leyndell] Rune Arc;11007065
11000075;[LD - Leyndell] Hero's Rune [1];11007075
11000085;[LD - Leyndell] Golden Rune [12];11007085
11000095;[LD - Leyndell] Guilty Hood;11007095
11000105;[LD - Leyndell] Stormhawk Axe;11007105
11000115;[LD - Leyndell] Cane Sword;11007115
11000125;[LD - Leyndell] Black-Key Bolt;11007125
11000135;[LD - Leyndell] Gravel Stone;11007135
11000145;[LD - Leyndell] Somber Smithing Stone [6];11007145
11000155;[LD - Leyndell] Hero's Rune [5];11007155
11000165;[LD - Leyndell] Golden Rune [11];11007165
11000175;[LD - Leyndell] Hero's Rune [2];11007175
11000185;[LD - Leyndell] Somber Smithing Stone [6];11007185
11000186;[LD - Leyndell] Beast Blood;11007185
11000187;[LD - Leyndell] Old Fang;11007185
11000195;[LD - Leyndell] Somber Smithing Stone [6];11007195
11000196;[LD - Leyndell] Beast Blood;11007195
11000197;[LD - Leyndell] Old Fang;11007195
11000205;[LD - Leyndell] Golden Rune [13];11007205
11000215;[LD - Leyndell] Golden Rune [10];11007215
11000225;[LD - Leyndell] Golden Rune [12];11007225
11000235;[LD - Leyndell] Lightningproof Dried Liver;11007235
11000245;[LD - Leyndell] Golden Rune [11];11007245
11050000;[LD - Ashen Leyndell] Erdtree Heal;11057000
11050001;[LD - Ashen Leyndell] Blessing of the Erdtree;11007991
11050010;[LD - Ashen Leyndell] Somber Ancient Dragon Smithing Stone;11057010
11050020;[LD - Ashen Leyndell] Tarnished Golden Sunflower;11057020
11050030;[LD - Ashen Leyndell] Rune Arc;11057030
11050040;[LD - Ashen Leyndell] Golden Sunflower;11057040
11050050;[LD - Ashen Leyndell] Hero's Rune [4];11057050
11050100;[LD - Ashen Leyndell] Erdtree's Favor +2;11057100
11050850;[LD - Ashen Leyndell] Seedbed Curse;11007850
11100000;[LD - Roundtable Hold] Cipher Pata;11107000
11100700;[LD - Roundtable Hold] Assassin's Prayerbook;11107700
11100710;[LD - Roundtable Hold] Crepus's Black-Key Crossbow;11107710
11100711;[LD - Roundtable Hold] Black-Key Bolt;11107710
11100800;[LD - Roundtable Hold] Taunter's Tongue;60300
11100900;[LD - Roundtable Hold] Clinging Bone;11107900
12010000;[LD - Ainsel/Lake of Rot] Map: Ainsel;62060
12010010;[LD - Ainsel/Lake of Rot] Map: Lake of Rot;62061
12010020;[LD - Ainsel/Lake of Rot] Nomadic Warrior's Cookbook [22];67890
12010030;[LD - Ainsel/Lake of Rot] Somber Smithing Stone [8];12017030
12010040;[LD - Ainsel/Lake of Rot] Golden Rune [1];12017040
12010050;[LD - Ainsel/Lake of Rot] Golden Rune [2];12017050
12010060;[LD - Ainsel/Lake of Rot] Smithing Stone [1];12017060
12010070;[LD - Ainsel/Lake of Rot] Magic Grease;12017070
12010080;[LD - Ainsel/Lake of Rot] Golden Rune [3];12017080
12010090;[LD - Ainsel/Lake of Rot] Somber Smithing Stone [9];12017090
12010100;[LD - Ainsel/Lake of Rot] Golden Seed;12017100
12010110;[LD - Ainsel/Lake of Rot] Rot Grease;12017110
12010120;[LD - Ainsel/Lake of Rot] Black-Key Bolt;12017120
12010130;[LD - Ainsel/Lake of Rot] Warming Stone;12017130
12010140;[LD - Ainsel/Lake of Rot] Lightningproof Dried Liver;12017140
12010150;[LD - Ainsel/Lake of Rot] Smithing Stone [3];12017150
12010160;[LD - Ainsel/Lake of Rot] Shattershard Arrow (Fletched);12017160
12010170;[LD - Ainsel/Lake of Rot] Grace Mimic;12017170
12010180;[LD - Ainsel/Lake of Rot] Immunizing Horn Charm;12017180
12010190;[LD - Ainsel/Lake of Rot] Smithing Stone [3];12017190
12010200;[LD - Ainsel/Lake of Rot] Golden Rune [1];12017200
12010210;[LD - Ainsel/Lake of Rot] Smithing Stone [3];12017210
12010220;[LD - Ainsel/Lake of Rot] Throwing Dagger;12017220
12010230;[LD - Ainsel/Lake of Rot] Smithing Stone [3];12017230
12010240;[LD - Ainsel/Lake of Rot] Golden Rune [2];12017240
12010250;[LD - Ainsel/Lake of Rot] Shield Grease;12017250
12010260;[LD - Ainsel/Lake of Rot] Smithing Stone [3];12017260
12010270;[LD - Ainsel/Lake of Rot] Smithing Stone [4];12017270
12010280;[LD - Ainsel/Lake of Rot] Smithing Stone [2];12017280
12010290;[LD - Ainsel/Lake of Rot] Formic Rock;12017290
12010300;[LD - Ainsel/Lake of Rot] Crystal Dart;12017300
12010310;[LD - Ainsel/Lake of Rot] Soap;12017310
12010320;[LD - Ainsel/Lake of Rot] Somber Smithing Stone [3];12017320
12010330;[LD - Ainsel/Lake of Rot] Melted Mushroom;12017330
12010340;[LD - Ainsel/Lake of Rot] Golden Rune [3];12017340
12010350;[LD - Ainsel/Lake of Rot] Celestial Dew;12017350
12010360;[LD - Ainsel/Lake of Rot] Golden Rune [3];12017360
12010370;[LD - Ainsel/Lake of Rot] Aeonian Butterfly;12017370
12010380;[LD - Ainsel/Lake of Rot] Somber Smithing Stone [7];12017380
12010390;[LD - Ainsel/Lake of Rot] Silver Firefly;12017390
12010400;[LD - Ainsel/Lake of Rot] Golden Rune [3];12017400
12010410;[LD - Ainsel/Lake of Rot] Magic Grease;12017410
12010420;[LD - Ainsel/Lake of Rot] Golden Rune [3];12017420
12010430;[LD - Ainsel/Lake of Rot] Furlcalling Finger Remedy;12017430
12010440;[LD - Ainsel/Lake of Rot] Smithing Stone [1];12017440
12010450;[LD - Ainsel/Lake of Rot] Golden Rune [9];12017450
12010460;[LD - Ainsel/Lake of Rot] Mushroom Crown;12017460
12010470;[LD - Ainsel/Lake of Rot] Preserving Boluses;12017470
12010480;[LD - Ainsel/Lake of Rot] Golden Rune [7];12017480
12010490;[LD - Ainsel/Lake of Rot] Golden Rune [10];12017490
12010500;[LD - Ainsel/Lake of Rot] Golden Rune [7];12017500
12010510;[LD - Ainsel/Lake of Rot] Human Bone Shard;12017510
12010520;[LD - Ainsel/Lake of Rot] Somber Smithing Stone [6];12017520
12010530;[LD - Ainsel/Lake of Rot] Smithing Stone [4];12017530
12010540;[LD - Ainsel/Lake of Rot] Stimulating Boluses;12017540
12010550;[LD - Ainsel/Lake of Rot] Shield Grease;12017550
12010560;[LD - Ainsel/Lake of Rot] Golden Rune [10];12017560
12010570;[LD - Ainsel/Lake of Rot] Wing of Astel;12017570
12010580;[LD - Ainsel/Lake of Rot] Stonesword Key;12017580
12010590;[LD - Ainsel/Lake of Rot] Golden Rune [7];12017590
12010600;[LD - Ainsel/Lake of Rot] Golden Rune [10];12017600
12010610;[LD - Ainsel/Lake of Rot] Fan Daggers;12017610
12010620;[LD - Ainsel/Lake of Rot] Smithing Stone [6];12017620
12010630;[LD - Ainsel/Lake of Rot] Archer Ashes;12017630
12010640;[LD - Ainsel/Lake of Rot] Golden Rune [10];12017640
12010650;[LD - Ainsel/Lake of Rot] Golden Rune [10];12017650
12010660;[LD - Ainsel/Lake of Rot] Golden Rune [10];12017660
12010670;[LD - Ainsel/Lake of Rot] Smithing Stone [6];12017670
12010680;[LD - Ainsel/Lake of Rot] Golden Rune [10];12017680
12010690;[LD - Ainsel/Lake of Rot] Great Ghost Glovewort;12017690
12010700;[LD - Ainsel/Lake of Rot] Somber Smithing Stone [7];12017700
12010710;[LD - Ainsel/Lake of Rot] Clayman Ashes;12017710
12010720;[LD - Ainsel/Lake of Rot] Stonesword Key;12017720
12010730;[LD - Ainsel/Lake of Rot] Magic Grease;12017730
12010740;[LD - Ainsel/Lake of Rot] Drawstring Holy Grease;12017740
12010750;[LD - Ainsel/Lake of Rot] Silver Tear Husk;12017750
12010760;[LD - Ainsel/Lake of Rot] Smithing Stone [6];12017760
12010770;[LD - Ainsel/Lake of Rot] Celestial Dew;12017770
12010780;[LD - Ainsel/Lake of Rot] Somber Smithing Stone [7];12017780
12010790;[LD - Ainsel/Lake of Rot] Celestial Dew;12017790
12010800;[LD - Ainsel/Lake of Rot] Smithing Stone [4];12017800
12010810;[LD - Ainsel/Lake of Rot] Smithing Stone [5];12017810
12010820;[LD - Ainsel/Lake of Rot] Golden Rune [10];12017820
12010830;[LD - Ainsel/Lake of Rot] Smithing Stone [5];12017830
12010840;[LD - Ainsel/Lake of Rot] Fan Daggers;12017840
12010850;[LD - Ainsel/Lake of Rot] Golden Rune [10];12017850
12010860;[LD - Ainsel/Lake of Rot] Smithing Stone [7];12017860
12010870;[LD - Ainsel/Lake of Rot] Smithing Stone [6];12017870
12010880;[LD - Ainsel/Lake of Rot] Somber Smithing Stone [8];12017880
12010890;[LD - Ainsel/Lake of Rot] Somber Smithing Stone [7];12017890
12010900;[LD - Ainsel/Lake of Rot] Wing of Astel;12017900
12010910;[LD - Ainsel/Lake of Rot] Great Ghost Glovewort;12017910
12010920;[LD - Ainsel/Lake of Rot] Scorpion's Stinger;12017920
12010930;[LD - Ainsel/Lake of Rot] Fire Longsword;12017930
12010940;[LD - Ainsel/Lake of Rot] Somber Smithing Stone [7];12017940
12010950;[LD - Ainsel/Lake of Rot] Ghost Glovewort [9];12017950
12010960;[LD - Ainsel/Lake of Rot] Moon of Nokstella;12017960
12010970;[LD - Ainsel/Lake of Rot] Ant's Skull Plate;12017970
12010980;[LD - Ainsel/Lake of Rot] Ghost-Glovewort Picker's Bell Bearing [2];12017980
12010990;[LD - Ainsel/Lake of Rot] Nightmaiden & Swordstress Puppets;12017990
12015995;[LD - Ainsel/Lake of Rot] Somber Smithing Stone [7];12017995
12015997;[LD - Ainsel/Lake of Rot] Golden Seed;12017997
12010105;[LD - Ainsel/Lake of Rot] Golden Rune [10];12017105
12010106;[LD - Ainsel/Lake of Rot] Rune Arc;12017105
12020000;[LD - Nokron / Siofra] Mottled Necklace;12027000
12020010;[LD - Nokron / Siofra] Black Whetblade;65720
12020020;[LD - Nokron / Siofra] Missionary's Cookbook [5];67630
12020030;[LD - Nokron / Siofra] Arteria Leaf;12027030
12020040;[LD - Nokron / Siofra] Golden Seed;12027040
12020050;[LD - Nokron / Siofra] Marika's Scarseal;12027050
12020060;[LD - Nokron / Siofra] Map: Siofra River;62063
12020070;[LD - Nokron / Siofra] Lightning Bastard Sword;12027070
12020080;[LD - Nokron / Siofra] Fingerslayer Blade;12027080
12020081;[LD - Nokron / Siofra] Great Ghost Glovewort;12027080
12020090;[LD - Nokron / Siofra] Ancestral Infant's Head;12027090
12020100;[LD - Nokron / Siofra] Crab Eggs;12027100
12020110;[LD - Nokron / Siofra] Beast Liver;12027110
12020120;[LD - Nokron / Siofra] Golden Rune [3];12027120
12020130;[LD - Nokron / Siofra] Armorer's Cookbook [6];67300
12020140;[LD - Nokron / Siofra] Inverted Hawk Heater Shield;12027140
12020150;[LD - Nokron / Siofra] Somber Smithing Stone [2];12027150
12020160;[LD - Nokron / Siofra] Old Fang;12027160
12020170;[LD - Nokron / Siofra] Golden Rune [2];12027170
12020180;[LD - Nokron / Siofra] Shield Grease;12027180
12020190;[LD - Nokron / Siofra] Golden Rune [3];12027190
12020200;[LD - Nokron / Siofra] Dappled Cured Meat;12027200
12020210;[LD - Nokron / Siofra] Somber Smithing Stone [2];12027210
12020220;[LD - Nokron / Siofra] Smithing Stone [3];12027220
