Row ID;Row Name;Unk22c
7712;;255
7713;;255
7720;;255
7721;;255
7722;;255
7723;;255
7724;;255
7725;;255
7726;;255
7727;;255
7728;;255
7729;;255
7730;;255
7731;;255
7732;;255
7760;;255
7761;;255
7762;;255
7763;;255
7764;;255
7765;;255
7766;;255
7767;;255
7768;;255
7769;;255
7770;;255
7771;;255
7772;;255
7773;;255
7774;;255
7775;;255
7780;;255
7900;;255
7901;;255
7902;;255
7903;;255
7904;;255
7905;;255
7999;;255
8000;;255
8004;;255
8005;;255
8007;;255
8012;;255
8013;;255
8014;;255
8016;;255
8017;;255
8019;;255
8020;;255
8021;;255
8022;;255
8024;;255
8025;;255
8026;;255
8027;;255
8028;;255
8030;;255
8031;;255
8032;;255
8033;;255
8034;;255
8035;;255
8037;;255
8038;;255
8039;;255
8040;;255
8041;;255
8042;;255
8043;;255
8044;;255
8045;;255
8046;;255
8047;;255
8048;;255
8049;;255
8050;;255
8051;;255
8052;;255
8053;;255
8054;;255
8055;;255
8056;;255
8057;;255
8058;;255
8059;;255
8061;;255
8062;;255
8063;;255
8064;;255
8066;;255
8067;;255
8068;;255
8069;;255
8070;;255
8071;;255
8072;;255
8073;;255
8074;;255
8075;;255
8076;;255
8077;;255
8078;;255
8079;;255
8080;;255
8081;;255
8082;;255
8083;;255
8084;;255
8085;;255
8086;;255
8087;;255
8088;;255
8089;;255
8090;;255
8091;;255
8092;;255
8093;;255
8094;;255
8095;;255
8096;;255
8097;;255
8098;;255
8099;;255
8100;;255
8101;;255
8102;;255
8103;;255
8104;;255
8105;;255
8106;;255
8107;;255
8108;;255
8109;;255
8110;;255
8111;;255
8112;;255
8113;;255
8114;;255
8115;;255
8116;;255
8117;;255
8118;;255
8119;;255
8120;;255
8121;;255
8122;;255
8123;;255
8124;;255
8125;;255
8126;;255
8127;;255
8128;;255
8129;;255
8130;;255
8131;;255
8132;;255
8133;;255
8134;;255
8135;;255
8136;;255
8137;;255
8138;;255
8139;;255
8140;;255
8141;;255
8142;;255
8144;;255
8145;;255
8146;;255
8147;;255
8148;;255
8149;;255
8151;;255
8152;;255
8153;;255
8154;;255
8155;;255
8156;;255
8157;;255
8158;;255
8159;;255
8160;;255
8161;;255
8162;;255
8163;;255
8164;;255
8165;;255
8166;;255
8167;;255
8168;;255
8169;;255
8170;;255
8171;;255
8172;;255
8173;;255
8174;;255
8175;;255
8176;;255
8177;;255
8179;;255
8180;;255
8181;;255
8182;;255
8183;;255
8184;;255
8185;;255
8186;;255
8187;;255
8188;;255
8189;;255
8190;;255
8191;;255
8192;;255
8193;;255
8194;;255
8195;;255
8196;;255
8197;;255
8198;;255
8199;;255
8200;;255
8201;;255
8202;;255
8203;;255
8204;;255
8205;;255
8206;;255
8207;;255
8208;;255
8209;;255
8210;;255
8211;;255
8212;;255
8213;;255
8214;;255
8215;;255
8216;;255
8217;;255
8218;;255
8219;;255
8220;;255
8221;;255
8222;;255
8223;;255
8224;;255
8225;;255
8226;;255
8227;;255
8228;;255
8229;;255
8230;;255
8231;;255
8232;;255
8233;;255
8234;;255
8235;;255
8236;;255
8237;;255
8238;;255
8239;;255
8240;;255
8241;;255
8242;;255
8243;;255
8244;;255
8245;;255
8246;;255
8247;;255
8248;;255
8249;;255
8250;;255
8251;;255
8252;;255
8255;;255
8256;;255
8257;;255
8258;;255
8259;;255
8260;;255
8261;;255
8262;;255
8263;;255
8264;;255
8265;;255
8266;;255
8267;;255
8268;;255
8270;;255
8271;;255
8272;;255
8273;;255
8274;;255
8275;;255
8277;;255
8278;;255
8279;;255
8280;;255
8281;;255
8282;;255
8283;;255
8285;;255
8290;;255
8291;;255
8292;;255
8293;;255
8294;;255
8295;;255
8300;;255
8301;;255
8302;;255
8303;;255
8304;;255
8305;;255
8306;;255
8307;;255
8308;;255
8309;;255
8311;;255
8312;;255
8313;;255
8315;;255
8316;;255
8317;;255
8318;;255
8319;;255
8320;;255
8322;;255
8323;;255
8324;;255
8325;;255
8326;;255
8327;;255
8328;;255
8329;;255
8331;;255
8332;;255
8333;;255
8334;;255
8336;;255
8337;;255
8338;;255
8339;;255
8340;;255
8341;;255
8342;;255
8343;;255
8344;;255
8345;;255
8346;;255
8348;;255
8349;;255
8350;;255
8351;;255
8352;;255
8353;;255
8354;;255
8355;;255
8356;;255
8357;;255
8358;;255
8359;;255
8360;;255
8361;;255
8364;;255
8365;;255
8366;;255
8367;;255
8368;;255
8369;;255
8370;;255
8371;;255
8372;;255
8374;;255
8375;;255
8376;;255
8377;;255
8378;;255
8379;;255
8380;;255
8381;;255
8382;;255
8383;;255
8384;;255
8385;;255
8386;;255
8387;;255
8388;;255
8400;;255
8401;;255
8402;;255
8403;;255
8404;;255
8405;;255
8406;;255
8407;;255
8408;;255
8409;;255
8410;;255
8411;;255
8412;;255
8413;;255
8414;;255
8415;;255
8416;;255
8417;;255
8418;;255
8419;;255
8420;;255
8421;;255
8425;;255
8426;;255
8427;;255
10001;;255
10010;;255
10011;;255
10012;;255
10013;;255
10014;;255
10015;;255
10016;;255
10017;;255
10018;;255
10019;;255
10020;;255
10021;;255
10022;;255
10023;;255
10024;;255
10025;;255
10026;;255
10027;;255
10028;;255
10029;;255
10030;;255
10031;;255
10032;;255
10033;;255
10034;;255
10035;;255
10036;;255
10037;;255
10038;;255
10039;;255
10040;;255
20000;;255
20001;;255
20002;;255
20003;;255
20004;;255
20005;;255
20006;;255
20007;;255
20008;;255
20010;;255
20011;;255
20012;;255
20015;;255
20016;;255
20019;;255
20020;;255
20021;;255
20022;;255
20030;;255
20031;;255
20032;;255
20036;;255
20040;;255
20050;;255
20051;;255
20052;;255
20053;;255
20054;;255
20055;;255
20056;;255
20057;;255
20060;;255
20061;;255
20063;;255
20065;;255
20070;;255
20071;;255
20072;;255
20073;;255
20074;;255
20075;;255
20076;;255
20077;;255
20078;;255
20079;;255
20080;;255
20081;;255
20090;;255
20091;;255
20092;;255
20095;;255
20096;;255
20099;;255
20100;;255
20101;;255
20102;;255
20110;;255
20111;;255
20112;;255
20113;;255
20120;;255
20121;;255
20122;;255
20123;;255
20124;;255
20125;;255
20126;;255
20130;;255
20131;;255
20140;;255
20141;;255
20142;;255
20143;;255
20144;;255
20145;;255
20150;;255
20151;;255
20152;;255
20153;;255
20154;;255
20155;;255
20160;;255
20161;;255
20162;;255
20163;;255
20164;;255
20165;;255
20166;;255
20167;;255
20168;;255
20169;;255
20170;;255
20171;;255
20172;;255
20173;;255
20174;;255
20175;;255
20179;;255
20180;;255
20181;;255
20182;;255
20183;;255
20184;;255
20185;;255
20186;;255
20189;;255
20190;;255
20191;;255
20192;;255
20193;;255
20194;;255
20195;;255
20196;;255
20197;;255
20198;;255
20199;;255
20200;;255
20201;;255
20202;;255
20203;;255
20204;;255
20205;;255
20206;;255
20207;;255
20208;;255
20209;;255
20210;;255
20211;;255
20212;;255
20213;;255
20214;;255
20215;;255
20216;;255
20217;;255
20218;;255
20219;;255
20220;;255
20221;;255
20222;;255
20223;;255
20224;;255
20225;;255
20226;;255
20227;;255
20228;;255
20229;;255
20230;;255
20231;;255
20232;;255
20233;;255
20234;;255
20235;;255
20236;;255
20237;;255
20238;;255
20239;;255
20240;;255
20241;;255
20242;;255
20243;;255
20244;;255
20245;;255
20246;;255
20247;;255
20248;;255
20249;;255
20250;;255
20251;;255
20252;;255
20253;;255
20254;;255
20255;;255
20256;;255
20257;;255
20258;;255
20259;;255
20260;;255
20261;;255
20262;;255
20263;;255
20265;;255
20268;;255
20269;;255
20270;;255
20271;;255
20272;;255
20275;;255
20276;;255
20277;;255
20278;;255
20279;;255
20280;;255
20281;;255
20282;;255
20283;;255
20284;;255
20285;;255
20286;;255
20287;;255
20288;;255
20289;;255
20290;;255
20291;;255
20292;;255
20293;;255
20294;;255
20295;;255
20296;;255
20297;;255
20298;;255
20299;;255
20300;;255
20301;;255
20302;;255
20303;;255
20305;;255
20306;;255
20307;;255
20308;;255
20310;;255
20311;;255
20312;;255
20320;;255
20330;;255
20331;;255
20340;;255
20341;;255
20342;;255
20343;;255
20345;;255
20346;;255
20347;;255
20348;;255
20349;;255
20350;;255
20351;;255
20352;;255
20353;;255
20359;;255
20360;;255
20361;;255
20362;;255
20363;;255
20364;;255
20365;;255
20366;;255
20370;;255
20380;;255
20381;;255
20382;;255
20383;;255
20384;;255
20390;;255
20391;;255
20392;;255
20393;;255
20394;;255
20400;;255
20410;;255
20411;;255
20412;;255
20414;;255
20420;;255
20421;;255
20430;;255
20440;;255
20441;;255
20450;;255
20451;;255
20452;;255
20453;;255
20454;;255
20455;;255
20456;;255
20457;;255
20458;;255
20459;;255
20460;;255
20461;;255
20462;;255
20463;;255
20464;;255
20465;;255
20466;;255
20467;;255
20468;;255
20469;;255
20470;;255
20471;;255
20472;;255
20473;;255
20474;;255
20475;;255
20476;;255
20477;;255
20478;;255
20479;;255
20480;;255
20481;;255
20482;;255
20483;;255
20484;;255
20485;;255
20486;;255
20487;;255
20488;;255
20489;;255
20490;;255
20491;;255
20492;;255
20493;;255
20494;;255
20495;;255
20496;;255
20497;;255
20498;;255
20499;;255
20500;;255
20501;;255
20502;;255
20503;;255
20504;;255
20505;;255
20506;;255
20507;;255
20508;;255
20509;;255
20510;;255
20511;;255
20512;;255
20513;;255
20514;;255
20515;;255
20516;;255
20517;;255
20518;;255
20519;;255
20520;;255
20521;;255
20522;;255
20523;;255
20524;;255
20525;;255
20526;;255
20527;;255
20528;;255
20529;;255
20530;;255
20531;;255
20532;;255
20533;;255
20534;;255
20535;;255
20536;;255
20537;;255
20538;;255
20539;;255
20540;;255
20541;;255
20542;;255
20543;;255
20544;;255
20545;;255
20546;;4
20547;;255
20548;;255
20549;;255
20550;;255
20551;;255
20552;;255
20553;;255
20554;;255
20555;;255
20556;;255
20557;;255
20558;;255
20559;;255
20560;;255
20561;;255
20562;;255
20563;;255
20564;;255
20565;;255
20566;;255
20567;;255
20568;;255
20569;;255
20570;;255
20571;;255
20572;;255
20573;;255
20574;;255
20575;;255
20576;;255
20577;;255
20578;;255
20579;;255
20580;;255
20581;;255
20582;;255
20586;;255
20587;;255
20588;;255
20589;;255
20590;;255
20591;;255
20592;;255
20593;;255
20594;;255
20595;;255
20596;;255
20597;;255
20598;;255
20600;;255
20601;;255
20602;;255
20603;;255
20610;;255
20611;;255
20615;;255
20616;;255
20620;;255
20621;;255
20622;;255
20623;;255
20624;;255
20625;;255
20626;;255
20627;;255
20628;;255
20629;;255
20630;;255
20631;;255
20632;;255
20633;;255
20635;;255
20636;;255
20637;;255
20638;;255
20639;;255
20640;;255
20641;;255
20642;;255
20643;;255
20644;;255
20645;;255
20647;;255
20650;;255
20651;;255
20660;;255
20661;;255
20662;;255
20663;;255
20664;;255
20665;;255
20670;;255
20671;;255
20674;;255
20675;;255
20676;;255
20677;;255
20678;;255
20680;;255
20681;;255
20682;;255
20683;;255
20684;;255
20685;;255
20686;;255
20687;;255
20688;;255
20689;;255
20690;;255
20691;;255
20692;;255
20693;;255
20694;;255
20695;;255
20696;;255
20697;;255
20698;;255
20699;;255
20700;;255
20701;;255
20702;;255
20703;;255
20704;;255
20705;;255
20706;;255
20707;;255
20708;;255
20709;;255
20710;;255
20711;;255
20712;;255
20713;;255
20714;;255
20715;;255
20716;;255
20717;;255
20718;;255
20719;;255
20720;;255
20721;;255
20722;;255
20723;;255
20724;;255
20725;;255
20726;;255
20728;;255
20729;;255
20730;;255
20731;;255
20732;;255
20733;;255
20734;;255
20735;;255
20736;;255
20737;;255
20738;;255
20739;;255
20740;;255
20741;;255
20742;;255
20743;;255
20744;;255
20745;;255
20746;;255
20747;;255
20748;;255
20749;;255
20750;;255
20751;;255
20752;;255
20753;;255
20754;;255
20755;;255
20756;;255
20757;;255
20758;;255
20759;;255
20760;;255
20761;;255
20762;;255
20763;;255
20764;;255
20765;;255
20766;;255
20767;;255
20768;;255
20770;;255
20771;;255
20772;;255
20773;;255
20774;;255
20775;;255
20776;;255
20777;;255
20779;;255
20780;;255
20781;;255
20782;;255
20783;;255
20784;;255
20785;;255
20786;;255
20787;;255
20788;;255
20789;;255
20790;;255
20791;;255
20792;;255
20793;;255
20794;;255
20795;;255
20796;;255
20797;;255
20798;;255
20799;;255
20800;;255
20801;;255
20802;;255
20803;;255
20804;;255
20805;;255
20806;;255
20807;;255
20808;;255
20809;;255
20810;;255
20811;;255
20812;;255
20813;;255
20814;;255
20815;;255
20816;;255
20817;;255
20818;;255
20819;;255
20820;;255
20821;;255
20835;;255
20836;;255
20837;;255
20838;;255
20840;;255
20841;;255
20842;;255
20843;;255
20844;;255
20845;;255
20846;;255
20847;;255
20848;;255
20849;;255
20850;;255
20851;;255
20852;;255
20853;;255
20854;;255
20855;;255
20856;;255
20857;;255
20858;;255
20859;;255
20860;;255
20867;;255
20868;;255
20869;;255
20870;;255
20871;;255
20875;;255
20876;;255
20878;;255
20879;;255
20880;;255
20881;;255
20882;;255
20883;;255
20884;;255
20885;;255
20886;;255
20887;;255
20888;;255
20889;;255
20891;;255
20892;;255
20893;;255
20894;;255
20895;;255
20896;;255
20897;;255
20898;;255
20899;;255
20900;;255
20901;;255
20902;;255
20903;;255
20904;;255
20905;;255
20906;;255
20907;;255
20908;;255
20909;;14
20910;;255
20911;;255
20912;;255
20915;;255
20920;;255
20921;;255
20925;;255
20926;;255
20927;;255
20928;;255
20929;;255
20930;;255
20931;;255
20932;;255
20933;;255
20934;;255
20935;;255
20936;;255
20937;;255
20938;;255
20939;;255
20940;;255
20941;;255
20942;;255
20943;;255
20944;;255
20945;;255
20946;;255
20947;;255
20948;;255
20949;;255
20950;;1
20951;;255
20952;;255
20953;;255
20954;;1
20955;;1
20956;;1
20957;;1
20958;;1
20959;;1
20960;;255
20961;;255
20962;;255
20963;;1
20964;;255
20965;;1
20966;;255
20967;;255
20968;;255
20969;;255
20970;;255
20971;;255
20972;;255
20973;;255
20974;;1
20975;;1
20976;;1
20977;;1
20978;;255
20979;;1
20980;;255
20981;;255
20982;;255
20983;;255
20984;;255
20985;;255
20986;;255
20987;;255
20988;;255
20989;;255
20990;;255
20991;;255
20992;;255
20993;;255
20994;;255
20995;;255
21001;;255
21002;;255
21003;;255
21004;;255
21005;;255
21006;;255
21007;;255
21008;;255
21009;;255
21010;;255
21011;;255
21012;;255
21013;;255
21014;;255
21015;;255
21017;;255
21018;;255
21019;;255
21020;;255
21021;;255
21023;;255
21024;;255
21025;;255
21026;;255
21027;;255
21028;;255
21029;;255
21030;;255
21031;;255
21032;;255
21033;;255
21034;;255
21035;;255
21036;;255
21040;;255
21041;;255
21042;;255
21043;;255
21044;;255
21045;;255
21046;;255
21050;;255
21051;;255
21052;;255
21053;;255
21054;;255
21055;;255
21056;;255
21057;;255
21058;;255
21059;;255
21060;;255
21061;;255
21070;;255
21080;;255
21081;;255
21082;;255
21083;;255
21100;;255
21101;;255
21102;;255
21103;;255
21104;;255
21105;;255
21106;;255
21107;;255
21108;;255
21109;;255
21110;;255
21111;;255
21112;;255
21120;;255
21140;;255
21150;;255
21151;;255
21152;;255
21160;;255
21161;;255
21162;;255
21163;;255
21165;;255
21180;;255
21200;;255
21201;;255
21202;;255
21203;;255
21410;;255
21412;;255
21413;;255
21420;;255
21515;;255
21585;;255
21624;;255
21625;;255
21626;;255
21650;;255
21820;;255
21900;;255
21910;;255
21920;;255
21921;;255
21951;;255
22000;;255
22001;;255
22002;;255
22003;;255
22004;;255
22005;;255
22006;;255
22007;;255
22008;;255
22009;;255
22010;;255
22011;;255
22012;;255
22013;;255
22014;;255
22015;;255
22016;;255
22017;;255
22018;;255
22019;;255
22020;;255
22021;;255
22022;;255
22023;;1
22024;;1
22025;;255
22026;;255
22027;;255
22028;;255
22029;;255
22030;;1
22031;;1
22032;;1
22033;;1
22034;;1
22035;;1
22036;;1
22037;;1
22038;;1
22040;;1
22050;;255
22051;;255
22052;;255
22060;;255
22061;;255
22070;;1
22071;;1
22072;;1
22073;;1
22075;;1
22076;;1
22080;;255
22100;;255
22101;;255
22102;;255
22103;;255
22104;;255
22105;;255
22106;;255
22110;;255
22111;;255
22112;;255
22113;;255
22114;;255
22115;;255
22120;;255
22121;;255
22122;;255
22123;;255
22124;;255
22125;;255
22126;;255
22127;;255
22128;;255
22129;;255
22130;;255
22131;;255
22132;;255
22133;;255
22134;;255
22135;;255
22136;;255
22137;;255
22138;;255
22139;;255
22140;;255
22141;;255
22142;;255
22143;;255
22144;;255
22145;;255
22146;;255
22147;;255
22148;;255
22149;;255
22150;;255
22151;;255
22152;;255
22153;;255
22155;;255
22156;;255
22157;;255
22158;;255
22159;;255
22160;;255
22161;;255
22162;;255
22165;;255
22170;;255
22180;;255
22181;;255
22182;;255
22183;;255
22184;;1
22185;;255
22186;;255
22187;;255
22190;;255
22191;;255
22199;;255
22200;;255
22201;;255
22202;;255
22203;;255
22204;;255
22205;;255
22206;;255
22207;;255
22209;;255
22210;;255
22211;;255
22212;;255
22213;;255
22214;;255
22215;;255
22217;;255
22218;;255
22219;;255
22220;;255
22221;;255
22222;;255
22223;;255
22224;;255
22225;;255
22226;;255
22227;;255
22228;;255
22229;;255
22230;;255
22231;;255
22232;;255
22233;;255
22234;;255
22235;;255
22236;;255
22237;;255
22238;;255
22239;;255
22240;;255
22241;;255
22242;;255
22243;;255
22244;;255
22245;;255
22246;;255
22248;;255
22249;;255
22250;;255
22251;;255
22252;;255
22253;;255
22254;;255
22255;;255
22256;;255
22257;;255
22260;;255
22261;;255
22262;;255
22263;;255
22264;;255
22265;;255
22266;;255
22267;;255
22268;;255
22269;;255
22270;;255
22271;;255
22272;;255
22273;;255
22274;;4
22275;;4
22276;;4
22280;;4
22281;;255
22282;;255
22283;;255
22284;;255
22285;;255
22286;;255
22287;;255
22290;;4
22295;;255
22300;;255
22301;;255
22302;;255
22310;;11
22311;;11
22312;;11
22315;;255
22320;;255
22330;;255
22331;;1
22332;;255
22333;;255
22400;;255
22410;;255
22449;;255
22450;;255
22451;;255
22452;;255
22453;;255
22454;;255
22459;;255
22460;;255
22461;;255
22465;;255
22466;;255
22500;;255
22501;;255
22502;;255
22503;;255
22506;;255
22515;;255
22516;;255
22520;;255
22521;;255
22522;;255
22530;;255
22531;;255
22532;;255
22600;;255
22601;;255
22602;;255
22603;;255
22606;;255
22615;;255
22616;;255
22620;;255
22621;;255
22622;;255
22630;;255
22631;;255
22632;;255
22650;;255
22651;;255
22702;;255
22703;;255
22704;;255
22705;;255
22706;;255
22707;;255
22800;;255
22801;;255
22802;;255
22803;;255
22805;;255
22900;;255
22901;;255
22902;;255
22903;;255
22904;;255
22905;;11
22906;;255
22907;;255
22908;;255
22909;;255
22910;;255
22911;;255
22950;;255
23000;;255
23001;;255
23005;;255
23010;;255
23011;;255
23012;;255
23013;;255
23014;;255
23015;;255
23050;;255
23060;;255
23065;;255
23066;;255
23070;;255
23071;;255
23075;;255
23078;;255
23079;;255
23080;;255
23081;;255
23082;;255
23083;;255
23084;;255
23100;;255
23110;;255
23111;;255
23112;;255
23113;;255
23114;;255
23115;;255
23116;;255
23120;;255
23130;;255
23131;;255
23132;;255
23133;;255
23134;;255
23135;;255
23136;;255
23137;;255
23138;;255
23139;;255
23140;;255
23141;;255
23142;;255
23143;;255
23144;;255
23145;;255
23146;;255
23148;;255
23149;;255
23150;;255
23160;;255
23170;;255
23171;;255
23172;;255
23173;;255
23174;;255
23175;;255
23176;;255
23177;;255
23178;;255
23180;;255
23181;;255
23182;;255
23183;;255
23184;;255
23185;;255
23186;;255
23187;;255
23188;;255
23189;;255
23190;;255
23191;;255
23192;;255
23193;;255
23194;;255
23195;;255
23196;;255
23197;;255
23198;;255
23199;;255
23200;;255
23201;;255
23209;;255
23210;;255
23211;;255
23212;;255
23213;;255
23215;;255
23216;;255
23220;;255
23221;;255
23225;;255
23226;;255
23230;;255
23231;;255
23234;;255
23235;;255
23236;;255
23237;;255
23240;;255
23241;;255
23242;;255
23245;;255
23246;;255
23247;;255
23248;;255
23249;;255
23250;;255
23251;;255
23252;;255
23253;;255
23254;;255
23255;;255
23256;;255
23257;;255
23258;;255
23259;;255
23260;;255
23261;;255
23266;;255
23270;;255
23271;;255
23272;;255
23273;;255
23274;;255
23275;;255
23276;;255
23277;;255
23278;;255
23279;;255
23280;;255
23281;;255
23282;;255
23287;;255
23290;;255
23291;;255
23292;;255
23293;;255
23294;;255
23295;;255
23299;;255
23300;;255
23301;;255
23302;;255
23303;;255
23304;;255
23305;;255
23306;;255
23307;;255
23308;;255
23309;;255
23310;;255
23311;;255
23312;;255
23313;;255
23314;;255
23315;;255
23316;;255
23317;;255
23318;;255
23319;;255
23320;;255
23321;;255
23322;;255
23323;;255
23324;;255
23325;;255
23326;;255
23327;;255
23328;;255
23329;;255
23330;;255
23331;;255
23332;;255
23333;;255
23334;;255
23335;;255
23336;;255
23337;;255
23338;;255
23339;;255
23340;;255
23341;;255
23342;;255
23343;;255
23344;;255
23345;;255
23346;;255
23347;;255
23348;;255
23349;;255
23350;;255
23351;;255
23352;;255
23353;;255
23355;;255
23356;;255
23357;;255
23360;;255
23370;;255
23371;;255
23372;;255
23373;;255
23380;;255
23381;;255
23382;;255
23383;;255
23384;;255
23385;;255
23386;;255
23390;;255
23391;;255
23392;;255
23393;;255
23394;;255
23395;;255
23396;;255
23397;;255
23398;;255
23399;;255
23400;;255
23401;;255
23402;;255
23403;;255
23404;;255
23405;;255
23406;;255
23407;;255
23408;;255
23409;;255
23410;;255
23411;;255
23412;;255
23413;;255
23415;;255
23416;;255
23417;;255
23418;;255
23419;;255
23420;;255
23422;;255
23424;;255
23425;;255
23426;;255
23427;;255
23428;;255
23429;;255
23430;;255
23431;;255
23432;;255
23433;;255
23434;;255
23435;;255
23436;;255
23437;;255
23438;;255
23439;;255
23440;;255
23441;;255
23442;;255
23443;;255
23444;;255
23445;;255
23446;;255
23447;;255
23448;;255
23449;;255
23450;;255
23451;;255
23452;;255
23453;;255
23454;;255
23455;;255
23456;;255
23457;;255
23458;;255
23459;;255
23460;;255
23461;;255
23462;;255
23463;;255
23464;;255
23465;;255
23466;;255
23467;;255
23468;;255
23469;;255
23470;;255
23471;;255
23472;;255
23473;;255
23474;;255
23475;;255
23476;;255
23477;;255
23478;;255
23479;;255
23480;;255
23481;;255
23482;;255
23483;;255
23484;;255
23485;;255
23486;;255
23487;;255
23488;;255
23489;;255
23490;;255
23491;;255
23493;;255
23494;;255
23495;;255
23496;;255
23497;;255
23498;;255
23499;;255
23500;;255
23501;;255
23502;;255
23503;;255
23504;;255
23505;;255
23506;;255
23507;;255
23508;;255
23509;;255
23510;;255
23511;;255
23512;;255
23513;;255
23514;;255
23515;;255
23516;;255
23517;;255
23520;;255
23521;;255
23522;;255
23523;;255
23524;;255
23529;;255
23530;;255
23531;;255
23539;;255
23540;;255
23544;;255
23545;;255
23546;;255
23547;;255
23548;;255
23549;;255
23550;;255
23551;;255
23552;;255
23553;;255
23554;;255
23555;;255
23556;;255
23557;;255
23558;;255
23559;;255
23560;;255
23561;;255
23562;;255
23563;;255
23564;;255
23565;;255
23566;;255
23567;;255
23568;;255
23569;;255
23570;;255
23571;;255
23572;;255
23573;;255
23574;;255
23575;;255
23576;;255
23577;;255
23578;;255
23579;;255
23580;;255
23581;;255
23582;;255
23583;;255
23584;;255
23585;;255
23586;;255
23587;;255
23588;;255
23589;;255
23590;;255
23591;;255
23592;;255
23594;;255
23595;;255
23596;;255
23597;;255
23598;;255
23599;;255
23600;;255
23601;;255
23602;;255
23604;;255
23605;;255
23606;;255
23607;;255
23608;;255
23609;;255
23610;;255
23611;;255
23612;;255
23613;;255
23614;;255
23615;;255
23616;;255
23617;;255
23618;;255
23619;;255
23620;;255
23621;;255
23622;;255
23623;;255
23624;;255
23625;;255
23626;;255
23629;;255
23630;;255
23631;;255
23632;;255
23633;;255
23638;;255
23639;;255
23640;;255
23641;;255
23642;;255
23643;;255
23644;;255
23645;;255
23646;;255
23647;;255
23648;;255
23649;;255
23650;;255
23651;;255
23652;;255
23653;;255
23654;;255
23655;;255
23656;;255
23657;;255
23658;;255
23659;;255
23660;;255
23661;;255
23662;;255
23663;;255
23664;;255
23665;;255
23666;;255
23667;;255
23668;;255
23669;;255
23670;;255
23671;;255
23672;;255
23673;;255
23674;;255
23675;;255
23676;;255
23677;;255
23678;;255
23679;;255
23680;;255
23681;;255
23682;;255
23683;;255
23684;;255
23685;;255
23686;;255
23687;;255
23688;;255
23689;;255
23690;;255
23691;;255
23692;;255
23693;;255
23695;;255
23696;;255
23697;;255
23698;;255
23700;;255
23701;;255
23702;;255
23703;;255
23704;;255
23705;;255
23706;;255
23707;;255
23708;;255
23709;;255
23710;;255
23711;;255
23712;;255
23714;;255
23715;;255
23716;;255
23717;;255
23718;;255
23720;;255
23721;;255
23722;;255
23723;;255
23725;;255
23726;;255
23727;;255
23728;;255
23729;;255
23730;;255
23731;;255
23732;;255
23733;;255
23734;;255
23735;;255
23736;;255
23737;;255
23738;;255
23739;;255
23740;;255
23741;;255
23742;;255
23743;;255
23744;;255
23745;;255
23746;;255
23747;;255
23748;;255
23749;;255
23750;;255
23751;;255
23752;;255
23753;;255
23754;;255
23755;;255
23756;;255
23757;;255
23758;;255
23759;;255
23760;;255
23761;;255
23762;;255
23763;;255
23764;;255
23765;;255
23766;;255
23767;;255
23768;;255
23769;;255
23770;;255
23771;;255
23772;;255
23773;;255
23774;;255
23775;;255
23776;;255
23777;;255
23778;;255
23779;;255
23780;;255
23781;;255
23782;;255
23783;;255
23784;;255
23785;;255
23786;;255
23787;;255
23788;;255
23789;;255
23790;;255
23791;;255
23792;;255
23793;;255
23794;;255
23795;;255
23796;;255
23797;;255
23798;;255
23799;;255
23800;;255
23801;;255
23802;;255
23803;;255
23805;;255
23806;;255
23807;;255
23808;;255
23809;;255
23810;;255
23811;;255
23812;;255
23813;;255
23814;;255
23815;;255
23816;;255
23817;;255
23818;;255
23819;;255
23820;;255
23821;;255
23822;;17
23823;;17
23824;;17
23825;;17
23826;;17
23827;;1
23828;;11
23829;;11
23830;;255
23831;;255
23832;;11
23833;;11
23834;;11
23835;;255
23836;;255
23837;;255
23839;;255
23840;;255
23841;;255
23842;;255
23843;;255
23844;;255
23845;;255
23846;;255
23847;;255
23848;;255
23849;;255
23850;;4
23851;;4
23852;;4
23853;;255
23855;;255
23856;;255
23857;;255
23858;;255
23859;;255
23862;;255
23863;;255
23864;;255
23865;;255
23866;;255
23867;;255
23868;;255
23869;;255
23870;;255
23871;;255
23872;;255
23873;;255
23874;;255
23875;;255
23876;;255
23877;;255
23878;;255
23879;;255
23880;;255
23881;;255
23882;;255
23884;;255
23885;;255
23886;;255
23887;;255
23888;;255
23889;;255
23890;;255
23891;;255
23892;;255
23893;;1
23894;;255
23895;;255
23896;;255
23897;;255
23898;;255
23899;;255
23900;;255
23901;;255
23902;;255
23903;;255
23904;;255
23905;;255
23906;;255
23907;;255
23908;;255
23909;;255
23910;;255
23911;;255
23912;;255
23913;;255
23914;;255
23915;;255
23916;;255
23917;;255
23918;;255
23919;;255
23920;;14
23921;;255
23922;;255
23923;;255
23924;;255
23925;;255
23926;;255
23927;;255
23928;;255
23929;;255
23930;;255
23931;;255
23932;;255
23933;;255
23934;;255
23935;;255
23936;;255
23937;;255
23938;;255
23939;;255
23940;;255
23941;;255
23942;;255
23943;;255
23944;;255
23945;;255
23946;;255
23947;;255
23948;;255
23949;;255
23950;;255
23951;;255
23952;;255
23953;;255
23954;;255
23955;;255
23956;;255
23957;;255
23958;;255
23959;;255
23960;;255
23961;;255
23962;;255
23963;;255
23964;;255
23965;;255
23966;;255
23967;;255
23968;;255
23969;;255
23970;;255
23971;;255
23972;;255
23973;;255
23974;;255
23975;;255
23976;;255
23977;;255
23978;;255
23979;;255
