Row ID;Row Name;Equipped Armor: Chest
9201;;40100
9202;;40100
9203;;40100
9204;;40100
9205;;40100
9206;;40100
9207;;40100
9208;;40100
9209;;40100
9230;;40100
9231;;40100
9232;;40100
9233;;40100
9234;;40100
9235;;40100
9236;;40100
9262;;40100
9263;;40100
9264;;40100
9265;;40100
9266;;40100
9267;;40100
9268;;40100
9269;;40100
9270;;40100
9271;;40100
9272;;40100
9273;;670100
9274;;670100
9275;;670100
9276;;670100
9300;;9300100
9301;;9300100
9302;;9300100
9303;;9300100
9396;;-1
9397;;-1
9398;;-1
9339;;1500100
9400;;1500100
9401;;1500100
9402;;1500100
9403;;1500100
9404;;1500100
9405;;1500100
9406;;1500100
9407;;1500100
9408;;1500100
9409;;1500100
9410;;1500100
9411;;1500100
9412;;1500100
9413;;1500100
9414;;1500100
9415;;1500100
9416;;1500100
9417;;1500100
9418;;1500100
9419;;1500100
9420;;1500100
9446;;-1
9447;;-1
9448;;-1
9449;;630100
9450;;630100
9451;;630100
9452;;630100
9453;;630100
9454;;630100
9455;;630100
9456;;630100
9457;;630100
9458;;630100
9459;;630100
9460;;630100
9461;;630100
9462;;630100
9463;;630100
9464;;630100
9465;;630100
9466;;630100
9467;;630100
9468;;630100
9469;;630100
9470;;630100
9471;;630100
9497;;-1
9498;;-1
9499;;-1
9500;;1500100
9501;;1500100
9502;;1500100
9503;;1500100
9504;;1500100
9505;;1500100
9506;;1500100
9507;;1500100
9508;;1500100
9509;;1500100
9510;;1500100
9511;;1500100
9512;;1500100
9513;;1500100
9514;;1500100
9515;;1500100
9516;;1500100
9517;;1500100
9518;;1500100
9519;;1500100
9520;;1500100
9547;;-1
9548;;-1
9549;;-1
9550;;1500100
9551;;510100
9552;;520100
9553;;140100
9554;;963100
9555;;650100
9556;;140100
10997;;-1
10998;;-1
10999;;-1
11000;;1500100
11001;;1500100
11002;;1500100
11005;;1500100
11006;;1500100
11010;;1500100
11011;;1500100
11015;;1500100
11016;;1500100
11017;;1500100
11020;;1500100
11025;;1500100
11026;;1500100
11030;;1500100
11031;;1500100
11035;;1500100
11036;;1500100
11040;;1500100
11041;;1500100
11045;;1500100
11046;;1500100
11047;;1500100
11050;;1500100
11051;;1500100
11055;;1500100
11060;;1500100
11065;;1500100
11070;;1500100
11071;;1500100
11075;;1500100
11080;;1500100
11085;;1500100
11086;;1500100
11087;;1500100
11090;;1500100
11095;;1500100
11096;;1500100
11097;;1500100
11100;;1500100
11101;;1500100
11102;;1500100
11105;;1500100
11106;;1500100
11107;;1500100
11110;;1500100
11111;;1500100
11112;;1500100
11113;;1500100
11114;;1500100
11115;;1500100
11120;;1500100
11121;;1500100
11122;;1500100
11125;;1500100
11126;;1500100
11130;;1500100
11135;;1500100
11136;;1500100
11140;;1500100
11141;;1500100
11145;;1500100
11146;;1500100
11147;;1500100
11148;;1500100
11150;;1500100
11151;;1500100
11155;;1500100
11160;;1500100
11165;;1500100
11166;;1500100
11167;;1500100
11168;;1500100
11169;;1500100
11170;;1500100
11171;;1500100
11172;;1500100
11173;;1500100
11174;;1500100
11175;;1500100
11176;;1500100
11177;;1500100
11178;;1500100
11180;;1500100
11181;;1500100
11185;;1500100
11186;;1500100
11190;;1500100
11191;;1500100
11192;;1500100
11195;;1500100
11200;;1500100
11205;;1500100
11206;;1500100
11210;;1500100
11215;;1500100
11220;;1500100
11221;;1500100
11222;;1500100
11223;;1500100
11224;;1500100
11225;;1500100
11226;;1500100
11227;;1500100
11228;;1500100
11229;;1500100
11230;;1500100
11235;;1500100
11240;;1500100
11241;;1500100
11245;;1500100
11250;;1500100
11255;;1500100
11260;;1500100
11265;;1500100
11270;;1500100
11275;;1500100
11280;;1500100
11285;;1500100
11290;;1500100
11295;;1500100
11300;;1500100
11305;;1500100
11306;;1500100
11307;;1500100
11308;;1500100
11309;;1500100
11310;;1500100
11311;;1500100
11312;;1500100
11313;;1500100
11314;;1500100
11315;;1500100
11316;;1500100
11317;;1500100
11318;;1500100
11319;;1500100
11320;;1500100
11321;;1500100
11322;;1500100
11323;;1500100
11324;;1500100
11325;;1500100
11326;;1500100
11327;;1500100
11328;;1500100
11329;;1500100
11330;;1500100
11331;;1500100
11332;;1500100
11333;;1500100
11334;;1500100
11335;;1500100
11336;;1500100
11337;;1500100
11338;;1500100
11339;;1500100
11340;;1500100
11345;;1500100
11346;;1500100
11347;;1500100
11348;;1500100
11349;;1500100
11350;;1500100
11351;;1500100
11352;;1500100
11353;;1500100
11354;;1500100
11355;;1500100
11356;;1500100
11357;;1500100
11358;;1500100
11359;;1500100
11360;;1500100
11365;;1500100
11366;;1500100
11367;;1500100
11368;;1500100
11369;;1500100
11370;;1500100
11371;;1500100
11372;;1500100
11373;;1500100
11374;;1500100
11375;;1500100
11376;;1500100
11377;;1500100
11378;;1500100
11379;;1500100
11380;;1500100
11381;;1500100
11382;;1500100
11385;;1500100
11386;;1500100
11387;;1500100
11388;;1500100
11389;;1500100
11390;;1500100
11391;;1500100
11392;;1500100
11393;;1500100
11395;;1500100
11396;;1500100
11397;;1500100
11398;;1500100
11400;;1500100
11401;;1500100
11402;;1500100
11403;;1500100
11404;;1500100
11410;;1500100
11411;;1500100
11415;;1500100
11416;;1500100
11417;;1500100
11418;;1500100
11420;;1500100
11421;;1500100
11422;;1500100
11423;;1500100
11424;;1500100
11425;;1500100
11430;;1500100
11435;;1500100
11436;;1500100
11437;;1500100
11438;;1500100
11439;;1500100
11440;;1500100
11441;;1500100
11442;;1500100
11443;;1500100
11444;;1500100
11445;;1500100
11446;;1500100
11447;;1500100
11448;;1500100
11449;;1500100
11450;;1500100
11451;;1500100
11452;;1500100
11453;;1500100
11454;;1500100
11997;;-1
11998;;-1
11999;;-1
12000;;1500100
12001;;1500100
12002;;1500100
12003;;1500100
12004;;1500100
12005;;1500100
12006;;1500100
12007;;1500100
12008;;1500100
12009;;1500100
12010;;1500100
12011;;1500100
12012;;1500100
12013;;1500100
12014;;1500100
12015;;1500100
12016;;1500100
12017;;1500100
12018;;1500100
12019;;1500100
12020;;1500100
12021;;1500100
12022;;1500100
12023;;1500100
12024;;1500100
12025;;1500100
12026;;1500100
12027;;1500100
12028;;1500100
12029;;1500100
12030;;1500100
12031;;1500100
12032;;1500100
12033;;1500100
12034;;1500100
12035;;1500100
12036;;1500100
12037;;1500100
12038;;1500100
12039;;1500100
12040;;1500100
12041;;1500100
12042;;1500100
12043;;1500100
12044;;1500100
12045;;1500100
12046;;1500100
12047;;1500100
12048;;1500100
12049;;1500100
12050;;1500100
12051;;1500100
12052;;1500100
12053;;1500100
12054;;1500100
12055;;1500100
12165;;1500100
12166;;1500100
12167;;1500100
12168;;1500100
12169;;1500100
12170;;1500100
12171;;1500100
12172;;1500100
12173;;1500100
12174;;1500100
12175;;1500100
12176;;1500100
12177;;1500100
12178;;1500100
12179;;1500100
12182;;1500100
12183;;1500100
12184;;1500100
12185;;1500100
12186;;1500100
12187;;1500100
12188;;1500100
12189;;1500100
12190;;1500100
12191;;1500100
12192;;1500100
12193;;1500100
12194;;1500100
12195;;1500100
12196;;1500100
12197;;1500100
12198;;1500100
12199;;1500100
19996;;-1
19997;;-1
19998;;-1
19999;;-1
20000;Human;1500100
20001;;40100
20002;;871100
20010;;1500100
20011;;1500100
20012;;1500100
20013;;1500100
20014;;1500100
20015;;1500100
23000;Tanith;965100
23010;White Mask Varre;680100
23040;Roundtable Knight Vyke;950109
23041;Festering Fingerprint Vyke;950109
23070;Preceptor Seluvis;912100
23090;Patches;1400100
23091;Patches;1400100
23092;Patches;1400100
23100;Irina of Morne;901100
23101;Hyetta;901200
23102;Irina of Morne;901600
23110;Edgar;202100
23120;Witch-Hunter Jerren;940100
23121;Castellan Jerren;940100
23122;Witch-Hunter Jerren;940100
23130;Rya the Scout;962100
23140;Knight Diallos;650100
23150;Human;1100100
23160;Sorceress Sellen;835100
23161;Sorceress Sellen;830100
23162;Sorceress Sellen;830100
23163;Sorceress Sellen;830100
23180;Yura, Hunter of Bloody Fingers;150100
23181;Yura, Hunter of Bloody Fingers;150100
23182;Shabriri;150100
23183;Yura, Hunter of Bloody Fingers;150100
23184;Yura, Hunter of Bloody Fingers;150100
23190;D, Hunter of the Dead;600100
23191;D, Hunter of the Dead;600100
23192;D, Hunter of the Dead;160100
23193;D, Hunter of the Dead;600100
23194;D, Hunter of the Dead;600100
23195;D, Hunter of the Dead;600100
23200;Roderika;740100
23201;Roderika, Spirit Tuner;740100
23210;Kenneth Haight;961100
23220;;1930100
23221;Fia, Deathbed Companion;1940100
23222;Fia, Deathbed Companion;1932100
23230;Dung Eater;970100
23231;Dung Eater;970100
23232;Dung Eater Puppet;970100
23240;Sir Gideon Ofnir;590100
23241;Sir Gideon Ofnir;590100
23242;Sir Gideon Ofnir;590100
23243;Sir Gideon Ofnir;590100
23244;Sir Gideon Ofnir;590100
23245;Sir Gideon Ofnir;590100
23246;Sir Gideon Ofnir;590100
23247;Sir Gideon Ofnir;590100
23248;Sir Gideon Ofnir;590100
23249;Sir Gideon Ofnir;590100
23250;Sorcerer Rogier;130100
23251;Sorcerer Rogier;130100
23252;Sorcerer Rogier;130100
23260;Knight Bernahl;721100
23261;Recusant Bernahl;721100
23262;Recusant Bernahl;721100
23270;Eleonora, Violet Bloody Finger;60100
23271;Eleonora, Violet Bloody Finger;60100
23290;Lionel the Lionhearted;640100
23291;Human;640100
23310;Blackguard;890100
23311;Blackguard;892100
23312;Blackguard;890100
23320;Rykard-Hating Ghost;1760100
23330;Sorcerer Thops;830100
23331;Sorcerer Thops;830100
23340;Nepheli Loux;730100
23341;Nepheli Loux;730100
23342;Nepheli Loux Puppet;730100
23350;;610100
23360;Vyke's Finger Maiden;902100
23380;Finger Maiden;904100
23390;Ensha of the Royal Remains;690100
23400;Bloody Finger Ravenmount Assassin;930100
23420;Boc the Seamster;-1
23430;Sanguine Noble;320100
23440;Great Horned Tragoth;140100
23441;Great Horned Tragoth;140100
23450;Old Knight Istvan;80100
23460;Rileigh the Idle;880100
23470;Juno Hoslow;650100
23480;Millicent;1950100
23481;Millicent;1960100
23482;Millicent;1960100
23483;Millicent;1971100
23484;Millicent;1971100
23485;Millicent;1950100
23486;Millicent;1960100
23487;Millicent;1971100
23488;Millicent;1971100
23490;Sage Gowry;430100
23510;Brother Corhyn;620100
23520;Preceptor Miriam;910100
23521;Preceptor Miriam;910100
23530;Anastasia, Tarnished-Eater;903100
23531;Anastasia, Tarnished-Eater;903100
23532;Anastasia, Tarnished-Eater;903100
23550;Bloody Finger Okina;872100
23551;Okina;872100
23560;Adan, Thief of Fire;361100
23590;Moongrum, Carian Knight;980100
23600;Vargram the Raging Wolf;860100
23610;Fia's Champion 1;180100
23611;Fia's Champion 1;180100
23612;Fia's Champion 1;180100
23613;Fia's Champion 1;180100
23614;Fia's Champion 1;180100
23615;Fia's Champion 1;180100
23616;Fia's Champion 1;180100
23617;Fia's Champion 1;180100
23618;Fia's Champion 1;180100
23630;Finger Maiden Therolina;901100
23631;Finger Maiden Therolina Puppet;901100
23632;Finger Maiden Therolina;901100
23640;Dolores the Sleeping Arrow;221100
23650;Jarwight Puppet;-1
23670;Inaba, Disciple of Okina;872100
23680;Silver Tear;-1
23681;Silver Tear;-1
23682;Silver Tear;-1
23683;Silver Tear;-1
23690;Recusant Henricus;1101100
23700;Fia's Champion 2;790100
23701;Fia's Champion 2;790100
23702;Fia's Champion 2;790100
23703;Fia's Champion 2;790100
23704;Fia's Champion 2;790100
23705;Fia's Champion 2;790100
23706;Fia's Champion 2;790100
23707;Fia's Champion 2;790100
23708;Fia's Champion 2;790100
23710;Fia's Champion 2;520100
23711;Fia's Champion 3;520100
23712;Fia's Champion 3;520100
23713;Fia's Champion 3;520100
23714;Fia's Champion 3;520100
23715;Fia's Champion 3;520100
23716;Fia's Champion 3;520100
23717;Fia's Champion 3;520100
23718;Fia's Champion 3;520100
23720;Maleigh Marais;963100
23730;Knight of the Great Jar 1;930100
23731;Knight of the Great Jar 1;930100
23732;Knight of the Great Jar 1;930100
23733;Knight of the Great Jar 1;930100
23734;Knight of the Great Jar 1;930100
23735;Knight of the Great Jar 1;930100
23736;Knight of the Great Jar 1;930100
23737;Knight of the Great Jar 1;930100
23738;Knight of the Great Jar 1;930100
23740;Knight of the Great Jar 2;150100
23741;Knight of the Great Jar 2;150100
23742;Knight of the Great Jar 2;150100
23743;Knight of the Great Jar 2;150100
23744;Knight of the Great Jar 2;150100
23745;Knight of the Great Jar 2;150100
23746;Knight of the Great Jar 2;150100
23747;Knight of the Great Jar 2;150100
23748;Knight of the Great Jar 2;150100
23750;Knight of the Great Jar 3;580100
23751;Knight of the Great Jar 3;580100
23752;Knight of the Great Jar 3;580100
23753;Knight of the Great Jar 3;580100
23754;Knight of the Great Jar 3;580100
23755;Knight of the Great Jar 3;580100
23756;Knight of the Great Jar 3;580100
23757;Knight of the Great Jar 3;580100
23758;Knight of the Great Jar 3;580100
23760;Necromancer Garris;430100
23770;Nameless White Mask;681100
23800;Errant Sorcerer Wilhelm;990100
23820;Chief Guardian Arghanthy;963100
23830;Flame Guardian;160100
23840;Inquisitor Ghiza;964100
23850;Mad Tongue Alberich;120100
23860;Esgar, Priest of Blood;320100
23870;Mary, Eldest Sister;1950100
23880;Maureen, Second Sister;1950100
23890;Amy, Third Sister;1950100
23900;Polyanna, Youngest Sister;1950100
23901;Polyanna, Youngest Sister;1950100
24000;;1500100
24010;Stray Mimic Tear;660100
24020;Mimic Tear;660100
26050;Mimic Tear;1500100
27000;Stormhill Colosseum Silent Spirit;700100
27001;Caria Manor Silent Spirit;980100
27002;Dragonbarrow Silent Spirit;702000
27003;;1500100
27900;Human;160100
28500;Human;902100
29000;;-1
