Row ID,Row Name,Icon ID
9329,Nomadic Warrior's Cookbook [16],3119
9330,Armorer's Cookbook [6],3120
9331,Armorer's Cookbook [5],3120
9332,,0
9333,,0
9334,,0
9335,,0
9336,,0
9337,,0
9338,,0
9339,,0
9340,Glintstone Craftsman's Cookbook [4],3121
9341,Glintstone Craftsman's Cookbook [1],3121
9342,Glintstone Craftsman's Cookbook [5],3121
9343,Nomadic Warrior's Cookbook [9],3119
9344,Glintstone Craftsman's Cookbook [8],3121
9345,Glintstone Craftsman's Cookbook [2],3121
9346,Glintstone Craftsman's Cookbook [6],3121
9347,Glintstone Craftsman's Cookbook [7],3121
9348,Glintstone Craftsman's Cookbook [3],3121
9349,,0
9350,,0
9351,,0
9352,,0
9353,,0
9354,,0
9355,,0
9356,,0
9357,,0
9358,,0
9359,,0
9360,Missionary's Cookbook [2],3122
9361,Missionary's Cookbook [1],3122
9362,Missionary's Cookbook (3),0
9363,Missionary's Cookbook [5],3122
9364,Missionary's Cookbook [4],3122
9365,Missionary's Cookbook [3],3122
9366,,0
9367,,0
9368,,0
9369,,0
9370,,0
9380,Nomadic Warrior's Cookbook [4],3119
9381,Perfumer's Cookbook (1),0
9382,Perfumer's Cookbook (2),0
9383,Nomadic Warrior's Cookbook [5],3119
9384,Perfumer's Cookbook [1],3123
9385,Perfumer's Cookbook [2],3123
9386,Perfumer's Cookbook [3],3123
9387,Nomadic Warrior's Cookbook [14],3119
9388,Nomadic Warrior's Cookbook [8],3119
9389,Nomadic Warrior's Cookbook [22],3119
9390,Nomadic Warrior's Cookbook [15],3119
9391,Nomadic Warrior's Cookbook [24],3119
9392,Perfumer's Cookbook [4],3123
9393,Perfumer's Cookbook (13),0
9394,,0
9395,,0
9396,,0
9397,,0
9398,,0
9399,,0
9400,Ancient Dragon Apostle's Cookbook [1],3124
9401,Ancient Dragon Apostle's Cookbook [2],3124
9402,Ancient Dragon Apostle's Cookbook [4],3124
9403,Ancient Dragon Apostle's Cookbook [3],3124
9404,,0
9405,,0
9406,,0
9407,,0
9408,,0
9409,,0
9410,,0
9420,Fevor's Cookbook [1],3125
9421,Fevor's Cookbook [3],3125
9422,Fevor's Cookbook [2],3125
9423,Missionary's Cookbook [7],3122
9424,,0
9425,,0
9426,,0
9427,,0
9428,,0
9429,,0
9430,,0
9440,Frenzied's Cookbook [1],3126
9441,Frenzied's Cookbook [2],3126
9442,,0
9443,,0
9444,,0
9445,,0
9446,,0
9447,,0
9448,,0
9449,,0
9450,,0
9500,Cracked Pot,504
9501,Ritual Pot,3010
9510,Perfume Bottle,443
10000,Glass Shard,382
10010,Golden Seed,383
10020,Sacred Tear,384
10030,Memory Stone,553
10040,Talisman Pouch,554
10060,Dragon Heart,3230
10070,Lost Ashes of War,3223
10080,Great Rune of the Unborn,3202
10100,Smithing Stone [1],2000
10101,Smithing Stone [2],2001
10102,Smithing Stone [3],2002
10103,Smithing Stone [4],2003
10104,Smithing Stone [5],2004
10105,Smithing Stone [6],2005
10106,Smithing Stone [7],2006
10107,Smithing Stone [8],2007
10140,Ancient Dragon Smithing Stone,2008
10160,Somber Smithing Stone [1],2010
10161,Somber Smithing Stone [2],2011
10162,Somber Smithing Stone [3],2012
10163,Somber Smithing Stone [4],2013
10164,Somber Smithing Stone [5],2014
10165,Somber Smithing Stone [6],2015
10166,Somber Smithing Stone [7],2016
10167,Somber Smithing Stone [8],2017
10168,Somber Ancient Dragon Smithing Stone,2018
10200,Somber Smithing Stone [9],2020
10900,Grave Glovewort [1],2100
10901,Grave Glovewort [2],2101
10902,Grave Glovewort [3],2102
10903,Grave Glovewort [4],2103
10904,Grave Glovewort [5],2104
10905,Grave Glovewort [6],2105
10906,Grave Glovewort [7],2106
10907,Grave Glovewort [8],2107
10908,Grave Glovewort [9],2108
10909,Great Grave Glovewort,2109
10910,Ghost Glovewort [1],2110
10911,Ghost Glovewort [2],2111
10912,Ghost Glovewort [3],2112
10913,Ghost Glovewort [4],2113
10914,Ghost Glovewort [5],2114
10915,Ghost Glovewort [6],2115
10916,Ghost Glovewort [7],2116
10917,Ghost Glovewort [8],2117
10918,Ghost Glovewort [9],2118
10919,Great Ghost Glovewort,2119
11000,Crimsonspill Crystal Tear,400
11001,Greenspill Crystal Tear,401
11002,Crimson Crystal Tear,402
11003,Crimson Crystal Tear,403
11004,Cerulean Crystal Tear,404
11005,Cerulean Crystal Tear,405
11006,Speckled Hardtear,406
11007,Crimson Bubbletear,407
11008,Opaline Bubbletear,408
11009,Crimsonburst Crystal Tear,409
11010,Greenburst Crystal Tear,410
11011,Opaline Hardtear,411
11012,Winged Crystal Tear,412
11013,Thorny Cracked Tear,413
11014,Spiked Cracked Tear,414
11015,Windy Crystal Tear,415
11016,Ruptured Crystal Tear,416
11017,Ruptured Crystal Tear,417
11018,Leaden Hardtear,418
11019,Twiggy Cracked Tear,419
11020,Crimsonwhorl Bubbletear,420
11021,Strength-knot Crystal Tear,421
11022,Dexterity-knot Crystal Tear,422
11023,Intelligence-knot Crystal Tear,423
11024,Faith-knot Crystal Tear,424
11025,Cerulean Hidden Tear,425
11026,Stonebarb Cracked Tear,426
11027,Purifying Crystal Tear,427
11028,Flame-Shrouding Cracked Tear,428
11029,Magic-Shrouding Cracked Tear,429
11030,Lightning-Shrouding Cracked Tear,430
11031,Holy-Shrouding Cracked Tear,431
15000,Sliver of Meat,506
15010,Beast Liver,507
15020,Lump of Flesh,508
15030,Beast Blood,509
15040,Old Fang,510
15050,Budding Horn,511
15060,Flight Pinion,512
15080,Four-Toed Fowl Foot,514
15090,Turtle Neck Meat,515
15100,Human Bone Shard,516
15110,Great Dragonfly Head,517
15120,Slumbering Egg,518
15130,Crab Eggs,519
15140,Land Octopus Ovary,520
15150,Miranda Powder,521
15160,Strip of White Flesh,522
15340,Thin Beast Bones,540
15341,Hefty Beast Bone,1020
15400,String,505
15410,Living Jar Shard,1026
15420,Albinauric Bloodclot,1029
15430,Stormhawk Feather,1047
20650,Poisonbloom,1013
20651,Trina's Lily,1014
20652,Fulgurbloom,1031
20653,Miquella's Lily,1039
20654,Grave Violet,1033
20660,Faded Erdleaf Flower,1003
20680,Erdleaf Flower,526
20681,Altus Bloom,1001
20682,Fire Blossom,1006
20683,Golden Sunflower,1021
20685,Tarnished Golden Sunflower,1044
20690,Herba,533
20691,Arteria Leaf,1042
20710,Dewkissed Herba,1008
20720,Rowa Fruit,531
20721,Golden Rowa,532
20722,Rimed Rowa,1005
20723,Bloodrose,1028
20740,Eye of Yelough,1025
20750,Crystal Bud,1000
20751,Rimed Crystal Bud,1007
20753,Sacramental Bud,1016
20760,Mushroom,1024
20761,Melted Mushroom,1009
20770,Toxic Mushroom,1004
20775,Root Resin,542
20780,Cracked Crystal,541
20795,Sanctuary Stone,1038
20800,Nascent Butterfly,1043
20801,Aeonian Butterfly,1015
20802,Smoldering Butterfly,1034
20810,Silver Firefly,1018
20811,Gold Firefly,1019
20812,Glintstone Firefly,1045
20820,Golden Centipede,1030
20825,Silver Tear Husk,1037
20830,Gold-Tinged Excrement,538
20831,Blood-Tainted Excrement,539
20840,Cave Moss,1022
20841,Budding Cave Moss,1023
20842,Crystal Cave Moss,1032
20845,Yellow Ember,1046
20850,Volcanic Stone,1002
20852,Formic Rock,1017
20855,Gravel Stone,1027
50200,,15
50201,,16
50202,,15
50203,,16
51760,,523
53090,,224
53230,,677
53400,,622
53630,,32
53650,,25
53651,,28
53652,,30
53653,,31
53654,,560
53655,,561
53656,,565
53657,,26
53658,,585
200000,Black Knife Tiche,113
200001,Black Knife Tiche +1,113
200002,Black Knife Tiche +2,113
200003,Black Knife Tiche +3,113
200004,Black Knife Tiche +4,113
200005,Black Knife Tiche +5,113
200006,Black Knife Tiche +6,113
200007,Black Knife Tiche +7,113
200008,Black Knife Tiche +8,113
200009,Black Knife Tiche +9,113
200010,Black Knife Tiche +10,113
201000,Banished Knight Oleg,471
201001,Banished Knight Oleg +1,471
201002,Banished Knight Oleg +2,471
201003,Banished Knight Oleg +3,471
201004,Banished Knight Oleg +4,471
201005,Banished Knight Oleg +5,471
201006,Banished Knight Oleg +6,471
201007,Banished Knight Oleg +7,471
201008,Banished Knight Oleg +8,471
201009,Banished Knight Oleg +9,471
201010,Banished Knight Oleg +10,471
202000,Banished Knight Engvall,472
202001,Banished Knight Engvall +1,472
202002,Banished Knight Engvall +2,472
202003,Banished Knight Engvall +3,472
202004,Banished Knight Engvall +4,472
202005,Banished Knight Engvall +5,472
202006,Banished Knight Engvall +6,472
202007,Banished Knight Engvall +7,472
202008,Banished Knight Engvall +8,472
202009,Banished Knight Engvall +9,472
202010,Banished Knight Engvall +10,472
203000,Fanged Imp Ashes,476
203001,Fanged Imp Ashes +1,476
203002,Fanged Imp Ashes +2,476
203003,Fanged Imp Ashes +3,476
203004,Fanged Imp Ashes +4,476
203005,Fanged Imp Ashes +5,476
203006,Fanged Imp Ashes +6,476
203007,Fanged Imp Ashes +7,476
203008,Fanged Imp Ashes +8,476
203009,Fanged Imp Ashes +9,476
203010,Fanged Imp Ashes +10,476
204000,Latenna the Albinauric,115
204001,Latenna the Albinauric +1,115
204002,Latenna the Albinauric +2,115
204003,Latenna the Albinauric +3,115
204004,Latenna the Albinauric +4,115
204005,Latenna the Albinauric +5,115
204006,Latenna the Albinauric +6,115
204007,Latenna the Albinauric +7,115
204008,Latenna the Albinauric +8,115
204009,Latenna the Albinauric +9,115
204010,Latenna the Albinauric +10,115
205000,Nomad Ashes,116
205001,Nomad Ashes +1,116
205002,Nomad Ashes +2,116
205003,Nomad Ashes +3,116
205004,Nomad Ashes +4,116
205005,Nomad Ashes +5,116
205006,Nomad Ashes +6,116
205007,Nomad Ashes +7,116
205008,Nomad Ashes +8,116
205009,Nomad Ashes +9,116
205010,Nomad Ashes +10,116
206000,Nightmaiden & Swordstress Puppets,478
206001,Nightmaiden & Swordstress Puppets +1,478
206002,Nightmaiden & Swordstress Puppets +2,478
206003,Nightmaiden & Swordstress Puppets +3,478
206004,Nightmaiden & Swordstress Puppets +4,478
206005,Nightmaiden & Swordstress Puppets +5,478
206006,Nightmaiden & Swordstress Puppets +6,478
206007,Nightmaiden & Swordstress Puppets +7,478
206008,Nightmaiden & Swordstress Puppets +8,478
206009,Nightmaiden & Swordstress Puppets +9,478
206010,Nightmaiden & Swordstress Puppets +10,478
207000,Mimic Tear Ashes,117
207001,Mimic Tear Ashes +1,117
207002,Mimic Tear Ashes +2,117
207003,Mimic Tear Ashes +3,117
207004,Mimic Tear Ashes +4,117
207005,Mimic Tear Ashes +5,117
207006,Mimic Tear Ashes +6,117
207007,Mimic Tear Ashes +7,117
207008,Mimic Tear Ashes +8,117
207009,Mimic Tear Ashes +9,117
207010,Mimic Tear Ashes +10,117
208000,Crystalian Ashes,118
208001,Crystalian Ashes +1,118
208002,Crystalian Ashes +2,118
208003,Crystalian Ashes +3,118
208004,Crystalian Ashes +4,118
208005,Crystalian Ashes +5,118
208006,Crystalian Ashes +6,118
208007,Crystalian Ashes +7,118
208008,Crystalian Ashes +8,118
208009,Crystalian Ashes +9,118
208010,Crystalian Ashes +10,118
209000,Ancestral Follower Ashes,119
209001,Ancestral Follower Ashes +1,119
209002,Ancestral Follower Ashes +2,119
209003,Ancestral Follower Ashes +3,119
209004,Ancestral Follower Ashes +4,119
209005,Ancestral Follower Ashes +5,119
209006,Ancestral Follower Ashes +6,119
209007,Ancestral Follower Ashes +7,119
209008,Ancestral Follower Ashes +8,119
209009,Ancestral Follower Ashes +9,119
209010,Ancestral Follower Ashes +10,119
210000,Winged Misbegotten Ashes,120
210001,Winged Misbegotten Ashes + 1,120
210002,Winged Misbegotten Ashes + 2,120
210003,Winged Misbegotten Ashes + 3,120
210004,Winged Misbegotten Ashes + 4,120
210005,Winged Misbegotten Ashes + 5,120
210006,Winged Misbegotten Ashes + 6,120
210007,Winged Misbegotten Ashes + 7,120
210008,Winged Misbegotten Ashes + 8,120
210009,Winged Misbegotten Ashes + 9,120
210010,Winged Misbegotten Ashes + 10,120
211000,Albinauric Ashes,121
211001,Albinauric Ashes +1,121
211002,Albinauric Ashes +2,121
211003,Albinauric Ashes +3,121
211004,Albinauric Ashes +4,121
211005,Albinauric Ashes +5,121
211006,Albinauric Ashes +6,121
211007,Albinauric Ashes +7,121
211008,Albinauric Ashes +8,121
211009,Albinauric Ashes +9,121
211010,Albinauric Ashes +10,121
212000,Skeletal Militiaman Ashes,102
212001,Skeletal Militiaman Ashes +1,102
212002,Skeletal Militiaman Ashes +2,102
212003,Skeletal Militiaman Ashes +3,102
212004,Skeletal Militiaman Ashes +4,102
212005,Skeletal Militiaman Ashes +5,102
212006,Skeletal Militiaman Ashes +6,102
212007,Skeletal Militiaman Ashes +7,102
212008,Skeletal Militiaman Ashes +8,102
212009,Skeletal Militiaman Ashes +9,102
212010,Skeletal Militiaman Ashes +10,102
213000,Skeletal Bandit Ashes,103
213001,Skeletal Bandit Ashes +1,103
213002,Skeletal Bandit Ashes +2,103
213003,Skeletal Bandit Ashes +3,103
213004,Skeletal Bandit Ashes +4,103
213005,Skeletal Bandit Ashes +5,103
213006,Skeletal Bandit Ashes +6,103
213007,Skeletal Bandit Ashes +7,103
213008,Skeletal Bandit Ashes +8,103
213009,Skeletal Bandit Ashes +9,103
213010,Skeletal Bandit Ashes +10,103
214000,Oracle Envoy Ashes,122
214001,Oracle Envoy Ashes +1,122
214002,Oracle Envoy Ashes +2,122
214003,Oracle Envoy Ashes +3,122
214004,Oracle Envoy Ashes +4,122
214005,Oracle Envoy Ashes +5,122
214006,Oracle Envoy Ashes +6,122
214007,Oracle Envoy Ashes +7,122
214008,Oracle Envoy Ashes +8,122
214009,Oracle Envoy Ashes +9,122
214010,Oracle Envoy Ashes +10,122
215000,Putrid Corpse Ashes,123
215001,Putrid Corpse Ashes +1,123
215002,Putrid Corpse Ashes +2,123
215003,Putrid Corpse Ashes +3,123
215004,Putrid Corpse Ashes +4,123
215005,Putrid Corpse Ashes +5,123
215006,Putrid Corpse Ashes +6,123
215007,Putrid Corpse Ashes +7,123
215008,Putrid Corpse Ashes +8,123
215009,Putrid Corpse Ashes +9,123
215010,Putrid Corpse Ashes +10,123
216000,Depraved Perfumer Carmaan,124
216001,Depraved Perfumer Carmaan +1,124
216002,Depraved Perfumer Carmaan +2,124
216003,Depraved Perfumer Carmaan +3,124
216004,Depraved Perfumer Carmaan +4,124
216005,Depraved Perfumer Carmaan +5,124
216006,Depraved Perfumer Carmaan +6,124
216007,Depraved Perfumer Carmaan +7,124
216008,Depraved Perfumer Carmaan +8,124
216009,Depraved Perfumer Carmaan +9,124
216010,Depraved Perfumer Carmaan +10,124
217000,Perfumer Tricia,125
217001,Perfumer Tricia +1,125
217002,Perfumer Tricia +2,125
217003,Perfumer Tricia +3,125
217004,Perfumer Tricia +4,125
217005,Perfumer Tricia +5,125
217006,Perfumer Tricia +6,125
217007,Perfumer Tricia +7,125
217008,Perfumer Tricia +8,125
217009,Perfumer Tricia +9,125
217010,Perfumer Tricia +10,125
218000,Glintstone Sorcerer Ashes,126
218001,Glintstone Sorcerer Ashes +1,126
218002,Glintstone Sorcerer Ashes +2,126
218003,Glintstone Sorcerer Ashes +3,126
218004,Glintstone Sorcerer Ashes +4,126
218005,Glintstone Sorcerer Ashes +5,126
218006,Glintstone Sorcerer Ashes +6,126
218007,Glintstone Sorcerer Ashes +7,126
218008,Glintstone Sorcerer Ashes +8,126
218009,Glintstone Sorcerer Ashes +9,126
218010,Glintstone Sorcerer Ashes +10,126
219000,Twinsage Sorcerer Ashes,127
219001,Twinsage Sorcerer Ashes +1,127
219002,Twinsage Sorcerer Ashes +2,127
219003,Twinsage Sorcerer Ashes +3,127
219004,Twinsage Sorcerer Ashes +4,127
219005,Twinsage Sorcerer Ashes +5,127
219006,Twinsage Sorcerer Ashes +6,127
219007,Twinsage Sorcerer Ashes +7,127
219008,Twinsage Sorcerer Ashes +8,127
219009,Twinsage Sorcerer Ashes +9,127
219010,Twinsage Sorcerer Ashes +10,127
220000,Page Ashes,128
220001,Page Ashes +1,128
220002,Page Ashes +2,128
220003,Page Ashes +3,128
220004,Page Ashes +4,128
220005,Page Ashes +5,128
220006,Page Ashes +6,128
220007,Page Ashes +7,128
220008,Page Ashes +8,128
220009,Page Ashes +9,128
220010,Page Ashes +10,128
221000,Battlemage Hugues,129
221001,Battlemage Hugues +1,129
221002,Battlemage Hugues +2,129
221003,Battlemage Hugues +3,129
221004,Battlemage Hugues +4,129
221005,Battlemage Hugues +5,129
221006,Battlemage Hugues +6,129
221007,Battlemage Hugues +7,129
221008,Battlemage Hugues +8,129
221009,Battlemage Hugues +9,129
221010,Battlemage Hugues +10,129
222000,Clayman Ashes,130
222001,Clayman Ashes +1,130
222002,Clayman Ashes +2,130
222003,Clayman Ashes +3,130
222004,Clayman Ashes +4,130
222005,Clayman Ashes +5,130
222006,Clayman Ashes +6,130
222007,Clayman Ashes +7,130
222008,Clayman Ashes +8,130
222009,Clayman Ashes +9,130
222010,Clayman Ashes +10,130
223000,Cleanrot Knight Finlay,131
223001,Cleanrot Knight Finlay +1,131
223002,Cleanrot Knight Finlay +2,131
223003,Cleanrot Knight Finlay +3,131
223004,Cleanrot Knight Finlay +4,131
223005,Cleanrot Knight Finlay +5,131
223006,Cleanrot Knight Finlay +6,131
223007,Cleanrot Knight Finlay +7,131
223008,Cleanrot Knight Finlay +8,131
223009,Cleanrot Knight Finlay +9,131
223010,Cleanrot Knight Finlay +10,131
224000,Kindred of Rot Ashes,132
224001,Kindred of Rot Ashes +1,132
224002,Kindred of Rot Ashes +2,132
224003,Kindred of Rot Ashes +3,132
224004,Kindred of Rot Ashes +4,132
224005,Kindred of Rot Ashes +5,132
224006,Kindred of Rot Ashes +6,132
224007,Kindred of Rot Ashes +7,132
224008,Kindred of Rot Ashes +8,132
224009,Kindred of Rot Ashes +9,132
224010,Kindred of Rot Ashes +10,132
225000,Marionette Soldier Ashes,133
225001,Marionette Soldier Ashes +1,133
225002,Marionette Soldier Ashes +2,133
225003,Marionette Soldier Ashes +3,133
225004,Marionette Soldier Ashes +4,133
225005,Marionette Soldier Ashes +5,133
225006,Marionette Soldier Ashes +6,133
225007,Marionette Soldier Ashes +7,133
225008,Marionette Soldier Ashes +8,133
225009,Marionette Soldier Ashes +9,133
225010,Marionette Soldier Ashes +10,133
226000,Avionette Soldier Ashes,134
226001,Avionette Soldier Ashes +1,134
226002,Avionette Soldier Ashes +2,134
226003,Avionette Soldier Ashes +3,134
226004,Avionette Soldier Ashes +4,134
226005,Avionette Soldier Ashes +5,134
226006,Avionette Soldier Ashes +6,134
226007,Avionette Soldier Ashes +7,134
226008,Avionette Soldier Ashes +8,134
226009,Avionette Soldier Ashes +9,134
226010,Avionette Soldier Ashes +10,134
227000,Fire Monk Ashes,135
227001,Fire Monk Ashes +1,135
227002,Fire Monk Ashes +2,135
227003,Fire Monk Ashes +3,135
227004,Fire Monk Ashes +4,135
227005,Fire Monk Ashes +5,135
227006,Fire Monk Ashes +6,135
227007,Fire Monk Ashes +7,135
227008,Fire Monk Ashes +8,135
227009,Fire Monk Ashes +9,135
227010,Fire Monk Ashes +10,135
228000,Blackflame Monk Amon,136
228001,Blackflame Monk Amon +1,136
228002,Blackflame Monk Amon +2,136
228003,Blackflame Monk Amon +3,136
228004,Blackflame Monk Amon +4,136
228005,Blackflame Monk Amon +5,136
228006,Blackflame Monk Amon +6,136
228007,Blackflame Monk Amon +7,136
228008,Blackflame Monk Amon +8,136
228009,Blackflame Monk Amon +9,136
228010,Blackflame Monk Amon +10,136
229000,Man-Serpent Ashes,137
229001,Man-Serpent Ashes +1,137
229002,Man-Serpent Ashes +2,137
229003,Man-Serpent Ashes +3,137
229004,Man-Serpent Ashes +4,137
229005,Man-Serpent Ashes +5,137
229006,Man-Serpent Ashes +6,137
229007,Man-Serpent Ashes +7,137
229008,Man-Serpent Ashes +8,137
229009,Man-Serpent Ashes +9,137
229010,Man-Serpent Ashes +10,137
230000,Azula Beastman Ashes,451
230001,Azula Beastman Ashes +1,451
230002,Azula Beastman Ashes +2,451
230003,Azula Beastman Ashes +3,451
230004,Azula Beastman Ashes +4,451
230005,Azula Beastman Ashes +5,451
230006,Azula Beastman Ashes +6,451
230007,Azula Beastman Ashes +7,451
230008,Azula Beastman Ashes +8,451
230009,Azula Beastman Ashes +9,451
230010,Azula Beastman Ashes +10,451
231000,Kaiden Sellsword Ashes,452
231001,Kaiden Sellsword Ashes +1,452
231002,Kaiden Sellsword Ashes +2,452
231003,Kaiden Sellsword Ashes +3,452
231004,Kaiden Sellsword Ashes +4,452
231005,Kaiden Sellsword Ashes +5,452
231006,Kaiden Sellsword Ashes +6,452
231007,Kaiden Sellsword Ashes +7,452
231008,Kaiden Sellsword Ashes +8,452
231009,Kaiden Sellsword Ashes +9,452
231010,Kaiden Sellsword Ashes +10,452
232000,Lone Wolf Ashes,104
232001,Lone Wolf Ashes +1,104
232002,Lone Wolf Ashes +2,104
232003,Lone Wolf Ashes +3,104
232004,Lone Wolf Ashes +4,104
232005,Lone Wolf Ashes +5,104
232006,Lone Wolf Ashes +6,104
232007,Lone Wolf Ashes +7,104
232008,Lone Wolf Ashes +8,104
232009,Lone Wolf Ashes +9,104
232010,Lone Wolf Ashes +10,104
233000,Giant Rat Ashes,453
233001,Giant Rat Ashes +1,453
233002,Giant Rat Ashes +2,453
233003,Giant Rat Ashes +3,453
233004,Giant Rat Ashes +4,453
233005,Giant Rat Ashes +5,479
233006,Giant Rat Ashes +6,479
233007,Giant Rat Ashes +7,479
233008,Giant Rat Ashes +8,479
233009,Giant Rat Ashes +9,479
233010,Giant Rat Ashes +10,480
234000,Demi-Human Ashes,454
234001,Demi-Human Ashes +1,454
234002,Demi-Human Ashes +2,454
234003,Demi-Human Ashes +3,454
234004,Demi-Human Ashes +4,454
234005,Demi-Human Ashes +5,454
234006,Demi-Human Ashes +6,454
234007,Demi-Human Ashes +7,454
234008,Demi-Human Ashes +8,454
234009,Demi-Human Ashes +9,454
234010,Demi-Human Ashes +10,454
235000,Rotten Stray Ashes,455
235001,Rotten Stray Ashes +1,455
235002,Rotten Stray Ashes +2,455
235003,Rotten Stray Ashes +3,455
235004,Rotten Stray Ashes +4,455
235005,Rotten Stray Ashes +5,455
235006,Rotten Stray Ashes +6,455
235007,Rotten Stray Ashes +7,455
235008,Rotten Stray Ashes +8,455
235009,Rotten Stray Ashes +9,455
235010,Rotten Stray Ashes +10,455
236000,Spirit Jellyfish Ashes,111
236001,Spirit Jellyfish Ashes +1,111
236002,Spirit Jellyfish Ashes +2,111
236003,Spirit Jellyfish Ashes +3,111
236004,Spirit Jellyfish Ashes +4,111
236005,Spirit Jellyfish Ashes +5,111
236006,Spirit Jellyfish Ashes +6,111
236007,Spirit Jellyfish Ashes +7,111
236008,Spirit Jellyfish Ashes +8,111
236009,Spirit Jellyfish Ashes +9,111
236010,Spirit Jellyfish Ashes +10,111
237000,Warhawk Ashes,456
237001,Warhawk Ashes +1,456
237002,Warhawk Ashes +2,456
237003,Warhawk Ashes +3,456
237004,Warhawk Ashes +4,456
237005,Warhawk Ashes +5,456
237006,Warhawk Ashes +6,456
237007,Warhawk Ashes +7,456
237008,Warhawk Ashes +8,456
237009,Warhawk Ashes +9,456
237010,Warhawk Ashes +10,456
238000,Stormhawk Deenh,470
238001,Stormhawk Deenh +1,470
238002,Stormhawk Deenh +2,470
238003,Stormhawk Deenh +3,470
238004,Stormhawk Deenh +4,470
238005,Stormhawk Deenh +5,470
238006,Stormhawk Deenh +6,470
238007,Stormhawk Deenh +7,470
238008,Stormhawk Deenh +8,470
238009,Stormhawk Deenh +9,470
238010,Stormhawk Deenh +10,470
239000,Bloodhound Knight Floh,112
239001,Bloodhound Knight Floh +1,112
239002,Bloodhound Knight Floh +2,112
239003,Bloodhound Knight Floh +3,112
239004,Bloodhound Knight Floh +4,112
239005,Bloodhound Knight Floh +5,112
239006,Bloodhound Knight Floh +6,112
239007,Bloodhound Knight Floh +7,112
239008,Bloodhound Knight Floh +8,112
239009,Bloodhound Knight Floh +9,112
239010,Bloodhound Knight Floh +10,112
240000,Wandering Noble Ashes,106
240001,Wandering Noble Ashes +1,106
240002,Wandering Noble Ashes +2,106
240003,Wandering Noble Ashes +3,106
240004,Wandering Noble Ashes +4,106
240005,Wandering Noble Ashes +5,106
240006,Wandering Noble Ashes +6,106
240007,Wandering Noble Ashes +7,106
240008,Wandering Noble Ashes +8,106
240009,Wandering Noble Ashes +9,106
240010,Wandering Noble Ashes +10,106
241000,Noble Sorcerer Ashes,107
241001,Noble Sorcerer Ashes +1,107
241002,Noble Sorcerer Ashes +2,107
241003,Noble Sorcerer Ashes +3,107
241004,Noble Sorcerer Ashes +4,107
241005,Noble Sorcerer Ashes +5,107
241006,Noble Sorcerer Ashes +6,107
241007,Noble Sorcerer Ashes +7,107
241008,Noble Sorcerer Ashes +8,107
241009,Noble Sorcerer Ashes +9,107
241010,Noble Sorcerer Ashes +10,107
242000,Vulgar Militia Ashes,462
242001,Vulgar Militia Ashes +1,462
242002,Vulgar Militia Ashes +2,462
242003,Vulgar Militia Ashes +3,462
242004,Vulgar Militia Ashes +4,462
242005,Vulgar Militia Ashes +5,462
242006,Vulgar Militia Ashes +6,462
242007,Vulgar Militia Ashes +7,462
242008,Vulgar Militia Ashes +8,462
242009,Vulgar Militia Ashes +9,462
242010,Vulgar Militia Ashes +10,462
243000,Mad Pumpkin Head Ashes,463
243001,Mad Pumpkin Head Ashes +1,463
243002,Mad Pumpkin Head Ashes +2,463
243003,Mad Pumpkin Head Ashes +3,463
243004,Mad Pumpkin Head Ashes +4,463
243005,Mad Pumpkin Head Ashes +5,463
243006,Mad Pumpkin Head Ashes +6,463
243007,Mad Pumpkin Head Ashes +7,463
243008,Mad Pumpkin Head Ashes +8,463
243009,Mad Pumpkin Head Ashes +9,463
243010,Mad Pumpkin Head Ashes +10,463
244000,Land Squirt Ashes,477
244001,Land Squirt Ashes +1,477
244002,Land Squirt Ashes +2,477
244003,Land Squirt Ashes +3,477
244004,Land Squirt Ashes +4,477
244005,Land Squirt Ashes +5,477
244006,Land Squirt Ashes +6,477
244007,Land Squirt Ashes +7,477
244008,Land Squirt Ashes +8,477
244009,Land Squirt Ashes +9,477
244010,Land Squirt Ashes +10,477
245000,Miranda Sprout Ashes,464
245001,Miranda Sprout Ashes +1,464
245002,Miranda Sprout Ashes +2,464
245003,Miranda Sprout Ashes +3,464
245004,Miranda Sprout Ashes +4,464
245005,Miranda Sprout Ashes +5,464
245006,Miranda Sprout Ashes +6,464
245007,Miranda Sprout Ashes +7,464
245008,Miranda Sprout Ashes +8,464
245009,Miranda Sprout Ashes +9,464
245010,Miranda Sprout Ashes +10,464
246000,Soldjars of Fortune Ashes,465
246001,Soldjars of Fortune Ashes +1,465
246002,Soldjars of Fortune Ashes +2,465
246003,Soldjars of Fortune Ashes +3,465
246004,Soldjars of Fortune Ashes +4,465
246005,Soldjars of Fortune Ashes +5,465
246006,Soldjars of Fortune Ashes +6,465
246007,Soldjars of Fortune Ashes +7,465
246008,Soldjars of Fortune Ashes +8,465
246009,Soldjars of Fortune Ashes +9,465
246010,Soldjars of Fortune Ashes +10,465
247000,Omenkiller Rollo,466
247001,Omenkiller Rollo +1,466
247002,Omenkiller Rollo +2,466
247003,Omenkiller Rollo +3,466
247004,Omenkiller Rollo +4,466
247005,Omenkiller Rollo +5,466
247006,Omenkiller Rollo +6,466
247007,Omenkiller Rollo +7,466
247008,Omenkiller Rollo +8,466
247009,Omenkiller Rollo +9,466
247010,Omenkiller Rollo +10,466
248000,Greatshield Soldier Ashes,467
248001,Greatshield Soldier Ashes +1,467
248002,Greatshield Soldier Ashes +2,467
