Row ID;Row Name;Equipped Weapon: Right Primary
8721;;42000000
8722;;42000000
8723;;42000000
8730;;43000000
8731;;43000000
8732;;43000000
8733;;43000000
8734;;43000000
8735;;43000000
8736;;43000000
8737;;43000000
8738;;43000000
8739;;43000000
8750;;44000000
8751;;44000000
8800;;2000000
8801;;2000000
8802;;2000000
8803;;2000000
8804;;2000000
8805;;2000000
8806;;2000000
8807;;2000000
8808;;2000000
8809;;2000000
8810;;2000000
8811;;2000000
8812;;2000000
8813;;2000000
8814;;2000000
8815;;2000000
8816;;2000000
8817;;2000000
8818;;2000000
8819;;2000000
8820;;2000000
9000;;2000000
9001;;2000000
9002;;2000000
9003;;2000000
9004;;2000000
9005;;2000000
9006;;5030000
9007;;4040000
9008;;1090000
9010;;2000000
9011;;2000000
9012;;-1
9020;;33000000
9030;;2000000
9031;;2000000
9032;;2000000
9033;;2000000
9034;;33000000
9035;;2000000
9036;;2000000
9037;;2000000
9038;;2000000
9039;;2000000
9040;;2000000
9041;;2000000
9042;;2000000
9043;;2000000
9044;;2000000
9046;;2000000
9048;;2000000
9050;;2000000
9051;;33000000
9052;;2000000
9055;;2000000
9057;;2000000
9058;;33000000
9059;;2000000
9060;;2000002
9061;;33000002
9062;;2000000
9063;;33000000
9064;;2000000
9065;;2000001
9066;;33000002
9070;;13000
9075;;1000000
9076;;40020000
9090;;2000000
9100;;2000000
9101;;2000000
9102;;2000000
9103;;2000000
9104;;2000000
9105;;2000000
9106;;2000000
9107;;2000000
9108;;2000000
9109;;2000000
9110;;2000000
9111;;2000000
9113;;2000000
9114;;2000000
9115;;2000000
9116;;2000000
9117;;2000000
9118;;2000000
9119;;2000000
9120;;2000000
9121;;2000000
9122;;2000000
9123;;2000000
9124;;2000000
9125;;2000000
9126;;2000000
9130;;2000000
9131;;2000000
9132;;2000000
9133;;2000000
9134;;2000000
9135;;2000000
9136;;2000000
9137;;2000000
9138;;2000000
9139;;2000000
9140;;2000000
9141;;2000000
9142;;2000000
9143;;2000000
9144;;2000000
9145;;2000000
9146;;2000000
9147;;2000000
9148;;2000000
9149;;2000000
9150;;2000000
9151;;2000000
9152;;2000000
9153;;2000000
9154;;2000000
9155;;2000000
9156;;2000000
9157;;2000000
9158;;2000000
9159;;2000000
9160;;2000000
9161;;2000000
9162;;2000000
9163;;2000000
9164;;2000000
9165;;2000000
9166;;2000000
9167;;2000000
9168;;2000000
9169;;2000000
9170;;2000000
9171;;2000000
9172;;2000000
9173;;2000000
9174;;2000000
9175;;2000000
9176;;2000000
9177;;2000000
9178;;2000000
9179;;2000000
9180;;2000000
9181;;2000000
9182;;2000000
9183;;2000000
9184;;2000000
9185;;2000000
9186;;2000000
9187;;2000000
9188;;2000000
9189;;2000000
9190;;2000000
9191;;2000000
9192;;2000000
9193;;2000000
9196;;2000000
9197;;194
9198;;2000000
9199;;2000000
9200;;2000000
9201;;2000000
9202;;2000000
9203;;2000000
9204;;40000000
9205;;156
9206;;30000000
9207;;2000000
9208;;301
9209;;2000000
9230;;2000000
9231;;2000000
9232;;2000000
9233;;2000000
9234;;2000000
9235;;2000000
9236;;2000000
9262;;2000000
9263;;2000000
9264;;2000000
9265;;2000000
9266;;2000000
9267;;2000000
9268;;2000000
9269;;2000000
9270;;2000000
9271;;2000000
9272;;2000000
9273;;2000000
9274;;11000000
9275;;16000000
9276;;40020000
9300;;99000000
9301;;99000000
9302;;99000000
9303;;99000000
9339;;2000000
9396;;-1
9397;;-1
9398;;-1
9400;;2000000
9401;;2000001
9402;;2000002
9403;;2000004
9404;;2000005
9405;;2000006
9406;;2000008
9407;;2000009
9408;;2000011
9409;;2000014
9410;;2000316
9411;;2000318
9412;;2000320
9413;;2000322
9414;;2000325
9415;;2000325
9416;;2000325
9417;;2000325
9418;;2000325
9419;;2000325
9420;;2000325
9446;;-1
9447;;-1
9448;;-1
9449;;33000000
9450;;33000000
9451;;33000001
9452;;33000002
9453;;33000004
9454;;33000005
9455;;33000006
9456;;33000008
9457;;33000009
9458;;33000011
9459;;33000013
9460;;33000016
9461;;33000017
9462;;33000020
9463;;33000022
9464;;33000025
9465;;33000025
9466;;33000025
9467;;33000025
9468;;33000025
9469;;33000025
9470;;33000025
9471;;33000025
9497;;-1
9498;;-1
9499;;-1
9500;;2000000
9501;;2000001
9502;;2000002
9503;;2000004
9504;;2000005
9505;;2000006
9506;;2000008
9507;;2000009
9508;;2000011
9509;;2000014
9510;;2000316
9511;;2000318
9512;;2000320
9513;;2000322
9514;;2000325
9515;;2000325
9516;;2000325
9517;;2000325
9518;;2000325
9519;;2000325
9520;;2000325
9547;;-1
9548;;-1
9549;;-1
9550;;9004
9551;;33090010
9552;;3100010
9553;;9003
9554;;9020010
9555;;9006
9556;;9003
10997;;-1
10998;;-1
10999;;-1
11000;;10001
11001;;10006
11002;;10013
11005;;10050
11006;;10058
11010;;10101
11011;;10109
11015;;10150
11016;;10156
11017;;10166
11020;;10207
11025;;10252
11026;;10262
11030;;10302
11031;;10312
11035;;10350
11036;;10358
11040;;10400
11041;;10408
11045;;10452
11046;;10462
11047;;10515
11050;;10550
11051;;10556
11055;;10611
11060;;10656
11065;;10701
11070;;10752
11071;;10766
11075;;10807
11080;;10850
11085;;10900
11086;;10908
11087;;10917
11090;;10957
11095;;11001
11096;;11007
11097;;11014
11100;;11050
11101;;11056
11102;;11068
11105;;11100
11106;;11106
11107;;11116
11110;;11150
11111;;11155
11112;;11160
11113;;11165
11114;;11170
11115;;11207
11120;;11250
11121;;11256
11122;;11266
11125;;11300
11126;;11306
11130;;11369
11135;;11402
11136;;11422
11140;;11460
11141;;11472
11145;;11501
11146;;11506
11147;;11511
11148;;11516
11150;;11550
11151;;11556
11155;;11603
11160;;11653
11165;;11700
11166;;11705
11167;;11710
11168;;11715
11169;;11720
11170;;11750
11171;;11755
11172;;11760
11173;;11765
11174;;11770
11175;;11800
11176;;11805
11177;;11810
11178;;11822
11180;;11850
11181;;11856
11185;;11900
11186;;11906
11190;;11950
11191;;11955
11192;;11960
11195;;12007
11200;;12065
11205;;12100
11206;;12108
11210;;12157
11215;;12215
11220;;12250
11221;;12255
11222;;12260
11223;;12265
11224;;12270
11225;;12300
11226;;12305
11227;;12310
11228;;12315
11229;;12320
11230;;10001
11235;;10001
11240;;12450
11241;;10001
11245;;10001
11250;;10001
11255;;10001
11260;;10001
11265;;10001
11270;;10001
11275;;12825
11280;;12873
11285;;12923
11290;;12973
11295;;13023
11300;;13073
11305;;13100
11306;;13105
11307;;13110
11308;;13115
11309;;13120
11310;;13150
11311;;13155
11312;;13160
11313;;13165
11314;;13170
11315;;13200
11316;;13205
11317;;13210
11318;;13215
11319;;13220
11320;;13250
11321;;13255
11322;;13260
11323;;13265
11324;;13270
11325;;13300
11326;;13305
11327;;13310
11328;;13315
11329;;13320
11330;;13350
11331;;13355
11332;;13360
11333;;13365
11334;;13370
11335;;13400
11336;;13405
11337;;13410
11338;;13415
11339;;13420
11340;;13453
11345;;13500
11346;;13505
11347;;13510
11348;;13515
11349;;13520
11350;;13550
11351;;13555
11352;;13560
11353;;13565
11354;;13570
11355;;13600
11356;;13605
11357;;13610
11358;;13615
11359;;13620
11360;;13650
11365;;13700
11366;;13705
11367;;13710
11368;;13715
11369;;13720
11370;;13750
11371;;13755
11372;;13760
11373;;13765
11374;;13770
11375;;13800
11376;;13805
11377;;13810
11378;;13815
11379;;13820
11380;;13850
11381;;13856
11382;;13866
11385;;13900
11386;;13905
11387;;13910
11388;;13915
11389;;13920
11390;;13951
11391;;13956
11392;;13963
11393;;13968
11395;;14001
11396;;14006
11397;;14013
11398;;14018
11400;;14050
11401;;14055
11402;;14060
11403;;14065
11404;;14070
11410;;14102
11411;;14122
11415;;14151
11416;;14156
11417;;14163
11418;;14168
11420;;14200
11421;;14205
11422;;14210
11423;;14215
11424;;14220
11425;;14278
11430;;14328
11435;;14350
11436;;14355
11437;;14360
11438;;14365
11439;;14370
11440;;14400
11441;;14405
11442;;14410
11443;;14415
11444;;14420
11445;;14450
11446;;14455
11447;;14460
11448;;14465
11449;;14470
11450;;14500
11451;;14505
11452;;14510
11453;;14515
11454;;14520
11997;;-1
11998;;-1
11999;;-1
12000;;12170010
12001;;32150010
12002;;32160010
12003;;11100010
12004;;12160010
12005;;23030010
12006;;20030010
12007;;30200010
12008;;3090010
12009;;17020010
12010;;18040010
12011;;21060010
12012;;3150010
12013;;15110010
12014;;3140010
12015;;3160010
12016;;1040010
12017;;1070010
12018;;2080010
12019;;2140010
12020;;3100010
12021;;3130010
12022;;3170010
12023;;2190010
12024;;16120010
12025;;4060010
12026;;6040010
12027;;8100010
12028;;9020010
12029;;11150010
12030;;15040010
12031;;23050010
12032;;4050010
12033;;4080010
12034;;17010010
12035;;11120010
12036;;1010010
12037;;1160010
12038;;4020010
12039;;23100010
12040;;3070010
12041;;8010010
12042;;4100010
12043;;9070010
12044;;12150010
12045;;20060010
12046;;11130010
12047;;13030010
12048;;3200010
12049;;16090010
12050;;17050010
12051;;19020010
12052;;2060010
12053;;2070010
12054;;2110010
12055;;2220010
12165;;18100010
12166;;18140010
12167;;3210010
12168;;8050010
12169;;42000010
12170;;4070010
12171;;6000010
12172;;7050010
12173;;7070010
12174;;7100010
12175;;8030010
12176;;8040010
12177;;9040010
12178;;9060010
12179;;10050010
12182;;11110010
12183;;12200010
12184;;13020010
12185;;14120010
12186;;14140010
12187;;16040010
12188;;17030010
12189;;19060010
12190;;21120010
12191;;21130010
12192;;23010010
12193;;23070010
12194;;23080010
12195;;24040010
12196;;32080010
12197;;32120010
12198;;3060010
12199;;33090010
19996;;-1
19997;;-1
19998;;-1
19999;;-1
20000;Human;2000000
20001;;2000000
20002;;155
20010;;2000004
20011;;2000007
20012;;2000010
20013;;2000008
20014;;2000019
20015;;2000325
23000;Tanith;-1
23010;White Mask Varre;-1
23040;Roundtable Knight Vyke;3040
23041;Festering Fingerprint Vyke;17050002
23070;Preceptor Seluvis;-1
23090;Patches;-1
23091;Patches;3090
23092;Patches;3092
23100;Irina of Morne;34900000
23101;Hyetta;34900000
23102;Irina of Morne;34900000
23110;Edgar;3110
23120;Witch-Hunter Jerren;3120
23121;Castellan Jerren;3122
23122;Witch-Hunter Jerren;3120
23130;Rya the Scout;-1
23140;Knight Diallos;-1
23150;Human;-1
23160;Sorceress Sellen;33900000
23161;Sorceress Sellen;3160
23162;Sorceress Sellen;3160
23163;Sorceress Sellen;33900000
23180;Yura, Hunter of Bloody Fingers;-1
23181;Yura, Hunter of Bloody Fingers;-1
23182;Shabriri;-1
23183;Yura, Hunter of Bloody Fingers;3183
23184;Yura, Hunter of Bloody Fingers;3181
23190;D, Hunter of the Dead;-1
23191;D, Hunter of the Dead;3190
23192;D, Hunter of the Dead;-1
23193;D, Hunter of the Dead;3192
23194;D, Hunter of the Dead;3190
23195;D, Hunter of the Dead;3190
23200;Roderika;-1
23201;Roderika, Spirit Tuner;-1
23210;Kenneth Haight;-1
23220;;33910000
23221;Fia, Deathbed Companion;33910000
23222;Fia, Deathbed Companion;33910000
23230;Dung Eater;-1
23231;Dung Eater;3220003
23232;Dung Eater Puppet;3220002
23240;Sir Gideon Ofnir;-1
23241;Sir Gideon Ofnir;11170000
23242;Sir Gideon Ofnir;11170000
23243;Sir Gideon Ofnir;11170000
23244;Sir Gideon Ofnir;11170000
23245;Sir Gideon Ofnir;11170000
23246;Sir Gideon Ofnir;11170000
23247;Sir Gideon Ofnir;11170000
23248;Sir Gideon Ofnir;11170000
23249;Sir Gideon Ofnir;11170000
23250;Sorcerer Rogier;-1
23251;Sorcerer Rogier;-1
23252;Sorcerer Rogier;3250
23260;Knight Bernahl;3260
23261;Recusant Bernahl;12200002
23262;Recusant Bernahl;12200002
23270;Eleonora, Violet Bloody Finger;10050002
23271;Eleonora, Violet Bloody Finger;10050006
23290;Lionel the Lionhearted;3290
23291;Human;3292
23310;Blackguard;-1
23311;Blackguard;-1
23312;Blackguard;3310
23320;Rykard-Hating Ghost;-1
23330;Sorcerer Thops;-1
23331;Sorcerer Thops;3330
23340;Nepheli Loux;-1
23341;Nepheli Loux;14140003
23342;Nepheli Loux Puppet;14140004
23350;;3350
23360;Vyke's Finger Maiden;-1
23380;Finger Maiden;-1
23390;Ensha of the Royal Remains;21110003
23400;Bloody Finger Ravenmount Assassin;3400
23420;Boc the Seamster;-1
23430;Sanguine Noble;1910005
23440;Great Horned Tragoth;3440
23441;Great Horned Tragoth;3442
23450;Old Knight Istvan;3450
23460;Rileigh the Idle;3460
23470;Juno Hoslow;3470
23480;Millicent;-1
23481;Millicent;-1
23482;Millicent;-1
23483;Millicent;-1
23484;Millicent;34960000
23485;Millicent;9920005
23486;Millicent;-1
23487;Millicent;9920010
23488;Millicent;9920007
23490;Sage Gowry;-1
23510;Brother Corhyn;-1
23520;Preceptor Miriam;3520
23521;Preceptor Miriam;3520
23530;Anastasia, Tarnished-Eater;3530
23531;Anastasia, Tarnished-Eater;3531
23532;Anastasia, Tarnished-Eater;3532
23550;Bloody Finger Okina;9910002
23551;Okina;9911000
23560;Adan, Thief of Fire;3560
23590;Moongrum, Carian Knight;3590
23600;Vargram the Raging Wolf;4910006
23610;Fia's Champion 1;3610
23611;Fia's Champion 1;3610
23612;Fia's Champion 1;3612
23613;Fia's Champion 1;3612
23614;Fia's Champion 1;3612
23615;Fia's Champion 1;3612
23616;Fia's Champion 1;3612
23617;Fia's Champion 1;3612
23618;Fia's Champion 1;3612
23630;Finger Maiden Therolina;34000000
23631;Finger Maiden Therolina Puppet;34000000
23632;Finger Maiden Therolina;34000000
23640;Dolores the Sleeping Arrow;40020000
23650;Jarwight Puppet;-1
23670;Inaba, Disciple of Okina;3670
23680;Silver Tear;3680
23681;Silver Tear;3681
23682;Silver Tear;3682
23683;Silver Tear;3683
23690;Recusant Henricus;3690
23700;Fia's Champion 2;3700
23701;Fia's Champion 2;3700
23702;Fia's Champion 2;3702
23703;Fia's Champion 2;3702
23704;Fia's Champion 2;3702
23705;Fia's Champion 2;3702
23706;Fia's Champion 2;3702
23707;Fia's Champion 2;3702
23708;Fia's Champion 2;3702
23710;Fia's Champion 2;3710
23711;Fia's Champion 3;3710
23712;Fia's Champion 3;3712
23713;Fia's Champion 3;3712
23714;Fia's Champion 3;3712
23715;Fia's Champion 3;3712
23716;Fia's Champion 3;3712
23717;Fia's Champion 3;3712
23718;Fia's Champion 3;3712
23720;Maleigh Marais;3720
23730;Knight of the Great Jar 1;3730
23731;Knight of the Great Jar 1;3730
23732;Knight of the Great Jar 1;3730
23733;Knight of the Great Jar 1;3730
23734;Knight of the Great Jar 1;3730
23735;Knight of the Great Jar 1;3730
23736;Knight of the Great Jar 1;3730
23737;Knight of the Great Jar 1;3730
23738;Knight of the Great Jar 1;3730
23740;Knight of the Great Jar 2;3740
23741;Knight of the Great Jar 2;3740
23742;Knight of the Great Jar 2;3740
23743;Knight of the Great Jar 2;3740
23744;Knight of the Great Jar 2;3740
23745;Knight of the Great Jar 2;3740
23746;Knight of the Great Jar 2;3740
23747;Knight of the Great Jar 2;3740
23748;Knight of the Great Jar 2;3740
23750;Knight of the Great Jar 3;3750
23751;Knight of the Great Jar 3;3750
23752;Knight of the Great Jar 3;3750
23753;Knight of the Great Jar 3;3750
23754;Knight of the Great Jar 3;3750
23755;Knight of the Great Jar 3;3750
23756;Knight of the Great Jar 3;3750
23757;Knight of the Great Jar 3;3750
23758;Knight of the Great Jar 3;3750
23760;Necromancer Garris;13020002
23770;Nameless White Mask;3770
23800;Errant Sorcerer Wilhelm;3800
23820;Chief Guardian Arghanthy;3820
23830;Flame Guardian;3830
23840;Inquisitor Ghiza;23920006
23850;Mad Tongue Alberich;3850
23860;Esgar, Priest of Blood;1910005
23870;Mary, Eldest Sister;19020001
23880;Maureen, Second Sister;3880
23890;Amy, Third Sister;3890
23900;Polyanna, Youngest Sister;1190005
23901;Polyanna, Youngest Sister;1190005
24000;;-1
24010;Stray Mimic Tear;2000010
24020;Mimic Tear;2000007
26050;Mimic Tear;-1
27000;Stormhill Colosseum Silent Spirit;-1
27001;Caria Manor Silent Spirit;-1
27002;Dragonbarrow Silent Spirit;-1
27003;;-1
27900;Human;-1
28500;Human;-1
29000;;-1
