Row ID;Row Name;Equip ID;Value;Material ID;On Purchase - Event Flag ID;Visibility - Event Flag ID;Sell Quantity;Equip Type;Currency Type;Purchase Quantity;Price Addition;Price Multiplier;Icon ID;Name - Message ID;Menu Title - Message ID;Menu Icon ID
30273;Kite Shield;31000000;0;-1;0;0;-1;0;0;1;0;1;-1;-1;-1;-1
30274;Marred Leather Shield;31010000;0;-1;0;0;-1;0;0;1;0;1;-1;-1;-1;-1
30275;Marred Wooden Shield;31020000;0;-1;0;0;-1;0;0;1;0;1;-1;-1;-1;-1
30276;Banished Knight's Shield;31030000;0;-1;0;0;-1;0;0;1;0;1;-1;-1;-1;-1
30277;Albinauric Shield;31040000;0;-1;0;0;-1;0;0;1;0;1;-1;-1;-1;-1
30278;Sun Realm Shield;31050000;0;-1;0;0;-1;0;0;1;0;1;-1;-1;-1;-1
30279;Silver Mirrorshield;31060000;0;-1;0;0;-1;0;0;1;0;1;-1;-1;-1;-1
30280;Round Shield;31070000;0;-1;0;0;-1;0;0;1;0;1;-1;-1;-1;-1
30281;Scorpion Kite Shield;31080000;0;-1;0;0;-1;0;0;1;0;1;-1;-1;-1;-1
30282;Twinbird Kite Shield;31090000;0;-1;0;0;-1;0;0;1;0;1;-1;-1;-1;-1
30283;Blue-Gold Kite Shield;31100000;0;-1;0;0;-1;0;0;1;0;1;-1;-1;-1;-1
30284;Brass Shield;31130000;0;-1;0;0;-1;0;0;1;0;1;-1;-1;-1;-1
30285;Great Turtle Shell;31140000;0;-1;0;0;-1;0;0;1;0;1;-1;-1;-1;-1
30286;Shield of the Guilty;31170000;0;-1;0;0;-1;0;0;1;0;1;-1;-1;-1;-1
30287;Carian Knight's Shield;31190000;0;-1;0;0;-1;0;0;1;0;1;-1;-1;-1;-1
30288;Large Leather Shield;31230000;0;-1;0;0;-1;0;0;1;0;1;-1;-1;-1;-1
30289;Horse Crest Wooden Shield;31240000;0;-1;0;0;-1;0;0;1;0;1;-1;-1;-1;-1
30290;Candletree Wooden Shield;31250000;0;-1;0;0;-1;0;0;1;0;1;-1;-1;-1;-1
30291;Flame Crest Wooden Shield;31260000;0;-1;0;0;-1;0;0;1;0;1;-1;-1;-1;-1
30292;Hawk Crest Wooden Shield;31270000;0;-1;0;0;-1;0;0;1;0;1;-1;-1;-1;-1
30293;Beast Crest Heater Shield;31280000;0;-1;0;0;-1;0;0;1;0;1;-1;-1;-1;-1
30294;Red Crest Heater Shield;31290000;0;-1;0;0;-1;0;0;1;0;1;-1;-1;-1;-1
30295;Blue Crest Heater Shield;31300000;0;-1;0;0;-1;0;0;1;0;1;-1;-1;-1;-1
30296;Eclipse Crest Heater Shield;31310000;0;-1;0;0;-1;0;0;1;0;1;-1;-1;-1;-1
30297;Inverted Hawk Heater Shield;31320000;0;-1;0;0;-1;0;0;1;0;1;-1;-1;-1;-1
30298;Heater Shield;31330000;0;-1;0;0;-1;0;0;1;0;1;-1;-1;-1;-1
30299;Black Leather Shield;31340000;0;-1;0;0;-1;0;0;1;0;1;-1;-1;-1;-1
30300;Dragon Towershield;32000000;0;-1;0;0;-1;0;0;1;0;1;-1;-1;-1;-1
30301;Distinguished Greatshield;32020000;0;-1;0;0;-1;0;0;1;0;1;-1;-1;-1;-1
30302;Crucible Hornshield;32030000;0;-1;0;0;-1;0;0;1;0;1;-1;-1;-1;-1
30303;Dragonclaw Shield;32040000;0;-1;0;0;-1;0;0;1;0;1;-1;-1;-1;-1
30304;Briar Greatshield;32050000;0;-1;0;0;-1;0;0;1;0;1;-1;-1;-1;-1
30305;Erdtree Greatshield;32080000;0;-1;0;0;-1;0;0;1;0;1;-1;-1;-1;-1
30306;Golden Beast Crest Shield;32090000;0;-1;0;0;-1;0;0;1;0;1;-1;-1;-1;-1
30307;Jellyfish Shield;32120000;0;-1;0;0;-1;0;0;1;0;1;-1;-1;-1;-1
30308;Fingerprint Stone Shield;32130000;0;-1;0;0;-1;0;0;1;0;1;-1;-1;-1;-1
30309;Icon Shield;32140000;0;-1;0;0;-1;0;0;1;0;1;-1;-1;-1;-1
30310;One-Eyed Shield;32150000;0;-1;0;0;-1;0;0;1;0;1;-1;-1;-1;-1
30311;Visage Shield;32160000;0;-1;0;0;-1;0;0;1;0;1;-1;-1;-1;-1
30312;Spiked Palisade Shield;32170000;0;-1;0;0;-1;0;0;1;0;1;-1;-1;-1;-1
30313;Manor Towershield;32190000;0;-1;0;0;-1;0;0;1;0;1;-1;-1;-1;-1
30314;Crossed-Tree Towershield;32200000;0;-1;0;0;-1;0;0;1;0;1;-1;-1;-1;-1
30315;Inverted Hawk Towershield;32210000;0;-1;0;0;-1;0;0;1;0;1;-1;-1;-1;-1
30316;Ant's Skull Plate;32220000;0;-1;0;0;-1;0;0;1;0;1;-1;-1;-1;-1
30317;Redmane Greatshield;32230000;0;-1;0;0;-1;0;0;1;0;1;-1;-1;-1;-1
30318;Eclipse Crest Greatshield;32240000;0;-1;0;0;-1;0;0;1;0;1;-1;-1;-1;-1
30319;Cuckoo Greatshield;32250000;0;-1;0;0;-1;0;0;1;0;1;-1;-1;-1;-1
30320;Golden Greatshield;32260000;0;-1;0;0;-1;0;0;1;0;1;-1;-1;-1;-1
30321;Gilded Greatshield;32270000;0;-1;0;0;-1;0;0;1;0;1;-1;-1;-1;-1
30322;Haligtree Crest Greatshield;32280000;0;-1;0;0;-1;0;0;1;0;1;-1;-1;-1;-1
30323;Wooden Greatshield;32290000;0;-1;0;0;-1;0;0;1;0;1;-1;-1;-1;-1
30324;Lordsworn's Shield;32300000;0;-1;0;0;-1;0;0;1;0;1;-1;-1;-1;-1
30325;Glintstone Staff;33000000;0;-1;0;0;-1;0;0;1;0;1;-1;-1;-1;-1
30326;Crystal Staff;33040000;0;-1;0;0;-1;0;0;1;0;1;-1;-1;-1;-1
30327;Gelmir Glintstone Staff;33050000;0;-1;0;0;-1;0;0;1;0;1;-1;-1;-1;-1
30328;Demi-Human Queen's Staff;33060000;0;-1;0;0;-1;0;0;1;0;1;-1;-1;-1;-1
30329;Carian Regal Scepter;33090000;0;-1;0;0;-1;0;0;1;0;1;-1;-1;-1;-1
30330;Digger's Staff;33120000;0;-1;0;0;-1;0;0;1;0;1;-1;-1;-1;-1
30331;Astrologer's Staff;33130000;0;-1;0;0;-1;0;0;1;0;1;-1;-1;-1;-1
30332;Carian Glintblade Staff;33170000;0;-1;0;0;-1;0;0;1;0;1;-1;-1;-1;-1
30333;Prince of Death's Staff;33180000;0;-1;0;0;-1;0;0;1;0;1;-1;-1;-1;-1
30334;Albinauric Staff;33190000;0;-1;0;0;-1;0;0;1;0;1;-1;-1;-1;-1
30335;Academy Glintstone Staff;33200000;0;-1;0;0;-1;0;0;1;0;1;-1;-1;-1;-1
30336;Carian Glintstone Staff;33210000;0;-1;0;0;-1;0;0;1;0;1;-1;-1;-1;-1
30337;Azur's Glintstone Staff;33230000;0;-1;0;0;-1;0;0;1;0;1;-1;-1;-1;-1
30338;Lusat's Glintstone Staff;33240000;0;-1;0;0;-1;0;0;1;0;1;-1;-1;-1;-1
30339;Meteorite Staff;33250000;0;-1;0;0;-1;0;0;1;0;1;-1;-1;-1;-1
30340;Staff of the Guilty;33260000;0;-1;0;0;-1;0;0;1;0;1;-1;-1;-1;-1
30341;Rotten Crystal Staff;33270000;0;-1;0;0;-1;0;0;1;0;1;-1;-1;-1;-1
30342;Staff of Loss;33280000;0;-1;0;0;-1;0;0;1;0;1;-1;-1;-1;-1
30343;Finger Seal;34000000;0;-1;0;0;-1;0;0;1;0;1;-1;-1;-1;-1
30344;Godslayer's Seal;34010000;0;-1;0;0;-1;0;0;1;0;1;-1;-1;-1;-1
30345;Giant's Seal;34020000;0;-1;0;0;-1;0;0;1;0;1;-1;-1;-1;-1
30346;Gravel Stone Seal;34030000;0;-1;0;0;-1;0;0;1;0;1;-1;-1;-1;-1
30347;Clawmark Seal;34040000;0;-1;0;0;-1;0;0;1;0;1;-1;-1;-1;-1
30348;Golden Order Seal;34060000;0;-1;0;0;-1;0;0;1;0;1;-1;-1;-1;-1
30349;Erdtree Seal;34070000;0;-1;0;0;-1;0;0;1;0;1;-1;-1;-1;-1
30350;Dragon Communion Seal;34080000;0;-1;0;0;-1;0;0;1;0;1;-1;-1;-1;-1
30351;Frenzied Flame Seal;34090000;0;-1;0;0;-1;0;0;1;0;1;-1;-1;-1;-1
30352;Shortbow;40000000;0;-1;0;0;-1;0;0;1;0;1;-1;-1;-1;-1
30353;Misbegotten Shortbow;40010000;0;-1;0;0;-1;0;0;1;0;1;-1;-1;-1;-1
30354;Red Branch Shortbow;40020000;0;-1;0;0;-1;0;0;1;0;1;-1;-1;-1;-1
30355;Harp Bow;40030000;0;-1;0;0;-1;0;0;1;0;1;-1;-1;-1;-1
30356;Composite Bow;40050000;0;-1;0;0;-1;0;0;1;0;1;-1;-1;-1;-1
30357;Longbow;41000000;0;-1;0;0;-1;0;0;1;0;1;-1;-1;-1;-1
30358;Albinauric Bow;41010000;0;-1;0;0;-1;0;0;1;0;1;-1;-1;-1;-1
30359;Horn Bow;41020000;0;-1;0;0;-1;0;0;1;0;1;-1;-1;-1;-1
30360;Erdtree Bow;41030000;0;-1;0;0;-1;0;0;1;0;1;-1;-1;-1;-1
30361;Serpent Bow;41040000;0;-1;0;0;-1;0;0;1;0;1;-1;-1;-1;-1
30362;Pulley Bow;41060000;0;-1;0;0;-1;0;0;1;0;1;-1;-1;-1;-1
30363;Black Bow;41070000;0;-1;0;0;-1;0;0;1;0;1;-1;-1;-1;-1
30364;Lion Greatbow;42000000;0;-1;0;0;-1;0;0;1;0;1;-1;-1;-1;-1
30365;Golem Greatbow;42010000;0;-1;0;0;-1;0;0;1;0;1;-1;-1;-1;-1
30366;Erdtree Greatbow;42030000;0;-1;0;0;-1;0;0;1;0;1;-1;-1;-1;-1
30367;Greatbow;42040000;0;-1;0;0;-1;0;0;1;0;1;-1;-1;-1;-1
30368;Soldier's Crossbow;43000000;0;-1;0;0;-1;0;0;1;0;1;-1;-1;-1;-1
30369;Light Crossbow;43020000;0;-1;0;0;-1;0;0;1;0;1;-1;-1;-1;-1
30370;Heavy Crossbow;43030000;0;-1;0;0;-1;0;0;1;0;1;-1;-1;-1;-1
30371;Pulley Crossbow;43050000;0;-1;0;0;-1;0;0;1;0;1;-1;-1;-1;-1
30372;Full Moon Crossbow;43060000;0;-1;0;0;-1;0;0;1;0;1;-1;-1;-1;-1
30373;Arbalest;43080000;0;-1;0;0;-1;0;0;1;0;1;-1;-1;-1;-1
30374;Crepus's Black-Key Crossbow;43110000;0;-1;0;0;-1;0;0;1;0;1;-1;-1;-1;-1
30375;Hand Ballista;44000000;0;-1;0;0;-1;0;0;1;0;1;-1;-1;-1;-1
30376;Jar Cannon;44010000;0;-1;0;0;-1;0;0;1;0;1;-1;-1;-1;-1
30377;Iron Helmet;40000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30378;Scale Armor;40100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30379;Iron Gauntlets;40200;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30380;Leather Trousers;40300;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30381;Kaiden Helm;50000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30382;Kaiden Armor;50100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30383;Kaiden Gauntlets;50200;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30384;Kaiden Trousers;50300;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30385;Drake Knight Helm;60000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30386;Drake Knight Armor;60100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30387;Drake Knight Gauntlets;60200;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30388;Drake Knight Greaves;60300;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30389;Scaled Helm;80000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30390;Scaled Armor;80100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30391;Scaled Gauntlets;80200;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30392;Scaled Greaves;80300;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30393;Perfumer Hood;90000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30394;Perfumer Robe;90100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30395;Perfumer Gloves;90200;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30396;Perfumer Sarong;90300;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30397;Traveler's Hat;100000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30398;Perfumer's Traveling Garb;100100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30399;Traveler's Gloves;100200;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30400;Traveler's Slops;100300;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30401;Alberich's Pointed Hat;120000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30402;Alberich's Robe;120100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30403;Alberich's Bracers;120200;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30404;Alberich's Trousers;120300;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30405;Spellblade's Pointed Hat;130000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30406;Spellblade's Traveling Attire;130100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30407;Spellblade's Gloves;130200;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30408;Spellblade's Trousers;130300;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30409;Bull-Goat Helm;140000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30410;Bull-Goat Armor;140100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30411;Bull-Goat Gauntlets;140200;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30412;Bull-Goat Greaves;140300;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30413;Iron Kasa;150000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30414;Ronin's Armor;150100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30415;Ronin's Gauntlets;150200;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30416;Ronin's Greaves;150300;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30417;Guilty Hood;160000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30418;Cloth Garb;160100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30419;Cloth Trousers;160300;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30420;Black Wolf Mask;170000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30421;Blaidd's Armor;170100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30422;Blaidd's Gauntlets;170200;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30423;Blaidd's Greaves;170300;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30424;Black Knife Hood;180000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30425;Black Knife Armor;180100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30426;Black Knife Gauntlets;180200;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30427;Black Knife Greaves;180300;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30428;Exile Hood;190000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30429;Exile Armor;190100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30430;Exile Gauntlets;190200;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30431;Exile Greaves;190300;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30432;Banished Knight Helm;200000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30433;Banished Knight Armor;200100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30434;Banished Knight Gauntlets;200200;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30435;Banished Knight Greaves;200300;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30436;Briar Helm;210000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30437;Briar Armor;210100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30438;Briar Gauntlets;210200;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30439;Briar Greaves;210300;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30440;Briar Armor (Altered);211100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30441;Page Hood;220000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30442;Page Garb;220100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30443;Page Trousers;220300;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30444;Page Garb (Altered);221100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30445;Night's Cavalry Helm;230000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30446;Night's Cavalry Armor;230100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30447;Night's Cavalry Gauntlets;230200;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30448;Night's Cavalry Greaves;230300;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30449;Blue Silver Mail Hood;240000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30450;Blue Silver Mail Armor;240100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30451;Blue Silver Bracelets;240200;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30452;Blue Silver Mail Skirt;240300;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30453;Nomadic Merchant's Chapeau;250000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30454;Nomadic Merchant's Finery;250100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30455;Nomadic Merchant's Trousers;250300;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30456;Malformed Dragon Helm;260000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30457;Malformed Dragon Armor;260100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30458;Malformed Dragon Gauntlets;260200;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30459;Malformed Dragon Greaves;260300;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30460;Tree Sentinel Helm;270000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30461;Tree Sentinel Armor;270100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30462;Tree Sentinel Gauntlets;270200;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30463;Tree Sentinel Greaves;270300;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30464;Royal Knight Helm;280000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30465;Royal Knight Armor;280100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30466;Royal Knight Gauntlets;280200;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30467;Royal Knight Greaves;280300;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30468;Nox Monk Hood;290000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30469;Nox Monk Armor;290100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30470;Nox Monk Bracelets;290200;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30471;Nox Monk Greaves;290300;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30472;Nox Swordstress Crown;292000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30473;Nox Swordstress Armor;292100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30474;Night Maiden Twin Crown;293000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30475;Night Maiden Armor;293100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30476;Great Horned Headband;300000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30477;Fur Raiment;300100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30478;Fur Leggings;300300;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30479;Shining Horned Headband;301000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30480;Shaman Furs;301100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30481;Shaman Leggings;301300;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30482;Duelist Helm;310000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30483;Gravekeeper Cloak;310100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30484;Duelist Greaves;310300;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30485;Sanguine Noble Hood;320000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30486;Sanguine Noble Robe;320100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30487;Sanguine Noble Waistcloth;320300;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30488;Guardian Mask;330000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30489;Guardian Garb (Full Bloom);330100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30490;Guardian Bracers;330200;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30491;Guardian Greaves;330300;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30492;Guardian Garb;331100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30493;Cleanrot Helm;340000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30494;Cleanrot Armor;340100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30495;Cleanrot Gauntlets;340200;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30496;Cleanrot Greaves;340300;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30497;Fire Monk Hood;350000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30498;Fire Monk Armor;350100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30499;Fire Monk Gauntlets;350200;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30500;Fire Monk Greaves;350300;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30501;Blackflame Monk Hood;351000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30502;Blackflame Monk Armor;351100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30503;Blackflame Monk Gauntlets;351200;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30504;Blackflame Monk Greaves;351300;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30505;Fire Prelate Helm;360000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30506;Fire Prelate Armor;360100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30507;Fire Prelate Gauntlets;360200;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30508;Fire Prelate Greaves;360300;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30509;Aristocrat Headband;370000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30510;Aristocrat Garb;370100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30511;Aristocrat Boots;370300;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30512;Aristocrat Hat;380000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30513;Aristocrat Coat;380100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30514;Old Aristocrat Cowl;390000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30515;Old Aristocrat Gown;390100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30516;Old Aristocrat Shoes;390300;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30517;Vulgar Militia Helm;420000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30518;Vulgar Militia Armor;420100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30519;Vulgar Militia Gauntlets;420200;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30520;Vulgar Militia Greaves;420300;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30521;Sage Hood;430000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30522;Sage Robe;430100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30523;Sage Trousers;430300;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30524;Pumpkin Helm;440000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30525;Elden Lord Crown;460000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30526;Elden Lord Armor;460100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30527;Elden Lord Bracers;460200;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30528;Elden Lord Greaves;460300;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30529;Radahn's Redmane Helm;470000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30530;Radahn's Lion Armor;470100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30531;Radahn's Gauntlets;470200;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30532;Radahn's Greaves;470300;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30533;Lord of Blood's Robe;480100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30534;Queen's Crescent Crown;510000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30535;Queen's Robe;510100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30536;Queen's Bracelets;510200;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30537;Queen's Leggings;510300;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30538;Godskin Apostle Hood;520000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30539;Godskin Apostle Robe;520100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30540;Godskin Apostle Bracelets;520200;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30541;Godskin Apostle Trousers;520300;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30542;Godskin Noble Hood;530000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30543;Godskin Noble Robe;530100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30544;Godskin Noble Bracelets;530200;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
