Row ID,Row Name,Is Charge Attack 3
800230,Default - Curved Greatsword,True
800300,Default - Curved Greatsword,True
800305,Default - Curved Greatsword,True
800310,Default - Curved Greatsword,True
800315,Default - Curved Greatsword,True
800316,Default - Curved Greatsword,True
800320,Default - Curved Greatsword,True
800325,Default - Curved Greatsword,True
800330,Default - Curved Greatsword,True
800340,Default - Curved Greatsword,True
800350,Default - Curved Greatsword,True
800355,Default - Curved Greatsword,True
800360,Default - Curved Greatsword,True
800365,Default - Curved Greatsword,True
800380,Default - Curved Greatsword,True
800400,Default - Curved Greatsword,True
800410,Default - Curved Greatsword,True
800420,Default - Curved Greatsword,True
800430,Default - Curved Greatsword,True
800460,Default - Curved Greatsword,True
800470,Default - Curved Greatsword,True
800480,Default - Curved Greatsword,True
800500,Default - Curved Greatsword,True
800501,Default - Curved Greatsword,True
800505,Default - Curved Greatsword,True
800506,Default - Curved Greatsword,True
800509,Default - Curved Greatsword,True
800510,Default - Curved Greatsword,True
800511,Default - Curved Greatsword,True
800515,Default - Curved Greatsword,True
800516,Default - Curved Greatsword,True
800517,Default - Curved Greatsword,True
800520,Default - Curved Greatsword,True
800530,Default - Curved Greatsword,True
800531,Default - Curved Greatsword,True
800540,Default - Curved Greatsword,True
800550,Default - Curved Greatsword,True
800560,Default - Curved Greatsword,True
800561,Default - Curved Greatsword,True
800590,Default - Curved Greatsword,True
800591,Default - Curved Greatsword,True
800600,Default - Curved Greatsword,True
800605,Default - Curved Greatsword,True
800610,Default - Curved Greatsword,True
800630,Default - Curved Greatsword,True
800632,Default - Curved Greatsword,True
800635,Default - Curved Greatsword,True
800640,Default - Curved Greatsword,True
800642,Default - Curved Greatsword,True
800645,Default - Curved Greatsword,True
800650,Default - Curved Greatsword,True
800660,Default - Curved Greatsword,True
800665,Default - Curved Greatsword,True
800700,Default - Curved Greatsword,True
800705,Default - Curved Greatsword,True
800710,Default - Curved Greatsword,True
800730,Default - Curved Greatsword,True
800732,Default - Curved Greatsword,True
800735,Default - Curved Greatsword,True
800740,Default - Curved Greatsword,True
800742,Default - Curved Greatsword,True
800745,Default - Curved Greatsword,True
800750,Default - Curved Greatsword,True
800760,Default - Curved Greatsword,True
800765,Default - Curved Greatsword,True
800800,Default - Curved Greatsword,False
800805,Default - Curved Greatsword,False
800810,Default - Curved Greatsword,False
800815,Default - Curved Greatsword,False
800820,Default - Curved Greatsword,False
800825,Default - Curved Greatsword,False
800830,Default - Curved Greatsword,False
800835,Default - Curved Greatsword,False
800860,Default - Curved Greatsword,False
800865,Default - Curved Greatsword,False
800870,Default - Curved Greatsword,False
800875,Default - Curved Greatsword,False
800880,Default - Curved Greatsword,False
800885,Default - Curved Greatsword,False
800890,Default - Curved Greatsword,False
800895,Default - Curved Greatsword,False
801000,Zamor Curved Sword,True
801010,Zamor Curved Sword,True
801020,Zamor Curved Sword,True
801030,Zamor Curved Sword,True
801200,Zamor Curved Sword,True
801210,Zamor Curved Sword,True
801220,Zamor Curved Sword,True
801230,Zamor Curved Sword,True
801400,Zamor Curved Sword,True
801410,Zamor Curved Sword,True
801420,Zamor Curved Sword,True
801430,Zamor Curved Sword,True
802300,Magma Wyrm's Scalesword,True
802305,Magma Wyrm's Scalesword,True
802310,Magma Wyrm's Scalesword,True
802315,Magma Wyrm's Scalesword,True
802360,Magma Wyrm's Scalesword,True
803160,,True
803360,,True
804150,Bloodhound's Fang,True
804160,Bloodhound's Fang,True
804350,Bloodhound's Fang,True
804360,Bloodhound's Fang,True
900000,Default - Katana,False
900010,Default - Katana,False
900020,Default - Katana,False
900030,Default - Katana,False
900040,Default - Katana,False
900100,Default - Katana,False
900105,Default - Katana,False
900110,Default - Katana,False
900115,Default - Katana,False
900120,Default - Katana,False
900125,Default - Katana,False
900130,Default - Katana,False
900140,Default - Katana,False
900150,Default - Katana,False
900155,Default - Katana,False
900160,Default - Katana,False
900165,Default - Katana,False
900180,Default - Katana,False
900200,Default - Katana,False
900210,Default - Katana,False
900220,Default - Katana,False
900230,Default - Katana,False
900240,Default - Katana,False
900300,Default - Katana,False
900305,Default - Katana,False
900310,Default - Katana,False
900315,Default - Katana,False
900320,Default - Katana,False
900325,Default - Katana,False
900330,Default - Katana,False
900340,Default - Katana,False
900350,Default - Katana,False
900355,Default - Katana,False
900360,Default - Katana,False
900365,Default - Katana,False
900380,Default - Katana,False
900400,Default - Katana,False
900410,Default - Katana,False
900420,Default - Katana,False
900430,Default - Katana,False
900440,Default - Katana,False
900460,Default - Katana,True
900470,Default - Katana,True
900480,Default - Katana,True
900500,Default - Katana,True
900509,Default - Katana,True
900510,Default - Katana,True
900530,Default - Katana,True
900550,Default - Katana,True
900560,Default - Katana,True
900561,Default - Katana,True
900590,Default - Katana,True
900591,Default - Katana,True
900600,Default - Katana,False
900605,Default - Katana,False
900610,Default - Katana,False
900630,Default - Katana,False
900632,Default - Katana,False
900635,Default - Katana,False
900650,Default - Katana,False
900660,Default - Katana,False
900700,Default - Katana,False
900705,Default - Katana,False
900710,Default - Katana,False
900730,Default - Katana,False
900732,Default - Katana,False
900735,Default - Katana,False
900750,Default - Katana,False
900760,Default - Katana,False
900800,Default - Katana,False
900805,Default - Katana,False
900810,Default - Katana,False
900815,Default - Katana,False
900820,Default - Katana,False
900825,Default - Katana,False
900830,Default - Katana,False
900835,Default - Katana,False
900860,Default - Katana,False
900865,Default - Katana,False
900870,Default - Katana,False
900875,Default - Katana,False
900880,Default - Katana,False
900885,Default - Katana,False
900890,Default - Katana,False
900895,Default - Katana,False
901100,Serpentbone Blade,False
901101,Serpentbone Blade,False
901105,Serpentbone Blade,False
901106,Serpentbone Blade,False
901110,Serpentbone Blade,False
901111,Serpentbone Blade,False
901115,Serpentbone Blade,False
901116,Serpentbone Blade,False
901300,Serpentbone Blade,False
901301,Serpentbone Blade,False
901305,Serpentbone Blade,False
901306,Serpentbone Blade,False
901310,Serpentbone Blade,False
901311,Serpentbone Blade,False
901315,Serpentbone Blade,False
901316,Serpentbone Blade,False
903100,Meteoric Ore Blade,False
903105,Meteoric Ore Blade,False
903110,Meteoric Ore Blade,False
903115,Meteoric Ore Blade,False
903300,Meteoric Ore Blade,False
903305,Meteoric Ore Blade,False
903310,Meteoric Ore Blade,False
903315,Meteoric Ore Blade,False
904110,Nagakiba,False
904115,Nagakiba,False
904300,Nagakiba,False
904305,Nagakiba,False
904310,Nagakiba,False
904315,Nagakiba,False
1000000,Default - Twinblade,False
1000010,Default - Twinblade,False
1000020,Default - Twinblade,False
1000030,Default - Twinblade,False
1000040,Default - Twinblade,False
1000100,Default - Twinblade,False
1000105,Default - Twinblade,False
1000110,Default - Twinblade,False
1000115,Default - Twinblade,False
1000120,Default - Twinblade,False
1000125,Default - Twinblade,False
1000126,Default - Twinblade,False
1000130,Default - Twinblade,False
1000140,Default - Twinblade,False
1000150,Default - Twinblade,False
1000155,Default - Twinblade,False
1000160,Default - Twinblade,False
1000165,Default - Twinblade,False
1000180,Default - Twinblade,False
1000200,Default - Twinblade,False
1000201,Default - Twinblade,False
1000210,Default - Twinblade,False
1000211,Default - Twinblade,False
1000220,Default - Twinblade,False
1000230,Default - Twinblade,False
1000231,Default - Twinblade,False
1000232,Default - Twinblade,False
1000240,Default - Twinblade,False
1000241,Default - Twinblade,False
1000242,Default - Twinblade,False
1000300,Default - Twinblade,False
1000301,Default - Twinblade,False
1000302,Default - Twinblade,False
1000305,Default - Twinblade,False
1000306,Default - Twinblade,False
1000307,Default - Twinblade,False
1000308,Default - Twinblade,False
1000310,Default - Twinblade,False
1000311,Default - Twinblade,False
1000312,Default - Twinblade,False
1000315,Default - Twinblade,False
1000316,Default - Twinblade,False
1000317,Default - Twinblade,False
1000318,Default - Twinblade,False
1000320,Default - Twinblade,False
1000321,Default - Twinblade,False
1000325,Default - Twinblade,False
1000326,Default - Twinblade,False
1000330,Default - Twinblade,False
1000331,Default - Twinblade,False
1000340,Default - Twinblade,False
1000350,Default - Twinblade,False
1000351,Default - Twinblade,False
1000355,Default - Twinblade,False
1000360,Default - Twinblade,False
1000365,Default - Twinblade,False
1000380,Default - Twinblade,False
1000381,Default - Twinblade,False
1000400,Default - Twinblade,False
1000410,Default - Twinblade,False
1000420,Default - Twinblade,False
1000430,Default - Twinblade,False
1000440,Default - Twinblade,False
1000460,Default - Twinblade,True
1000470,Default - Twinblade,True
1000480,Default - Twinblade,True
1000500,Default - Twinblade,True
1000505,,True
1000509,Default - Twinblade,True
1000510,Default - Twinblade,True
1000515,,True
1000516,,True
1000520,,True
1000530,Default - Twinblade,True
1000540,,True
1000550,Default - Twinblade,True
1000560,Default - Twinblade,True
1000561,Default - Twinblade,True
1000590,Default - Twinblade,True
1000591,Default - Twinblade,True
1000600,Default - Twinblade,False
1000605,Default - Twinblade,False
1000610,Default - Twinblade,False
1000630,Default - Twinblade,False
1000632,Default - Twinblade,False
1000635,Default - Twinblade,False
1000650,Default - Twinblade,False
1000660,Default - Twinblade,False
1000700,Default - Twinblade,False
1000705,Default - Twinblade,False
1000710,Default - Twinblade,False
1000730,Default - Twinblade,False
1000732,Default - Twinblade,False
1000735,Default - Twinblade,False
1000750,Default - Twinblade,False
1000760,Default - Twinblade,False
1000800,Default - Twinblade,False
1000805,Default - Twinblade,False
1000810,Default - Twinblade,False
1000815,Default - Twinblade,False
1000820,Default - Twinblade,False
1000825,Default - Twinblade,False
1000860,Default - Twinblade,False
1000865,Default - Twinblade,False
1000870,Default - Twinblade,False
1000875,Default - Twinblade,False
1000880,Default - Twinblade,False
1000885,Default - Twinblade,False
1000890,Default - Twinblade,False
1000891,Default - Twinblade,False
1000895,Default - Twinblade,False
1000896,Default - Twinblade,False
1001100,Godskin Peeler,False
1001105,Godskin Peeler,False
1001110,Godskin Peeler,False
1001115,Godskin Peeler,False
1001125,Godskin Peeler,False
1001126,Godskin Peeler,False
1001300,Godskin Peeler,False
1001301,Godskin Peeler,False
1001305,Godskin Peeler,False
1001306,Godskin Peeler,False
1001307,Godskin Peeler,False
1001308,Godskin Peeler,False
1001310,Godskin Peeler,False
1001311,Godskin Peeler,False
1001315,Godskin Peeler,False
1001316,Godskin Peeler,False
1001317,Godskin Peeler,False
1001318,Godskin Peeler,False
1001325,Godskin Peeler,False
1001326,Godskin Peeler,False
1001327,Godskin Peeler,False
1001328,Godskin Peeler,False
1005100,Eleonora's Poleblade,False
1005101,Eleonora's Poleblade,False
1005105,Eleonora's Poleblade,False
1005106,Eleonora's Poleblade,False
1005107,Eleonora's Poleblade,False
1005108,Eleonora's Poleblade,False
1005110,Eleonora's Poleblade,False
1005115,Eleonora's Poleblade,False
1005116,Eleonora's Poleblade,False
1005117,Eleonora's Poleblade,False
1005300,Eleonora's Poleblade,False
1005301,Eleonora's Poleblade,False
1005305,Eleonora's Poleblade,False
1005306,Eleonora's Poleblade,False
1005307,Eleonora's Poleblade,False
1005308,Eleonora's Poleblade,False
1005309,Eleonora's Poleblade,False
1005310,Eleonora's Poleblade,False
1005315,Eleonora's Poleblade,False
1005316,Eleonora's Poleblade,False
1005317,Eleonora's Poleblade,False
1100000,Default - Hammer,False
1100010,Default - Hammer,False
1100020,Default - Hammer,False
1100030,Default - Hammer,False
1100040,Default - Hammer,False
1100100,Default - Hammer,False
1100105,Default - Hammer,False
1100110,Default - Hammer,False
1100115,Default - Hammer,False
1100120,Default - Hammer,False
1100125,Default - Hammer,False
1100130,Default - Hammer,False
1100140,Default - Hammer,False
1100150,Default - Hammer,False
1100155,Default - Hammer,False
1100160,Default - Hammer,False
1100165,Default - Hammer,False
1100180,Default - Hammer,False
1100200,Default - Hammer,False
1100210,Default - Hammer,False
1100220,Default - Hammer,False
1100230,Default - Hammer,False
1100240,Default - Hammer,False
1100300,Default - Hammer,False
1100305,Default - Hammer,False
1100310,Default - Hammer,False
1100315,Default - Hammer,False
1100320,Default - Hammer,False
1100325,Default - Hammer,False
1100330,Default - Hammer,False
1100340,Default - Hammer,False
1100350,Default - Hammer,False
1100355,Default - Hammer,False
1100360,Default - Hammer,False
1100365,Default - Hammer,False
1100380,Default - Hammer,False
1100400,Default - Hammer,False
1100410,Default - Hammer,False
1100420,Default - Hammer,False
1100430,Default - Hammer,False
1100440,Default - Hammer,False
1100460,Default - Hammer,True
1100470,Default - Hammer,True
1100480,Default - Hammer,True
1100500,Default - Hammer,True
1100501,Default - Hammer,True
1100505,Default - Hammer,True
1100506,Default - Hammer,True
1100509,Default - Hammer,True
1100510,Default - Hammer,True
1100511,Default - Hammer,True
1100515,Default - Hammer,True
1100517,Default - Hammer,True
1100518,Default - Hammer,True
1100520,Default - Hammer,True
1100530,Default - Hammer,True
1100531,Default - Hammer,True
1100540,Default - Hammer,True
1100550,Default - Hammer,True
1100560,Default - Hammer,True
1100561,Default - Hammer,True
1100590,Default - Hammer,True
1100591,Default - Hammer,True
1100600,Default - Hammer,False
1100605,Default - Hammer,False
1100610,Default - Hammer,False
1100630,Default - Hammer,False
1100632,Default - Hammer,False
1100635,Default - Hammer,False
1100640,Default - Hammer,False
1100642,Default - Hammer,False
1100645,Default - Hammer,False
1100650,Default - Hammer,False
1100660,Default - Hammer,False
1100665,Default - Hammer,False
1100700,Default - Hammer,False
1100705,Default - Hammer,False
1100710,Default - Hammer,False
1100730,Default - Hammer,False
1100732,Default - Hammer,False
1100735,Default - Hammer,False
1100740,Default - Hammer,False
1100742,Default - Hammer,False
1100745,Default - Hammer,False
1100750,Default - Hammer,False
1100760,Default - Hammer,False
1100765,Default - Hammer,False
1100800,Default - Hammer,False
1100805,Default - Hammer,False
1100810,Default - Hammer,False
1100815,Default - Hammer,False
1100820,Default - Hammer,False
1100825,Default - Hammer,False
1100830,Default - Hammer,False
1100835,Default - Hammer,False
1100836,Default - Hammer,False
1100860,Default - Hammer,False
1100865,Default - Hammer,False
1100870,Default - Hammer,False
1100875,Default - Hammer,False
1100880,Default - Hammer,False
1100885,Default - Hammer,False
1100890,Default - Hammer,False
1100895,Default - Hammer,False
1101000,Club - Stone Club,False
1101010,Club - Stone Club,False
1101020,Club - Stone Club,False
1101030,Club - Stone Club,False
1101040,Club - Stone Club,False
1101130,Club - Stone Club,False
1101200,Club - Stone Club,False
1101210,Club - Stone Club,False
1101220,Club - Stone Club,False
1101230,Club - Stone Club,False
1101240,Club - Stone Club,False
1101330,Club - Stone Club,False
1101400,Club - Stone Club,False
1101410,Club - Stone Club,False
1101420,Club - Stone Club,False
1101430,Club - Stone Club,False
1101440,Club - Stone Club,False
1102100,Mace,False
1102105,Mace,False
1102110,Mace,False
1102115,Mace,False
1102300,Mace,False
1102305,Mace,False
1102310,Mace,False
1102315,Mace,False
1103100,Monk's Flamemace,False
1103105,Monk's Flamemace,False
1103110,Monk's Flamemace,False
1103115,Monk's Flamemace,False
1103300,Monk's Flamemace,False
1103305,Monk's Flamemace,False
1103310,Monk's Flamemace,False
1103315,Monk's Flamemace,False
1105040,Scepter of the All-Knowing,False
1105125,Scepter of the All-Knowing,False
1105130,Scepter of the All-Knowing,False
1105140,Scepter of the All-Knowing,False
1105240,Scepter of the All-Knowing,False
1105325,Scepter of the All-Knowing,False
1105330,Scepter of the All-Knowing,False
1105340,Scepter of the All-Knowing,False
1105440,Scepter of the All-Knowing,False
1107100,Spiked Club,False
1107105,Spiked Club,False
1107110,Spiked Club,False
1107115,Spiked Club,False
1107300,Spiked Club,False
1107305,Spiked Club,False
1107310,Spiked Club,False
1107315,Spiked Club,False
1200000,Default - Warhammer,True
1200001,Default - Warhammer,True
1200002,Default - Warhammer,True
1200010,Default - Warhammer,True
1200020,Default - Warhammer,True
1200030,Default - Warhammer,True
1200100,Default - Warhammer,True
1200105,Default - Warhammer,True
1200110,Default - Warhammer,True
1200115,Default - Warhammer,True
1200120,Default - Warhammer,True
1200125,Default - Warhammer,True
1200130,Default - Warhammer,True
1200140,Default - Warhammer,True
1200150,Default - Warhammer,True
1200155,Default - Warhammer,True
1200160,Default - Warhammer,True
1200165,Default - Warhammer,True
1200180,Default - Warhammer,True
1200200,Default - Warhammer,True
1200210,Default - Warhammer,True
1200220,Default - Warhammer,True
1200230,Default - Warhammer,True
1200300,Default - Warhammer,True
1200305,Default - Warhammer,True
1200310,Default - Warhammer,True
1200315,Default - Warhammer,True
1200320,Default - Warhammer,True
1200325,Default - Warhammer,True
1200330,Default - Warhammer,True
1200340,Default - Warhammer,True
1200350,Default - Warhammer,True
1200355,Default - Warhammer,True
1200360,Default - Warhammer,True
1200365,Default - Warhammer,True
1200380,Default - Warhammer,True
1200400,Default - Warhammer,True
1200410,Default - Warhammer,True
1200420,Default - Warhammer,True
1200430,Default - Warhammer,True
1200460,Default - Warhammer,True
1200470,Default - Warhammer,True
1200480,Default - Warhammer,True
1200500,Default - Warhammer,True
1200501,Default - Warhammer,True
1200505,Default - Warhammer,True
1200506,Default - Warhammer,True
1200509,Default - Warhammer,True
1200510,Default - Warhammer,True
1200511,Default - Warhammer,True
1200515,Default - Warhammer,True
1200516,Default - Warhammer,True
1200517,Default - Warhammer,True
1200520,Default - Warhammer,True
1200530,Default - Warhammer,True
1200531,Default - Warhammer,True
1200540,Default - Warhammer,True
1200550,Default - Warhammer,True
1200560,Default - Warhammer,True
1200561,Default - Warhammer,True
1200590,Default - Warhammer,True
1200591,Default - Warhammer,True
1200600,Default - Warhammer,True
1200605,Default - Warhammer,True
1200610,Default - Warhammer,True
1200630,Default - Warhammer,True
1200632,Default - Warhammer,True
1200635,Default - Warhammer,True
1200640,Default - Warhammer,False
1200642,Default - Warhammer,False
1200645,Default - Warhammer,False
1200650,Default - Warhammer,True
1200660,Default - Warhammer,True
1200665,Default - Warhammer,False
1200700,Default - Warhammer,True
1200705,Default - Warhammer,True
1200710,Default - Warhammer,True
1200730,Default - Warhammer,True
1200732,Default - Warhammer,True
1200735,Default - Warhammer,True
1200740,Default - Warhammer,False
1200742,Default - Warhammer,False
1200745,Default - Warhammer,False
1200750,Default - Warhammer,True
1200760,Default - Warhammer,True
1200765,Default - Warhammer,False
1200800,Default - Warhammer,True
1200805,Default - Warhammer,True
1200810,Default - Warhammer,True
1200815,Default - Warhammer,True
1200820,Default - Warhammer,True
1200825,Default - Warhammer,True
1200860,Default - Warhammer,True
1200865,Default - Warhammer,True
1200870,Default - Warhammer,True
1200875,Default - Warhammer,True
1200880,Default - Warhammer,True
1200885,Default - Warhammer,True
1200890,Default - Warhammer,True
1200895,Default - Warhammer,True
1201100,Beastclaw Greathammer,False
1201105,Beastclaw Greathammer,False
1201110,Beastclaw Greathammer,False
1201115,Beastclaw Greathammer,False
1201300,Beastclaw Greathammer,False
1201305,Beastclaw Greathammer,False
1201310,Beastclaw Greathammer,False
1201315,Beastclaw Greathammer,False
1202100,,True
1202105,,True
1202110,,True
1203000,Pickaxe,False
1203001,Pickaxe,False
1203002,Pickaxe,False
1203010,Pickaxe,False
1203020,Pickaxe,False
1203030,Pickaxe,False
1203100,Pickaxe,False
1203105,Pickaxe,False
1203110,Pickaxe,True
1203115,Pickaxe,True
1203120,Pickaxe,False
1203125,Pickaxe,True
1203130,Pickaxe,False
1203140,Pickaxe,False
1203150,Pickaxe,False
1203155,Pickaxe,False
1203160,Pickaxe,False
1203165,Pickaxe,False
1203180,Pickaxe,False
1203200,Pickaxe,False
1203210,Pickaxe,False
1203220,Pickaxe,False
1203230,Pickaxe,False
1203300,Pickaxe,True
1203305,Pickaxe,True
1203310,Pickaxe,False
1203315,Pickaxe,False
1203320,Pickaxe,False
1203325,Pickaxe,True
1203330,Pickaxe,False
1203340,Pickaxe,False
1203350,Pickaxe,False
1203355,Pickaxe,False
1203360,Pickaxe,False
1203365,Pickaxe,False
1203380,Pickaxe,False
1203400,Pickaxe,False
1203410,Pickaxe,False
1203420,Pickaxe,False
1203430,Pickaxe,False
1203460,Pickaxe,True
1203470,Pickaxe,True
1203480,Pickaxe,True
1203500,Pickaxe,True
1203501,Pickaxe,True
1203505,Pickaxe,True
1203506,Pickaxe,True
1203509,Pickaxe,True
1203510,Pickaxe,True
1203511,Pickaxe,True
1203515,Pickaxe,True
1203516,Pickaxe,True
1203517,Pickaxe,True
1203520,Pickaxe,True
1203530,Pickaxe,True
1203531,Pickaxe,True
1203540,Pickaxe,True
1203550,Pickaxe,True
1203560,Pickaxe,True
1203561,Pickaxe,True
1203590,Pickaxe,True
1203591,Pickaxe,True
1203600,Pickaxe,False
1203605,Pickaxe,False
1203610,Pickaxe,False
1203630,Pickaxe,False
1203632,Pickaxe,False
1203635,Pickaxe,False
1203640,Pickaxe,False
1203642,Pickaxe,False
1203645,Pickaxe,False
1203650,Pickaxe,False
1203660,Pickaxe,False
1203665,Pickaxe,False
1203700,Pickaxe,False
1203705,Pickaxe,False
1203710,Pickaxe,False
1203730,Pickaxe,False
1203732,Pickaxe,False
1203735,Pickaxe,False
1203740,Pickaxe,False
1203742,Pickaxe,False
1203745,Pickaxe,False
1203750,Pickaxe,False
1203760,Pickaxe,False
1203765,Pickaxe,False
1203800,Pickaxe,False
1203805,Pickaxe,False
1203810,Pickaxe,False
1203815,Pickaxe,False
1203820,Pickaxe,False
1203825,Pickaxe,False
1203860,Pickaxe,False
1203865,Pickaxe,False
1203870,Pickaxe,False
1203875,Pickaxe,False
1203880,Pickaxe,False
1203885,Pickaxe,False
1203890,Pickaxe,False
1203895,Pickaxe,False
1300000,Default - Flail,True
1300010,Default - Flail,True
1300020,Default - Flail,True
1300030,Default - Flail,True
1300100,Default - Flail,True
1300105,Default - Flail,True
1300110,Default - Flail,True
1300115,Default - Flail,True
1300120,Default - Flail,True
1300125,Default - Flail,True
1300130,Default - Flail,True
1300140,Default - Flail,True
1300150,Default - Flail,True
1300155,Default - Flail,True
1300160,Default - Flail,True
1300165,Default - Flail,True
1300180,Default - Flail,True
1300200,Default - Flail,True
1300210,Default - Flail,True
1300220,Default - Flail,True
1300230,Default - Flail,True
1300300,Default - Flail,True
1300305,Default - Flail,True
1300310,Default - Flail,True
1300315,Default - Flail,True
1300320,Default - Flail,True
1300325,Default - Flail,True
1300330,Default - Flail,True
1300340,Default - Flail,True
1300350,Default - Flail,True
1300355,Default - Flail,True
1300360,Default - Flail,True
1300365,Default - Flail,True
1300380,Default - Flail,True
1300400,Default - Flail,True
1300410,Default - Flail,True
1300420,Default - Flail,True
1300430,Default - Flail,True
1300460,Default - Flail,True
1300470,Default - Flail,True
1300480,Default - Flail,True
1300500,Default - Flail,True
1300501,Default - Flail,True
1300509,Default - Flail,True
1300510,Default - Flail,True
1300511,Default - Flail,True
1300530,Default - Flail,True
1300531,Default - Flail,True
1300550,Default - Flail,True
1300560,Default - Flail,True
1300561,Default - Flail,True
1300590,Default - Flail,True
1300591,Default - Flail,True
1300600,Default - Flail,True
1300605,Default - Flail,True
1300610,Default - Flail,True
1300630,Default - Flail,True
1300632,Default - Flail,True
1300635,Default - Flail,True
1300650,Default - Flail,True
1300660,Default - Flail,True
1300700,Default - Flail,True
1300705,Default - Flail,True
1300710,Default - Flail,True
1300730,Default - Flail,True
1300732,Default - Flail,True
1300735,Default - Flail,True
1300750,Default - Flail,True
1300760,Default - Flail,True
1300800,Default - Flail,True
1300805,Default - Flail,True
1300810,Default - Flail,True
1300815,Default - Flail,True
1300820,Default - Flail,True
1300825,Default - Flail,True
1300830,Default - Flail,True
1300835,Default - Flail,True
1300836,Default - Flail,True
1300860,Default - Flail,True
1300865,Default - Flail,True
1300870,Default - Flail,True
1300875,Default - Flail,True
1300880,Default - Flail,True
1300885,Default - Flail,True
1300890,Default - Flail,True
1300895,Default - Flail,True
1400000,Default - Axe,False
1400010,Default - Axe,False
1400020,Default - Axe,False
1400030,Default - Axe,False
1400040,Default - Axe,False
1400100,Default - Axe,False
1400105,Default - Axe,False
1400110,Default - Axe,False
1400115,Default - Axe,False
1400120,Default - Axe,False
1400125,Default - Axe,False
1400130,Default - Axe,False
1400140,Default - Axe,False
1400150,Default - Axe,False
1400155,Default - Axe,False
1400160,Default - Axe,False
1400165,Default - Axe,False
1400180,Default - Axe,False
1400200,Default - Axe,False
1400210,Default - Axe,False
1400220,Default - Axe,False
1400230,Default - Axe,False
1400240,Default - Axe,False
1400300,Default - Axe,False
1400305,Default - Axe,False
1400310,Default - Axe,False
1400315,Default - Axe,False
1400320,Default - Axe,False
1400325,Default - Axe,False
1400330,Default - Axe,False
1400340,Default - Axe,False
1400350,Default - Axe,False
1400355,Default - Axe,False
1400360,Default - Axe,False
1400365,Default - Axe,False
1400380,Default - Axe,False
1400400,Default - Axe,False
1400410,Default - Axe,False
1400420,Default - Axe,False
1400430,Default - Axe,False
1400440,Default - Axe,False
1400460,Default - Axe,True
1400470,Default - Axe,True
1400480,Default - Axe,True
1400500,Default - Axe,True
1400501,Default - Axe,True
1400505,Default - Axe,True
1400506,Default - Axe,True
1400509,Default - Axe,True
1400510,Default - Axe,True
1400511,Default - Axe,True
1400515,Default - Axe,True
1400517,Default - Axe,True
1400518,Default - Axe,True
1400520,Default - Axe,True
1400530,Default - Axe,True
1400531,Default - Axe,True
1400540,Default - Axe,True
1400550,Default - Axe,True
1400560,Default - Axe,True
1400561,Default - Axe,True
1400590,Default - Axe,True
1400591,Default - Axe,True
1400600,Default - Axe,False
1400605,Default - Axe,False
1400610,Default - Axe,False
1400630,Default - Axe,False
1400632,Default - Axe,False
1400635,Default - Axe,False
1400640,Default - Axe,False
1400642,Default - Axe,False
1400645,Default - Axe,False
1400650,Default - Axe,False
1400660,Default - Axe,False
1400665,Default - Axe,False
1400700,Default - Axe,False
1400705,Default - Axe,False
1400710,Default - Axe,False
1400730,Default - Axe,False
1400732,Default - Axe,False
1400735,Default - Axe,False
1400740,Default - Axe,False
1400742,Default - Axe,False
1400745,Default - Axe,False
1400750,Default - Axe,False
1400760,Default - Axe,False
1400765,Default - Axe,False
1400800,Default - Axe,True
1400805,Default - Axe,True
1400810,Default - Axe,True
1400815,Default - Axe,True
1400820,Default - Axe,True
1400825,Default - Axe,True
1400830,Default - Axe,True
1400835,Default - Axe,True
1400836,Default - Axe,True
1400860,Default - Axe,True
1400865,Default - Axe,True
1400870,Default - Axe,True
1400875,Default - Axe,True
1400880,Default - Axe,True
1400885,Default - Axe,True
1400890,Default - Axe,True
1400895,Default - Axe,True
1401000,Forked Hatchet - Hand Axe - Icerind Hatchet,False
1401010,Forked Hatchet - Hand Axe - Icerind Hatchet,False
1401020,Forked Hatchet - Hand Axe - Icerind Hatchet,False
1401030,Forked Hatchet - Hand Axe - Icerind Hatchet,False
1401040,Forked Hatchet - Hand Axe - Icerind Hatchet,False
1401200,Forked Hatchet - Hand Axe - Icerind Hatchet,False
1401210,Forked Hatchet - Hand Axe - Icerind Hatchet,False
1401220,Forked Hatchet - Hand Axe - Icerind Hatchet,False
1401230,Forked Hatchet - Hand Axe - Icerind Hatchet,False
1401240,Forked Hatchet - Hand Axe - Icerind Hatchet,False
1401400,Forked Hatchet - Hand Axe - Icerind Hatchet,False
1401410,Forked Hatchet - Hand Axe - Icerind Hatchet,False
1401420,Forked Hatchet - Hand Axe - Icerind Hatchet,False
1401430,Forked Hatchet - Hand Axe - Icerind Hatchet,False
1401440,Forked Hatchet - Hand Axe - Icerind Hatchet,False
1402010,Ripple Blade - Warped Axe,False
1402020,Ripple Blade - Warped Axe,False
1402030,Ripple Blade - Warped Axe,False
1402040,Ripple Blade - Warped Axe,False
1402110,Ripple Blade - Warped Axe,False
1402115,Ripple Blade - Warped Axe,False
1402116,Ripple Blade - Warped Axe,False
1402210,Ripple Blade - Warped Axe,False
1402220,Ripple Blade - Warped Axe,False
1402230,Ripple Blade - Warped Axe,False
1402240,Ripple Blade - Warped Axe,False
1402310,Ripple Blade - Warped Axe,False
1402315,Ripple Blade - Warped Axe,False
1402316,Ripple Blade - Warped Axe,False
