Row ID,Row Name,Effect Category
7600,NG+ Scaling -,0
7610,NG+ Scaling -,0
7620,NG+ Scaling -,0
7630,NG+ Scaling -,0
7640,NG+ Scaling -,0
7650,NG+ Scaling -,0
7660,NG+ Scaling -,0
7670,NG+ Scaling -,0
7680,NG+ Scaling -,0
7800,,140
7801,,140
7802,,140
7810,,140
7811,,140
7812,,140
7820,,140
7821,,140
7822,,140
7830,,140
7831,,140
7832,,140
7900,,140
7901,,140
7902,,140
8001,,0
8002,,0
8003,,0
8004,,0
8005,,0
8006,,0
8007,,0
8008,,0
8031,,0
8032,,0
8033,,0
8034,,0
8035,,0
8036,,0
8037,,0
8038,,0
8040,,0
8041,,0
8042,,0
8060,,0
8061,,0
8062,,0
8070,,0
8080,,0
8081,,0
8082,,0
8085,,0
8086,,0
8087,,0
8088,,0
8089,,0
8090,,0
8092,,0
8100,,0
8110,,0
8160,,0
8190,,0
8195,,0
8200,,100
8201,,100
8202,,0
8203,,0
8204,,0
8205,,0
8206,,1001
8207,,0
8208,,0
8209,,0
8350,,10008
8351,,0
8352,,0
8353,,0
8354,,10008
8355,,10008
8408,,100
8409,,100
8410,,0
8420,,0
8430,,0
8440,,0
8500,,0
8501,,0
8505,,0
8506,,0
8510,,0
8520,,0
8540,,10001
8541,,0
8550,,0
8551,,100
8552,,100
8553,,100
8560,,0
8570,,10003
8571,,10004
8600,,0
8610,,0
8670,,0
8700,,0
8710,,0
8720,,0
8730,,0
8800,,0
8801,,0
8802,,0
8810,,0
8850,,0
8860,,0
8870,,0
8900,,0
8901,,0
8902,,0
8903,,0
8904,,0
8905,,0
8906,,0
8907,,0
8908,,0
8909,,0
8910,,0
8920,,1001
8921,,1001
8922,,1001
8923,,1001
8924,,1001
8925,,1001
8926,,1001
8927,,1001
8928,,1001
8929,,1001
8930,,1001
8931,,1001
8932,,0
8933,,110
8934,,110
8970,,100
8971,,100
8972,,100
8975,,0
8978,,0
8979,,0
8980,,0
8990,,100
8991,,100
8998,,100
8999,,0
9500,,155
9501,,155
9502,,156
9503,,156
9510,,0
9511,,0
9512,,0
9520,,0
9521,,0
9522,,0
9523,,0
9524,,0
9530,,20
9531,,100
9532,,100
9540,,100
9541,,100
9545,,100
9546,,0
9547,,100
9548,,100
9550,,20
9551,,0
9560,,100
9600,,20
9601,,20
9602,,20
9603,,20
9604,,20
9605,,20
9606,,20
9607,,20
9608,,20
9609,,20
9610,,20
9611,,20
9612,,20
9613,,20
9614,,20
9615,,20
9616,,20
9617,,20
9618,,20
9619,,20
9620,,20
9621,,20
9622,,20
9623,,20
9624,,20
9625,,20
9626,,20
9627,,20
9628,,200
9629,,200
9630,,0
9631,,0
9632,,0
9633,,20
9634,,200
9635,,200
9636,,20
9637,,20
9638,,0
9639,,0
9640,,20
9641,,20
9642,,200
9643,,200
9644,,200
9645,,200
9646,,20
9647,,0
9648,,0
9649,,20
9650,,0
9651,,0
9660,,0
9661,,0
9662,,0
9663,,20
9670,,0
9671,,0
9672,,0
9680,,0
9681,,0
9690,,0
9700,,0
9701,,200
9702,,200
9703,,200
9704,,200
9705,,0
9710,,20
9711,,20
9712,,0
9720,,20
9721,,20
9730,,20
9731,,20
9732,,20
9733,,20
9734,,20
9740,,20
9741,,20
9742,,0
9743,,0
9750,,20
9760,,0
9770,,0
9780,,0
9820,,0
9821,,0
9822,,0
9823,,0
9824,,0
9825,,0
9826,,0
9827,,0
9828,,0
9829,,0
9830,,0
9831,,0
9832,,0
9833,,0
9834,,0
9835,,0
9837,,0
9838,,0
9839,,0
9840,,0
9841,,0
9842,,0
9843,,0
9844,,0
9845,,0
9846,,0
9847,,0
9848,,0
9849,,0
9850,,0
9851,,0
9852,,0
9853,,0
9854,,0
9855,,0
9856,,0
9857,,0
9858,,0
9859,,0
9860,,0
9861,,0
9862,,0
9863,,0
9864,,0
9865,,0
9866,,0
9900,,20
9990,,20
10000,Castle Exile - Bullet,0
10001,Dog - Bullet,0
10002,Demi-human - Bullet,0
10003,Wandering Noble - Bullet,0
10004,,0
10005,Castle Foot Soldier - Bullet,0
10006,Fallen Hawk Soldier - Bullet,0
10007,,0
10008,Man-Serpent - Bullet,0
10009,,0
10010,Dominula Celebrant - Bullet,0
10100,,1000
10101,,0
10102,,1000
10103,,0
10104,,0
10105,,0
10106,,1000
10107,,0
10108,,0
10109,,20
10111,,0
10112,,0
10113,,1000
10114,,1000
10115,,0
10116,,0
10117,,0
10118,,0
10119,,0
10120,,0
10121,,1000
10122,,1000
10124,,0
10125,,0
10126,,0
10127,,0
10128,,0
10129,,0
10130,,0
10131,,0
10132,,0
10133,,0
10134,,0
10135,,0
10136,,0
10137,,0
10138,,0
10139,,0
10140,,0
10141,,0
10142,,0
10143,,100
10144,,0
10145,,100
10146,,100
10147,,0
10148,,0
10149,,0
10150,,0
10151,,0
10152,,0
10153,,0
10154,,0
10155,,0
10156,,0
10157,,156
10158,,0
10159,,0
10160,,0
10161,,0
10162,,0
10163,,0
10164,,0
10165,Dragon-faced Flamethrower - Bullet,0
10166,,0
10167,,0
10168,,0
10169,,0
10170,,0
10171,,0
10172,,0
10173,,0
10174,,0
10175,,100
10176,,100
10177,,0
10178,,100
10179,,100
10180,,0
10181,,1000
10182,,1000
10183,,0
10184,,1001
10185,,1001
10186,,0
10187,,0
10190,,0
10191,,0
10192,,0
10193,,0
10195,,0
10196,,0
10197,,0
10198,,0
10199,,0
10200,,0
10201,,0
10202,,0
10203,,0
10204,,0
10205,,0
10206,,0
10207,,0
10210,,0
10211,,0
10220,,0
10230,,0
10240,,0
10241,,0
10242,,0
10243,,0
10244,,0
10245,,0
10246,,0
10247,,0
10248,,0
10249,,20
10250,,0
10251,,20
10252,,0
10253,,0
10254,,0
10255,,0
10256,,0
10257,,0
10270,,0
10280,,0
10281,,0
10282,,0
10283,,0
10284,,0
10285,,0
10286,,0
10287,,0
10290,,0
10291,,0
10292,,0
10293,,0
10294,,0
10295,,100
10296,,100
10300,,110
10301,,110
10302,,110
10303,,110
10310,,100
10311,,100
10312,,0
10313,,0
10314,,0
10315,,155
10316,,0
10317,Fallen Hawk Soldier - Bullet,155
10318,Fallen Hawk Soldier - Bullet [Chain],155
10319,,0
10320,,0
10350,,0
10400,,0
10401,,0
10403,,0
10404,,0
10405,,0
10411,,100
10412,,100
10413,,0
10414,,0
10415,,0
10416,,0
10417,,0
10418,,0
10420,,1001
10421,,0
10422,,0
10423,,0
10424,,0
10425,,1001
10430,,0
10431,,0
10432,,100
10433,,100
10434,,0
10435,,0
10436,,1001
10440,,1001
10441,,1001
10450,,1001
10500,,0
10501,,0
10502,,0
10503,,0
10504,,0
10505,,0
10506,,0
10507,,0
10508,,0
10510,,100
10511,,100
10512,,0
10513,,100
10514,,100
10515,,0
10516,,0
10517,,0
10525,,0
10530,,0
10531,,0
10532,,0
10535,,100
10536,,100
10538,,0
10539,,0
10540,,100
10541,,100
10543,,100
10544,,0
10545,,0
10547,,1001
10548,,1001
10549,,1001
10550,,100
10551,,100
10553,,100
10554,,0
10555,,0
10557,,1001
10558,,1001
10559,,0
10560,,0
10561,,0
10570,,100
10571,,100
10573,,100
10574,,0
10575,,0
10576,,0
10577,,1001
10578,,1001
10579,,0
10580,,0
10581,,0
10582,,0
10585,,0
10586,,0
10587,,0
10588,,0
10590,,0
10591,,0
10592,,0
10593,,0
10594,,0
10595,,0
10596,,0
10597,,1001
10600,,0
10601,,0
10602,,0
10603,,0
10604,,0
10605,,0
10606,,0
10607,,0
10608,,0
10609,,0
10610,,0
10611,,0
10612,,0
10620,,0
10621,,0
10630,,100
10631,,100
10635,,0
10636,,0
10637,,0
10640,,0
10641,,0
10642,,0
10643,,0
10645,,0
10646,,0
10647,,0
10648,,0
10650,,100
10651,,100
10652,,100
10653,,100
10655,,0
10656,,0
10657,,0
10660,,1006
10661,,1006
10662,,1006
10663,,0
10665,,0
10666,,0
10667,,0
10668,,1006
10669,,0
10680,,0
10690,Mohg - Bullet,20
10691,Mohg - Bullet [Cycle],10003
10695,,20
10696,,20
10700,,100
10701,,100
10702,,0
10710,,1001
10750,,0
10790,,100
10795,,100
10800,,0
10801,,0
10804,,0
10805,,0
10807,,0
10820,,1001
10821,,1001
10830,,0
10840,,0
10850,,0
10855,,0
10859,,0
10860,,1001
10861,,1001
10862,,1001
10865,,1001
10870,,0
10871,,0
10872,,0
10873,,0
10874,,0
10875,,0
10876,,0
10877,,0
10880,,0
10881,,0
10882,,0
10883,,0
10885,,0
10886,,0
10887,,0
10888,,0
10890,,0
10891,,100
10892,,100
10895,,0
10896,,0
10897,,0
10898,,0
10899,,1001
10900,,0
10901,,0
10902,,0
10903,,1001
10905,,0
10906,,0
10907,,0
10910,,0
10911,,0
10915,,0
10916,,0
10920,,0
10921,,0
10930,,0
10935,,1001
10936,,0
10940,,100
10941,,100
10942,,0
10943,,0
10944,,0
10945,Warhawk - Bullet,160
10946,,0
10949,,0
10950,,0
10951,,0
10952,,0
10953,,0
10959,,0
10960,,0
10961,,0
10962,,0
10963,,0
10964,,0
10965,,0
10969,,0
10990,,0
10991,,100
10992,,0
10993,,0
10994,,0
10999,,0
11000,,0
11001,,0
11010,Tarnished's Furled Finger,0
11011,,0
11012,,0
11020,,0
11025,,0
11030,Duelist's Furled Finger,0
11031,,0
11035,,0
11040,,1001
11050,,1001
11055,,1001
11080,,0
11081,,0
11082,,0
11083,,0
11084,,0
11085,,0
11086,,0
11087,,0
11088,,0
11089,,0
11090,,0
11100,,100
11101,,100
11110,,0
11111,,0
11112,,0
11113,,0
11114,,0
11120,,0
11121,,0
11122,,0
11123,,0
11130,,100
11131,,100
11135,,0
11136,,0
11139,,0
11140,Commander - Bullet,0
11141,Commander - Bullet,0
11145,,0
11146,,0
11147,,0
11148,,0
11149,,0
11150,,0
11151,,0
11152,,0
11155,,0
11160,,0
11161,,0
11162,,0
11163,,0
11164,,0
11165,,0
11166,,0
11167,,0
11168,,0
11169,,0
11170,,0
11171,,0
11199,,0
11320,,155
11321,,155
11322,,1002
11323,,1002
11324,,156
11325,,0
11326,,0
11327,,156
11328,,0
11329,,0
11400,,0
11405,,0
11406,,0
11410,,0
11411,,0
11412,,0
11413,,0
11420,,100
11421,,100
11423,,0
11430,,1001
11431,,1001
11432,,0
11433,,0
11434,,0
11435,,0
11436,,0
11440,,0
11441,,0
11442,,0
11443,,0
11444,,0
11445,,0
11450,,0
11455,,0
11456,,0
11457,,0
11458,,0
11460,,0
11461,,0
11462,,0
11463,,0
11470,,0
11471,,0
11500,,100
11501,,0
11502,,100
11550,,100
11551,,100
11552,,1001
11560,,0
11561,,0
11570,,0
11571,,0
11575,,0
11580,,100
11581,,100
11590,,0
11591,,0
11595,,0
11600,,1001
11601,,1001
11602,,1001
11603,,1001
11604,,0
11605,,10004
11606,,10005
11610,,0
11611,,0
11612,,10005
11613,,10005
11614,,0
11615,,0
11616,,0
11650,,0
11651,,0
11652,,0
11653,,0
11654,,0
11655,,0
11656,,0
11657,Nox Swordstress,0
11658,,0
11659,,0
11690,,20
11691,Nox Swordstress/Silver Tear - Bullet,0
11692,,0
11693,,0
11694,,1001
11695,,1001
11696,,0
11697,,157
11698,,157
11700,,20
11701,,0
11702,,20
11703,,20
11704,,0
11705,,0
11710,,1001
11711,,1001
11720,,20
11721,,20
11750,,100
11751,,100
11752,,100
11753,,100
11755,,100
11756,,100
11757,,0
11758,,0
11761,,0
11762,,0
11765,,0
11766,,0
11767,,0
11768,,0
11769,,0
11770,,1001
11771,,0
11772,,0
11773,,0
11774,,0
11775,,0
11800,,1001
11801,,1001
11805,,100
11806,,100
11809,,0
11810,,0
11811,,0
11813,,0
11814,,0
11815,,0
11817,,0
11818,,0
11820,,0
11821,,0
11822,,0
11825,,100
11826,,100
11830,,100
11831,,100
11840,,110
11841,,0
11845,,0
11846,,0
11847,,100
11848,,100
11850,,100
11851,,100
11855,,0
11860,,0
11870,,0
11875,,100
11876,,100
11880,,0
11889,,0
11890,,100
11891,,100
11892,,100
11893,,100
11894,,100
11895,,0
11897,,0
11898,,0
11899,,0
11900,,100
11901,,100
11902,,100
11920,,0
11930,,0
11931,,0
11932,,0
11933,,0
11934,,0
11935,,0
11936,,0
11937,,0
11938,,0
11940,,0
11941,,0
11942,,0
11943,,0
11944,,10
11945,,0
11946,,0
11947,,0
11948,,0
11949,,0
11950,,1001
11951,,0
11952,,0
11953,,0
11954,Writhing Mass - Bullet,1002
11960,,1001
11965,,1001
11971,Vulgar Militia - Bullet,0
11975,,0
11976,,162
11977,,162
11978,,162
11980,,0
11981,,0
11982,,0
11983,,0
12000,Large Enchanted Hand - Bullet,20
12001,,100
12002,,0
12003,,0
12010,,100
12011,,100
12012,,0
12013,,0
12014,,0
12015,,155
12016,,155
12017,,0
12018,Giant Enchanted Hand,0
12019,,0
12020,,0
12021,,0
12030,,0
12031,,0
12032,,0
12033,,0
12041,,0
12042,,0
12043,,0
12044,,0
12045,,155
12046,,155
12047,,0
12048,,0
12049,,0
12050,,1000
12051,,0
12052,,0
12053,,0
12054,,0
12055,,0
12056,,0
12057,,0
12058,,0
12059,,1002
12060,,1002
12061,,0
12062,,1001
12100,,1001
12101,,1001
12110,,0
12111,,0
12150,,155
12151,,0
12155,,0
12156,,0
12157,,0
12158,,155
12159,,0
12160,,0
12161,,0
12162,,0
12163,,0
12164,,0
12165,,0
12166,,0
12167,,0
12168,,0
12169,,0
12170,,0
12171,,0
12172,,0
12173,,0
12174,,0
12175,,0
12176,,155
12177,,0
12180,,100
12181,,100
12183,,0
12184,,0
12185,,0
12186,,0
12187,,0
12188,,0
12189,,0
12199,,0
12200,,0
12201,,0
12202,,0
12203,,0
12204,,0
12205,,0
12206,,0
12207,,0
12208,,0
12209,,0
12210,,0
12211,,0
12212,,0
12213,,0
12214,,0
12215,,0
12216,,0
12217,,0
12230,,0
12231,,0
12232,,0
12233,,0
12234,,0
12235,,0
12236,,0
12237,,0
12238,,0
12239,,0
12240,,0
12241,,0
12242,,0
12243,,0
12244,,0
12245,,0
12290,,100
12291,,100
12293,,0
12294,,0
12295,,0
12296,,0
12297,,0
12298,,0
12400,,0
12401,,0
12402,,0
12403,,0
12404,,1001
12405,,0
12406,,0
12407,,0
12408,,0
12409,,0
12410,,1001
12450,,0
12455,,0
12460,,0
12461,,0
12462,,0
12463,,0
12465,,0
12470,,0
12480,,0
12481,,0
12490,,0
12491,,0
12495,,0
12496,,0
12500,,1001
12501,,1001
12510,,0
12511,,0
12512,,0
12513,,0
12520,,0
12530,,0
12531,,0
12532,,0
12535,,0
12536,,0
12537,,0
12540,,0
12545,,0
12560,,0
12561,,0
12562,,0
12563,,0
12565,,0
12590,,100
12591,,100
12592,,100
12593,,100
12594,,100
12595,,100
12596,,100
12597,,100
12598,,100
12599,,1001
12600,,1001
12601,,1001
12602,,1001
12603,,0
12604,,0
12605,,0
12606,,100
12607,,100
12608,,100
12610,,0
12611,,0
12612,,0
12613,,0
12614,,0
12615,,100
12616,,100
12617,,0
12620,,0
12630,,0
12633,,0
12634,,0
12635,,0
12636,,100
12637,,100
12638,,100
12640,,0
12641,,0
12642,,0
12643,,0
12644,,0
12645,,0
12646,,0
12647,,100
12648,,100
12649,,100
12650,,0
12651,,0
12660,,0
12665,,0
12670,,0
12671,,0
12672,,0
12700,,0
12705,,0
12710,,0
12720,,0
12730,,100
12731,,100
12732,,100
12733,,100
12734,,100
12735,,100
12736,,100
12737,,100
12738,,100
12740,,100
12741,,100
12742,,100
12743,,100
12744,,100
12745,,100
12746,,100
12747,,100
12748,,100
12750,,100
12751,,100
12752,,0
12755,,0
12760,,0
12761,,0
12765,,0
12766,,0
12770,,0
12775,,100
12776,,100
12780,,0
12800,,0
12810,,1001
12820,,0
12850,,1001
12855,,1001
13020,Wolf - Bullet,110
13021,,110
13022,,0
13023,,0
13024,,0
13025,Wolf,0
13026,,0
13027,,0
13028,,0
13029,,0
13030,,0
13031,,0
13032,,0
13033,,0
13034,,0
13035,,0
13036,,0
13040,,0
13041,,0
13042,,0
13043,,0
13044,,0
13045,,0
13046,,0
13047,,0
13048,,0
13049,,0
13050,,1001
13051,,0
13052,,0
13053,,0
13054,,0
13055,,0
13056,,0
13057,,0
13058,,0
13059,,0
13060,,0
13061,,155
13062,,155
13063,,0
13064,,100
13065,,100
13066,,0
13067,Castle Soldier,0
13068,,0
13069,,0
13070,,0
13071,,0
13072,,1001
13073,,0
13074,,1001
13075,,0
13076,,155
13077,,155
13078,,0
13079,,0
13080,,0
13081,,0
13082,,1001
13083,,1001
13084,,0
13085,,1001
13086,,0
13100,,1001
13101,,0
13102,,0
13103,,0
13104,,0
13105,,100
13106,,100
13107,,100
13108,,100
13110,,1001
13111,,1001
13120,Alabaster Lord - Bullet,0
13121,Alabaster Lord - Bullet,0
13150,,100
13151,,100
13152,,100
13153,Ancestral Follower - Bullet,0
13154,Ancestral Follower - Bullet,100
13155,,0
13156,Ancestral Follower Shaman - Bullet,100
13157,,1001
13158,,100
13159,,0
13160,,100
13161,,0
13162,,100
13163,,1001
13164,Ancestral Follower,0
13165,,0
13166,,0
13167,,0
13168,,0
13170,,0
13175,Ancestral Follower - Buff,100
13176,,0
13177,,0
13178,,0
13179,,0
13180,,0
13185,,0
13190,,0
13191,Ancestral Follower - HP Restore,0
13195,,0
13196,,0
13197,,0
13198,,0
13199,,0
13200,,100
13201,,100
13202,,0
13203,,0
13204,,100
13205,,100
13206,,100
13207,,100
13208,,0
13209,,0
13210,,0
13211,,0
13212,,0
13213,,0
13214,,100
13215,,100
13216,,100
13217,,0
13218,,100
13219,,100
13220,,0
13221,,100
13222,,100
13223,,100
13245,,157
13246,,1001
13247,,20
13248,,20
13249,,0
13250,,100
13251,,100
13252,,0
13253,,0
13254,,100
13255,,0
13256,,155
13257,,155
13258,Mad Pumpkin Head/Grinning Torturer - Bullet,0
13259,,0
13260,,0
13261,,156
13262,,156
13263,,0
13264,,0
13265,,0
13266,,0
13267,,0
13268,,157
13269,,157
13270,,0
13271,,162
13272,,162
13273,,162
13274,,162
13275,,162
13276,,0
13277,,0
13278,,155
13279,,0
13280,,0
13281,,0
13282,,156
13283,,0
13284,,0
13285,,0
13286,,165
13287,,165
13288,,1002
13289,,0
13290,,0
13291,,0
13292,,0
13293,,0
13294,,1002
13295,,1002
13296,Castle Soldier,0
13297,,165
13298,,164
13299,,164
13300,,1000
13301,,0
13302,,1002
13303,,1002
13304,,0
13305,,0
13330,,1002
13331,,1000
13332,,1002
13333,,1000
13334,,0
13335,,0
13336,,0
13340,,1001
13349,,0
13350,,0
13351,,0
13352,,100
13353,,100
13354,,0
13355,,0
13356,,0
13357,,0
13358,,100
13359,,100
13360,,0
13389,,0
13390,,1001
13400,,0
13403,,0
13404,,0
13405,,0
13408,,0
13410,,0
13411,,0
13415,,100
13416,,100
13417,,100
13418,,100
13420,,0
13421,,0
13422,,0
13430,,0
13431,,0
13449,,0
13450,,0
13451,,0
13460,,0
13461,,0
13462,Putrid Corpse - Explosion,0
13465,,0
13470,,0
13471,,100
13475,,0
13476,,0
13477,,0
13480,,20
13500,,100
13501,,100
13502,,1001
13503,,100
13504,,0
13505,,0
13506,,0
13507,,0
13508,,1001
13510,,0
13511,,0
13512,,0
13513,,0
13514,,0
13515,,0
13516,,0
13517,,0
13518,,0
13519,,0
13520,,0
13521,,0
13522,,0
13523,,0
13524,,0
13525,,0
13526,,0
13527,,0
13528,,0
13529,,0
13550,,0
13551,,0
13552,,0
13553,,0
13554,,0
13555,,0
13556,,1001
13557,,0
13558,,0
13559,,10005
13560,,10005
13561,,0
13562,,0
13563,,0
13564,,0
13565,,0
13569,,0
13600,,0
13601,,100
13602,,100
13603,,100
13604,,100
13605,,0
13606,,0
13607,,0
13608,,0
13609,,0
13610,,0
13611,,0
13612,,0
13613,,100
13614,,100
13615,,100
13616,,100
13617,Ancestor Spirit - Bullet,0
13618,,0
13619,,0
13620,,0
13621,,0
13622,,100
13623,,0
13624,,0
13625,,0
13626,,0
13627,,100
13628,,0
13630,,100
13631,,100
13632,,157
13633,,157
13634,,157
13635,,157
13636,,0
13637,,0
13638,,100
13639,,100
13640,,0
13641,,0
13642,,0
13643,,0
13644,,0
13645,,100
13646,,100
13647,,100
13648,,0
13649,,0
13650,,0
13651,,155
13652,,155
13653,,155
13654,,155
13655,,155
13656,,0
13657,,0
13658,,1000
13659,,0
13660,,0
13661,,0
13662,,0
13663,,0
13664,,0
13665,,0
13666,,100
13667,,100
13668,,20
13669,,1000
13670,,0
13675,,100
13676,,100
13680,,0
13685,,20
13688,,0
13689,,0
13690,,0
13691,,0
13692,,0
13693,,0
13694,,0
13695,,0
13696,,0
13697,,0
13698,,0
13699,,0
13700,,100
13701,,100
13702,,100
13703,,0
13704,,100
13705,,100
13706,,100
13707,,100
13708,,100
13710,,0
13711,,0
13712,,0
13713,,0
13714,,0
13715,,0
13716,,0
13717,,0
13718,,0
13719,,0
13720,,0
13721,,0
13722,,0
13723,,0
13750,,0
13751,,0
13752,,0
13753,,0
13754,,0
13755,,0
13756,,0
13757,,0
13758,,0
13759,,0
13760,,0
13761,,0
13762,,0
13763,,0
13764,,0
13765,,0
13770,,100
13771,,100
13772,,0
13780,Tree Sentinel - Bullet,20
13781,,20
13782,Tree Sentinel - Bullet,20
13783,,20
13784,,0
13800,,100
13801,,100
13802,,0
13803,,100
13804,,100
13805,,100
13806,,0
13810,,0
13811,,0
13812,,0
13813,,0
13814,,0
13815,,0
13816,,0
13817,,0
13818,,0
13819,,0
13822,,0
13823,,0
13824,,0
13850,,0
13851,,100
13852,,0
13855,Cleanrot Knight - Bullet,151
13856,Cleanrot Knight - Bullet,161
13860,,0
13861,,0
13862,,100
13863,,100
13864,,0
13865,,0
13866,,0
13867,,0
13868,,0
13869,,120
13870,,120
13871,,120
13872,,20
13873,,0
13899,,0
13900,,100
13901,,100
13902,,100
13903,,100
13904,,100
13905,,0
13906,,0
13907,,0
13908,,0
13909,,0
13910,,0
13911,,0
13912,,0
13913,,0
13914,,0
13915,,0
13916,,0
13917,,0
13918,,0
13919,,0
13920,,162
13921,,162
13922,,162
13923,,162
13924,,162
13925,,0
13926,,20
13927,,20
13928,,20
13929,,0
13930,,163
13931,,163
13932,,163
13933,,164
13934,,164
13935,,164
13936,,0
13937,,0
13938,,0
13939,,0
13940,,0
13941,,0
13942,,200
13943,,20
13944,,10003
13945,,0
13950,,0
13951,,0
13952,,0
13953,,0
13954,,0
13955,,0
13956,,0
13957,,0
13958,,0
13959,,0
14000,,1001
14001,,0
14002,,0
14003,,0
14004,,0
14005,,0
14006,,0
14007,,100
14008,,100
14009,,20
14010,,0
14011,,0
14012,,0
14013,,0
14014,,0
14015,,0
14016,Monstrous Crow - Bullet,20
14017,,1001
14018,,100
14019,,100
14020,,0
14021,,0
14025,,0
14026,,0
14027,,0
14028,Monstrous Dog - Bullet,0
14045,,0
14050,,0
14051,,1001
14052,,0
14053,,0
14054,,0
14055,,0
14056,,100
14057,,0
14058,,0
14059,,100
14060,,0
14061,,0
14070,,0
14080,,100
14081,,100
14082,,0
14085,,0
14086,,0
14087,,0
14088,,100
14089,,100
14090,,100
14091,,100
14092,,100
14093,,100
14094,,100
14100,,0
14101,,0
14102,,100
14103,,100
14104,,0
14150,,1001
14151,,0
14152,,1001
14153,,0
14154,,0
14160,,0
14200,,100
14201,,100
14202,,0
14203,,0
14204,,0
14205,,100
14206,,100
14207,,100
14208,,100
14209,,0
14210,,0
14250,,0
14251,,0
14252,,0
14253,,0
14254,,0
14255,,0
14256,,0
14257,,0
14258,,0
14259,,0
14260,,0
14261,,0
14262,,0
14263,,0
14264,,0
14265,,0
14266,,0
14270,,1001
14271,,1001
14272,,1001
14273,,1001
14274,,0
14275,,0
14276,,0
14277,,0
14278,,0
14279,,0
14280,,1001
14299,,0
14300,,0
14301,,0
14302,,0
14303,,0
14304,,0
14305,,100
14306,,0
14307,,0
14308,,0
14310,,0
14350,,0
14351,[Rennala],155
14352,[Rennala],155
14353,[Rennala],0
14354,[Rennala],0
14355,,0
14356,,155
14357,,155
14358,,0
14359,,0
14360,,0
14361,,100
14362,,0
14363,,0
14364,,0
14365,,0
14366,,0
14367,,0
14368,,100
14369,,100
14370,,100
14371,,100
14372,,0
14373,,156
14374,,156
14375,,156
14376,,156
14377,,0
14378,,0
14379,,0
14380,,0
14381,,0
14382,,0
14383,,0
14384,,100
14385,,0
14386,Rennala Student - Main Target,0
14387,,0
14388,,0
14389,,0
14390,,100
14391,,100
14392,,100
14393,,0
14394,,156
14395,,156
14396,,0
14397,,0
14398,,0
14399,,0
14400,,0
14401,,0
14402,,0
14403,,0
14405,Depraved Perfumer - Bullet,159
14406,Depraved Perfumer - Bullet,160
14407,,0
14408,,1000
14410,,0
14411,,0
14420,,0
14421,,0
14422,,0
14423,,0
14424,,0
14425,,0
14426,,0
14427,,0
14428,,0
14429,,0
14430,,155
14431,,155
14432,,155
14433,,0
14434,,0
14435,Depraved Perfumer,0
14436,,1001
14437,,0
14438,,0
14439,Depraved Perfumer,0
14440,,0
14441,,0
14443,,0
14448,,0
14449,,0
14450,,100
14451,,100
14452,,0
14453,,0
14454,,0
14455,,0
14456,,0
14457,,0
14458,,0
14459,,1001
14460,,1001
14461,,1001
14462,,1001
14463,,0
14464,,0
14465,,162
14466,,162
14467,,0
14468,,0
14469,,20
14470,,20
14471,,0
14472,,0
14473,,100
14474,,100
14475,,0
14476,,0
14477,,0
14478,,0
14479,,0
14480,,1000
14481,,1000
14482,,1000
14483,,1000
14484,,1000
14485,,0
14486,,1000
14487,,1000
14488,,1000
14489,,1000
14490,,100
14491,,100
14492,,1000
14493,,1000
14494,,0
14495,,0
14496,,160
14497,,0
14498,,0
14499,,0
14500,,1000
14501,,1000
14502,,0
14503,,1000
14505,,0
14506,,200
14507,,200
14508,,0
14510,,0
14511,,0
14512,,0
14513,,0
14514,,0
14515,,0
14520,,1001
14521,,1001
14530,,0
14531,,0
14532,,155
14539,,0
14540,,0
14541,,0
14542,,0
14543,,0
14544,,0
14545,,0
14546,,0
14547,,0
14548,,0
14549,,0
14550,,0
14551,,0
14552,,0
14553,Blaidd the Half-Wolf - Bullet,0
14554,,0
14555,,0
14556,,0
14557,,0
14558,,0
14559,,0
14560,,0
14565,,0
14566,,0
14569,,0
14570,,0
14571,,0
14572,,0
14573,,0
14574,,0
14575,,0
14576,,0
14577,Rennala - Bullet,0
14578,,100
14579,,100
14580,,0
14585,,0
14586,,0
14589,,100
14590,,100
14591,,100
14592,,1001
14593,,0
14595,,0
14596,Rennala 2 - Bullet,201
14597,,0
14598,,0
14599,,0
14600,,100
14601,,100
14602,,0
14603,,0
14604,,0
14605,,0
14606,,0
14607,,0
14608,,0
14610,,0
14611,,0
14612,,0
14613,,0
14614,,0
14647,,0
14649,,0
14650,,100
14651,,100
14652,,0
14653,,0
14654,,1002
14660,,0
14661,,0
14662,,0
14663,,155
14664,,155
14665,,0
14666,,0
14667,,0
14668,,1001
14669,,1002
14670,,1002
14671,,0
14699,,0
14700,,1000
14701,,0
14702,,100
14703,,0
14704,,0
14705,,100
14706,,100
14707,,0
14708,,0
14710,,100
14711,,100
14712,,100
14713,,100
14714,,1001
14715,,1000
14716,,0
14717,,0
14720,,0
14721,,0
14722,,0
14723,,0
14724,,0
14725,,0
14726,,0
14727,,0
14728,,0
14749,,0
14750,,0
14751,,0
14760,,100
14762,,100
14765,,100
14766,,0
14767,,0
14768,,100
14769,,0
14770,,163
14771,,163
14780,,162
14781,,162
14782,,0
14785,,0
14790,,100
14791,,100
14792,,100
14793,,100
14794,,100
14795,,100
14796,,100
14797,,100
14799,,0
14800,,0
14801,,0
14802,,0
14803,,0
14804,,0
14805,,0
14806,,0
14807,,1000
14808,,1000
14809,,1000
14850,,0
