Row ID;Row Name;equipId;value;mtrlId;eventFlag_forStock;eventFlag_forRelease;sellQuantity;equipType;costType;setNum;value_Add;value_Magnification;iconId;nameMsgId;menuTitleMsgId;menuIconId
30208;[Grand Merchant - Weapons] Vulgar Militia Shotel;18130000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30209;[Grand Merchant - Weapons] Dragon Halberd;18140000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30210;[Grand Merchant - Weapons] Gargoyle's Halberd;18150000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30211;[Grand Merchant - Weapons] Gargoyle's Black Halberd;18160000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30212;[Grand Merchant - Weapons] Scythe;19000000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30213;[Grand Merchant - Weapons] Grave Scythe;19010000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30214;[Grand Merchant - Weapons] Halo Scythe;19020000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30215;[Grand Merchant - Weapons] Winged Scythe;19060000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30216;[Grand Merchant - Weapons] Whip;20000000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30217;[Grand Merchant - Weapons] Thorned Whip;20020000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30218;[Grand Merchant - Weapons] Magma Whip Candlestick;20030000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30219;[Grand Merchant - Weapons] Hoslow's Petal Whip;20050000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30220;[Grand Merchant - Weapons] Giant's Red Braid;20060000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30221;[Grand Merchant - Weapons] Urumi;20070000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30222;[Grand Merchant - Weapons] Caestus;21000000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30223;[Grand Merchant - Weapons] Spiked Caestus;21010000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30224;[Grand Merchant - Weapons] Grafted Dragon;21060000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30225;[Grand Merchant - Weapons] Iron Ball;21070000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30226;[Grand Merchant - Weapons] Star Fist;21080000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30227;[Grand Merchant - Weapons] Katar;21100000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30228;[Grand Merchant - Weapons] Clinging Bone;21110000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30229;[Grand Merchant - Weapons] Veteran's Prosthesis;21120000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30230;[Grand Merchant - Weapons] Cipher Pata;21130000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30231;[Grand Merchant - Weapons] Hookclaws;22000000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30232;[Grand Merchant - Weapons] Venomous Fang;22010000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30233;[Grand Merchant - Weapons] Bloodhound Claws;22020000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30234;[Grand Merchant - Weapons] Raptor Talons;22030000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30235;[Grand Merchant - Weapons] Prelate's Inferno Crozier;23000000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30236;[Grand Merchant - Weapons] Watchdog's Staff;23010000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30237;[Grand Merchant - Weapons] Great Club;23020000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30238;[Grand Merchant - Weapons] Envoy's Greathorn;23030000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30239;[Grand Merchant - Weapons] Duelist Greataxe;23040000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30240;[Grand Merchant - Weapons] Axe of Godfrey;23050000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30241;[Grand Merchant - Weapons] Dragon Greatclaw;23060000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30242;[Grand Merchant - Weapons] Staff of the Avatar;23070000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30243;[Grand Merchant - Weapons] Fallingstar Beast Jaw;23080000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30244;[Grand Merchant - Weapons] Ghiza's Wheel;23100000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30245;[Grand Merchant - Weapons] Giant-Crusher;23110000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30246;[Grand Merchant - Weapons] Golem's Halberd;23120000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30247;[Grand Merchant - Weapons] Troll's Hammer;23130000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30248;[Grand Merchant - Weapons] Rotten Staff;23140000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30249;[Grand Merchant - Weapons] Rotten Greataxe;23150000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30250;[Grand Merchant - Weapons] Torch;24000000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30251;[Grand Merchant - Weapons] Steel-Wire Torch;24020000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30252;[Grand Merchant - Weapons] St. Trina's Torch;24040000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30253;[Grand Merchant - Weapons] Ghostflame Torch;24050000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30254;[Grand Merchant - Weapons] Beast-Repellent Torch;24060000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30255;[Grand Merchant - Weapons] Sentry's Torch;24070000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30256;[Grand Merchant - Weapons] Buckler;30000000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30257;[Grand Merchant - Weapons] Perfumer's Shield;30010000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30258;[Grand Merchant - Weapons] Man-Serpent's Shield;30020000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30259;[Grand Merchant - Weapons] Rickety Shield;30030000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30260;[Grand Merchant - Weapons] Pillory Shield;30040000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30261;[Grand Merchant - Weapons] Beastman's Jar-Shield;30060000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30262;[Grand Merchant - Weapons] Red Thorn Roundshield;30070000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30263;[Grand Merchant - Weapons] Scripture Wooden Shield;30080000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30264;[Grand Merchant - Weapons] Riveted Wooden Shield;30090000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30265;[Grand Merchant - Weapons] Blue-White Wooden Shield;30100000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30266;[Grand Merchant - Weapons] Rift Shield;30110000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30267;[Grand Merchant - Weapons] Iron Roundshield;30120000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30268;[Grand Merchant - Weapons] Gilded Iron Shield;30130000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30269;[Grand Merchant - Weapons] Ice Crest Shield;30140000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30270;[Grand Merchant - Weapons] Smoldering Shield;30150000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30271;[Grand Merchant - Weapons] Spiralhorn Shield;30190000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30272;[Grand Merchant - Weapons] Coil Shield;30200000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30273;[Grand Merchant - Weapons] Kite Shield;31000000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30274;[Grand Merchant - Weapons] Marred Leather Shield;31010000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30275;[Grand Merchant - Weapons] Marred Wooden Shield;31020000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30276;[Grand Merchant - Weapons] Banished Knight's Shield;31030000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30277;[Grand Merchant - Weapons] Albinauric Shield;31040000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30278;[Grand Merchant - Weapons] Sun Realm Shield;31050000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30279;[Grand Merchant - Weapons] Silver Mirrorshield;31060000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30280;[Grand Merchant - Weapons] Round Shield;31070000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30281;[Grand Merchant - Weapons] Scorpion Kite Shield;31080000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30282;[Grand Merchant - Weapons] Twinbird Kite Shield;31090000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30283;[Grand Merchant - Weapons] Blue-Gold Kite Shield;31100000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30284;[Grand Merchant - Weapons] Brass Shield;31130000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30285;[Grand Merchant - Weapons] Great Turtle Shell;31140000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30286;[Grand Merchant - Weapons] Shield of the Guilty;31170000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30287;[Grand Merchant - Weapons] Carian Knight's Shield;31190000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30288;[Grand Merchant - Weapons] Large Leather Shield;31230000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30289;[Grand Merchant - Weapons] Horse Crest Wooden Shield;31240000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30290;[Grand Merchant - Weapons] Candletree Wooden Shield;31250000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30291;[Grand Merchant - Weapons] Flame Crest Wooden Shield;31260000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30292;[Grand Merchant - Weapons] Hawk Crest Wooden Shield;31270000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30293;[Grand Merchant - Weapons] Beast Crest Heater Shield;31280000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30294;[Grand Merchant - Weapons] Red Crest Heater Shield;31290000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30295;[Grand Merchant - Weapons] Blue Crest Heater Shield;31300000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30296;[Grand Merchant - Weapons] Eclipse Crest Heater Shield;31310000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30297;[Grand Merchant - Weapons] Inverted Hawk Heater Shield;31320000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30298;[Grand Merchant - Weapons] Heater Shield;31330000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30299;[Grand Merchant - Weapons] Black Leather Shield;31340000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30300;[Grand Merchant - Weapons] Dragon Towershield;32000000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30301;[Grand Merchant - Weapons] Distinguished Greatshield;32020000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30302;[Grand Merchant - Weapons] Crucible Hornshield;32030000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30303;[Grand Merchant - Weapons] Dragonclaw Shield;32040000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30304;[Grand Merchant - Weapons] Briar Greatshield;32050000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30305;[Grand Merchant - Weapons] Erdtree Greatshield;32080000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30306;[Grand Merchant - Weapons] Golden Beast Crest Shield;32090000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30307;[Grand Merchant - Weapons] Jellyfish Shield;32120000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30308;[Grand Merchant - Weapons] Fingerprint Stone Shield;32130000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30309;[Grand Merchant - Weapons] Icon Shield;32140000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30310;[Grand Merchant - Weapons] One-Eyed Shield;32150000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30311;[Grand Merchant - Weapons] Visage Shield;32160000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30312;[Grand Merchant - Weapons] Spiked Palisade Shield;32170000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30313;[Grand Merchant - Weapons] Manor Towershield;32190000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30314;[Grand Merchant - Weapons] Crossed-Tree Towershield;32200000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30315;[Grand Merchant - Weapons] Inverted Hawk Towershield;32210000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30316;[Grand Merchant - Weapons] Ant's Skull Plate;32220000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30317;[Grand Merchant - Weapons] Redmane Greatshield;32230000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30318;[Grand Merchant - Weapons] Eclipse Crest Greatshield;32240000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30319;[Grand Merchant - Weapons] Cuckoo Greatshield;32250000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30320;[Grand Merchant - Weapons] Golden Greatshield;32260000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30321;[Grand Merchant - Weapons] Gilded Greatshield;32270000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30322;[Grand Merchant - Weapons] Haligtree Crest Greatshield;32280000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30323;[Grand Merchant - Weapons] Wooden Greatshield;32290000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30324;[Grand Merchant - Weapons] Lordsworn's Shield;32300000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30325;[Grand Merchant - Weapons] Glintstone Staff;33000000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30326;[Grand Merchant - Weapons] Crystal Staff;33040000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30327;[Grand Merchant - Weapons] Gelmir Glintstone Staff;33050000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30328;[Grand Merchant - Weapons] Demi-Human Queen's Staff;33060000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30329;[Grand Merchant - Weapons] Carian Regal Scepter;33090000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30330;[Grand Merchant - Weapons] Digger's Staff;33120000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30331;[Grand Merchant - Weapons] Astrologer's Staff;33130000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30332;[Grand Merchant - Weapons] Carian Glintblade Staff;33170000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30333;[Grand Merchant - Weapons] Prince of Death's Staff;33180000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30334;[Grand Merchant - Weapons] Albinauric Staff;33190000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30335;[Grand Merchant - Weapons] Academy Glintstone Staff;33200000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30336;[Grand Merchant - Weapons] Carian Glintstone Staff;33210000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30337;[Grand Merchant - Weapons] Azur's Glintstone Staff;33230000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30338;[Grand Merchant - Weapons] Lusat's Glintstone Staff;33240000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30339;[Grand Merchant - Weapons] Meteorite Staff;33250000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30340;[Grand Merchant - Weapons] Staff of the Guilty;33260000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30341;[Grand Merchant - Weapons] Rotten Crystal Staff;33270000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30342;[Grand Merchant - Weapons] Staff of Loss;33280000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30343;[Grand Merchant - Weapons] Finger Seal;34000000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30344;[Grand Merchant - Weapons] Godslayer's Seal;34010000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30345;[Grand Merchant - Weapons] Giant's Seal;34020000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30346;[Grand Merchant - Weapons] Gravel Stone Seal;34030000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30347;[Grand Merchant - Weapons] Clawmark Seal;34040000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30348;[Grand Merchant - Weapons] Golden Order Seal;34060000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30349;[Grand Merchant - Weapons] Erdtree Seal;34070000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30350;[Grand Merchant - Weapons] Dragon Communion Seal;34080000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30351;[Grand Merchant - Weapons] Frenzied Flame Seal;34090000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30352;[Grand Merchant - Weapons] Shortbow;40000000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30353;[Grand Merchant - Weapons] Misbegotten Shortbow;40010000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30354;[Grand Merchant - Weapons] Red Branch Shortbow;40020000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30355;[Grand Merchant - Weapons] Harp Bow;40030000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30356;[Grand Merchant - Weapons] Composite Bow;40050000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30357;[Grand Merchant - Weapons] Longbow;41000000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30358;[Grand Merchant - Weapons] Albinauric Bow;41010000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30359;[Grand Merchant - Weapons] Horn Bow;41020000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30360;[Grand Merchant - Weapons] Erdtree Bow;41030000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30361;[Grand Merchant - Weapons] Serpent Bow;41040000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30362;[Grand Merchant - Weapons] Pulley Bow;41060000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30363;[Grand Merchant - Weapons] Black Bow;41070000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30364;[Grand Merchant - Weapons] Lion Greatbow;42000000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30365;[Grand Merchant - Weapons] Golem Greatbow;42010000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30366;[Grand Merchant - Weapons] Erdtree Greatbow;42030000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30367;[Grand Merchant - Weapons] Greatbow;42040000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30368;[Grand Merchant - Weapons] Soldier's Crossbow;43000000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30369;[Grand Merchant - Weapons] Light Crossbow;43020000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30370;[Grand Merchant - Weapons] Heavy Crossbow;43030000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30371;[Grand Merchant - Weapons] Pulley Crossbow;43050000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30372;[Grand Merchant - Weapons] Full Moon Crossbow;43060000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30373;[Grand Merchant - Weapons] Arbalest;43080000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30374;[Grand Merchant - Weapons] Crepus's Black-Key Crossbow;43110000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30375;[Grand Merchant - Weapons] Hand Ballista;44000000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30376;[Grand Merchant - Weapons] Jar Cannon;44010000;0;-1;0;0;-1;0;0;1;1;-1;-1;-1;-1;-1;
30377;[Grand Merchant - Armor] Iron Helmet;40000;0;-1;0;0;-1;1;0;1;1;-1;-1;-1;-1;-1;
30378;[Grand Merchant - Armor] Scale Armor;40100;0;-1;0;0;-1;1;0;1;1;-1;-1;-1;-1;-1;
30379;[Grand Merchant - Armor] Iron Gauntlets;40200;0;-1;0;0;-1;1;0;1;1;-1;-1;-1;-1;-1;
30380;[Grand Merchant - Armor] Leather Trousers;40300;0;-1;0;0;-1;1;0;1;1;-1;-1;-1;-1;-1;
30381;[Grand Merchant - Armor] Kaiden Helm;50000;0;-1;0;0;-1;1;0;1;1;-1;-1;-1;-1;-1;
30382;[Grand Merchant - Armor] Kaiden Armor;50100;0;-1;0;0;-1;1;0;1;1;-1;-1;-1;-1;-1;
30383;[Grand Merchant - Armor] Kaiden Gauntlets;50200;0;-1;0;0;-1;1;0;1;1;-1;-1;-1;-1;-1;
30384;[Grand Merchant - Armor] Kaiden Trousers;50300;0;-1;0;0;-1;1;0;1;1;-1;-1;-1;-1;-1;
30385;[Grand Merchant - Armor] Drake Knight Helm;60000;0;-1;0;0;-1;1;0;1;1;-1;-1;-1;-1;-1;
30386;[Grand Merchant - Armor] Drake Knight Armor;60100;0;-1;0;0;-1;1;0;1;1;-1;-1;-1;-1;-1;
30387;[Grand Merchant - Armor] Drake Knight Gauntlets;60200;0;-1;0;0;-1;1;0;1;1;-1;-1;-1;-1;-1;
30388;[Grand Merchant - Armor] Drake Knight Greaves;60300;0;-1;0;0;-1;1;0;1;1;-1;-1;-1;-1;-1;
30389;[Grand Merchant - Armor] Scaled Helm;80000;0;-1;0;0;-1;1;0;1;1;-1;-1;-1;-1;-1;
30390;[Grand Merchant - Armor] Scaled Armor;80100;0;-1;0;0;-1;1;0;1;1;-1;-1;-1;-1;-1;
30391;[Grand Merchant - Armor] Scaled Gauntlets;80200;0;-1;0;0;-1;1;0;1;1;-1;-1;-1;-1;-1;
30392;[Grand Merchant - Armor] Scaled Greaves;80300;0;-1;0;0;-1;1;0;1;1;-1;-1;-1;-1;-1;
30393;[Grand Merchant - Armor] Perfumer Hood;90000;0;-1;0;0;-1;1;0;1;1;-1;-1;-1;-1;-1;
30394;[Grand Merchant - Armor] Perfumer Robe;90100;0;-1;0;0;-1;1;0;1;1;-1;-1;-1;-1;-1;
30395;[Grand Merchant - Armor] Perfumer Gloves;90200;0;-1;0;0;-1;1;0;1;1;-1;-1;-1;-1;-1;
30396;[Grand Merchant - Armor] Perfumer Sarong;90300;0;-1;0;0;-1;1;0;1;1;-1;-1;-1;-1;-1;
30397;[Grand Merchant - Armor] Traveler's Hat;100000;0;-1;0;0;-1;1;0;1;1;-1;-1;-1;-1;-1;
30398;[Grand Merchant - Armor] Perfumer's Traveling Garb;100100;0;-1;0;0;-1;1;0;1;1;-1;-1;-1;-1;-1;
30399;[Grand Merchant - Armor] Traveler's Gloves;100200;0;-1;0;0;-1;1;0;1;1;-1;-1;-1;-1;-1;
30400;[Grand Merchant - Armor] Traveler's Slops;100300;0;-1;0;0;-1;1;0;1;1;-1;-1;-1;-1;-1;
30401;[Grand Merchant - Armor] Alberich's Pointed Hat;120000;0;-1;0;0;-1;1;0;1;1;-1;-1;-1;-1;-1;
30402;[Grand Merchant - Armor] Alberich's Robe;120100;0;-1;0;0;-1;1;0;1;1;-1;-1;-1;-1;-1;
30403;[Grand Merchant - Armor] Alberich's Bracers;120200;0;-1;0;0;-1;1;0;1;1;-1;-1;-1;-1;-1;
30404;[Grand Merchant - Armor] Alberich's Trousers;120300;0;-1;0;0;-1;1;0;1;1;-1;-1;-1;-1;-1;
30405;[Grand Merchant - Armor] Spellblade's Pointed Hat;130000;0;-1;0;0;-1;1;0;1;1;-1;-1;-1;-1;-1;
30406;[Grand Merchant - Armor] Spellblade's Traveling Attire;130100;0;-1;0;0;-1;1;0;1;1;-1;-1;-1;-1;-1;
30407;[Grand Merchant - Armor] Spellblade's Gloves;130200;0;-1;0;0;-1;1;0;1;1;-1;-1;-1;-1;-1;
30408;[Grand Merchant - Armor] Spellblade's Trousers;130300;0;-1;0;0;-1;1;0;1;1;-1;-1;-1;-1;-1;
30409;[Grand Merchant - Armor] Bull-Goat Helm;140000;0;-1;0;0;-1;1;0;1;1;-1;-1;-1;-1;-1;
30410;[Grand Merchant - Armor] Bull-Goat Armor;140100;0;-1;0;0;-1;1;0;1;1;-1;-1;-1;-1;-1;
30411;[Grand Merchant - Armor] Bull-Goat Gauntlets;140200;0;-1;0;0;-1;1;0;1;1;-1;-1;-1;-1;-1;
30412;[Grand Merchant - Armor] Bull-Goat Greaves;140300;0;-1;0;0;-1;1;0;1;1;-1;-1;-1;-1;-1;
30413;[Grand Merchant - Armor] Iron Kasa;150000;0;-1;0;0;-1;1;0;1;1;-1;-1;-1;-1;-1;
30414;[Grand Merchant - Armor] Ronin's Armor;150100;0;-1;0;0;-1;1;0;1;1;-1;-1;-1;-1;-1;
30415;[Grand Merchant - Armor] Ronin's Gauntlets;150200;0;-1;0;0;-1;1;0;1;1;-1;-1;-1;-1;-1;
