Row ID;Row Name;Layout Path;Menu Property ID;Caption Text ID;Help Text ID
7231;;Item_3_1;166;0;0
7232;;Item_3_2;167;0;0
7233;;Item_3_3;168;0;0
7234;;;0;0;0
10000;;Item_01;10008;0;30200
10001;;Item_02;10009;0;30201
10002;;Item_03;0;0;0
10003;;Item_04;10100;0;30400
10004;;Item_05;10102;0;30402
10005;;Item_06;10101;0;30401
10006;;Item_07;10103;0;30403
10007;;Item_08;10104;0;30404
10008;;Item_09;10106;0;30406
10009;;Item_10;10107;0;30407
10010;;Item_11;10109;0;30409
10011;;Item_12;0;0;0
10012;;Item_13;10200;0;30500
10013;;Item_13_plus;10201;0;0
10014;;Item_14;10202;0;30501
10015;;Item_14_plus;10203;0;0
10016;;Item_15;10204;0;30502
10017;;Item_16;0;0;0
10018;;Item_17;10205;0;30510
10019;;Item_17_plus;10206;0;0
10020;;Item_18;10228;0;0
10021;;Item_19;10229;0;31200
10022;;Item_20;10225;0;30562
10023;;Item_21;10224;0;30561
10024;;Item_22;0;0;0
10025;;StatusTitle_0;0;0;0
10026;;StatusTitle_1;0;0;0
10027;;;0;0;0
11000;;Item_01;0;0;0
11001;;Item_02;10207;0;30520
11002;;Item_03;10208;0;30521
11003;;Item_04;10209;0;30522
11004;;Item_05;10210;0;30523
11005;;Item_06;10211;0;30524
11006;;Item_07;10212;0;30525
11007;;Item_08;0;0;0
11008;;Item_09;0;0;0
11009;;Item_10;10213;0;30580
11010;;Item_11;10214;0;30581
11011;;Item_12;10215;0;30582
11012;;Item_13;10216;0;30583
11013;;Item_14;10217;0;30584
11014;;Item_15;10218;0;30585
11015;;Item_16;10219;0;30586
11016;;Item_17;10258;0;30587
11017;;Item_18;0;0;0
11018;;Item_19;0;0;0
11019;;Item_20;10270;0;30590
11020;;Item_21;10271;0;30591
11021;;Item_22;10276;0;30592
11022;;Item_23;10272;0;30593
11023;;Item_24;0;0;0
11024;;Item_10_plus;10242;0;0
11025;;Item_11_plus;10259;0;0
11026;;Item_12_plus;10260;0;0
11027;;Item_13_plus;10261;0;0
11028;;Item_14_plus;10243;0;0
11029;;Item_15_plus;10244;0;0
11030;;Item_16_plus;10245;0;0
11031;;Item_17_plus;10262;0;0
11032;;Item_20_plus;10281;0;0
11033;;Item_21_plus;10280;0;0
11034;;Item_22_plus;10286;0;0
11035;;Item_23_plus;10283;0;0
11036;;StatusTitle_0;0;40602;0
11037;;StatusTitle_1;0;20000;0
11038;;StatusTitle_2;0;20010;0
11039;;StatusTitle_3;0;20017;0
11040;;;0;0;0
15000;;PlayerName;10000;0;30100
15001;;Item_0;10001;0;30101
15002;;Item_1;10012;0;30301
15003;;Item_2;10002;0;30102
15004;;Item_3;10003;0;30103
15005;;StatusTitle_0;0;20015;0
15006;;StatusTitle_1;0;20016;0
15007;;;0;0;0
15500;;Item_0_0;10008;0;30200
15501;;Item_1_0;0;0;0
15502;;Item_2_0;10009;0;30201
15503;;Item_3_0;10010;0;30202
15504;;Item_4_0;0;0;0
15505;;Item_5_0;0;0;0
15506;;Item_6_0;0;0;0
15507;;Item_7_0;0;0;0
15508;;LowerLeft_0;10100;0;30400
15509;;LowerLeft_1;10102;0;30402
15510;;LowerLeft_2;10101;0;30401
15511;;LowerLeft_3;10103;0;30403
15512;;LowerLeft_4;10104;0;30404
15513;;LowerLeft_5;10106;0;30406
15514;;LowerLeft_6;10107;0;30407
15515;;LowerLeft_7;10109;0;30409
15516;;LowerLeft_8;0;0;0
15517;;PlayerName;10000;0;30100
15518;;StatusTitle_1;0;20008;0
15519;;;0;0;0
16000;;L_Item_00;10200;0;30500
16001;;L_Item_00_plus;10201;0;0
16002;;L_Item_01;10202;0;30501
16003;;L_Item_01_plus;10203;0;0
16004;;L_Item_02;10204;0;30502
16005;;L_Item_03;10205;0;30510
16006;;L_Item_03_plus;10206;0;0
16007;;L_Item_04;10228;0;0
16008;;L_Item_05;10229;0;31200
16009;;L_Item_06;10225;0;30562
16010;;L_Item_07;0;0;0
16011;;L_Item_10;10207;0;30520
16012;;L_Item_11;10208;0;30521
16013;;L_Item_12;10209;0;30522
16014;;L_Item_13;10210;0;30523
16015;;L_Item_14;10211;0;30524
16016;;L_Item_15;10212;0;30525
16017;;R_Item_00;10213;0;30580
16018;;R_Item_01;10214;0;30581
16019;;R_Item_02;10215;0;30582
16020;;R_Item_03;10216;0;30583
16021;;R_Item_04;10217;0;30584
16022;;R_Item_05;10218;0;30585
16023;;R_Item_06;10219;0;30586
16024;;R_Item_07;10258;0;30587
16025;;R_Item_10;10270;0;30590
16026;;R_Item_11;10271;0;30591
16027;;R_Item_12;10276;0;30592
16028;;R_Item_13;10272;0;30593
16029;;R_Item_14;10224;0;30561
16030;;R_Item_00_plus;10242;0;0
16031;;R_Item_01_plus;10259;0;0
16032;;R_Item_02_plus;10260;0;0
16033;;R_Item_03_plus;10261;0;0
16034;;R_Item_04_plus;10243;0;0
16035;;R_Item_05_plus;10244;0;0
16036;;R_Item_06_plus;10245;0;0
16037;;R_Item_07_plus;10262;0;0
16038;;R_Item_10_plus;10281;0;0
16039;;R_Item_11_plus;10280;0;0
16040;;R_Item_12_plus;10286;0;0
16041;;R_Item_13_plus;10283;0;0
16042;;StatusTitle_0;0;20009;0
16043;;StatusTitle_1;0;20000;0
16044;;StatusTitle_2;0;20010;0
16045;;StatusTitle_3;0;20017;0
16046;;;0;0;0
20000;;TopItem_0;0;0;0
20001;;TopItem_1;0;0;0
20002;;;0;0;0
20100;;TopItem_0;10009;0;30201
20101;;TopItem_1;0;0;0
20102;;;0;0;0
20200;;TopItem_0;10009;0;30201
20201;;TopItem_1;0;0;0
20202;;;0;0;0
20300;;Weight_Rate;0;0;0
20301;;Weight_Current;0;0;0
20302;;Weight_Max;0;0;0
20303;;;0;0;0
20400;;TopItem_0;10009;0;30201
20401;;TopItem_1;0;0;0
20402;;;0;0;0
20500;;TopItem_0;0;0;0
20501;;TopItem_1;0;0;0
20502;;;0;0;0
20600;;TopItem_0;10009;0;30201
20601;;TopItem_1;120;0;32003
20602;;;0;0;0
20700;;TopItem_0;10009;0;30201
20701;;TopItem_1;120;0;32004
20702;;;0;0;0
20800;;TopItem_0;10014;0;0
20801;;TopItem_1;0;0;0
20802;;;0;0;0
20900;;TopItem_0;100;0;0
20901;;TopItem_1;110;0;31004
20902;;;0;0;0
21000;;TopItem_0;100;0;0
21001;;L_Item_0_0;800;0;0
21002;;L_Item_1_0;801;0;0
21003;;L_Item_2_0;810;0;0
21004;;L_Item_3_0;811;0;0
21005;;L_Item_4_0;0;0;0
21006;;;0;0;0
21100;;TopItem_0;10009;0;30201
21101;;TopItem_1;0;0;0
21102;;;0;0;0
21200;;TopItem_0;0;0;0
21201;;TopItem_1;0;0;0
21202;;;0;0;0
21300;;TopItem_0;0;225010;0
21301;;;0;0;0
21400;;TopItem_0;0;226010;0
21401;;;0;0;0
21500;;TopItem_0;0;227010;0
21501;;;0;0;0
22000;;L_TopItem_0_0;0;236001;0
22001;;L_TopItem_0_1;0;236002;0
22002;;L_Item_0_0;150;0;0
22003;;L_Item_0_1;151;0;0
22004;;L_Item_0_2;152;0;0
22005;;L_Item_1_0;155;0;0
22006;;L_Item_1_1;156;0;0
22007;;L_Item_1_2;157;0;0
22008;;L_Item_2_0;160;0;0
22009;;L_Item_2_1;161;0;0
22010;;L_Item_2_2;162;0;0
22011;;L_Item_3_0;165;0;0
22012;;L_Item_3_1;166;0;0
22013;;L_Item_3_2;167;0;0
22014;;L_Item_4_0;0;0;0
22015;;L_Item_4_1;0;0;0
22016;;L_Item_4_2;0;0;0
22017;;R_TopItem_0;0;236003;0
22018;;R_Item_0_0;199;0;0
22019;;R_Item_1_0;110;0;0
22020;;R_Item_1_1;111;0;0
22021;;R_Item_2_0;112;0;0
22022;;R_Item_2_1;113;0;0
22023;;R_Item_3_0;0;0;0
22024;;R_Item_3_1;0;0;0
22025;;R_Item_4_0;0;0;0
22026;;R_Item_4_1;0;0;0
22027;;R_Item_10_0;0;0;0
22028;;R_Item_10_1;0;0;0
22029;;R_Item_10_2;0;0;0
22030;;;0;0;0
23000;;L_TopItem_0_0;0;236001;0
23001;;L_TopItem_0_1;0;236002;0
23002;;L_Item_0_0;150;0;0
23003;;L_Item_0_1;151;0;0
23004;;L_Item_0_2;152;0;0
23005;;L_Item_1_0;155;0;0
23006;;L_Item_1_1;156;0;0
23007;;L_Item_1_2;157;0;0
23008;;L_Item_2_0;160;0;0
23009;;L_Item_2_1;161;0;0
23010;;L_Item_2_2;162;0;0
23011;;L_Item_3_0;165;0;0
23012;;L_Item_3_1;166;0;0
23013;;L_Item_3_2;167;0;0
23014;;L_Item_4_0;0;0;0
23015;;L_Item_4_1;0;0;0
23016;;L_Item_4_2;0;0;0
23017;;R_TopItem_0;0;236003;0
23018;;R_Item_0_0;199;0;0
23019;;R_Item_1_0;110;0;0
23020;;R_Item_1_1;111;0;0
23021;;R_Item_2_0;112;0;0
23022;;R_Item_2_1;113;0;0
23023;;R_Item_3_0;0;0;0
23024;;R_Item_3_1;0;0;0
23025;;R_Item_4_0;0;0;0
23026;;R_Item_4_1;0;0;0
23027;;R_Item_10_0;220;0;0
23028;;R_Item_10_1;221;0;0
23029;;R_Item_10_2;222;0;0
23030;;Value_0;0;0;0
23800;;Item_0;0;0;0
23801;;Item_1;702;0;0
23802;;Item_2;0;0;0
23803;;Item_3;712;0;0
23804;;;0;0;0
30000;;Item_0_0;10008;0;30200
30001;;Item_1_0;0;0;0
30002;;Item_2_0;10009;0;30201
30003;;Item_3_0;10010;0;30202
30004;;Item_4_0;0;0;0
30005;;LowerLeft_0;10100;0;30400
30006;;LowerLeft_1;10102;0;30402
30007;;LowerLeft_2;10101;0;30401
30008;;LowerLeft_3;10103;0;30403
30009;;LowerLeft_4;10104;0;30404
30010;;LowerLeft_5;10106;0;30406
30011;;LowerLeft_6;10107;0;30407
30012;;LowerLeft_7;10109;0;30409
30013;;LowerLeft_8;0;0;0
30014;;PlayerName;10000;0;0
30015;;StatusTitle_1;0;20008;0
30016;;;0;0;0
31000;;L_Item_00;10201;0;30500
31001;;L_Item_01;10203;0;30501
31002;;L_Item_02;10204;0;30502
31003;;L_Item_03;10206;0;30512
31004;;L_Item_04;0;0;0
31005;;L_Item_05;10229;0;31200
31006;;L_Item_06;10225;0;30562
31007;;L_Item_07;0;0;0
31008;;L_Item_10;10207;0;30520
31009;;L_Item_11;10208;0;30521
31010;;L_Item_12;10209;0;30522
31011;;L_Item_13;10210;0;30523
31012;;L_Item_14;10211;0;30524
31013;;L_Item_15;10212;0;30525
31014;;R_Item_00;10213;0;30580
31015;;R_Item_01;10214;0;30581
31016;;R_Item_02;10215;0;30582
31017;;R_Item_03;10216;0;30583
31018;;R_Item_04;10217;0;30584
31019;;R_Item_05;10218;0;30585
31020;;R_Item_06;10219;0;30586
31021;;R_Item_07;10258;0;30587
31022;;R_Item_10;10270;0;30590
31023;;R_Item_11;10271;0;30591
31024;;R_Item_12;10276;0;30592
31025;;R_Item_13;10272;0;30593
31026;;R_Item_14;0;0;0
31027;;StatusTitle_0;0;20009;0
31028;;StatusTitle_1;0;20000;0
31029;;StatusTitle_2;0;20000;0
31030;;StatusTitle_3;0;20011;0
31031;;StatusTitle_4;0;20014;0
31032;;;0;0;0
32000;;Title;0;0;0
32001;;Item_0;900;0;0
32002;;Item_1;910;0;0
32003;;;0;0;0
32100;;Title;0;0;0
32101;;Item_0;901;0;0
32102;;Item_1;911;0;0
32103;;;0;0;0
32200;;Title;0;0;0
32201;;Item_0;902;0;0
32202;;Item_1;912;0;0
32203;;;0;0;0
32300;;Title;0;0;0
32301;;Item_0;903;0;0
32302;;Item_1;913;0;0
32303;;;0;0;0
32400;;Title;0;0;0
32401;;Item_0;904;0;0
32402;;Item_1;914;0;0
32403;;;0;0;0
40000;;TopItem_0;10000;0;0
40001;;TopItem_1;10001;0;0
40002;;TopItem_2;10012;0;0
40003;;TopItem_3;10002;0;0
40004;;TopItem_4;10003;0;0
40005;;Bottom/Item_0_0;10008;0;30200
40006;;Bottom/Item_1_0;10100;0;30400
40007;;Bottom/Item_2_0;10102;0;30402
40008;;Bottom/Item_3_0;10101;0;30401
40009;;Bottom/Item_4_0;10105;0;30405
40010;;Bottom/Item_5_0;10103;0;30403
40011;;Bottom/Item_6_0;10104;0;30404
40012;;Bottom/Item_7_0;10106;0;30406
40013;;Bottom/Item_8_0;10107;0;30407
40014;;Bottom/Item_9_0;10109;0;30409
40015;;;0;0;0
