Row ID;Row Name;Unknown;Play Region ID;Allow Summon Signs;Limitation Time;Event Flag ID 1;Event Flag ID 2;Dissolved Event Flag ID;Is Lord of Cinder;Is Enable Event;Unk;Unk;Unk;Unk;Unk;Unk;Unk;Bonfire Object ID 0;Bonfire Object ID 1;Bonfire Object ID 2;Bonfire Object ID 3;Bonfire Object ID 4;Bonfire Object ID 5;Bonfire Object ID 6;Bonfire Object ID 7;Bonfire Object ID 8;Bonfire Object ID 9;Unk;Unk;Unk;Unk;Unk;Unk;Unk;Unk;Unk1;Unk2;Unk3;Unk4;Unk5;Unk6;Unk7;Unk8;Unk9;Unk10;Unk11;Unk12;Unk13;Unk14;Unk15;Unk16;Unk17;Unk18;Unk19;Unk20;Unk21;Unk22;Unk23;Unk24;Unk25;Unk26;Unk27;Unk28;Unk29;Unk30;Unk31;Unk0;Unk1;Unk2;Unk3;Unk4;Unk5;Unk6;Unk7;Unk8;Unk9;Unk10;Unk11;Unk12;Unk13;Unk14;Unk15;Unk16;Unk17;Unk18;Unk19;Unk20;Unk21;Unk22;Unk23;Unk24;Unk25;Unk26;Unk27;Unk28;Unk29;Unk30;Unk31;Unk32;Unk33;Unk34;Unk35;Unk36;Unk37;Unk38;Unk39;Unk40;Unk41;Unk42
1105091;;1;7000;0;10;0;11050850;-1;0;False;False;False;False;False;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;False;False;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1110000;;1;0;0;10;0;0;-1;0;False;False;False;False;False;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;False;False;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1201000;;1;6000;0;10;12010800;12010800;-1;0;False;False;False;False;False;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;False;False;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1201001;;1;6000;0;10;0;12010800;-1;0;False;False;True;True;True;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;False;True;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;12;1;0;0;31;101;200;67;164;240;16;195;246;40;206;194;6000;6000;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;12010800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71211;0;0;0;0;0;0;0;0
1201002;;1;6000;0;10;0;12010800;-1;0;False;False;True;True;True;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;False;True;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;12;1;0;0;113;253;78;67;123;148;42;195;246;40;76;195;6000;6000;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;12010800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71212;0;0;0;0;0;0;0;0
1201003;;1;6000;0;10;0;12010800;-1;0;False;False;True;True;True;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;False;True;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;12;1;0;0;154;153;149;193;10;87;82;195;164;240;213;194;6000;6000;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;12010800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71213;0;0;0;0;0;0;0;0
1201011;;1;6200;0;10;0;12040800;-1;0;False;False;True;True;True;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;False;True;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;12;1;0;0;154;217;166;67;184;30;158;194;51;147;134;67;6000;6000;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;12040800;12010850;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71214;0;0;0;0;0;0;0;0
1201012;;1;6200;0;10;0;12040800;-1;0;False;False;True;True;True;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;False;False;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6000;6000;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;12040800;12010850;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1201013;;1;6200;0;10;0;12040800;-1;0;False;False;True;True;True;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;False;True;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;12;1;0;0;70;182;236;65;252;201;32;195;74;12;153;66;6000;6000;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;12040800;12010850;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71215;0;0;0;0;0;0;0;0
1201014;;1;6200;0;10;0;12040800;-1;0;False;False;True;True;True;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;False;True;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;12;1;0;0;82;120;115;195;225;26;140;195;195;53;25;67;6000;6000;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;12040800;12010850;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71219;0;0;0;0;0;0;0;0
1201015;;1;6200;0;10;0;12040800;-1;0;False;False;True;True;True;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;False;True;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;12;1;0;0;72;193;151;195;174;7;154;195;184;30;112;194;6000;6000;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;12040800;12010850;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71216;0;0;0;0;0;0;0;0
1201016;;1;6200;0;10;0;12040800;-1;0;False;False;True;True;True;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;False;False;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6000;6000;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;12040800;12010850;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1201017;;1;6200;0;10;0;12040800;-1;0;False;False;True;True;True;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;False;True;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;12;1;0;0;246;200;205;195;133;107;164;195;164;112;3;196;6000;6000;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;12040800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71218;0;0;0;0;0;0;0;0
1202000;;1;6500;0;10;12020800;12020800;-1;0;False;False;False;False;False;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;False;False;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1202001;;1;6500;0;10;0;12020800;-1;0;False;False;True;True;True;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;False;False;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6000;6000;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;12020800;12090800;12020830;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1202002;;1;6500;0;10;0;12020800;-1;0;False;False;True;True;True;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;False;True;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;12;2;0;0;31;245;125;68;41;92;23;196;20;230;182;68;6000;6000;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;12020800;12090800;12020830;0;0;0;0;0;0;0;0;0;0;0;0;0;71224;0;0;0;0;0;0;0;0
1202003;;1;6500;0;10;0;12020800;-1;0;False;False;True;True;True;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;False;False;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6000;6000;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;12020800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1202004;;1;6500;0;10;0;12020800;-1;0;False;False;True;True;True;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;False;True;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;12;2;0;0;236;209;146;68;236;225;24;196;236;145;219;68;6000;6000;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;12020800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71225;0;0;0;0;0;0;0;0
1202005;;1;6500;0;10;0;12020800;-1;0;False;False;True;True;True;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;False;False;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6000;6000;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;12020800;12090800;12020830;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1202006;;1;6500;0;10;0;12020800;-1;0;False;False;True;True;True;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;False;False;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6000;6000;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;12020800;12090800;12020830;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1202007;;1;6500;0;10;0;12020800;-1;0;False;False;True;True;True;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;False;True;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;12;2;0;0;61;58;110;68;0;208;39;196;225;10;162;68;6000;6000;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;12020800;12090800;12020830;0;0;0;0;0;0;0;0;0;0;0;0;0;71226;0;0;0;0;0;0;0;0
1202011;;1;6500;0;10;0;12020800;-1;0;False;False;True;True;True;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;False;False;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6000;6000;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;12020830;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1202012;;1;6500;0;10;0;12020800;-1;0;False;False;True;True;True;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;False;False;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6000;6000;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;12020830;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1202013;;1;6500;0;10;0;12020800;-1;0;False;False;True;True;True;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;False;False;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6000;6000;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;12020830;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1202020;;1;6500;0;10;12020850;12020850;-1;0;False;False;False;False;False;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;False;False;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1202032;;1;6400;0;10;0;12080800;-1;0;False;False;True;True;True;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;False;False;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6000;6000;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;12080800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1202033;;1;6400;0;10;0;12080800;-1;0;False;False;True;True;True;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;False;True;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;12;2;0;0;123;76;137;68;82;216;77;196;236;89;158;68;6000;6000;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;12080800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71222;0;0;0;0;0;0;0;0
1202034;;1;6400;0;10;0;12080800;-1;0;False;False;True;True;True;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;False;True;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;12;2;0;0;113;173;179;68;61;26;76;196;51;227;189;68;6000;6000;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;12080800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71223;0;0;0;0;0;0;0;0
1203000;;1;6600;0;10;12030800;12030800;-1;0;False;False;False;False;False;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;False;False;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1203001;;1;6600;0;10;0;12030800;-1;0;False;False;True;True;True;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;False;True;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;12;3;0;0;246;232;56;195;0;128;136;67;51;99;1;196;6000;6000;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;12030800;12030390;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71231;0;0;0;0;0;0;0;0
1203002;;1;6600;0;10;0;12030800;-1;0;False;False;True;True;True;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;False;True;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;12;3;0;0;246;232;35;195;31;5;184;66;72;49;28;196;6000;6000;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;12030800;12030390;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71232;0;0;0;0;0;0;0;0
1203003;;1;6600;0;10;0;12030800;-1;0;False;False;True;True;True;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;False;True;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;12;3;0;0;225;154;21;196;133;107;196;66;154;137;24;196;6000;6000;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;12030800;12030390;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71233;0;0;0;0;0;0;0;0
1203004;;1;6600;0;10;0;12030800;-1;0;False;False;True;True;True;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;False;True;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;12;3;0;0;72;129;44;196;113;189;184;66;10;215;204;195;6000;6000;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;12030800;12030390;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71234;0;0;0;0;0;0;0;0
1203005;;1;6600;0;10;0;12030800;-1;0;False;False;True;True;True;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;False;True;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;12;3;0;0;225;26;236;195;184;30;22;195;113;93;173;195;6000;6000;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;12030800;12030390;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71235;0;0;0;0;0;0;0;0
1204000;;1;6200;0;10;12040800;12040800;-1;0;False;False;False;False;False;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;False;False;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1204001;;1;6200;0;10;0;12040800;-1;0;False;False;True;True;True;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;False;False;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6000;6000;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;12040800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1205000;;1;6800;0;10;12050800;12050800;-1;0;False;False;False;False;False;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;False;False;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1205001;;1;6800;0;10;0;12050800;-1;0;False;False;True;True;True;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;False;True;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;12;5;0;0;174;95;237;68;72;17;22;196;82;120;139;68;6000;6000;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;12050800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71251;0;0;0;0;0;0;0;0
1205002;;1;6800;0;10;0;12050800;-1;0;False;False;True;True;True;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;False;False;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6000;6000;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;12050800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1205003;;1;6800;0;10;0;12050800;-1;0;False;False;True;True;True;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;False;False;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6000;6000;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;12050800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1205004;;1;6800;0;10;0;12050800;-1;0;False;False;True;True;True;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;False;True;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;12;5;0;0;92;71;212;68;0;240;24;196;92;71;161;68;6000;6000;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;12050800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71252;0;0;0;0;0;0;0;0
1205005;;1;6800;0;10;0;12050800;-1;0;False;False;True;True;True;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;False;False;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6000;6000;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;12050800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1205006;;1;6800;0;10;0;12050800;-1;0;False;False;True;True;True;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;False;True;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;12;5;0;0;215;163;204;68;31;165;12;196;225;26;156;68;6000;6000;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;12050800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71253;0;0;0;0;0;0;0;0
1205007;;1;6800;0;10;0;12050800;-1;0;False;False;False;False;False;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;False;False;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1205090;;1;6800;0;10;0;12050800;-1;0;False;False;False;False;False;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;False;False;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1207021;;1;6500;0;10;0;12020850;-1;0;False;False;True;True;True;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;False;False;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6000;6000;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;12020850;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1207022;;1;6500;0;10;0;12020850;-1;0;False;False;True;True;True;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;False;False;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6000;6000;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;12020850;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1207023;;1;6500;0;10;0;12020850;-1;0;False;False;True;True;True;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;False;False;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6000;6000;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;12020850;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1207024;;1;6500;0;10;0;12020850;-1;0;False;False;True;True;True;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;False;False;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6000;6000;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;12020850;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1207025;;1;6500;0;10;0;12020850;-1;0;False;False;True;True;True;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;False;False;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6000;6000;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;12020850;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1207026;;1;6500;0;10;0;12020850;-1;0;False;False;True;True;True;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;False;True;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;12;7;0;0;236;113;49;68;82;232;16;196;236;57;154;68;6000;6000;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;12020850;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71271;0;0;0;0;0;0;0;0
1207031;;1;6400;0;10;0;12080800;-1;0;False;False;True;True;True;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;False;True;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;12;7;0;0;246;8;59;68;10;231;99;196;61;130;145;68;6000;6000;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;12080800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71270;0;0;0;0;0;0;0;0
1208000;;1;6400;0;10;12080800;12080800;-1;0;False;False;False;False;False;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;False;False;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1208001;;1;6400;0;10;0;12080800;-1;0;False;False;True;True;True;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;False;False;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6000;6000;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;12080800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1209000;;1;6500;0;10;12090800;12020800;-1;0;False;False;False;False;False;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;False;False;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1209001;;1;6500;0;10;0;12020800;-1;0;False;False;True;True;True;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;False;False;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6000;6000;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;12090800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1300000;;1;7200;0;10;13000800;13000800;-1;0;False;False;False;False;False;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;False;False;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1300001;;1;7200;0;10;0;13000800;-1;0;False;False;True;True;True;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;False;False;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6000;6000;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;13000800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
