Row ID;Row Name;Disable Param - Network Test;Asset ID [0];Asset ID [1];Asset ID [2];Asset ID [3];Asset ID [4];Asset ID [5];Asset ID [6];Asset ID [7];Appearance Weight [0];Appearance Weight [1];Appearance Weight [2];Appearance Weight [3];Appearance Weight [4];Appearance Weight [5];Appearance Weight [6];Appearance Weight [7]
60445300;;True;800014;800015;800016;-1;-1;-1;-1;-1;45;45;10;0;0;0;0;0
60445400;;True;800014;800015;800016;-1;-1;-1;-1;-1;45;45;10;0;0;0;0;0
60445500;;True;800014;800015;800016;-1;-1;-1;-1;-1;45;45;10;0;0;0;0;0
60453100;;True;99200;99201;99202;99203;99204;800015;800016;-1;15;10;15;10;20;20;10;0
60453200;;True;99200;99201;99202;99203;99204;800015;800016;-1;15;10;15;10;20;20;10;0
60453300;;True;99200;99201;99202;99203;99204;800015;800016;-1;15;10;15;10;20;20;10;0
60453400;;True;99200;99201;99202;99203;99204;800015;800016;-1;15;10;15;10;20;20;10;0
60453500;;True;99200;99201;99202;99203;99204;800015;800016;-1;15;10;15;10;20;20;10;0
60453600;;True;99200;99201;99202;99203;99204;800015;800016;-1;15;10;15;10;20;20;10;0
60453700;;True;99200;99201;99202;99203;99204;800015;800016;-1;15;10;15;10;20;20;10;0
60453800;;True;99200;99201;99202;99203;99204;800015;800016;-1;15;10;15;10;20;20;10;0
60453900;;True;99200;99201;99202;99203;99204;800015;800016;-1;15;10;15;10;20;20;10;0
60454000;;True;99200;99201;99202;99203;99204;800015;800016;-1;15;10;15;10;20;20;10;0
60454100;;True;99200;99201;99202;99203;99204;800015;800016;-1;15;10;15;10;20;20;10;0
60454900;;True;800014;800015;800016;-1;-1;-1;-1;-1;45;45;10;0;0;0;0;0
60455000;;True;800014;800015;800016;-1;-1;-1;-1;-1;45;45;10;0;0;0;0;0
60455100;;True;800014;800015;800016;-1;-1;-1;-1;-1;45;45;10;0;0;0;0;0
60455200;;True;-1;-1;-1;-1;-1;-1;-1;-1;100;0;0;0;0;0;0;0
60455300;;True;800014;800015;800016;-1;-1;-1;-1;-1;45;45;10;0;0;0;0;0
60455400;;True;800014;800015;800016;-1;-1;-1;-1;-1;45;45;10;0;0;0;0;0
60455500;;True;800014;800015;800016;-1;-1;-1;-1;-1;45;45;10;0;0;0;0;0
60463200;;True;99200;99201;99202;99203;99204;800015;800016;-1;15;10;15;10;20;20;10;0
60463300;;True;99200;99201;99202;99203;99204;800015;800016;-1;15;10;15;10;20;20;10;0
60463400;;True;99200;99201;99202;99203;99204;800015;800016;-1;15;10;15;10;20;20;10;0
60463500;;True;99200;99201;99202;99203;99204;800015;800016;-1;15;10;15;10;20;20;10;0
60463600;;True;-1;-1;-1;-1;-1;-1;-1;-1;100;0;0;0;0;0;0;0
60463700;;True;99200;99201;99202;99203;99204;800015;800016;-1;15;10;15;10;20;20;10;0
60463800;;True;-1;-1;-1;-1;-1;-1;-1;-1;100;0;0;0;0;0;0;0
60463900;;True;99200;99201;99202;99203;99204;800015;800016;-1;15;10;15;10;20;20;10;0
60463900;;True;800014;800015;800016;-1;-1;-1;-1;-1;45;45;10;0;0;0;0;0
60464000;;True;800014;800015;800016;-1;-1;-1;-1;-1;45;45;10;0;0;0;0;0
60464100;;True;800014;800015;800016;-1;-1;-1;-1;-1;45;45;10;0;0;0;0;0
60464900;;True;800014;800015;800016;-1;-1;-1;-1;-1;45;45;10;0;0;0;0;0
60465000;;True;800014;800015;800016;-1;-1;-1;-1;-1;45;45;10;0;0;0;0;0
60465100;;True;-1;-1;-1;-1;-1;-1;-1;-1;100;0;0;0;0;0;0;0
60465200;;True;800014;800015;800016;-1;-1;-1;-1;-1;45;45;10;0;0;0;0;0
60465300;;True;800014;800015;800016;-1;-1;-1;-1;-1;45;45;10;0;0;0;0;0
60465500;;True;800017;800018;800019;-1;-1;-1;-1;-1;45;45;10;0;0;0;0;0
60465600;;True;800017;800018;800019;-1;-1;-1;-1;-1;45;45;10;0;0;0;0;0
60465700;;True;800017;800018;800019;-1;-1;-1;-1;-1;45;45;10;0;0;0;0;0
60465800;;True;800017;800018;800019;-1;-1;-1;-1;-1;45;45;10;0;0;0;0;0
60473600;;True;800014;800015;800016;-1;-1;-1;-1;-1;45;45;10;0;0;0;0;0
60473700;;True;800014;800015;800016;-1;-1;-1;-1;-1;45;45;10;0;0;0;0;0
60473800;;True;-1;-1;-1;-1;-1;-1;-1;-1;100;0;0;0;0;0;0;0
60473900;;True;800014;800015;800016;-1;-1;-1;-1;-1;45;45;10;0;0;0;0;0
60474000;;True;800014;800015;800016;-1;-1;-1;-1;-1;45;45;10;0;0;0;0;0
60474100;;True;800014;800015;800016;-1;-1;-1;-1;-1;45;45;10;0;0;0;0;0
60474200;;True;800014;800015;800016;-1;-1;-1;-1;-1;45;45;10;0;0;0;0;0
60474900;;True;800014;800015;800016;-1;-1;-1;-1;-1;45;45;10;0;0;0;0;0
60475000;;True;-1;-1;-1;-1;-1;-1;-1;-1;100;0;0;0;0;0;0;0
60475100;;True;-1;-1;-1;-1;-1;-1;-1;-1;100;0;0;0;0;0;0;0
60475400;;True;800017;800018;800019;-1;-1;-1;-1;-1;45;45;10;0;0;0;0;0
60475500;;True;800017;800018;800019;-1;-1;-1;-1;-1;45;45;10;0;0;0;0;0
60475600;;True;800017;800018;800019;-1;-1;-1;-1;-1;45;45;10;0;0;0;0;0
60475700;;True;800017;800018;800019;-1;-1;-1;-1;-1;45;45;10;0;0;0;0;0
60475800;;True;800017;800018;800019;-1;-1;-1;-1;-1;45;45;10;0;0;0;0;0
60483600;;True;800014;800015;800016;-1;-1;-1;-1;-1;45;45;10;0;0;0;0;0
60483700;;True;800014;800015;800016;-1;-1;-1;-1;-1;45;45;10;0;0;0;0;0
60483800;;True;800014;800015;800016;-1;-1;-1;-1;-1;45;45;10;0;0;0;0;0
60483900;;True;800014;800015;800016;-1;-1;-1;-1;-1;45;45;10;0;0;0;0;0
60484000;;True;800014;800015;800016;-1;-1;-1;-1;-1;45;45;10;0;0;0;0;0
60484100;;True;800014;800015;800016;-1;-1;-1;-1;-1;45;45;10;0;0;0;0;0
60484200;;True;800014;800015;800016;-1;-1;-1;-1;-1;45;45;10;0;0;0;0;0
60485000;;True;800017;800018;800019;-1;-1;-1;-1;-1;45;45;10;0;0;0;0;0
60485100;;True;800017;800018;800019;-1;-1;-1;-1;-1;45;45;10;0;0;0;0;0
60485200;;True;800017;800018;800019;-1;-1;-1;-1;-1;45;45;10;0;0;0;0;0
60485300;;True;800017;800018;800019;-1;-1;-1;-1;-1;45;45;10;0;0;0;0;0
60485400;;True;800017;800018;800019;-1;-1;-1;-1;-1;45;45;10;0;0;0;0;0
60485500;;True;800017;800018;800019;-1;-1;-1;-1;-1;45;45;10;0;0;0;0;0
60485600;;True;800017;800018;800019;-1;-1;-1;-1;-1;45;45;10;0;0;0;0;0
60485700;;True;-1;-1;-1;-1;-1;-1;-1;-1;100;0;0;0;0;0;0;0
60485800;;True;800017;800018;800019;-1;-1;-1;-1;-1;45;45;10;0;0;0;0;0
60493600;;True;800014;800015;800016;-1;-1;-1;-1;-1;45;45;10;0;0;0;0;0
60493700;;True;800014;800015;800016;-1;-1;-1;-1;-1;45;45;10;0;0;0;0;0
60493800;;True;-1;-1;-1;-1;-1;-1;-1;-1;100;0;0;0;0;0;0;0
60493900;;True;-1;-1;-1;-1;-1;-1;-1;-1;100;0;0;0;0;0;0;0
60494000;;True;800014;800015;800016;-1;-1;-1;-1;-1;45;45;10;0;0;0;0;0
60494100;;True;-1;-1;-1;-1;-1;-1;-1;-1;100;0;0;0;0;0;0;0
60495000;;True;800017;800018;800019;-1;-1;-1;-1;-1;45;45;10;0;0;0;0;0
60495100;;True;800017;800018;800019;-1;-1;-1;-1;-1;45;45;10;0;0;0;0;0
60495200;;True;-1;-1;-1;-1;-1;-1;-1;-1;100;0;0;0;0;0;0;0
60495300;;True;800017;800018;800019;-1;-1;-1;-1;-1;45;45;10;0;0;0;0;0
60495400;;True;800017;800018;800019;-1;-1;-1;-1;-1;45;45;10;0;0;0;0;0
60495500;;True;800017;800018;800019;-1;-1;-1;-1;-1;45;45;10;0;0;0;0;0
60495600;;True;800017;800018;800019;-1;-1;-1;-1;-1;45;45;10;0;0;0;0;0
60495700;;True;800017;800018;800019;-1;-1;-1;-1;-1;45;45;10;0;0;0;0;0
60495800;;True;800017;800018;800019;-1;-1;-1;-1;-1;45;45;10;0;0;0;0;0
60503600;;True;-1;-1;-1;-1;-1;-1;-1;-1;100;0;0;0;0;0;0;0
60503700;;True;-1;-1;-1;-1;-1;-1;-1;-1;100;0;0;0;0;0;0;0
60503800;;True;-1;-1;-1;-1;-1;-1;-1;-1;100;0;0;0;0;0;0;0
60503900;;True;-1;-1;-1;-1;-1;-1;-1;-1;100;0;0;0;0;0;0;0
60504000;;True;-1;-1;-1;-1;-1;-1;-1;-1;100;0;0;0;0;0;0;0
60504100;;True;800014;800015;800016;-1;-1;-1;-1;-1;45;45;10;0;0;0;0;0
60504300;;True;-1;-1;-1;-1;-1;-1;-1;-1;100;0;0;0;0;0;0;0
60505000;;True;800017;800018;800019;-1;-1;-1;-1;-1;45;45;10;0;0;0;0;0
60505200;;True;800017;800018;800019;-1;-1;-1;-1;-1;45;45;10;0;0;0;0;0
60505300;;True;800017;800018;800019;-1;-1;-1;-1;-1;45;45;10;0;0;0;0;0
60505400;;True;800017;800018;800019;-1;-1;-1;-1;-1;45;45;10;0;0;0;0;0
60505500;;True;800017;800018;800019;-1;-1;-1;-1;-1;45;45;10;0;0;0;0;0
60505600;;True;800017;800018;800019;-1;-1;-1;-1;-1;45;45;10;0;0;0;0;0
60505700;;True;800017;800018;800019;-1;-1;-1;-1;-1;45;45;10;0;0;0;0;0
60505800;;True;800017;800018;800019;-1;-1;-1;-1;-1;45;45;10;0;0;0;0;0
60513500;;True;-1;-1;-1;-1;-1;-1;-1;-1;100;0;0;0;0;0;0;0
60513600;;True;-1;-1;-1;-1;-1;-1;-1;-1;100;0;0;0;0;0;0;0
60513700;;True;-1;-1;-1;-1;-1;-1;-1;-1;100;0;0;0;0;0;0;0
60513800;;True;-1;-1;-1;-1;-1;-1;-1;-1;100;0;0;0;0;0;0;0
60513900;;True;-1;-1;-1;-1;-1;-1;-1;-1;100;0;0;0;0;0;0;0
60514000;;True;-1;-1;-1;-1;-1;-1;-1;-1;100;0;0;0;0;0;0;0
60514100;;True;800014;800015;800016;-1;-1;-1;-1;-1;45;45;10;0;0;0;0;0
60514200;;True;800014;800015;800016;-1;-1;-1;-1;-1;45;45;10;0;0;0;0;0
60514300;;True;-1;-1;-1;-1;-1;-1;-1;-1;100;0;0;0;0;0;0;0
60515200;;True;800017;800018;800019;-1;-1;-1;-1;-1;45;45;10;0;0;0;0;0
60515300;;True;800017;800018;800019;-1;-1;-1;-1;-1;45;45;10;0;0;0;0;0
60515400;;True;800017;800018;800019;-1;-1;-1;-1;-1;45;45;10;0;0;0;0;0
60515500;;True;800017;800018;800019;-1;-1;-1;-1;-1;45;45;10;0;0;0;0;0
60515600;;True;800017;800018;800019;-1;-1;-1;-1;-1;45;45;10;0;0;0;0;0
60515700;;True;-1;-1;-1;-1;-1;-1;-1;-1;100;0;0;0;0;0;0;0
60515800;;True;-1;-1;-1;-1;-1;-1;-1;-1;100;0;0;0;0;0;0;0
60523600;;True;800014;800015;800016;-1;-1;-1;-1;-1;45;45;10;0;0;0;0;0
60523700;;True;-1;-1;-1;-1;-1;-1;-1;-1;100;0;0;0;0;0;0;0
60523800;;True;-1;-1;-1;-1;-1;-1;-1;-1;100;0;0;0;0;0;0;0
60523900;;True;-1;-1;-1;-1;-1;-1;-1;-1;100;0;0;0;0;0;0;0
60524000;;True;-1;-1;-1;-1;-1;-1;-1;-1;100;0;0;0;0;0;0;0
60524100;;True;800014;800015;800016;-1;-1;-1;-1;-1;45;45;10;0;0;0;0;0
60524200;;True;800014;800015;800016;-1;-1;-1;-1;-1;45;45;10;0;0;0;0;0
60524300;;True;800014;800015;800016;-1;-1;-1;-1;-1;45;45;10;0;0;0;0;0
60525200;;True;800017;800018;800019;-1;-1;-1;-1;-1;45;45;10;0;0;0;0;0
60525300;;True;800017;800018;800019;-1;-1;-1;-1;-1;45;45;10;0;0;0;0;0
60525400;;True;800017;800018;800019;-1;-1;-1;-1;-1;45;45;10;0;0;0;0;0
60525500;;True;-1;-1;-1;-1;-1;-1;-1;-1;100;0;0;0;0;0;0;0
60525600;;True;-1;-1;-1;-1;-1;-1;-1;-1;100;0;0;0;0;0;0;0
60525700;;True;800017;800018;800019;-1;-1;-1;-1;-1;45;45;10;0;0;0;0;0
60525800;;True;800017;800018;800019;-1;-1;-1;-1;-1;45;45;10;0;0;0;0;0
60533700;;True;-1;-1;-1;-1;-1;-1;-1;-1;100;0;0;0;0;0;0;0
60533800;;True;-1;-1;-1;-1;-1;-1;-1;-1;100;0;0;0;0;0;0;0
60533900;;True;-1;-1;-1;-1;-1;-1;-1;-1;100;0;0;0;0;0;0;0
60534000;;True;-1;-1;-1;-1;-1;-1;-1;-1;100;0;0;0;0;0;0;0
60534100;;True;800014;800015;800016;-1;-1;-1;-1;-1;45;45;10;0;0;0;0;0
60534200;;True;800014;800015;800016;-1;-1;-1;-1;-1;45;45;10;0;0;0;0;0
60535200;;True;800017;800018;800019;-1;-1;-1;-1;-1;45;45;10;0;0;0;0;0
60535300;;True;-1;-1;-1;-1;-1;-1;-1;-1;100;0;0;0;0;0;0;0
60535400;;True;800017;800018;800019;-1;-1;-1;-1;-1;45;45;10;0;0;0;0;0
60535500;;True;800017;800018;800019;-1;-1;-1;-1;-1;45;45;10;0;0;0;0;0
60535600;;True;800017;800018;800019;-1;-1;-1;-1;-1;45;45;10;0;0;0;0;0
60535700;;True;800017;800018;800019;-1;-1;-1;-1;-1;45;45;10;0;0;0;0;0
60535800;;True;800017;800018;800019;-1;-1;-1;-1;-1;45;45;10;0;0;0;0;0
60545200;;True;800017;800018;800019;-1;-1;-1;-1;-1;45;45;10;0;0;0;0;0
60545300;;True;-1;-1;-1;-1;-1;-1;-1;-1;100;0;0;0;0;0;0;0
60545400;;True;800017;800018;800019;-1;-1;-1;-1;-1;45;45;10;0;0;0;0;0
60545500;;True;800017;800018;800019;-1;-1;-1;-1;-1;45;45;10;0;0;0;0;0
60545600;;True;800017;800018;800019;-1;-1;-1;-1;-1;45;45;10;0;0;0;0;0
60545700;;True;800017;800018;800019;-1;-1;-1;-1;-1;45;45;10;0;0;0;0;0
60545800;;True;800017;800018;800019;-1;-1;-1;-1;-1;45;45;10;0;0;0;0;0
60555500;;True;800017;800018;800019;-1;-1;-1;-1;-1;45;45;10;0;0;0;0;0
60555600;;True;800017;800018;800019;-1;-1;-1;-1;-1;45;45;10;0;0;0;0;0
60555700;;True;800017;800018;800019;-1;-1;-1;-1;-1;45;45;10;0;0;0;0;0
