Row ID,Row Name,Unk0a,Unk0b,Unk0c,Unk0d,Unk1a,Unk1b,Unk1c,Unk1d,Unk2a,Unk2b,Unk2c,Unk2d,Unk3a,Unk3b,Unk3c,Unk3d,Unk4a,Unk4b,Unk4c,Unk4d,Unk5a,Unk5b,Unk5c,Unk5d,Unk6a,Unk6b,Unk6c,Unk6d,Unk7a,Unk7b,Unk7c,Unk7d,Unk8a,Unk8b,Unk8c,Unk8d,Unk9a,Unk9b,Unk9c,Unk9d,Unk10a,Unk10b,Unk10c,Unk10d,Unk11a,Unk11b,Unk11c,Unk11d,Unk12a,Unk12b,Unk12c,Unk12d,Unk13,Unk14,Unk15,Unk16,Unk17a,Unk17b,Unk17c,Unk17d,Unk18a,Unk18b,Unk18c,Unk18d,Unk19a,Unk19b,Unk19c,Unk19d,Unk20a,Unk20b,Unk20c,Unk20d,Unk21,Unk22,Unk23
20127,,99,0,51,0,50,0,48,0,48,0,95,0,70,0,108,0,111,0,97,0,116,0,83,0,101,0,116,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,205,204,76,61,154,153,25,62,123,20,46,62,41,92,143,61,0,0,0
20128,,99,0,51,0,50,0,48,0,48,0,95,0,70,0,108,0,111,0,97,0,116,0,83,0,101,0,116,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,174,71,225,62,10,215,163,62,10,215,163,61,51,51,179,62,0,0,0
20129,,99,0,51,0,50,0,48,0,48,0,95,0,70,0,108,0,111,0,97,0,116,0,83,0,101,0,116,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,225,122,148,62,10,215,35,62,0,0,0,0,0,0,0,0,0,0,0
20130,,99,0,51,0,50,0,48,0,48,0,95,0,70,0,108,0,111,0,97,0,116,0,83,0,101,0,116,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,205,204,76,61,205,204,76,61,205,204,76,61,102,102,230,62,0,0,0
20131,,99,0,51,0,50,0,48,0,48,0,95,0,70,0,108,0,111,0,97,0,116,0,83,0,101,0,116,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,31,133,43,63,205,204,204,62,41,92,143,61,205,204,76,62,0,0,0
20132,,99,0,51,0,50,0,48,0,48,0,95,0,70,0,108,0,111,0,97,0,116,0,83,0,101,0,116,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,143,194,117,61,10,215,163,61,10,215,35,62,41,92,143,61,0,0,0
20133,,99,0,51,0,50,0,48,0,48,0,95,0,70,0,108,0,111,0,97,0,116,0,83,0,101,0,116,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,41,92,143,61,143,194,117,62,10,215,163,61,205,204,76,62,0,0,0
20134,,99,0,51,0,50,0,48,0,48,0,95,0,70,0,108,0,111,0,97,0,116,0,83,0,101,0,116,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,174,71,225,62,123,20,174,62,154,153,25,62,0,0,0,0,0,0,0
20135,,99,0,51,0,50,0,48,0,48,0,95,0,70,0,108,0,111,0,97,0,116,0,83,0,101,0,116,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,205,204,76,61,205,204,76,61,205,204,76,61,20,174,199,62,0,0,0
20136,,99,0,51,0,50,0,48,0,48,0,95,0,70,0,108,0,111,0,97,0,116,0,83,0,101,0,116,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,41,92,15,62,143,194,245,60,10,215,99,63,123,20,46,62,0,0,0
20137,,99,0,51,0,50,0,48,0,48,0,95,0,70,0,108,0,111,0,97,0,116,0,83,0,101,0,116,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,225,122,148,62,174,71,225,61,10,215,35,61,0,0,0
20138,,99,0,51,0,50,0,48,0,48,0,95,0,70,0,108,0,111,0,97,0,116,0,83,0,101,0,116,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,164,112,189,62,10,215,35,62,10,215,163,60,133,235,81,63,0,0,0
20139,,99,0,51,0,50,0,48,0,48,0,95,0,70,0,108,0,111,0,97,0,116,0,83,0,101,0,116,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,10,215,163,62,10,215,35,62,205,204,204,61,0,0,0,0,0,0,0
20140,,99,0,51,0,50,0,48,0,48,0,95,0,70,0,108,0,111,0,97,0,116,0,83,0,101,0,116,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,205,204,76,61,205,204,76,61,205,204,76,61,184,30,133,62,0,0,0
20141,,99,0,51,0,50,0,48,0,48,0,95,0,70,0,108,0,111,0,97,0,116,0,83,0,101,0,116,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,128,62,31,133,107,62,113,61,138,62,236,81,56,62,0,0,0
20142,,99,0,51,0,50,0,48,0,48,0,95,0,70,0,108,0,111,0,97,0,116,0,83,0,101,0,116,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,225,122,148,62,0,0,128,62,61,10,87,62,236,81,56,62,0,0,0
20143,,99,0,51,0,50,0,48,0,48,0,95,0,70,0,108,0,111,0,97,0,116,0,83,0,101,0,116,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,20,174,199,62,236,81,184,62,51,51,179,62,236,81,56,62,0,0,0
20144,,99,0,51,0,50,0,48,0,48,0,95,0,70,0,108,0,111,0,97,0,116,0,83,0,101,0,116,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,10,215,35,62,10,215,163,62,0,0,0,0,0,0,0,0,0,0,0
20145,,99,0,51,0,50,0,48,0,48,0,95,0,70,0,108,0,111,0,97,0,116,0,83,0,101,0,116,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,128,63,51,51,115,63,154,153,89,63,10,215,99,63,0,0,0
20146,,99,0,51,0,50,0,48,0,48,0,95,0,70,0,108,0,111,0,97,0,116,0,83,0,101,0,116,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,164,112,61,63,246,40,28,63,102,102,102,63,215,163,48,63,0,0,0
20147,,99,0,51,0,50,0,48,0,48,0,95,0,70,0,108,0,111,0,97,0,116,0,83,0,101,0,116,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,215,163,48,63,154,153,153,62,123,20,174,62,20,174,7,63,0,0,0
20148,,99,0,51,0,50,0,48,0,48,0,95,0,70,0,108,0,111,0,97,0,116,0,83,0,101,0,116,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,123,20,46,63,133,235,17,63,0,0,0,63,113,61,10,63,0,0,0
20149,,99,0,51,0,50,0,48,0,48,0,95,0,70,0,108,0,111,0,97,0,116,0,83,0,101,0,116,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,102,102,230,62,102,102,230,62,205,204,204,61,0,0,0,0,0,0,0
20150,,99,0,51,0,50,0,48,0,48,0,95,0,70,0,108,0,111,0,97,0,116,0,83,0,101,0,116,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,63,1,0,0
20200,,99,0,51,0,50,0,48,0,48,0,95,0,70,0,108,0,111,0,97,0,116,0,83,0,101,0,116,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,102,102,38,63,102,102,38,63,102,102,38,63,205,204,76,63,9999,0,0
20201,,99,0,51,0,50,0,48,0,48,0,95,0,70,0,108,0,111,0,97,0,116,0,83,0,101,0,116,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,205,204,76,63,205,204,76,63,0,0,0,0,0,0,0,0,1,0,0
20202,,99,0,51,0,50,0,48,0,48,0,95,0,70,0,108,0,111,0,97,0,116,0,83,0,101,0,116,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,128,63,0,0,0,0,1,0,0
20203,,99,0,51,0,50,0,48,0,48,0,95,0,70,0,108,0,111,0,97,0,116,0,83,0,101,0,116,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,154,153,153,62,154,153,153,62,154,153,153,62,205,204,76,62,1,0,0
20204,,99,0,51,0,50,0,48,0,48,0,95,0,70,0,108,0,111,0,97,0,116,0,83,0,101,0,116,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,205,204,76,62,205,204,76,62,0,0,0,0,0,0,0,0,1,0,0
20205,,99,0,51,0,50,0,48,0,48,0,95,0,70,0,108,0,111,0,97,0,116,0,83,0,101,0,116,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,205,204,204,61,0,0,0,0,1,0,0
20206,,99,0,51,0,50,0,48,0,48,0,95,0,70,0,108,0,111,0,97,0,116,0,83,0,101,0,116,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,154,153,25,62,154,153,25,62,154,153,25,62,205,204,204,61,1,0,0
20207,,99,0,51,0,50,0,48,0,48,0,95,0,70,0,108,0,111,0,97,0,116,0,83,0,101,0,116,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,205,204,204,61,205,204,204,61,0,0,0,0,0,0,0,0,1,0,0
20208,,99,0,51,0,50,0,48,0,48,0,95,0,70,0,108,0,111,0,97,0,116,0,83,0,101,0,116,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20209,,99,0,51,0,50,0,48,0,48,0,95,0,70,0,108,0,111,0,97,0,116,0,83,0,101,0,116,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,184,30,5,62,61,10,87,62,92,143,194,62,184,30,5,62,1,0,0
20210,,99,0,51,0,50,0,48,0,48,0,95,0,70,0,108,0,111,0,97,0,116,0,83,0,101,0,116,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,61,10,87,62,92,143,194,62,0,0,0,0,0,0,0,0,1,0,0
20211,,99,0,51,0,50,0,48,0,48,0,95,0,70,0,108,0,111,0,97,0,116,0,83,0,101,0,116,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20212,,99,0,51,0,50,0,48,0,48,0,95,0,70,0,108,0,111,0,97,0,116,0,83,0,101,0,116,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,174,71,97,62,143,194,245,60,10,215,163,60,113,61,138,62,1,0,0
20213,,99,0,51,0,50,0,48,0,48,0,95,0,70,0,108,0,111,0,97,0,116,0,83,0,101,0,116,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,41,92,143,61,205,204,76,61,0,0,0,0,0,0,0,0,1,0,0
20214,,99,0,51,0,50,0,48,0,48,0,95,0,70,0,108,0,111,0,97,0,116,0,83,0,101,0,116,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20215,,99,0,51,0,50,0,48,0,48,0,95,0,70,0,108,0,111,0,97,0,116,0,83,0,101,0,116,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,225,122,20,63,51,51,179,62,236,81,184,61,10,215,35,63,1,0,0
20216,,99,0,51,0,50,0,48,0,48,0,95,0,70,0,108,0,111,0,97,0,116,0,83,0,101,0,116,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,102,102,230,62,184,30,5,62,0,0,0,0,0,0,0,0,1,0,0
20217,,99,0,51,0,50,0,48,0,48,0,95,0,70,0,108,0,111,0,97,0,116,0,83,0,101,0,116,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20218,,99,0,51,0,50,0,48,0,48,0,95,0,70,0,108,0,111,0,97,0,116,0,83,0,101,0,116,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,205,204,204,61,113,61,138,62,205,204,204,61,41,92,15,62,1,0,0
20219,,99,0,51,0,50,0,48,0,48,0,95,0,70,0,108,0,111,0,97,0,116,0,83,0,101,0,116,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,123,20,174,62,205,204,76,62,0,0,0,0,0,0,0,0,1,0,0
20220,,99,0,51,0,50,0,48,0,48,0,95,0,70,0,108,0,111,0,97,0,116,0,83,0,101,0,116,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,154,153,153,62,0,0,0,0,1,0,0
20221,,99,0,51,0,50,0,48,0,48,0,95,0,70,0,108,0,111,0,97,0,116,0,83,0,101,0,116,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,215,163,240,62,123,20,46,62,10,215,35,60,0,0,0,63,1,0,0
20222,,99,0,51,0,50,0,48,0,48,0,95,0,70,0,108,0,111,0,97,0,116,0,83,0,101,0,116,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,205,204,76,62,143,194,245,61,0,0,0,0,0,0,0,0,1,0,0
20223,,99,0,51,0,50,0,48,0,48,0,95,0,70,0,108,0,111,0,97,0,116,0,83,0,101,0,116,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20224,,99,0,51,0,50,0,48,0,48,0,95,0,70,0,108,0,111,0,97,0,116,0,83,0,101,0,116,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,128,62,61,10,87,62,133,235,209,62,61,10,87,62,1,0,0
20225,,99,0,51,0,50,0,48,0,48,0,95,0,70,0,108,0,111,0,97,0,116,0,83,0,101,0,116,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,174,71,97,62,164,112,189,62,0,0,0,0,0,0,0,0,1,0,0
20226,,99,0,51,0,50,0,48,0,48,0,95,0,70,0,108,0,111,0,97,0,116,0,83,0,101,0,116,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,51,51,51,63,0,0,0,0,1,0,0
20227,,99,0,51,0,50,0,48,0,48,0,95,0,70,0,108,0,111,0,97,0,116,0,83,0,101,0,116,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,31,133,43,63,154,153,25,63,31,133,43,63,205,204,204,62,1,0,0
20228,,99,0,51,0,50,0,48,0,48,0,95,0,70,0,108,0,111,0,97,0,116,0,83,0,101,0,116,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,154,153,153,62,164,112,189,62,0,0,0,0,0,0,0,0,1,0,0
20229,,99,0,51,0,50,0,48,0,48,0,95,0,70,0,108,0,111,0,97,0,116,0,83,0,101,0,116,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,128,63,0,0,0,0,1,0,0
20230,,99,0,51,0,50,0,48,0,48,0,95,0,70,0,108,0,111,0,97,0,116,0,83,0,101,0,116,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,63,1,0,0
20300,,91,0,65,0,108,0,98,0,101,0,100,0,111,0,93,0,95,0,49,0,95,0,91,0,84,0,105,0,110,0,116,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,128,63,0,0,128,63,0,0,128,63,0,0,128,63,10,0,0
20301,,91,0,65,0,108,0,98,0,101,0,100,0,111,0,93,0,95,0,51,0,95,0,91,0,84,0,105,0,110,0,116,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,128,63,0,0,128,63,0,0,128,63,0,0,128,63,45,0,0
20302,,91,0,65,0,108,0,98,0,101,0,100,0,111,0,93,0,95,0,49,0,95,0,91,0,84,0,105,0,110,0,116,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,128,63,236,81,120,63,31,133,107,63,0,0,128,63,1.8,0,0
20303,,68,0,101,0,116,0,97,0,105,0,108,0,84,0,101,0,120,0,83,0,101,0,116,0,51,0,95,0,77,0,97,0,115,0,107,0,73,0,110,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,128,63,0,0,128,63,0,0,128,63,1,0,0
20304,,68,0,101,0,116,0,97,0,105,0,108,0,84,0,101,0,120,0,83,0,101,0,116,0,52,0,95,0,77,0,97,0,115,0,107,0,73,0,110,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,128,63,0,0,128,63,0,0,128,63,0,0,128,63,1,0,0
20400,,68,0,101,0,116,0,97,0,105,0,108,0,84,0,101,0,120,0,83,0,101,0,116,0,51,0,95,0,77,0,97,0,115,0,107,0,73,0,110,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,128,63,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20402,,91,0,65,0,108,0,98,0,101,0,100,0,111,0,93,0,95,0,49,0,95,0,91,0,84,0,105,0,110,0,116,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,128,63,0,0,128,63,0,0,128,63,0,0,128,63,25,0,0
20403,,91,0,65,0,108,0,98,0,101,0,100,0,111,0,93,0,95,0,49,0,95,0,91,0,84,0,105,0,110,0,116,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,128,63,0,0,128,63,0,0,128,63,0,0,128,63,3,0,0
20404,,71,0,114,0,97,0,121,0,83,0,99,0,97,0,108,0,101,0,95,0,91,0,73,0,110,0,116,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,154,153,25,63,0,0,128,63,0,0,128,63,0,0,128,63,1,0,0
20500,,91,0,65,0,108,0,98,0,101,0,100,0,111,0,93,0,95,0,49,0,95,0,91,0,84,0,105,0,110,0,116,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,133,43,63,184,30,69,63,205,204,76,63,0,0,128,63,1.3,0,0
20501,,91,0,65,0,108,0,98,0,101,0,100,0,111,0,93,0,95,0,51,0,95,0,91,0,84,0,105,0,110,0,116,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,128,63,0,0,128,63,0,0,128,63,0,0,128,63,1,0,0
20502,,91,0,65,0,108,0,98,0,101,0,100,0,111,0,93,0,95,0,52,0,95,0,91,0,84,0,105,0,110,0,116,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,128,63,0,0,128,63,0,0,128,63,0,0,128,63,1.2,0,0
20503,,91,0,65,0,108,0,98,0,101,0,100,0,111,0,93,0,95,0,49,0,95,0,91,0,84,0,105,0,110,0,116,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,205,204,76,63,133,235,81,63,133,235,81,63,0,0,128,63,1.3,0,0
20504,,91,0,65,0,108,0,98,0,101,0,100,0,111,0,93,0,95,0,51,0,95,0,91,0,84,0,105,0,110,0,116,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,128,63,0,0,128,63,0,0,128,63,0,0,128,63,1,0,0
20600,,91,0,65,0,108,0,98,0,101,0,100,0,111,0,93,0,95,0,49,0,95,0,91,0,84,0,105,0,110,0,116,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,92,143,2,63,92,143,66,63,0,0,128,63,0,0,128,63,4,0,0
20601,,71,0,114,0,97,0,121,0,83,0,99,0,97,0,108,0,101,0,95,0,91,0,73,0,110,0,116,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,154,153,25,63,0,0,128,63,0,0,128,63,0,0,128,63,1,0,0
20602,,91,0,65,0,108,0,98,0,101,0,100,0,111,0,93,0,95,0,49,0,95,0,91,0,84,0,105,0,110,0,116,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,128,63,0,0,128,63,0,0,128,63,0,0,128,63,4,0,0
20603,,71,0,114,0,97,0,121,0,83,0,99,0,97,0,108,0,101,0,95,0,91,0,73,0,110,0,116,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,128,63,0,0,128,63,0,0,128,63,0,0,128,63,1,0,0
20604,,91,0,65,0,108,0,98,0,101,0,100,0,111,0,93,0,95,0,51,0,95,0,91,0,84,0,105,0,110,0,116,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,128,63,0,0,128,63,0,0,128,63,0,0,128,63,5,0,0
20700,,91,0,65,0,108,0,98,0,101,0,100,0,111,0,93,0,95,0,49,0,95,0,91,0,84,0,105,0,110,0,116,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,128,63,0,0,128,63,0,0,128,63,0,0,128,63,2,0,0
20701,,68,0,101,0,116,0,97,0,105,0,108,0,84,0,101,0,120,0,83,0,101,0,116,0,51,0,95,0,77,0,97,0,115,0,107,0,73,0,110,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,128,63,0,0,128,63,0,0,128,63,0,0,128,63,1,0,0
20800,,91,0,65,0,108,0,98,0,101,0,100,0,111,0,93,0,95,0,49,0,95,0,91,0,84,0,105,0,110,0,116,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,246,40,92,63,195,245,104,63,0,0,128,63,0,0,128,63,3,0,0
20801,,91,0,65,0,108,0,98,0,101,0,100,0,111,0,93,0,95,0,51,0,95,0,91,0,84,0,105,0,110,0,116,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,184,30,69,63,82,184,94,63,0,0,128,63,0,0,128,63,3,0,0
20900,,91,0,65,0,108,0,98,0,101,0,100,0,111,0,93,0,95,0,52,0,95,0,91,0,84,0,105,0,110,0,116,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,205,204,76,63,164,112,61,63,225,122,20,63,0,0,128,63,18,0,0
20905,,91,0,65,0,108,0,98,0,101,0,100,0,111,0,93,0,95,0,49,0,95,0,91,0,84,0,105,0,110,0,116,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,215,163,61,10,215,163,61,10,215,163,61,0,0,128,63,1,0,0
20906,,91,0,83,0,104,0,105,0,110,0,105,0,110,0,101,0,115,0,115,0,93,0,95,0,49,0,95,0,91,0,73,0,110,0,116,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,128,63,0,0,128,63,0,0,128,63,0,0,128,63,1,0,0
20907,,91,0,65,0,108,0,98,0,101,0,100,0,111,0,93,0,95,0,51,0,95,0,91,0,84,0,105,0,110,0,116,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,128,63,102,102,102,63,205,204,76,63,0,0,128,63,3,0,0
20908,,91,0,65,0,108,0,98,0,101,0,100,0,111,0,93,0,95,0,52,0,95,0,91,0,84,0,105,0,110,0,116,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,215,163,61,10,215,163,61,10,215,163,61,0,0,128,63,1,0,0
20909,,71,0,114,0,97,0,121,0,83,0,99,0,97,0,108,0,101,0,95,0,91,0,73,0,110,0,116,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,128,63,0,0,128,63,0,0,128,63,0,0,128,63,1,0,0
21000,,91,0,65,0,108,0,98,0,101,0,100,0,111,0,93,0,95,0,50,0,95,0,91,0,84,0,105,0,110,0,116,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,205,204,76,63,113,61,74,63,0,0,64,63,0,0,128,63,0.8,0,0
21001,,91,0,65,0,108,0,98,0,101,0,100,0,111,0,93,0,95,0,52,0,95,0,91,0,84,0,105,0,110,0,116,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,128,63,236,81,120,63,123,20,110,63,0,0,128,63,2.4,0,0
21100,,91,0,65,0,108,0,98,0,101,0,100,0,111,0,93,0,95,0,49,0,95,0,91,0,84,0,105,0,110,0,116,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,102,102,230,62,143,194,245,61,143,194,245,61,0,0,128,63,1,0,0
