Row ID,Row Name,Unknown,Message ID,Limit Cancel Effect ID,Sort ID,Unknown,Ref 1: FP Cost,Ref 1: Stamina Cost,Icon ID,Behavior ID,Material Item ID,Replace Magic ID,Number of Uses,Hero Point,Over Dexterity,SFX Variation ID,Slot Usage,Requirement: INT,Requirement: FTH,DEX Casting Speed Min,DEX Casting Speed Max,Magic School Type,Ref 1: Category,Effect Category,Animation Category,Menu Type,Ref 4: Category,Has Effect Type,Unk1,Enable Spell Enhance,Enable Spell Enhance,Unk2,Unk3,Unk4,Unk5,Unk6,Unk7,Unk8,Unk9,Unk10,Unk11,Unk12,Unk13,Unk14,Vow Type 0,Vow Type 1,Vow Type 2,Vow Type 3,Vow Type 4,Vow Type 5,Vow Type 6,Vow Type 7,Vow Type 8,Enable Multiplayer Only,Is Enchant,Is Shield Enchant,Enable Live,Enable Gray,Enable White,Enable Black,Unk7,Unk8,Cast SFX 1,Cast SFX 2,Cast SFX 3,Unk9,Attribute Type,Attribute Value 0,Attribute Value 1,Attribute Value 2,Attribute Value 3,Ref 2: Category,Ref 4: Stamina Cost,Magic ID 0,Magic ID 1,Magic ID 2,Magic ID 3,Ref 2: FP Cost,Ref 2: Stamina Cost,Unk10,Ref 3: Category,Ref 4: FP Cost,Ref 3: FP Cost,Ref 3: Stamina Cost,Reference ID 1,Reference ID 2,Reference ID 3,Reference ID 4,Unk0,Unk1,Unk2,Unk3,Unk4,Unk4,Unk4,Unk4,Unk5,Unk5,Unk5,Unk5,Unk6,Unk6,Unk6,Unk6,Unk7,Unk8
4642,,1,0,-1,4642,0,8,15,4000,0,-1,-1,-1,1,99,0,1,17,0,10,70,0,0,3,84,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,16,255,523500,523501,-1,0,3,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,3,0,0,10464020,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0
4650,[Sorcery] Eternal Darkness,1,0,-1,4640,0,25,15,4000,0,-1,-1,-1,1,99,0,1,35,0,10,70,0,0,3,8,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,16,255,523250,523251,-1,0,3,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,6,0,0,10465000,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0
4660,[Sorcery] Unseen Blade,1,0,-1,4000,0,18,10,4000,0,-1,-1,-1,2,99,0,1,12,0,10,70,0,0,3,11,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,64,255,523400,523401,523402,0,3,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,12,0,0,1466000,-1,-1,30010000,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0
4670,[Sorcery] Unseen Form,1,0,-1,4000,0,20,10,4000,0,-1,-1,-1,2,99,2,1,16,0,10,70,0,1,3,109,0,2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,80,255,523410,523411,-1,0,3,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,12,0,0,1467000,1467001,10467001,30000000,-1,-1,-1,-1,0,2,2,2,0,0,0,0,0,0,-1,-1,0,0
4700,[Sorcery] Meteorite,0,0,-1,4420,0,30,35,4000,0,-1,-1,-1,1,99,1,1,30,0,10,70,0,1,3,15,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,0,255,530120,530121,530124,0,3,-1,-1,-1,-1,1,0,-1,-1,-1,-1,10,0,0,1,11,0,0,10470000,10470005,10470040,11000200,-1,-1,-1,-1,1,1,1,0,2,2,0,0,0,0,10,0,0,0
4701,[Sorcery] Meteorite of Astel,1,0,-1,4000,0,60,40,4000,0,-1,-1,-1,1,99,1,2,55,0,10,70,0,1,3,15,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,0,255,529990,529991,-1,0,3,-1,-1,-1,-1,1,0,-1,-1,-1,-1,12,0,0,1,11,0,0,10470100,10470110,10470120,11000200,-1,-1,-1,-1,1,1,1,0,2,2,0,0,0,0,12,0,0,0
4710,[Sorcery] Rock Sling,1,0,-1,4430,0,18,29,4000,0,-1,-1,-1,1,99,1,1,18,0,10,70,0,1,3,108,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,16,255,530130,530131,-1,0,3,-1,-1,-1,-1,1,0,-1,-1,-1,-1,0,0,0,1,11,0,0,10471000,10471001,10471002,11000000,-1,-1,-1,-1,0,2,2,0,2,2,0,0,0,0,-1,-1,0,0
4720,[Sorcery] Gravity Well,1,0,-1,4000,0,12,20,4000,0,-1,-1,-1,1,99,0,1,17,0,10,70,0,0,3,120,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,0,255,529980,529981,529984,0,3,-1,-1,-1,-1,1,0,-1,-1,-1,-1,12,26,0,0,11,0,0,10472000,-1,-1,11000000,-1,-1,-1,-1,0,0,0,0,1,0,0,0,0,0,-1,-1,0,0
4721,[Sorcery] Collapsing Stars,1,0,-1,4000,0,18,27,4000,0,-1,-1,-1,1,99,1,1,36,0,10,70,0,0,3,120,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,0,255,529970,529971,529974,0,3,-1,-1,-1,-1,1,0,-1,-1,-1,-1,18,35,0,1,11,0,0,10472100,10472101,-1,11000000,-1,-1,-1,-1,0,2,0,0,1,2,0,0,0,0,-1,-1,0,0
4800,[Sorcery] Magma Shot,1,0,-1,5013,0,24,21,4054,0,-1,-1,-1,1,99,1,1,19,10,10,70,0,0,3,117,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,16,255,524500,524501,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,24,27,0,0,8,0,0,10480000,10480050,-1,10000000,-1,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,-1,-1,0,0
4810,[Sorcery] Gelmir's Fury,1,0,-1,5140,0,27,38,4087,0,-1,-1,-1,1,99,1,1,28,15,10,70,0,1,3,102,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,0,255,524510,524511,524515,0,0,-1,-1,-1,-1,1,0,-1,-1,-1,-1,3,0,0,1,8,0,0,10481000,10481002,10481004,12000000,-1,-1,-1,-1,2,2,2,2,0,1,0,0,0,0,3,0,0,0
4820,[Sorcery] Roiling Magma,1,0,-1,5150,0,32,27,4147,0,-1,-1,-1,1,99,1,1,21,12,10,70,0,0,3,117,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,16,255,529100,529101,529102,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,32,35,0,0,8,0,0,10482000,10482050,-1,10000000,-1,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,-1,-1,0,0
4830,[Sorcery] Rykard's Rancor,1,0,-1,4090,0,35,36,4060,0,-1,-1,-1,1,99,0,2,40,18,10,70,0,0,3,95,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,16,255,524495,-1,-1,0,3,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,8,0,0,10483000,-1,-1,10000000,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0
4900,[Sorcery] Briars of Sin,0,0,-1,4200,0,9,26,4000,0,-1,-1,-1,1,99,1,1,0,24,10,70,0,1,3,81,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,0,255,-1,-1,-1,0,3,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,9,0,0,10490000,10490001,10490002,12000000,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0
4910,[Sorcery] Briars of Punishment,1,0,-1,4200,0,13,22,4000,0,-1,-1,-1,1,99,0,1,0,21,10,70,0,0,3,82,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,0,255,-1,-1,-1,0,3,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,9,0,0,10491000,-1,-1,10000000,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0
5000,[Sorcery] Rancorcall,1,0,-1,4000,0,14,21,4000,0,-1,-1,-1,1,99,1,1,16,14,10,70,0,1,3,103,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,16,255,523360,523361,523364,0,3,-1,-1,-1,-1,1,0,-1,-1,-1,-1,14,27,0,1,10,1,0,10500000,10500001,10500002,10000000,10500099,-1,-1,-1,0,2,2,1,2,2,2,0,0,0,-1,-1,0,0
5001,[Sorcery] Ancient Death Rancor,1,0,-1,4000,0,24,27,4000,0,-1,-1,-1,1,99,1,1,34,24,10,70,0,1,3,103,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,16,255,523370,523371,523374,0,3,-1,-1,-1,-1,1,0,-1,-1,-1,-1,24,35,0,1,10,1,0,10500100,10500101,10500102,10000000,10500099,-1,-1,-1,0,2,2,1,2,2,2,0,0,0,-1,-1,0,0
5010,[Sorcery] Explosive Ghostflame,1,0,-1,4000,0,36,45,4000,0,-1,-1,-1,1,99,1,1,42,30,10,70,0,0,3,115,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,0,255,523000,523001,-1,0,3,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,10,0,0,10501000,10501001,-1,11000000,-1,-1,-1,-1,0,2,0,0,0,0,0,0,0,0,-1,-1,0,0
5020,[Sorcery] Fia's Mist,1,0,-1,4000,0,25,13,4000,0,-1,-1,-1,1,99,0,1,23,18,10,70,0,0,3,113,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,16,255,523350,523351,523354,0,3,-1,-1,-1,-1,0,0,-1,-1,-1,-1,25,17,0,0,10,0,0,10502000,-1,-1,12000000,-1,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,-1,-1,0,0
5030,[Sorcery] Tibia's Summons,1,0,-1,4000,0,20,27,4000,0,-1,-1,-1,1,99,1,1,28,20,10,70,0,0,3,121,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,0,255,-1,-1,-1,0,3,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,10,0,0,10503000,10503010,-1,10000000,-1,-1,-1,-1,0,2,0,0,0,0,0,0,0,0,-1,-1,0,0
5040,[Sorcery] Death Lightning,1,0,-1,4000,0,46,32,4000,0,-1,-1,-1,1,99,0,2,0,47,10,70,1,1,4,42,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,16,255,525670,525676,525674,0,3,-1,-1,-1,-1,1,0,-1,-1,-1,-1,46,42,0,1,22,0,0,10999999,-1,10999999,10000000,-1,-1,-1,-1,0,0,1,0,2,2,0,0,0,0,-1,-1,0,0
5100,[Sorcery] Oracle Bubbles,0,0,-1,4000,15,12,18,4000,0,-1,-1,-1,1,99,1,1,19,0,10,70,0,1,3,75,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,16,255,523220,523221,523224,0,3,-1,-1,-1,-1,1,0,-1,-1,-1,-1,12,23,0,0,0,0,0,10510000,10510050,10510099,11000000,-1,-1,-1,-1,0,1,2,2,2,0,0,0,0,0,-1,-1,0,0
5110,[Sorcery] Great Oracular Bubble,1,0,-1,4000,18,16,27,4000,0,-1,-1,-1,1,99,1,1,25,0,10,70,0,0,3,76,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,16,255,523230,523231,523234,0,3,-1,-1,-1,-1,0,0,-1,-1,-1,-1,16,35,0,0,0,0,0,10511000,10511050,-1,11000000,-1,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,-1,-1,0,0
6000,[Incantation] Catch Flame,0,0,-1,5000,0,10,17,4027,0,-1,-1,-1,1,99,1,1,0,8,10,70,1,1,4,106,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,16,255,524100,-1,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,10600000,10600001,10600002,12000130,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0
6001,[Incantation] O, Flame!,1,0,-1,5001,0,16,24,4028,0,-1,-1,-1,1,99,1,1,0,16,10,70,1,1,4,25,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,16,255,524110,524115,524114,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,16,31,0,0,21,0,0,10600100,10600150,10600155,12000130,-1,-1,-1,-1,0,1,2,0,0,0,0,0,0,0,-1,-1,0,0
6010,[Incantation] Flame Sling,0,0,-1,5010,0,11,22,4021,0,-1,-1,-1,1,99,1,1,0,10,10,70,1,0,4,17,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,16,255,524009,524001,524005,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,11,29,0,0,0,0,0,10601000,10601050,-1,10000000,-1,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,-1,-1,0,0
6020,[Incantation] Flame, Fall Upon Them,1,0,-1,5020,0,24,40,4110,0,-1,-1,-1,1,99,1,1,0,28,10,70,1,0,4,17,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,16,255,524020,524021,524025,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,24,52,0,0,21,0,0,10602000,10602050,-1,10000000,-1,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,-1,-1,0,0
6030,[Incantation] Whirl, O Flame!,1,0,-1,5110,0,21,26,4110,0,-1,-1,-1,1,99,1,1,0,13,10,70,1,1,4,20,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,16,255,524520,524521,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,21,34,0,0,21,0,0,10603000,10603050,10999999,11000200,-1,-1,-1,-1,2,2,0,1,0,0,0,0,0,0,-1,-1,0,0
6040,[Incantation] Flame, Cleanse Me,1,0,-1,5530,0,14,10,4072,0,-1,-1,-1,1,99,2,1,0,12,10,70,1,0,4,31,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,80,255,524320,-1,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,21,0,0,10604000,1604005,-1,20000000,-1,-1,-1,-1,0,2,0,0,0,0,0,0,0,0,-1,-1,0,0
6050,[Incantation] Flame, Grant Me Strength,1,0,-1,5620,0,28,16,4095,0,-1,-1,-1,2,99,0,1,0,15,10,70,1,0,4,31,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,80,255,524400,524401,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,21,0,0,1605000,-1,-1,30000000,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0
6060,[Incantation] Flame, Protect Me,1,0,-1,5630,0,30,20,4095,0,-1,-1,-1,2,99,0,1,0,24,10,70,1,0,4,31,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,80,255,524850,524851,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,21,0,0,1606000,-1,-1,30000000,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0
6100,[Incantation] Giantsflame Take Thee,1,0,-1,5012,0,32,43,4023,0,-1,-1,-1,1,99,1,2,0,30,10,70,1,0,4,17,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,16,255,524020,524021,524025,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,32,56,0,0,21,0,0,10610000,10610050,-1,10000000,-1,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,-1,-1,0,0
6110,[Incantation] Flame of the Fell God,1,0,-1,5030,0,50,42,4137,0,-1,-1,-1,1,99,0,2,0,41,10,70,1,0,4,19,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,16,255,524080,-1,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,21,0,0,10611000,-1,-1,10000000,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0
6120,[Incantation] Burn, O Flame!,1,0,-1,5130,0,30,36,4024,0,-1,-1,-1,1,99,1,1,0,27,10,70,1,1,4,24,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,0,255,524030,524031,524035,0,0,-1,-1,-1,-1,1,0,-1,-1,-1,-1,30,47,0,1,21,257,0,10612000,10612005,10612006,12000000,10999999,10999999,-1,-1,2,2,2,2,2,2,0,1,0,0,-1,-1,0,0
6210,[Incantation] Black Flame,1,0,-1,5011,0,18,25,4023,0,-1,-1,-1,1,99,1,1,0,20,10,70,1,0,4,17,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,16,255,524540,524541,524545,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,18,33,0,0,20,0,0,10621000,10621050,-1,10000000,-1,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,-1,-1,0,0
6220,[Incantation] Surge, O Flame!,1,0,-1,5100,0,1,2,4088,0,-1,-1,-1,1,99,0,1,0,9,10,70,1,0,4,23,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,16,255,524050,-1,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,21,0,0,10622000,-1,-1,11000200,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6230,[Incantation] Scouring Black Flame,1,0,-1,5120,0,27,29,4000,0,-1,-1,-1,1,99,1,1,0,28,10,70,1,1,4,22,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,16,255,524520,524521,-1,0,0,-1,-1,-1,-1,1,0,-1,-1,-1,-1,27,38,0,1,20,0,0,10623000,10623001,10623050,11000200,-1,-1,-1,-1,2,2,2,2,0,1,0,0,0,0,-1,-1,0,0
6240,[Incantation] Black Flame Ritual,1,0,-1,5160,0,36,39,4024,0,-1,-1,-1,1,99,1,1,0,42,10,70,1,0,4,99,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,16,255,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,36,51,0,0,20,0,0,10625000,10625050,-1,12000000,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0
6250,[Incantation] Black Flame Blade,1,0,-1,5600,0,15,10,4033,0,-1,-1,-1,2,99,0,1,0,17,10,70,1,0,4,32,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,64,255,524090,524091,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,20,0,0,1626000,-1,-1,30010000,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0
6260,[Incantation] Black Flame's Protection,1,0,-1,5640,0,30,13,4095,0,-1,-1,-1,2,99,0,1,0,30,10,70,1,0,4,31,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,16,255,524790,524791,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,20,0,0,1627000,-1,-1,30000000,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0
6270,[Incantation] Noble Presence,1,0,-1,4000,0,20,35,4000,0,-1,-1,-1,1,99,1,1,0,26,10,70,1,2,4,105,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,0,255,525330,525335,-1,0,0,-1,-1,-1,-1,1,0,-1,-1,-1,-1,20,46,0,0,27,0,0,10624000,10624050,1624000,12000000,-1,-1,-1,-1,0,1,2,2,2,0,0,0,0,0,-1,-1,0,0
6300,[Incantation] Bloodflame Talons,1,0,-1,5340,15,18,21,4021,0,-1,-1,-1,1,99,0,1,0,13,10,70,1,0,4,94,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,0,255,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,10630000,-1,-1,12000130,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0
6310,[Incantation] Bloodboon,1,0,-1,5340,17,15,34,4021,0,-1,-1,-1,1,99,1,1,0,14,10,70,1,0,4,93,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,0,255,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,10631000,10631005,-1,11000000,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0
6320,[Incantation] Bloodflame Blade,1,0,-1,5650,10,20,10,4095,0,-1,-1,-1,2,99,0,1,0,12,10,70,1,0,4,112,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,64,255,524140,524141,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,1632000,-1,-1,30010000,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0
6330,[Incantation] Barrier of Gold,1,0,-1,5610,0,30,13,4033,0,-1,-1,-1,1,99,0,1,0,24,10,70,1,0,4,34,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,80,255,524840,524841,524844,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,10633000,-1,-1,30000000,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0
6340,[Incantation] Protection of the Erdtree,1,0,-1,5610,0,30,50,4033,0,-1,-1,-1,1,99,0,1,0,35,10,70,1,0,4,34,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,80,255,524880,524881,524884,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,10634000,-1,-1,30000000,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0
6400,[Incantation] Rejection,0,0,-1,5300,0,9,24,4040,0,-1,-1,-1,1,99,1,1,0,12,10,70,1,2,4,28,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,16,255,525300,-1,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,9,31,0,0,0,0,0,10640000,10640050,1640000,12000000,-1,-1,-1,-1,0,1,2,0,0,0,0,0,0,0,-1,-1,0,0
6410,[Incantation] Wrath of Gold,1,0,-1,5310,0,40,44,4041,0,-1,-1,-1,1,99,1,1,0,32,10,70,1,2,4,29,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,16,255,525310,525311,525315,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,40,57,0,0,0,0,0,10641000,10641050,1641000,12000000,-1,-1,-1,-1,0,1,2,0,0,0,0,0,0,0,-1,-1,0,0
6420,[Incantation] Urgent Heal,0,0,-1,5500,0,16,30,4132,0,-1,-1,-1,1,99,0,1,0,8,10,70,1,0,4,33,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,80,255,524900,524901,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,10642000,-1,-1,20000000,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0
6421,[Incantation] Heal,0,0,-1,5510,0,32,35,4034,0,-1,-1,-1,1,99,0,1,0,12,10,70,1,0,4,34,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,80,255,525000,525001,525004,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,10642100,-1,-1,20000000,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0
6422,[Incantation] Great Heal,1,0,-1,5510,0,45,40,4034,0,-1,-1,-1,1,99,0,1,0,15,10,70,1,0,4,34,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,80,255,525010,525011,525004,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,10642200,-1,-1,20000000,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0
