Row ID,Row Name,Behavior Variation ID,Behavior Judge ID,State Behavior Type,Reference Type,Reference ID,SFX Variation ID,Stamina Cost,Durability Cost,Category,Humanity Cost
101300561,,1300,561,1,0,1300561,0,11,0,12,0
101300590,,1300,590,1,0,1300590,0,0,0,0,0
101300591,,1300,591,1,0,1300591,0,12,0,0,0
101300600,,1300,600,1,0,1300600,0,14,0,12,0
101300605,,1300,605,1,0,1300605,0,14,0,12,0
101300610,,1300,610,1,0,1300610,0,14,0,12,0
101300630,,1300,630,1,0,1300630,0,0,0,12,0
101300632,,1300,632,1,0,1300632,0,23,0,12,0
101300635,,1300,635,1,0,1300635,0,35,0,12,0
101300640,,1300,640,1,0,1300640,0,0,0,12,0
101300642,,1300,642,1,0,1300642,0,0,0,12,0
101300645,,1300,645,1,0,1300645,0,0,0,12,0
101300650,,1300,650,1,0,1300650,0,14,0,12,0
101300660,,1300,660,1,0,1300660,0,23,0,12,0
101300665,,1300,665,1,0,1300665,0,0,0,12,0
101300700,,1300,700,1,0,1300700,0,14,0,12,0
101300705,,1300,705,1,0,1300705,0,14,0,12,0
101300710,,1300,710,1,0,1300710,0,14,0,12,0
101300730,,1300,730,1,0,1300730,0,0,0,12,0
101300732,,1300,732,1,0,1300732,0,23,0,12,0
101300735,,1300,735,1,0,1300735,0,35,0,12,0
101300740,,1300,740,1,0,1300740,0,0,0,12,0
101300742,,1300,742,1,0,1300742,0,0,0,12,0
101300745,,1300,745,1,0,1300745,0,0,0,12,0
101300750,,1300,750,1,0,1300750,0,14,0,12,0
101300760,,1300,760,1,0,1300760,0,23,0,12,0
101300765,,1300,765,1,0,1300765,0,0,0,12,0
101300800,,1300,800,1,0,1300800,0,14,0,1,0
101300805,,1300,805,1,0,1300805,0,14,0,2,0
101300810,,1300,810,1,0,1300810,0,14,0,1,0
101300815,,1300,815,1,0,1300815,0,14,0,2,0
101300820,,1300,820,1,0,1300820,0,14,0,1,0
101300825,,1300,825,1,0,1300825,0,14,0,2,0
101300830,,1300,830,1,0,1300830,0,14,0,1,0
101300835,,1300,835,1,0,1300835,0,7,0,2,0
101300836,,1300,836,1,0,1300836,0,12,0,2,0
101300860,,1300,860,1,0,1300860,0,18,0,1,0
101300865,,1300,865,1,0,1300865,0,18,0,2,0
101300870,,1300,870,1,0,1300870,0,12,0,1,0
101300875,,1300,875,1,0,1300875,0,12,0,2,0
101300880,,1300,880,1,0,1300880,0,12,0,1,0
101300885,,1300,885,1,0,1300885,0,12,0,2,0
101300890,,1300,890,1,0,1300890,0,12,0,1,0
101300895,,1300,895,1,0,1300895,0,12,0,2,0
101400000,,1400,0,1,0,1400000,0,13,0,1,0
101400010,,1400,10,1,0,1400010,0,13,0,1,0
101400020,,1400,20,1,0,1400020,0,13,0,1,0
101400030,,1400,30,1,0,1400030,0,13,0,1,0
101400040,,1400,40,1,0,1400040,0,13,0,1,0
101400100,,1400,100,1,0,1400100,0,20,0,1,0
101400105,,1400,105,1,0,1400105,0,30,0,1,0
101400110,,1400,110,1,0,1400110,0,25,0,1,0
101400115,,1400,115,1,0,1400115,0,35,0,1,0
101400120,,1400,120,1,0,1400120,0,15,0,1,0
101400125,,1400,125,1,0,1400125,0,20,0,1,0
101400130,,1400,130,1,0,1400130,0,15,0,1,0
101400140,,1400,140,1,0,1400140,0,15,0,1,0
101400150,,1400,150,1,0,1400150,0,15,0,1,0
101400155,,1400,155,1,0,1400155,0,15,0,1,0
101400160,,1400,160,1,0,1400160,0,20,0,1,0
101400165,,1400,165,1,0,1400165,0,20,0,1,0
101400180,,1400,180,1,0,1400180,0,20,0,1,0
101400200,,1400,200,1,0,1400200,0,16,0,12,0
101400210,,1400,210,1,0,1400210,0,16,0,12,0
101400220,,1400,220,1,0,1400220,0,16,0,12,0
101400230,,1400,230,1,0,1400230,0,16,0,12,0
101400240,,1400,240,1,0,1400240,0,16,0,12,0
101400300,,1400,300,1,0,1400300,0,25,0,12,0
101400305,,1400,305,1,0,1400305,0,37,0,12,0
101400310,,1400,310,1,0,1400310,0,31,0,12,0
101400315,,1400,315,1,0,1400315,0,43,0,12,0
101400320,,1400,320,1,0,1400320,0,18,0,12,0
101400325,,1400,325,1,0,1400325,0,25,0,12,0
101400330,,1400,330,1,0,1400330,0,18,0,12,0
101400340,,1400,340,1,0,1400340,0,18,0,12,0
101400350,,1400,350,1,0,1400350,0,18,0,12,0
101400355,,1400,355,1,0,1400355,0,18,0,12,0
101400360,,1400,360,1,0,1400360,0,25,0,12,0
101400365,,1400,365,1,0,1400365,0,25,0,12,0
101400380,,1400,380,1,0,1400380,0,25,0,12,0
101400400,,1400,400,1,0,1400400,0,12,0,2,0
101400410,,1400,410,1,0,1400410,0,12,0,2,0
101400420,,1400,420,1,0,1400420,0,12,0,2,0
101400430,,1400,430,1,0,1400430,0,12,0,2,0
101400440,,1400,440,1,0,1400440,0,12,0,2,0
101400460,,1400,460,1,0,1400460,0,0,0,0,0
101400470,,1400,470,1,0,1400470,0,0,0,0,0
101400480,,1400,480,1,0,1400480,0,0,0,0,0
101400500,,1400,500,1,0,1400500,0,9,0,12,0
101400501,,1400,501,1,0,1400501,0,9,0,12,0
101400505,,1400,505,1,0,1400505,0,0,0,1,0
101400506,,1400,506,1,0,1400506,0,0,0,1,0
101400509,,1400,509,1,0,1400509,0,13,0,12,0
101400510,,1400,510,1,0,1400510,0,9,0,12,0
101400511,,1400,511,1,0,1400511,0,9,0,12,0
101400515,,1400,515,1,0,1400515,0,0,0,1,0
101400517,,1400,517,1,0,1400517,0,0,0,1,0
101400518,,1400,518,1,0,1400518,0,0,0,1,0
101400520,,1400,520,1,0,1400520,0,0,0,1,0
101400530,,1400,530,1,0,1400530,0,9,0,12,0
101400531,,1400,531,1,0,1400531,0,9,0,12,0
101400540,,1400,540,1,0,1400540,0,0,0,1,0
101400550,,1400,550,1,0,1400550,0,18,0,12,0
101400560,,1400,560,1,0,1400560,0,9,0,12,0
101400561,,1400,561,1,0,1400561,0,9,0,12,0
101400590,,1400,590,1,0,1400590,0,0,0,0,0
101400591,,1400,591,1,0,1400591,0,10,0,0,0
101400600,,1400,600,1,0,1400600,0,10,0,12,0
101400605,,1400,605,1,0,1400605,0,10,0,12,0
101400610,,1400,610,1,0,1400610,0,10,0,12,0
101400630,,1400,630,1,0,1400630,0,0,0,12,0
101400632,,1400,632,1,0,1400632,0,40,0,12,0
101400635,,1400,635,1,0,1400635,0,40,0,12,0
101400640,,1400,640,1,0,1400640,0,0,0,12,0
101400642,,1400,642,1,0,1400642,0,40,0,12,0
101400645,,1400,645,1,0,1400645,0,40,0,12,0
101400650,,1400,650,1,0,1400650,0,10,0,12,0
101400660,,1400,660,1,0,1400660,0,40,0,12,0
101400665,,1400,665,1,0,1400665,0,40,0,12,0
101400700,,1400,700,1,0,1400700,0,10,0,12,0
101400705,,1400,705,1,0,1400705,0,10,0,12,0
101400710,,1400,710,1,0,1400710,0,10,0,12,0
101400730,,1400,730,1,0,1400730,0,0,0,12,0
101400732,,1400,732,1,0,1400732,0,40,0,12,0
101400735,,1400,735,1,0,1400735,0,40,0,12,0
101400740,,1400,740,1,0,1400740,0,0,0,12,0
101400742,,1400,742,1,0,1400742,0,40,0,12,0
101400745,,1400,745,1,0,1400745,0,40,0,12,0
101400750,,1400,750,1,0,1400750,0,10,0,12,0
101400760,,1400,760,1,0,1400760,0,40,0,12,0
101400765,,1400,765,1,0,1400765,0,40,0,12,0
101400800,,1400,800,1,0,1400800,0,9,0,2,0
101400805,,1400,805,1,0,1400805,0,9,0,2,0
101400810,,1400,810,1,0,1400810,0,9,0,2,0
101400815,,1400,815,1,0,1400815,0,9,0,2,0
101400820,,1400,820,1,0,1400820,0,9,0,2,0
101400825,,1400,825,1,0,1400825,0,9,0,2,0
101400830,,1400,830,1,0,1400830,0,9,0,2,0
101400835,,1400,835,1,0,1400835,0,6,0,2,0
101400836,,1400,836,1,0,1400836,0,9,0,2,0
101400860,,1400,860,1,0,1400860,0,11,0,2,0
101400865,,1400,865,1,0,1400865,0,11,0,2,0
101400870,,1400,870,1,0,1400870,0,11,0,2,0
101400875,,1400,875,1,0,1400875,0,11,0,2,0
101400880,,1400,880,1,0,1400880,0,11,0,2,0
101400885,,1400,885,1,0,1400885,0,11,0,2,0
101400890,,1400,890,1,0,1400890,0,11,0,2,0
101400895,,1400,895,1,0,1400895,0,11,0,2,0
101401000,,1401,0,1,0,1401000,0,13,0,1,0
101401010,,1401,10,1,0,1401010,0,13,0,1,0
101401020,,1401,20,1,0,1401020,0,13,0,1,0
101401030,,1401,30,1,0,1401030,0,13,0,1,0
101401040,,1401,40,1,0,1401040,0,13,0,1,0
101401200,,1401,200,1,0,1401200,0,14,0,12,0
101401210,,1401,210,1,0,1401210,0,14,0,12,0
101401220,,1401,220,1,0,1401220,0,14,0,12,0
101401230,,1401,230,1,0,1401230,0,14,0,12,0
101401240,,1401,240,1,0,1401240,0,14,0,12,0
101401400,,1401,400,1,0,1401400,0,13,0,2,0
101401410,,1401,410,1,0,1401410,0,13,0,2,0
101401420,,1401,420,1,0,1401420,0,13,0,2,0
101401430,,1401,430,1,0,1401430,0,13,0,2,0
101401440,,1401,440,1,0,1401440,0,13,0,2,0
101406000,,1406,0,1,0,1406000,0,11,0,1,0
101406010,,1406,10,1,0,1406010,0,11,0,1,0
101406020,,1406,20,1,0,1406020,0,11,0,1,0
101406030,,1406,30,1,0,1406030,0,11,0,1,0
101406040,,1406,40,1,0,1406040,0,11,0,1,0
101406100,,1406,100,1,0,1406100,0,18,0,1,0
101406105,,1406,105,1,0,1406105,0,28,0,1,0
101406110,,1406,110,1,0,1406110,0,23,0,1,0
101406115,,1406,115,1,0,1406115,0,32,0,1,0
101406140,,1406,140,1,0,1406140,0,13,0,1,0
101406200,,1406,200,1,0,1406200,0,14,0,12,0
101406210,,1406,210,1,0,1406210,0,14,0,12,0
101406220,,1406,220,1,0,1406220,0,14,0,12,0
101406230,,1406,230,1,0,1406230,0,14,0,12,0
101406240,,1406,240,1,0,1406240,0,14,0,12,0
101406300,,1406,300,1,0,1406300,0,23,0,12,0
101406305,,1406,305,1,0,1406305,0,35,0,12,0
101406310,,1406,310,1,0,1406310,0,29,0,12,0
101406315,,1406,315,1,0,1406315,0,41,0,12,0
101406400,,1406,400,1,0,1406400,0,10,0,2,0
101406410,,1406,410,1,0,1406410,0,10,0,2,0
101406420,,1406,420,1,0,1406420,0,10,0,2,0
101406430,,1406,430,1,0,1406430,0,10,0,2,0
101406440,,1406,440,1,0,1406440,0,10,0,2,0
101407010,,1407,10,1,0,1402010,0,13,0,1,0
101407020,,1407,20,1,0,1402020,0,13,0,1,0
101407030,,1407,30,1,0,1402030,0,13,0,1,0
101407040,,1407,40,1,0,1402040,0,13,0,1,0
101407110,,1407,110,1,0,1402110,0,25,0,1,0
101407115,,1407,115,1,0,1402115,0,18,0,1,0
101407116,,1407,116,1,0,1402116,0,18,0,1,0
101407210,,1407,210,1,0,1402210,0,16,0,12,0
101407220,,1407,220,1,0,1402220,0,16,0,12,0
101407230,,1407,230,1,0,1402230,0,16,0,12,0
101407240,,1407,240,1,0,1402240,0,16,0,12,0
101407310,,1407,310,1,0,1402310,0,31,0,12,0
101407315,,1407,315,1,0,1402315,0,22,0,12,0
101407316,,1407,316,1,0,1402316,0,22,0,12,0
101407410,,1407,410,1,0,1402410,0,12,0,2,0
101407420,,1407,420,1,0,1402420,0,12,0,2,0
101407430,,1407,430,1,0,1402430,0,12,0,2,0
101407440,,1407,440,1,0,1402440,0,12,0,2,0
101500000,,1500,0,1,0,1500000,0,16,0,1,0
101500002,,1500,2,1,0,1500002,0,0,0,1,0
101500010,,1500,10,1,0,1500010,0,16,0,1,0
101500020,,1500,20,1,0,1500020,0,16,0,1,0
101500030,,1500,30,1,0,1500030,0,16,0,1,0
101500100,,1500,100,1,0,1500100,0,26,0,1,0
101500101,,1500,101,1,0,1500101,0,0,0,1,0
101500105,,1500,105,1,0,1500105,0,36,0,1,0
101500110,,1500,110,1,0,1500110,0,26,0,1,0
101500115,,1500,115,1,0,1500115,0,36,0,1,0
101500120,,1500,120,1,0,1500120,0,19,0,1,0
101500125,,1500,125,1,0,1500125,0,26,0,1,0
101500130,,1500,130,1,0,1500130,0,13,0,1,0
101500140,,1500,140,1,0,1500140,0,13,0,1,0
101500150,,1500,150,1,0,1500150,0,13,0,1,0
101500155,,1500,155,1,0,1500155,0,13,0,1,0
101500160,,1500,160,1,0,1500160,0,26,0,1,0
101500165,,1500,165,1,0,1500165,0,26,0,1,0
101500180,,1500,180,1,0,1500180,0,26,0,1,0
101500200,,1500,200,1,0,1500200,0,19,0,12,0
101500210,,1500,210,1,0,1500210,0,19,0,12,0
101500220,,1500,220,1,0,1500220,0,19,0,12,0
101500230,,1500,230,1,0,1500230,0,19,0,12,0
101500300,,1500,300,1,0,1500300,0,32,0,12,0
101500301,,1500,301,1,0,1500301,0,0,0,12,0
101500305,,1500,305,1,0,1500305,0,42,0,12,0
101500310,,1500,310,1,0,1500310,0,32,0,12,0
101500315,,1500,315,1,0,1500315,0,42,0,12,0
101500320,,1500,320,1,0,1500320,0,23,0,12,0
101500325,,1500,325,1,0,1500325,0,32,0,12,0
101500330,,1500,330,1,0,1500330,0,16,0,12,0
101500340,,1500,340,1,0,1500340,0,16,0,12,0
101500350,,1500,350,1,0,1500350,0,16,0,12,0
101500355,,1500,355,1,0,1500355,0,16,0,12,0
101500360,,1500,360,1,0,1500360,0,32,0,12,0
101500365,,1500,365,1,0,1500365,0,32,0,12,0
101500380,,1500,380,1,0,1500380,0,32,0,12,0
101500400,,1500,400,1,0,1500400,0,16,0,2,0
101500410,,1500,410,1,0,1500410,0,16,0,2,0
101500420,,1500,420,1,0,1500420,0,16,0,2,0
101500430,,1500,430,1,0,1500430,0,16,0,2,0
101500460,,1500,460,1,0,1500460,0,0,0,0,0
101500470,,1500,470,1,0,1500470,0,0,0,0,0
101500480,,1500,480,1,0,1500480,0,0,0,0,0
101500500,,1500,500,1,0,1500500,0,10,0,12,0
101500501,,1500,501,1,0,1500501,0,10,0,12,0
101500505,,1500,505,1,0,1500505,0,0,0,12,0
101500506,,1500,506,1,0,1500506,0,0,0,12,0
101500509,,1500,509,1,0,1500509,0,16,0,12,0
101500510,,1500,510,1,0,1500510,0,10,0,12,0
101500511,,1500,511,1,0,1500511,0,10,0,12,0
101500515,,1500,515,1,0,1500515,0,0,0,12,0
101500516,,1500,516,1,0,1500516,0,0,0,12,0
101500517,,1500,517,1,0,1500517,0,0,0,12,0
101500520,,1500,520,1,0,1500520,0,0,0,12,0
101500530,,1500,530,1,0,1500530,0,10,0,12,0
101500531,,1500,531,1,0,1500531,0,10,0,12,0
101500540,,1500,540,1,0,1500540,0,0,0,12,0
101500550,,1500,550,1,0,1500550,0,20,0,12,0
101500560,,1500,560,1,0,1500560,0,10,0,12,0
101500561,,1500,561,1,0,1500561,0,10,0,12,0
101500590,,1500,590,1,0,1500590,0,0,0,0,0
101500591,,1500,591,1,0,1500591,0,10,0,0,0
101500600,,1500,600,1,0,1500600,0,16,0,12,0
101500605,,1500,605,1,0,1500605,0,16,0,12,0
101500610,,1500,610,1,0,1500610,0,16,0,12,0
101500630,,1500,630,1,0,1500630,0,0,0,12,0
101500632,,1500,632,1,0,1500632,0,26,0,12,0
101500635,,1500,635,1,0,1500635,0,36,0,12,0
101500640,,1500,640,1,0,1500640,0,0,0,12,0
101500642,,1500,642,1,0,1500642,0,26,0,12,0
101500645,,1500,645,1,0,1500645,0,36,0,12,0
101500650,,1500,650,1,0,1500650,0,16,0,12,0
101500660,,1500,660,1,0,1500660,0,26,0,12,0
101500665,,1500,665,1,0,1500665,0,26,0,12,0
101500700,,1500,700,1,0,1500700,0,16,0,12,0
101500705,,1500,705,1,0,1500705,0,16,0,12,0
101500710,,1500,710,1,0,1500710,0,16,0,12,0
101500730,,1500,730,1,0,1500730,0,0,0,12,0
101500732,,1500,732,1,0,1500732,0,26,0,12,0
101500735,,1500,735,1,0,1500735,0,36,0,12,0
101500740,,1500,740,1,0,1500740,0,0,0,12,0
101500742,,1500,742,1,0,1500742,0,26,0,12,0
101500745,,1500,745,1,0,1500745,0,36,0,12,0
101500750,,1500,750,1,0,1500750,0,16,0,12,0
101500760,,1500,760,1,0,1500760,0,26,0,12,0
101500765,,1500,765,1,0,1500765,0,26,0,12,0
101500800,,1500,800,1,0,1500800,0,16,0,2,0
101500805,,1500,805,1,0,1500805,0,16,0,1,0
101500810,,1500,810,1,0,1500810,0,16,0,1,0
101500815,,1500,815,1,0,1500815,0,16,0,2,0
101500820,,1500,820,1,0,1500820,0,16,0,1,0
101500825,,1500,825,1,0,1500825,0,16,0,2,0
101500860,,1500,860,1,0,1500860,0,19,0,2,0
101500865,,1500,865,1,0,1500865,0,19,0,1,0
101500870,,1500,870,1,0,1500870,0,13,0,1,0
101500875,,1500,875,1,0,1500875,0,13,0,2,0
101500880,,1500,880,1,0,1500880,0,13,0,1,0
101500885,,1500,885,1,0,1500885,0,13,0,2,0
101500890,,1500,890,1,0,1500890,0,13,0,1,0
101500895,,1500,895,1,0,1500895,0,13,0,2,0
101501300,,1501,300,1,0,1501300,0,34,0,12,0
101501305,,1501,305,1,0,1501305,0,44,0,12,0
101501310,,1501,310,1,0,1501310,0,34,0,12,0
101501315,,1501,315,1,0,1501315,0,44,0,12,0
101501360,,1501,360,1,0,1501360,0,34,0,12,0
101503100,,1503,100,1,0,1503100,0,26,0,1,0
101503105,,1503,105,1,0,1503105,0,40,0,1,0
101503110,,1503,110,1,0,1503110,0,26,0,1,0
101503115,,1503,115,1,0,1503115,0,40,0,1,0
101503300,,1503,300,1,0,1503300,0,32,0,12,0
101503305,,1503,305,1,0,1503305,0,48,0,12,0
101503310,,1503,310,1,0,1503310,0,32,0,12,0
101503315,,1503,315,1,0,1503315,0,48,0,12,0
101504100,,1504,100,1,0,1503100,0,28,0,1,0
101504105,,1504,105,1,0,1503105,0,38,0,1,0
101504110,,1504,110,1,0,1503110,0,28,0,1,0
101504115,,1504,115,1,0,1503115,0,38,0,1,0
101504300,,1504,300,1,0,1503300,0,30,0,12,0
101504305,,1504,305,1,0,1503305,0,40,0,12,0
101504310,,1504,310,1,0,1503310,0,30,0,12,0
101504315,,1504,315,1,0,1503315,0,40,0,12,0
101505000,,1505,0,1,0,1504000,0,18,0,1,0
101505002,,1505,2,1,0,1504002,0,0,0,1,0
101505010,,1505,10,1,0,1504010,0,18,0,1,0
101505020,,1505,20,1,0,1504020,0,18,0,1,0
101505030,,1505,30,1,0,1504030,0,18,0,1,0
101505100,,1505,100,1,0,1504100,0,28,0,1,0
101505101,,1505,101,1,0,1504101,0,10,0,1,0
101505105,,1505,105,1,0,1504105,0,38,0,1,0
101505110,,1505,110,1,0,1504110,0,28,0,1,0
101505115,,1505,115,1,0,1504115,0,38,0,1,0
101505120,,1505,120,1,0,1504120,0,21,0,1,0
101505125,,1505,125,1,0,1504125,0,28,0,1,0
101505130,,1505,130,1,0,1504130,0,21,0,1,0
101505140,,1505,140,1,0,1504140,0,21,0,1,0
101505150,,1505,150,1,0,1504150,0,21,0,1,0
101505155,,1505,155,1,0,1504155,0,21,0,1,0
101505160,,1505,160,1,0,1504160,0,28,0,1,0
101505165,,1505,165,1,0,1504165,0,28,0,1,0
101505180,,1505,180,1,0,1504180,0,21,0,1,0
101505200,,1505,200,1,0,1504200,0,20,0,12,0
101505210,,1505,210,1,0,1504210,0,20,0,12,0
101505220,,1505,220,1,0,1504220,0,20,0,12,0
101505230,,1505,230,1,0,1504230,0,20,0,12,0
101505300,,1505,300,1,0,1504300,0,30,0,12,0
101505301,,1505,301,1,0,1504301,0,0,0,12,0
101505305,,1505,305,1,0,1504305,0,40,0,12,0
101505310,,1505,310,1,0,1504310,0,30,0,12,0
101505315,,1505,315,1,0,1504315,0,40,0,12,0
101505320,,1505,320,1,0,1504320,0,23,0,12,0
101505325,,1505,325,1,0,1504325,0,30,0,12,0
101505330,,1505,330,1,0,1504330,0,23,0,12,0
101505340,,1505,340,1,0,1504340,0,23,0,12,0
101505350,,1505,350,1,0,1504350,0,23,0,12,0
101505355,,1505,355,1,0,1504355,0,23,0,12,0
101505360,,1505,360,1,0,1504360,0,30,0,12,0
101505365,,1505,365,1,0,1504365,0,30,0,12,0
101505380,,1505,380,1,0,1504380,0,23,0,12,0
101505400,,1505,400,1,0,1504400,0,18,0,2,0
101505410,,1505,410,1,0,1504410,0,18,0,2,0
101505420,,1505,420,1,0,1504420,0,18,0,2,0
101505430,,1505,430,1,0,1504430,0,18,0,2,0
101505460,,1505,460,1,0,1504460,0,0,0,0,0
101505470,,1505,470,1,0,1504470,0,0,0,0,0
101505480,,1505,480,1,0,1504480,0,0,0,0,0
101505500,,1505,500,1,0,1504500,0,11,0,12,0
101505501,,1505,501,1,0,1504501,0,12,0,12,0
101505505,,1505,505,1,0,1504505,0,0,0,12,0
101505506,,1505,506,1,0,1504506,0,0,0,12,0
101505509,,1505,509,1,0,1504509,0,18,0,12,0
101505510,,1505,510,1,0,1504510,0,11,0,12,0
101505511,,1505,511,1,0,1504511,0,12,0,12,0
101505515,,1505,515,1,0,1504515,0,0,0,12,0
101505516,,1505,516,1,0,1504516,0,0,0,12,0
101505517,,1505,517,1,0,1504517,0,0,0,12,0
101505520,,1505,520,1,0,1504520,0,0,0,12,0
101505530,,1505,530,1,0,1504530,0,11,0,12,0
101505531,,1505,531,1,0,1504531,0,12,0,12,0
101505540,,1505,540,1,0,1504540,0,0,0,12,0
101505550,,1505,550,1,0,1504550,0,23,0,12,0
101505560,,1505,560,1,0,1504560,0,11,0,12,0
101505561,,1505,561,1,0,1504561,0,12,0,12,0
101505590,,1505,590,1,0,1504590,0,0,0,0,0
101505591,,1505,591,1,0,1504591,0,10,0,0,0
101505600,,1505,600,1,0,1504600,0,15,0,12,0
101505605,,1505,605,1,0,1504605,0,15,0,12,0
101505610,,1505,610,1,0,1504610,0,15,0,12,0
101505630,,1505,630,1,0,1504630,0,0,0,12,0
101505632,,1505,632,1,0,1504632,0,41,0,12,0
101505635,,1505,635,1,0,1504635,0,41,0,12,0
101505640,,1505,640,1,0,1504640,0,0,0,12,0
101505642,,1505,642,1,0,1504642,0,41,0,12,0
101505645,,1505,645,1,0,1504645,0,41,0,12,0
101505650,,1505,650,1,0,1504650,0,15,0,12,0
101505660,,1505,660,1,0,1504660,0,41,0,12,0
101505665,,1505,665,1,0,1504665,0,41,0,12,0
101505700,,1505,700,1,0,1504700,0,15,0,12,0
101505705,,1505,705,1,0,1504705,0,15,0,12,0
101505710,,1505,710,1,0,1504710,0,15,0,12,0
101505730,,1505,730,1,0,1504730,0,0,0,12,0
101505732,,1505,732,1,0,1504732,0,41,0,12,0
101505735,,1505,735,1,0,1504735,0,41,0,12,0
101505740,,1505,740,1,0,1504740,0,0,0,12,0
101505742,,1505,742,1,0,1504742,0,41,0,12,0
101505745,,1505,745,1,0,1504745,0,41,0,12,0
101505750,,1505,750,1,0,1504750,0,15,0,12,0
101505760,,1505,760,1,0,1504760,0,41,0,12,0
101505765,,1505,765,1,0,1504765,0,41,0,12,0
101505800,,1505,800,1,0,1504800,0,14,0,2,0
101505805,,1505,805,1,0,1504805,0,14,0,1,0
101505810,,1505,810,1,0,1504810,0,14,0,1,0
101505815,,1505,815,1,0,1504815,0,14,0,2,0
101505820,,1505,820,1,0,1504820,0,14,0,1,0
101505825,,1505,825,1,0,1504825,0,14,0,2,0
101505860,,1505,860,1,0,1504860,0,14,0,2,0
101505865,,1505,865,1,0,1504865,0,14,0,1,0
101505870,,1505,870,1,0,1504870,0,14,0,1,0
101505875,,1505,875,1,0,1504875,0,14,0,2,0
101505880,,1505,880,1,0,1504880,0,14,0,1,0
101505885,,1505,885,1,0,1504885,0,14,0,2,0
101505890,,1505,890,1,0,1504890,0,14,0,1,0
101505895,,1505,895,1,0,1504895,0,14,0,2,0
101600000,,1600,0,1,0,1600000,0,14,0,1,0
101600010,,1600,10,1,0,1600010,0,14,0,1,0
101600020,,1600,20,1,0,1600020,0,14,0,1,0
101600030,,1600,30,1,0,1600030,0,14,0,1,0
101600100,,1600,100,1,0,1600100,0,24,0,1,0
101600105,,1600,105,1,0,1600105,0,36,0,1,0
101600110,,1600,110,1,0,1600110,0,24,0,1,0
101600115,,1600,115,1,0,1600115,0,36,0,1,0
101600120,,1600,120,1,0,1600120,0,18,0,1,0
101600125,,1600,125,1,0,1600125,0,24,0,1,0
101600130,,1600,130,1,0,1600130,0,12,0,1,0
101600140,,1600,140,1,0,1600140,0,12,0,1,0
101600150,,1600,150,1,0,1600150,0,12,0,1,0
101600155,,1600,155,1,0,1600155,0,12,0,1,0
101600160,,1600,160,1,0,1600160,0,24,0,1,0
101600165,,1600,165,1,0,1600165,0,24,0,1,0
101600170,,1600,170,1,0,1600170,0,12,0,1,0
101600180,,1600,180,1,0,1600180,0,24,0,1,0
101600200,,1600,200,1,0,1600200,0,17,0,12,0
101600210,,1600,210,1,0,1600210,0,17,0,12,0
101600220,,1600,220,1,0,1600220,0,17,0,12,0
101600230,,1600,230,1,0,1600230,0,17,0,12,0
101600300,,1600,300,1,0,1600300,0,28,0,12,0
101600305,,1600,305,1,0,1600305,0,40,0,12,0
101600310,,1600,310,1,0,1600310,0,28,0,12,0
101600315,,1600,315,1,0,1600315,0,40,0,12,0
101600320,,1600,320,1,0,1600320,0,21,0,12,0
101600325,,1600,325,1,0,1600325,0,28,0,12,0
101600330,,1600,330,1,0,1600330,0,14,0,12,0
101600340,,1600,340,1,0,1600340,0,14,0,12,0
101600350,,1600,350,1,0,1600350,0,14,0,12,0
101600355,,1600,355,1,0,1600355,0,14,0,12,0
101600360,,1600,360,1,0,1600360,0,28,0,12,0
101600365,,1600,365,1,0,1600365,0,28,0,12,0
101600380,,1600,380,1,0,1600380,0,28,0,12,0
101600400,,1600,400,1,0,1600400,0,14,0,2,0
101600410,,1600,410,1,0,1600410,0,14,0,2,0
101600420,,1600,420,1,0,1600420,0,14,0,2,0
101600430,,1600,430,1,0,1600430,0,14,0,2,0
101600460,,1600,460,1,0,1600460,0,0,0,0,0
101600470,,1600,470,1,0,1600470,0,0,0,0,0
101600480,,1600,480,1,0,1600480,0,0,0,0,0
101600500,,1600,500,1,0,1600500,0,19,0,12,0
101600505,,1600,505,1,0,1600505,0,0,0,12,0
101600509,,1600,509,1,0,1600509,0,14,0,12,0
101600510,,1600,510,1,0,1600510,0,19,0,12,0
101600515,,1600,515,1,0,1600515,0,0,0,12,0
101600516,,1600,516,1,0,1600516,0,0,0,12,0
101600520,,1600,520,1,0,1600520,0,0,0,12,0
101600530,,1600,530,1,0,1600530,0,19,0,12,0
101600540,,1600,540,1,0,1600540,0,0,0,12,0
101600550,,1600,550,1,0,1600550,0,19,0,12,0
101600560,,1600,560,1,0,1600560,0,9,0,12,0
101600561,,1600,561,1,0,1600561,0,10,0,12,0
101600590,,1600,590,1,0,1600590,0,0,0,0,0
101600591,,1600,591,1,0,1600591,0,10,0,0,0
101600600,,1600,600,1,0,1600600,0,14,0,12,0
101600605,,1600,605,1,0,1600605,0,14,0,12,0
101600610,,1600,610,1,0,1600610,0,14,0,12,0
101600630,,1600,630,1,0,1600630,0,0,0,12,0
101600632,,1600,632,1,0,1600632,0,24,0,12,0
101600635,,1600,635,1,0,1600635,0,36,0,12,0
101600640,,1600,640,1,0,1600640,0,0,0,12,0
101600642,,1600,642,1,0,1600642,0,24,0,12,0
101600645,,1600,645,1,0,1600645,0,36,0,12,0
101600650,,1600,650,1,0,1600650,0,14,0,12,0
101600660,,1600,660,1,0,1600660,0,24,0,12,0
101600665,,1600,665,1,0,1600665,0,24,0,12,0
