Row ID;Row Name;equipId;value;mtrlId;eventFlag_forStock;eventFlag_forRelease;sellQuantity;equipType;costType;setNum;value_Add;value_Magnification;iconId;nameMsgId;menuTitleMsgId;menuIconId
111034;[Alteration] War Surgeon Gown (Altered);681100;500;900134;0;0;-1;1;0;1;0;1;-1;-1;-1;-1;
111036;[Alteration] Veteran's Armor (Altered);781100;500;900136;0;0;-1;1;0;1;0;1;-1;-1;-1;-1;
111037;[Alteration] Bloodhound Knight Armor (Altered);791100;500;900137;0;0;-1;1;0;1;0;1;-1;-1;-1;-1;
111038;[Alteration] Festive Hood (Altered);801000;500;900138;0;0;-1;1;0;1;0;1;-1;-1;-1;-1;
111039;[Alteration] Commoner's Garb (Altered);811100;500;900139;0;0;-1;1;0;1;0;1;-1;-1;-1;-1;
111040;[Alteration] Commoner's Simple Garb (Altered);812100;500;900140;0;0;-1;1;0;1;0;1;-1;-1;-1;-1;
111041;[Alteration] Raging Wolf Armor (Altered);861100;500;900141;0;0;-1;1;0;1;0;1;-1;-1;-1;-1;
111042;[Alteration] Land of Reeds Armor (Altered);871100;500;900142;0;0;-1;1;0;1;0;1;-1;-1;-1;-1;
111043;[Alteration] Confessor Hood (Altered);881000;500;900143;0;0;-1;1;0;1;0;1;-1;-1;-1;-1;
111044;[Alteration] Confessor Armor (Altered);881100;500;900144;0;0;-1;1;0;1;0;1;-1;-1;-1;-1;
111045;[Alteration] Finger Maiden Robe (Altered);903100;500;900145;0;0;-1;1;0;1;0;1;-1;-1;-1;-1;
111047;[Alteration] Preceptor's Long Gown (Altered);911100;500;900147;0;0;-1;1;0;1;0;1;-1;-1;-1;-1;
111049;[Alteration] Eccentric's Hood (Altered);941000;500;900149;0;0;-1;1;0;1;0;1;-1;-1;-1;-1;
111050;[Alteration] Fingerprint Armor (Altered);951100;500;900150;0;0;-1;1;0;1;0;1;-1;-1;-1;-1;
111051;[Alteration] Carian Knight Armor (Altered);981100;500;900151;0;0;-1;1;0;1;0;1;-1;-1;-1;-1;
111052;[Alteration] Errant Sorcerer Robe (Altered);991100;500;900152;0;0;-1;1;0;1;0;1;-1;-1;-1;-1;
111053;[Alteration] Gelmir Knight Armor (Altered);1761100;500;900153;0;0;-1;1;0;1;0;1;-1;-1;-1;-1;
111054;[Alteration] Godrick Knight Armor (Altered);1771100;500;900154;0;0;-1;1;0;1;0;1;-1;-1;-1;-1;
111055;[Alteration] Cuckoo Knight Armor (Altered);1781100;500;900155;0;0;-1;1;0;1;0;1;-1;-1;-1;-1;
111056;[Alteration] Leyndell Knight Armor (Altered);1791100;500;900156;0;0;-1;1;0;1;0;1;-1;-1;-1;-1;
111057;[Alteration] Redmane Knight Armor (Altered);1801100;500;900157;0;0;-1;1;0;1;0;1;-1;-1;-1;-1;
111058;[Alteration] Mausoleum Knight Armor (Altered);1811100;500;900158;0;0;-1;1;0;1;0;1;-1;-1;-1;-1;
111059;[Alteration] Haligtree Knight Armor (Altered);1821100;500;900159;0;0;-1;1;0;1;0;1;-1;-1;-1;-1;
111060;[Alteration] High Page Clothes (Altered);1991100;500;900160;0;0;-1;1;0;1;0;1;-1;-1;-1;-1;
111061;[Alteration] Rotten Gravekeeper Cloak (Altered);2001100;500;900161;0;0;-1;1;0;1;0;1;-1;-1;-1;-1;
111062;[Alteration] Beast Champion Armor (Altered);721100;500;900162;0;0;-1;1;0;1;0;1;-1;-1;-1;-1;
111063;[Alteration] Snow Witch Robe (Altered);1011100;500;900163;0;0;-1;1;0;1;0;1;-1;-1;-1;-1;
111064;[Alteration] Crucible Axe Armor (Altered);572100;500;900164;0;0;-1;1;0;1;0;1;-1;-1;-1;-1;
111065;[Alteration] Crucible Tree Armor (Altered);573100;500;900165;0;0;-1;1;0;1;0;1;-1;-1;-1;-1;
111066;[Alteration] Fia's Robe (Altered);1941100;500;900166;0;0;-1;1;0;1;0;1;-1;-1;-1;-1;
111067;[Alteration] Alberich's Pointed Hat (Altered);121000;500;900167;0;0;-1;1;0;1;0;1;-1;-1;-1;-1;
111068;[Alteration] Alberich's Robe (Altered);121100;500;900168;0;0;-1;1;0;1;0;1;-1;-1;-1;-1;
111069;[Alteration] Traveling Maiden Robe (Altered);901100;500;900169;0;0;-1;1;0;1;0;1;-1;-1;-1;-1;
111100;[Alteration] Elden Lord Armor (Altered);461100;500;900200;0;60150;-1;1;0;1;0;1;-1;-1;-1;-1;
111101;[Alteration] Radahn's Lion Armor (Altered);471100;500;900201;0;60150;-1;1;0;1;0;1;-1;-1;-1;-1;
111102;[Alteration] Lord of Blood's Robe (Altered);481100;500;900202;0;60150;-1;1;0;1;0;1;-1;-1;-1;-1;
111103;[Alteration] Maliketh's Armor (Altered);761100;500;900203;0;60150;-1;1;0;1;0;1;-1;-1;-1;-1;
111104;[Alteration] Malenia's Armor (Altered);771100;500;900204;0;60150;-1;1;0;1;0;1;-1;-1;-1;-1;
111200;[Reversion] Drake Knight Helm;60000;500;900300;0;0;-1;1;0;1;0;1;-1;-1;-1;-1;
111201;[Reversion] Drake Knight Armor;60100;500;900301;0;0;-1;1;0;1;0;1;-1;-1;-1;-1;
111202;[Reversion] Scaled Armor;80100;500;900302;0;0;-1;1;0;1;0;1;-1;-1;-1;-1;
111203;[Reversion] Perfumer Robe;90100;500;900303;0;0;-1;1;0;1;0;1;-1;-1;-1;-1;
111204;[Reversion] Perfumer's Traveling Garb;100100;500;900304;0;0;-1;1;0;1;0;1;-1;-1;-1;-1;
111205;[Reversion] Spellblade's Traveling Attire;130100;500;900305;0;0;-1;1;0;1;0;1;-1;-1;-1;-1;
111206;[Reversion] Ronin's Armor;150100;500;900306;0;0;-1;1;0;1;0;1;-1;-1;-1;-1;
111207;[Reversion] Blaidd's Armor;170100;500;900307;0;0;-1;1;0;1;0;1;-1;-1;-1;-1;
111208;[Reversion] Black Knife Armor;180100;500;900308;0;0;-1;1;0;1;0;1;-1;-1;-1;-1;
111209;[Reversion] Briar Armor;210100;500;900309;0;0;-1;1;0;1;0;1;-1;-1;-1;-1;
111210;[Reversion] Page Garb;220100;500;900310;0;0;-1;1;0;1;0;1;-1;-1;-1;-1;
111211;[Reversion] Night's Cavalry Helm;230000;500;900311;0;0;-1;1;0;1;0;1;-1;-1;-1;-1;
111212;[Reversion] Night's Cavalry Armor;230100;500;900312;0;0;-1;1;0;1;0;1;-1;-1;-1;-1;
111213;[Reversion] Blue Silver Mail Armor;240100;500;900313;0;0;-1;1;0;1;0;1;-1;-1;-1;-1;
111214;[Reversion] Nomadic Merchant's Finery;250100;500;900314;0;0;-1;1;0;1;0;1;-1;-1;-1;-1;
111215;[Reversion] Tree Sentinel Armor;270100;500;900315;0;0;-1;1;0;1;0;1;-1;-1;-1;-1;
111216;[Reversion] Royal Knight Armor;280100;500;900316;0;0;-1;1;0;1;0;1;-1;-1;-1;-1;
111217;[Reversion] Nox Monk Hood;290000;500;900317;0;0;-1;1;0;1;0;1;-1;-1;-1;-1;
111218;[Reversion] Nox Monk Armor;290100;500;900318;0;0;-1;1;0;1;0;1;-1;-1;-1;-1;
111219;[Reversion] Nox Swordstress Crown;292000;500;900319;0;0;-1;1;0;1;0;1;-1;-1;-1;-1;
111220;[Reversion] Nox Swordstress Armor;292100;500;900320;0;0;-1;1;0;1;0;1;-1;-1;-1;-1;
111221;[Reversion] Gravekeeper Cloak;310100;500;900321;0;0;-1;1;0;1;0;1;-1;-1;-1;-1;
111222;[Reversion] Cleanrot Helm;340000;500;900322;0;0;-1;1;0;1;0;1;-1;-1;-1;-1;
111223;[Reversion] Cleanrot Armor;340100;500;900323;0;0;-1;1;0;1;0;1;-1;-1;-1;-1;
111224;[Reversion] Depraved Perfumer Robe;540100;500;900324;0;0;-1;1;0;1;0;1;-1;-1;-1;-1;
111225;[Reversion] All-Knowing Armor;590100;500;900325;0;0;-1;1;0;1;0;1;-1;-1;-1;-1;
111226;[Reversion] Twinned Armor;600100;500;900326;0;0;-1;1;0;1;0;1;-1;-1;-1;-1;
111229;[Reversion] Prophet Robe;622100;500;900329;0;0;-1;1;0;1;0;1;-1;-1;-1;-1;
111230;[Reversion] Astrologer Robe;630100;500;900330;0;0;-1;1;0;1;0;1;-1;-1;-1;-1;
111231;[Reversion] Lionel's Armor;640100;500;900331;0;0;-1;1;0;1;0;1;-1;-1;-1;-1;
111232;[Reversion] Hoslow's Armor;650100;500;900332;0;0;-1;1;0;1;0;1;-1;-1;-1;-1;
111233;[Reversion] Vagabond Knight Armor;660100;500;900333;0;0;-1;1;0;1;0;1;-1;-1;-1;-1;
111234;[Reversion] War Surgeon Gown;680100;500;900334;0;0;-1;1;0;1;0;1;-1;-1;-1;-1;
111236;[Reversion] Veteran's Armor;780100;500;900336;0;0;-1;1;0;1;0;1;-1;-1;-1;-1;
111237;[Reversion] Bloodhound Knight Armor;790100;500;900337;0;0;-1;1;0;1;0;1;-1;-1;-1;-1;
111238;[Reversion] Festive Hood;800000;500;900338;0;0;-1;1;0;1;0;1;-1;-1;-1;-1;
111239;[Reversion] Commoner's Garb;810100;500;900339;0;0;-1;1;0;1;0;1;-1;-1;-1;-1;
111240;[Reversion] Commoner's Simple Garb;812000;500;900340;0;0;-1;1;0;1;0;1;-1;-1;-1;-1;
111241;[Reversion] Raging Wolf Armor;860100;500;900341;0;0;-1;1;0;1;0;1;-1;-1;-1;-1;
111242;[Reversion] Land of Reeds Armor;870100;500;900342;0;0;-1;1;0;1;0;1;-1;-1;-1;-1;
111243;[Reversion] Confessor Hood;880000;500;900343;0;0;-1;1;0;1;0;1;-1;-1;-1;-1;
111244;[Reversion] Confessor Armor;880100;500;900344;0;0;-1;1;0;1;0;1;-1;-1;-1;-1;
111245;[Reversion] Finger Maiden Robe;902100;500;900345;0;0;-1;1;0;1;0;1;-1;-1;-1;-1;
111247;[Reversion] Preceptor's Long Gown;910100;500;900347;0;0;-1;1;0;1;0;1;-1;-1;-1;-1;
111249;[Reversion] Eccentric's Hood;940000;500;900349;0;0;-1;1;0;1;0;1;-1;-1;-1;-1;
111250;[Reversion] Fingerprint Armor;950100;500;900350;0;0;-1;1;0;1;0;1;-1;-1;-1;-1;
111251;[Reversion] Carian Knight Armor;980100;500;900351;0;0;-1;1;0;1;0;1;-1;-1;-1;-1;
111252;[Reversion] Errant Sorcerer Robe;990100;500;900352;0;0;-1;1;0;1;0;1;-1;-1;-1;-1;
111253;[Reversion] Gelmir Knight Armor;1760100;500;900353;0;0;-1;1;0;1;0;1;-1;-1;-1;-1;
111254;[Reversion] Godrick Knight Armor;1770100;500;900354;0;0;-1;1;0;1;0;1;-1;-1;-1;-1;
111255;[Reversion] Cuckoo Knight Armor;1780100;500;900355;0;0;-1;1;0;1;0;1;-1;-1;-1;-1;
111256;[Reversion] Leyndell Knight Armor;1790100;500;900356;0;0;-1;1;0;1;0;1;-1;-1;-1;-1;
111257;[Reversion] Redmane Knight Armor;1800100;500;900357;0;0;-1;1;0;1;0;1;-1;-1;-1;-1;
111258;[Reversion] Mausoleum Knight Armor;1810100;500;900358;0;0;-1;1;0;1;0;1;-1;-1;-1;-1;
111259;[Reversion] Haligtree Knight Armor;1820100;500;900359;0;0;-1;1;0;1;0;1;-1;-1;-1;-1;
111260;[Reversion] High Page Clothes;1990100;500;900360;0;0;-1;1;0;1;0;1;-1;-1;-1;-1;
111261;[Reversion] Rotten Gravekeeper Cloak;2000100;500;900361;0;0;-1;1;0;1;0;1;-1;-1;-1;-1;
111262;[Reversion] Beast Champion Armor;720100;500;900362;0;0;-1;1;0;1;0;1;-1;-1;-1;-1;
111263;[Reversion] Snow Witch Robe;1010100;500;900363;0;0;-1;1;0;1;0;1;-1;-1;-1;-1;
111264;[Reversion] Crucible Axe Armor;570100;500;900364;0;0;-1;1;0;1;0;1;-1;-1;-1;-1;
111265;[Reversion] Crucible Tree Armor;571100;500;900365;0;0;-1;1;0;1;0;1;-1;-1;-1;-1;
111266;[Reversion] Fia's Robe;1940100;500;900366;0;0;-1;1;0;1;0;1;-1;-1;-1;-1;
111267;[Reversion] Alberich's Pointed Hat;120000;500;900367;0;0;-1;1;0;1;0;1;-1;-1;-1;-1;
111268;[Reversion] Alberich's Robe;120100;500;900368;0;0;-1;1;0;1;0;1;-1;-1;-1;-1;
111269;[Reversion] Traveling Maiden Robe;900100;500;900369;0;0;-1;1;0;1;0;1;-1;-1;-1;-1;
111300;[Reversion] Elden Lord Armor;460100;500;900400;0;60150;-1;1;0;1;0;1;-1;-1;-1;-1;
111301;[Reversion] Radahn's Lion Armor;470100;500;900401;0;60150;-1;1;0;1;0;1;-1;-1;-1;-1;
111302;[Reversion] Lord of Blood's Robe;480100;500;900402;0;60150;-1;1;0;1;0;1;-1;-1;-1;-1;
111303;[Reversion] Maliketh's Armor;760100;500;900403;0;60150;-1;1;0;1;0;1;-1;-1;-1;-1;
111304;[Reversion] Malenia's Armor;770100;500;900404;0;60150;-1;1;0;1;0;1;-1;-1;-1;-1;
112000;Ash of War: Impaling Thrust;10100;1;-1;0;65810;-1;4;4;1;0;1;-1;-1;-1;-1;
112001;Ash of War: Piercing Fang;10200;1;-1;0;65811;-1;4;4;1;0;1;-1;-1;-1;-1;
112002;Ash of War: Spinning Slash;10300;1;-1;0;65812;-1;4;4;1;0;1;-1;-1;-1;-1;
112003;Ash of War: Repeating Thrust;10900;1;-1;0;65813;-1;4;4;1;0;1;-1;-1;-1;-1;
112004;Ash of War: Double Slash;11200;1;-1;0;65814;-1;4;4;1;0;1;-1;-1;-1;-1;
112005;Ash of War: Unsheathe;11400;1;-1;0;65815;-1;4;4;1;0;1;-1;-1;-1;-1;
112006;Ash of War: Sword Dance;12400;1;-1;0;65816;-1;4;4;1;0;1;-1;-1;-1;-1;
112008;Ash of War: Quickstep;80000;1;-1;0;65818;-1;4;4;1;0;1;-1;-1;-1;-1;
112009;Ash of War: Bloodhound's Step;80100;1;-1;0;65819;-1;4;4;1;0;1;-1;-1;-1;-1;
112010;Ash of War: Lion's Claw;10000;1;-1;0;65820;-1;4;4;1;0;1;-1;-1;-1;-1;
112011;Ash of War: Stamp (Upward Cut);10600;1;-1;0;65821;-1;4;4;1;0;1;-1;-1;-1;-1;
112012;Ash of War: Stamp (Sweep);10700;1;-1;0;65822;-1;4;4;1;0;1;-1;-1;-1;-1;
112013;Ash of War: Wild Strikes;11000;1;-1;0;65823;-1;4;4;1;0;1;-1;-1;-1;-1;
112014;Ash of War: Earthshaker;21200;1;-1;0;65824;-1;4;4;1;0;1;-1;-1;-1;-1;
112015;Ash of War: Kick;50300;1;-1;0;65825;-1;4;4;1;0;1;-1;-1;-1;-1;
112016;Ash of War: Ground Slam;50600;1;-1;0;65826;-1;4;4;1;0;1;-1;-1;-1;-1;
112017;Ash of War: Hoarah Loux's Earthshaker;50900;1;-1;0;65827;-1;4;4;1;0;1;-1;-1;-1;-1;
112018;Ash of War: Barbaric Roar;65000;1;-1;0;65828;-1;4;4;1;0;1;-1;-1;-1;-1;
112019;Ash of War: War Cry;65100;1;-1;0;65829;-1;4;4;1;0;1;-1;-1;-1;-1;
112020;Ash of War: Troll's Roar;65300;1;-1;0;65830;-1;4;4;1;0;1;-1;-1;-1;-1;
112021;Ash of War: Braggart's Roar;65400;1;-1;0;65831;-1;4;4;1;0;1;-1;-1;-1;-1;
112022;Ash of War: Endure;70000;1;-1;0;65832;-1;4;4;1;0;1;-1;-1;-1;-1;
112023;Ash of War: Charge Forth;10500;1;-1;0;65833;-1;4;4;1;0;1;-1;-1;-1;-1;
112024;Ash of War: Square Off;11500;1;-1;0;65834;-1;4;4;1;0;1;-1;-1;-1;-1;
112025;Ash of War: Giant Hunt;11600;1;-1;0;65835;-1;4;4;1;0;1;-1;-1;-1;-1;
112026;Ash of War: Spinning Strikes;11100;1;-1;0;65836;-1;4;4;1;0;1;-1;-1;-1;-1;
112027;Ash of War: Storm Assault;12200;1;-1;0;65837;-1;4;4;1;0;1;-1;-1;-1;-1;
112028;Ash of War: Stormcaller;12300;1;-1;0;65838;-1;4;4;1;0;1;-1;-1;-1;-1;
112029;Ash of War: Storm Blade;21000;1;-1;0;65839;-1;4;4;1;0;1;-1;-1;-1;-1;
112030;Ash of War: Vacuum Slice;22000;1;-1;0;65840;-1;4;4;1;0;1;-1;-1;-1;-1;
112031;Ash of War: Storm Stomp;50200;1;-1;0;65841;-1;4;4;1;0;1;-1;-1;-1;-1;
112032;Ash of War: Determination;60000;1;-1;0;65842;-1;4;4;1;0;1;-1;-1;-1;-1;
112033;Ash of War: Royal Knight's Resolve;60100;1;-1;0;65843;-1;4;4;1;0;1;-1;-1;-1;-1;
112034;Ash of War: Prelate's Charge;11300;1;-1;0;65844;-1;4;4;1;0;1;-1;-1;-1;-1;
112035;Ash of War: Eruption;20700;1;-1;0;65845;-1;4;4;1;0;1;-1;-1;-1;-1;
112036;Ash of War: Flaming Strike;21400;1;-1;0;65846;-1;4;4;1;0;1;-1;-1;-1;-1;
112037;Ash of War: Black Flame Tornado;22100;1;-1;0;65847;-1;4;4;1;0;1;-1;-1;-1;-1;
112038;Ash of War: Flame of the Redmanes;50500;1;-1;0;65848;-1;4;4;1;0;1;-1;-1;-1;-1;
112039;Ash of War: Thunderbolt;21600;1;-1;0;65849;-1;4;4;1;0;1;-1;-1;-1;-1;
112040;Ash of War: Lightning Slash;21700;1;-1;0;65850;-1;4;4;1;0;1;-1;-1;-1;-1;
112041;Ash of War: Lightning Ram;50400;1;-1;0;65851;-1;4;4;1;0;1;-1;-1;-1;-1;
112042;Ash of War: Loretta's Slash;11800;1;-1;0;65852;-1;4;4;1;0;1;-1;-1;-1;-1;
112043;Ash of War: Spinning Weapon;12000;1;-1;0;65853;-1;4;4;1;0;1;-1;-1;-1;-1;
112044;Ash of War: Glintblade Phalanx;20000;1;-1;0;65854;-1;4;4;1;0;1;-1;-1;-1;-1;
112045;Ash of War: Glintstone Pebble;20300;1;-1;0;65855;-1;4;4;1;0;1;-1;-1;-1;-1;
112046;Ash of War: Gravitas;20900;1;-1;0;65856;-1;4;4;1;0;1;-1;-1;-1;-1;
112047;Ash of War: Carian Grandeur;21800;1;-1;0;65857;-1;4;4;1;0;1;-1;-1;-1;-1;
112048;Ash of War: Carian Greatsword;21900;1;-1;0;65858;-1;4;4;1;0;1;-1;-1;-1;-1;
112049;Ash of War: Waves of Darkness;50800;1;-1;0;65859;-1;4;4;1;0;1;-1;-1;-1;-1;
112050;Ash of War: Cragblade;60700;1;-1;0;65860;-1;4;4;1;0;1;-1;-1;-1;-1;
112051;Ash of War: Sacred Blade;20100;1;-1;0;65861;-1;4;4;1;0;1;-1;-1;-1;-1;
112052;Ash of War: Prayerful Strike;20800;1;-1;0;65862;-1;4;4;1;0;1;-1;-1;-1;-1;
112053;Ash of War: Golden Land;21300;1;-1;0;65863;-1;4;4;1;0;1;-1;-1;-1;-1;
112054;Ash of War: Sacred Ring of Light;22200;1;-1;0;65864;-1;4;4;1;0;1;-1;-1;-1;-1;
112055;Ash of War: Golden Slam;50700;1;-1;0;65865;-1;4;4;1;0;1;-1;-1;-1;-1;
112056;Ash of War: Golden Vow;60300;1;-1;0;65866;-1;4;4;1;0;1;-1;-1;-1;-1;
112057;Ash of War: Sacred Order;60400;1;-1;0;65867;-1;4;4;1;0;1;-1;-1;-1;-1;
112058;Ash of War: Shared Order;60500;1;-1;0;65868;-1;4;4;1;0;1;-1;-1;-1;-1;
112059;Ash of War: Beast's Roar;65200;1;-1;0;65869;-1;4;4;1;0;1;-1;-1;-1;-1;
112060;Ash of War: Phantom Slash;22500;1;-1;0;65870;-1;4;4;1;0;1;-1;-1;-1;-1;
112061;Ash of War: Spectral Lance;22600;1;-1;0;65871;-1;4;4;1;0;1;-1;-1;-1;-1;
112062;Ash of War: Raptor of the Mists;80200;1;-1;0;65872;-1;4;4;1;0;1;-1;-1;-1;-1;
112063;Ash of War: White Shadow's Lure;85000;1;-1;0;65873;-1;4;4;1;0;1;-1;-1;-1;-1;
112064;Ash of War: Poison Moth Flight;11900;1;-1;0;65874;-1;4;4;1;0;1;-1;-1;-1;-1;
112065;Ash of War: Poisonous Mist;22800;1;-1;0;65875;-1;4;4;1;0;1;-1;-1;-1;-1;
112066;Ash of War: Blood Tax;10800;1;-1;0;65876;-1;4;4;1;0;1;-1;-1;-1;-1;
112067;Ash of War: Bloody Slash;20400;1;-1;0;65877;-1;4;4;1;0;1;-1;-1;-1;-1;
112068;Ash of War: Lifesteal Fist;20500;1;-1;0;65878;-1;4;4;1;0;1;-1;-1;-1;-1;
112069;Ash of War: Blood Blade;22400;1;-1;0;65879;-1;4;4;1;0;1;-1;-1;-1;-1;
112070;Ash of War: Assassin's Gambit;60200;1;-1;0;65880;-1;4;4;1;0;1;-1;-1;-1;-1;
112071;Ash of War: Seppuku;60600;1;-1;0;65881;-1;4;4;1;0;1;-1;-1;-1;-1;
112072;Ash of War: Ice Spear;20200;1;-1;0;65882;-1;4;4;1;0;1;-1;-1;-1;-1;
112073;Ash of War: Chilling Mist;22700;1;-1;0;65883;-1;4;4;1;0;1;-1;-1;-1;-1;
112074;Ash of War: Hoarfrost Stomp;50100;1;-1;0;65884;-1;4;4;1;0;1;-1;-1;-1;-1;
112075;Ash of War: No Skill;30900;1;-1;0;65885;-1;4;4;1;0;1;-1;-1;-1;-1;
112076;Ash of War: Shield Bash;30000;1;-1;0;65886;-1;4;4;1;0;1;-1;-1;-1;-1;
112077;Ash of War: Shield Crash;30800;1;-1;0;65887;-1;4;4;1;0;1;-1;-1;-1;-1;
112078;Ash of War: Barricade Shield;30100;1;-1;0;65888;-1;4;4;1;0;1;-1;-1;-1;-1;
112079;Ash of War: Parry;30200;1;-1;0;65889;-1;4;4;1;0;1;-1;-1;-1;-1;
112080;Ash of War: Carian Retaliation;30500;1;-1;0;65890;-1;4;4;1;0;1;-1;-1;-1;-1;
112081;Ash of War: Storm Wall;30600;1;-1;0;65891;-1;4;4;1;0;1;-1;-1;-1;-1;
112082;Ash of War: Golden Parry;30700;1;-1;0;65892;-1;4;4;1;0;1;-1;-1;-1;-1;
112083;Ash of War: Thops's Barrier;31000;1;-1;0;65893;-1;4;4;1;0;1;-1;-1;-1;-1;
112084;Ash of War: Holy Ground;70200;1;-1;0;65894;-1;4;4;1;0;1;-1;-1;-1;-1;
112085;Ash of War: Vow of the Indomitable;70100;1;-1;0;65895;-1;4;4;1;0;1;-1;-1;-1;-1;
112086;Ash of War: Barrage;40100;1;-1;0;65896;-1;4;4;1;0;1;-1;-1;-1;-1;
112087;Ash of War: Mighty Shot;40200;1;-1;0;65897;-1;4;4;1;0;1;-1;-1;-1;-1;
112088;Ash of War: Sky Shot;40500;1;-1;0;65898;-1;4;4;1;0;1;-1;-1;-1;-1;
112089;Ash of War: Through and Through;40000;1;-1;0;65899;-1;4;4;1;0;1;-1;-1;-1;-1;
112090;Ash of War: Enchanted Shot;40400;1;-1;0;65900;-1;4;4;1;0;1;-1;-1;-1;-1;
112091;Ash of War: Rain of Arrows;40600;1;-1;0;65901;-1;4;4;1;0;1;-1;-1;-1;-1;
600000;Dagger;1000000;400;-1;220500;0;1;0;0;1;0;1;-1;-1;-1;-1;
600001;Longsword;2000000;600;-1;220510;0;1;0;0;1;0;1;-1;-1;-1;-1;
600002;Short Spear;16000000;800;-1;220520;0;1;0;0;1;0;1;-1;-1;-1;-1;
600003;Mace;11000000;800;-1;220530;0;1;0;0;1;0;1;-1;-1;-1;-1;
600004;Longbow;41000000;800;-1;220540;0;1;0;0;1;0;1;-1;-1;-1;-1;
600005;Falchion;7000000;800;-1;220550;0;1;0;0;1;0;1;-1;-1;-1;-1;
600006;Hand Axe;14020000;800;-1;220560;0;1;0;0;1;0;1;-1;-1;-1;-1;
600007;Buckler;30000000;1000;-1;220570;0;1;0;0;1;0;1;-1;-1;-1;-1;
600008;Round Shield;31070000;1000;-1;220580;0;1;0;0;1;0;1;-1;-1;-1;-1;
600009;Blue Cloth Cowl;670000;1200;-1;220590;0;1;1;0;1;0;1;-1;-1;-1;-1;
600010;Blue Cloth Vest;670100;1600;-1;220600;0;1;1;0;1;0;1;-1;-1;-1;-1;
600011;Warrior Gauntlets;670200;1200;-1;220610;0;1;1;0;1;0;1;-1;-1;-1;-1;
600012;Warrior Greaves;670300;1200;-1;220620;0;1;1;0;1;0;1;-1;-1;-1;-1;
600013;Lone Wolf Ashes;232000;500;-1;220630;0;1;3;0;1;0;1;-1;-1;-1;-1;
600014;Cracked Pot;9500;300;-1;220640;0;3;3;0;1;0;1;-1;-1;-1;-1;
600015;;8550;500;-1;220650;0;1;3;0;1;0;1;-1;-1;-1;-1;
600016;Arrow;50000000;20;-1;220660;0;-1;0;0;1;0;1;-1;-1;-1;-1;
600017;String;15400;50;-1;220670;0;-1;3;0;1;0;1;-1;-1;-1;-1;
600018;Note: Imp Shades;8701;300;-1;220680;0;1;3;0;1;0;1;-1;8751;-1;-1;
600019;Note: Flask of Wondrous Physick;8702;300;-1;220690;0;1;3;0;1;0;1;-1;8752;-1;-1;
600020;;15390;100;-1;220700;0;-1;3;0;1;0;1;-1;-1;-1;-1;
600021;Miranda Powder;15150;150;-1;220710;0;-1;3;0;1;0;1;-1;-1;-1;-1;
600022;;15210;150;-1;220720;0;-1;3;0;1;0;1;-1;-1;-1;-1;
900000;[Incantation] Dragonfire;7000;1;-1;190000;0;1;3;1;1;0;1;-1;-1;-1;-1;
900001;[Incantation] Agheel's Flame;7001;2;-1;190010;0;1;3;1;1;0;1;-1;-1;-1;-1;
900002;[Incantation] Magma Breath;7010;3;-1;190020;0;1;3;1;1;0;1;-1;-1;-1;-1;
900003;[Incantation] Dragonice;7020;4;-1;190030;0;1;3;1;1;0;1;-1;-1;-1;-1;
900004;[Incantation] Rotten Breath;7030;5;-1;190040;0;1;3;1;1;0;1;-1;-1;-1;-1;
900010;[Incantation] Dragonfire;7000;1;-1;190000;0;1;3;2;1;0;1;-1;-1;-1;-1;
900011;[Incantation] Agheel's Flame;7001;2;-1;190010;0;1;3;2;1;0;1;-1;-1;-1;-1;
900012;[Incantation] Magma Breath;7010;3;-1;190020;0;1;3;2;1;0;1;-1;-1;-1;-1;
900013;[Incantation] Dragonice;7020;4;-1;190030;0;1;3;2;1;0;1;-1;-1;-1;-1;
900014;[Incantation] Rotten Breath;7030;5;-1;190040;0;1;3;2;1;0;1;-1;-1;-1;-1;
900020;[Incantation] Dragonfire;7000;1;-1;190000;0;1;3;3;1;0;1;-1;-1;-1;-1;
900021;[Incantation] Agheel's Flame;7001;2;-1;190010;0;1;3;3;1;0;1;-1;-1;-1;-1;
900022;[Incantation] Magma Breath;7010;3;-1;190020;0;1;3;3;1;0;1;-1;-1;-1;-1;
900023;[Incantation] Dragonice;7020;4;-1;190030;0;1;3;3;1;0;1;-1;-1;-1;-1;
900024;[Incantation] Rotten Breath;7030;5;-1;190040;0;1;3;3;1;0;1;-1;-1;-1;-1;
900030;[Incantation] Dragonfire;7000;1;-1;190000;0;1;3;4;1;0;1;-1;-1;-1;-1;
900031;[Incantation] Agheel's Flame;7001;2;-1;190010;0;1;3;4;1;0;1;-1;-1;-1;-1;
900032;[Incantation] Magma Breath;7010;3;-1;190020;0;1;3;4;1;0;1;-1;-1;-1;-1;
900033;[Incantation] Dragonice;7020;4;-1;190030;0;1;3;4;1;0;1;-1;-1;-1;-1;
900034;[Incantation] Rotten Breath;7030;5;-1;190040;0;1;3;4;1;0;1;-1;-1;-1;-1;
1600101;Dagger;1000000;400;-1;220500;99019775;1;0;0;1;0;1;-1;-1;-1;-1;
1600102;Longsword;2000000;600;-1;220510;99019775;1;0;0;1;0;1;-1;-1;-1;-1;
1600103;Short Spear;16000000;800;-1;220520;99019775;1;0;0;1;0;1;-1;-1;-1;-1;
